Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Elevation (ft)
PRD,1982-09-11,106.34,0.0,0.0,110.8,17.22,,,,,,487.33
PRD,1982-09-12,112.15,0.0,0.0,109.0,17.22,,,,,,487.64
PRD,1982-09-13,100.97,0.0,0.0,99.2,16.67,,,,,,487.74
PRD,1982-09-14,99.64,0.0,0.0,98.1,16.67,,,,,,487.75
PRD,1982-09-15,91.39,0.0,0.0,86.0,16.11,,,,,,487.81
PRD,1982-09-16,96.68,0.0,0.0,100.5,16.11,,,,,,486.93
PRD,1982-09-17,92.46,0.0,0.0,92.2,16.11,,,,,,487.78
PRD,1982-09-18,80.92,0.0,0.0,74.0,16.11,,,,,,487.79
PRD,1982-09-19,64.56,0.0,0.0,62.0,16.11,,,,,,487.79
PRD,1982-09-20,72.08,0.0,0.0,75.8,16.67,,,,,,487.49
PRD,1982-09-21,71.26,0.0,0.0,69.2,16.67,,,,,,487.77
PRD,1982-09-22,68.89,0.0,0.0,69.3,16.11,,,,,,487.77
PRD,1982-09-23,64.7,0.0,0.0,65.3,16.11,,,,,,487.78
PRD,1982-09-24,66.03,0.0,0.0,62.7,16.11,,,,,,487.78
PRD,1982-09-25,56.08,0.0,0.0,53.7,16.67,,,,,,487.73
PRD,1982-09-26,56.46,0.0,0.0,55.1,16.67,,,,,,487.51
PRD,1982-09-27,70.0,0.0,0.0,71.0,16.67,,,,,,486.9
PRD,1982-09-28,64.05,0.0,0.0,67.5,16.11,,,,,,486.51
PRD,1982-09-29,59.1,0.0,0.0,53.4,16.11,,,,,,487.34
PRD,1982-09-30,67.87,0.0,0.0,72.4,16.11,,,,,,487.75
PRD,1982-10-01,66.4,0.0,0.0,64.1,16.11,,,,,,485.59
PRD,1982-10-02,64.27,0.0,0.0,64.1,16.11,,,,,,487.65
PRD,1982-10-03,57.72,0.0,0.0,59.9,15.56,,,,,,487.68
PRD,1982-10-04,68.87,0.0,0.0,79.3,15.56,,,,,,487.55
PRD,1982-10-05,79.26,0.0,0.0,70.4,15.56,,,,,,487.76
PRD,1982-10-06,65.69,0.0,0.0,72.3,15.56,,,,,,487.41
PRD,1982-10-07,83.9,0.0,0.0,78.7,15.0,,,,,,487.76
PRD,1982-10-08,72.58,0.0,0.0,76.3,15.0,,,,,,487.79
PRD,1982-10-09,68.3,0.0,0.0,58.9,15.0,,,,,,487.79
PRD,1982-10-10,58.36,0.0,0.0,60.2,13.89,,,,,,487.81
PRD,1982-10-11,71.44,0.0,0.0,74.5,13.89,,,,,,487.8
PRD,1982-10-12,73.08,0.0,0.0,74.2,12.78,,,,,,487.8
PRD,1982-10-13,82.79,0.0,0.0,87.8,12.78,,,,,,487.37
PRD,1982-10-14,89.35,0.0,0.0,85.8,12.78,,,,,,486.64
PRD,1982-10-15,80.15,0.0,0.0,83.1,14.44,,,,,,486.07
PRD,1982-10-16,72.84,0.0,0.0,65.8,15.0,,,,,,486.27
PRD,1982-10-17,63.91,0.0,0.0,72.6,15.0,,,,,,486.93
PRD,1982-10-18,102.97,0.0,0.0,98.6,14.44,,,,,,486.33
PRD,1982-10-19,88.98,0.0,0.0,87.8,14.44,,,,,,486.76
PRD,1982-10-20,95.63,0.0,0.0,104.5,14.44,,,,,,486.68
PRD,1982-10-21,99.36,0.0,0.0,103.5,13.89,,,,,,486.66
PRD,1982-10-22,100.83,0.0,0.0,89.9,13.89,,,,,,485.96
PRD,1982-10-23,73.09,0.0,0.0,66.9,13.89,,,,,,486.36
PRD,1982-10-24,64.2,0.0,0.0,65.3,13.89,,,,,,486.56
PRD,1982-10-25,77.89,0.0,0.0,78.0,13.89,,,,,,486.4
PRD,1982-10-26,83.91,0.0,0.0,88.6,12.78,,,,,,486.83
PRD,1982-10-27,85.17,0.0,0.0,89.2,12.78,,,,,,486.64
PRD,1982-10-28,90.43,0.0,0.0,93.5,,,,,,,486.81
PRD,1982-10-29,104.03,0.0,0.0,100.2,,,,,,,485.73
PRD,1982-10-30,90.37,0.0,0.0,99.4,,,,,,,486.5
PRD,1982-10-31,87.16,0.0,0.0,78.7,,,,,,,486.63
PRD,1982-11-01,93.98,0.0,0.0,95.0,,,,,,,486.79
PRD,1982-11-02,107.39,0.0,0.0,122.5,,,,,,,486.64
PRD,1982-11-03,121.24,0.0,0.0,113.5,,,,,,,486.14
PRD,1982-11-04,110.46,0.0,0.0,98.0,,,,,,,486.52
PRD,1982-11-05,90.12,0.0,0.0,93.3,,,,,,,486.32
PRD,1982-11-06,78.48,0.0,0.0,88.6,,,,,,,486.51
PRD,1982-11-07,90.95,0.0,0.0,98.1,,,,,,,487.26
PRD,1982-11-08,115.63,0.0,0.0,109.9,,,,,,,486.99
PRD,1982-11-09,109.54,0.0,0.0,102.1,,,,,,,486.47
PRD,1982-11-10,102.99,0.0,0.0,98.8,,,,,,,486.59
PRD,1982-11-11,99.02,0.0,0.0,108.1,,,,,,,486.6
PRD,1982-11-12,103.68,0.0,0.0,111.2,,,,,,,486.8
PRD,1982-11-13,91.29,0.0,0.0,82.1,,,,,,,486.4
PRD,1982-11-14,88.2,0.0,0.0,87.1,,,,,,,486.93
PRD,1982-11-15,105.95,0.0,0.0,108.1,,,,,,,486.97
PRD,1982-11-16,97.09,0.0,0.0,91.2,,,,,,,486.49
PRD,1982-11-17,93.13,0.0,0.0,89.8,,,,,,,486.59
PRD,1982-11-18,90.84,0.0,0.0,94.0,,,,,,,486.89
PRD,1982-11-19,91.17,0.0,0.0,85.2,,,,,,,486.6
PRD,1982-11-20,66.98,0.0,0.0,73.4,,,,,,,486.1
PRD,1982-11-21,78.33,0.0,0.0,81.4,,,,,,,486.53
PRD,1982-11-22,102.02,0.0,0.0,97.6,,,,,,,487.08
PRD,1982-11-23,102.09,0.0,0.0,107.3,,,,,,,486.82
PRD,1982-11-24,107.03,0.0,0.0,123.0,,,,,,,486.78
PRD,1982-11-25,127.35,0.0,0.0,112.4,,,,,,,487.26
PRD,1982-11-26,99.62,0.0,0.0,98.8,,,,,,,486.18
PRD,1982-11-27,84.3,0.0,0.0,87.2,,,,,,,486.23
PRD,1982-11-28,90.53,0.0,0.0,95.2,,,,,,,486.64
PRD,1982-11-29,108.2,0.0,0.0,104.7,,,,,,,487.0
PRD,1982-11-30,104.48,0.0,0.0,102.1,,,,,,,487.18
PRD,1982-12-01,93.51,0.0,0.0,79.2,,,,,,,487.48
PRD,1982-12-02,73.37,0.0,0.0,85.2,,,,,,,487.19
PRD,1982-12-03,90.56,0.0,0.0,76.8,,,,,,,486.35
PRD,1982-12-04,59.47,0.0,0.0,65.5,,,,,,,486.26
PRD,1982-12-05,65.38,0.0,0.0,81.5,,,,,,,487.08
PRD,1982-12-06,102.39,0.0,0.0,96.8,,,,,,,487.68
PRD,1982-12-07,101.31,0.0,0.0,95.6,,,,,,,487.44
PRD,1982-12-08,100.51,0.0,0.0,108.2,,,,,,,487.8
PRD,1982-12-09,110.08,0.0,0.0,114.3,,,,,,,487.56
PRD,1982-12-10,117.66,0.0,0.0,115.9,,,,,,,487.54
PRD,1982-12-11,94.96,0.0,0.0,80.7,,,,,,,487.38
PRD,1982-12-12,75.47,0.0,0.0,69.8,,,,,,,487.33
PRD,1982-12-13,78.36,0.0,0.0,91.9,,,,,,,487.59
PRD,1982-12-14,112.23,0.0,0.0,100.5,,,,,,,486.43
PRD,1982-12-15,85.27,0.0,0.0,103.9,,,,,,,487.13
PRD,1982-12-16,97.83,0.0,0.0,86.0,,,,,,,487.33
PRD,1982-12-17,86.84,0.0,0.0,92.2,,,,,,,487.16
PRD,1982-12-18,82.0,0.0,0.0,68.3,,,,,,,486.47
PRD,1982-12-19,71.45,0.0,0.0,86.1,,,,,,,487.21
PRD,1982-12-20,104.59,0.0,0.0,111.4,,,,,,,487.51
PRD,1982-12-21,107.97,0.0,0.0,104.9,,,,,,,487.45
