Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Elevation (ft)
RRH,1982-06-16,196.97,56.3,28.58,197.0,,,,,,,706.53
RRH,1982-06-17,187.88,46.17,24.58,173.5,,,,,,,706.57
RRH,1982-06-18,192.28,38.69,20.12,203.3,,,,,,,706.61
RRH,1982-06-19,185.46,52.58,28.35,184.2,,,,,,,706.6
RRH,1982-06-20,187.77,78.02,41.55,185.3,,,,,,,706.68
RRH,1982-06-21,189.42,70.35,37.14,187.5,,,,,,,706.65
RRH,1982-06-22,208.35,73.82,35.43,220.3,,,,,,,706.59
RRH,1982-06-23,227.07,95.34,41.99,231.1,,,,,,,706.64
RRH,1982-06-24,227.8,76.96,33.79,231.3,,,,,,,706.59
RRH,1982-06-25,230.1,76.38,33.19,226.0,,,,,,,706.58
RRH,1982-06-26,202.96,65.75,32.4,192.4,,,,,,,706.61
RRH,1982-06-27,203.73,81.91,40.2,205.6,,,,,,,706.63
RRH,1982-06-28,206.18,75.09,36.42,211.0,,,,,,,706.6
RRH,1982-06-29,222.38,83.33,37.47,224.7,,,,,,,706.59
RRH,1982-06-30,223.73,89.35,39.94,223.1,,,,,,,706.59
RRH,1982-07-01,221.88,81.23,36.61,227.2,,,,,,,706.65
RRH,1982-07-02,233.08,77.77,33.37,219.8,,,,,,,706.61
RRH,1982-07-03,204.13,76.38,37.42,206.9,,,,,,,706.58
RRH,1982-07-04,211.18,84.11,39.83,212.1,,,,,,,706.62
RRH,1982-07-05,212.46,77.32,36.39,213.6,,,,,,,706.62
RRH,1982-07-06,211.53,69.16,32.69,214.33,,,,,,,706.63
RRH,1982-07-07,209.32,73.82,35.27,209.1,,,,,,,706.58
RRH,1982-07-08,214.55,75.35,35.12,212.9,,,,,,,706.65
RRH,1982-07-09,215.2,74.84,34.78,217.2,,,,,,,706.61
RRH,1982-07-10,208.03,72.19,34.7,203.1,,,,,,,706.6
RRH,1982-07-11,192.61,66.08,34.31,185.2,,,,,,,706.58
RRH,1982-07-12,193.9,58.91,30.38,203.8,,,,,,,706.63
RRH,1982-07-13,208.56,70.36,33.74,211.0,,,,,,,706.59
RRH,1982-07-14,206.98,79.91,38.61,193.8,,,,,,,706.64
RRH,1982-07-15,171.66,46.81,27.27,172.9,,,,,,,706.58
RRH,1982-07-16,176.51,40.73,23.07,173.5,,,,,,,706.59
RRH,1982-07-17,164.61,36.69,22.29,154.8,,,,,,,706.57
RRH,1982-07-18,158.7,18.43,11.61,158.3,,,,,,,706.58
RRH,1982-07-19,166.79,32.08,19.23,169.4,,,,,,,706.58
RRH,1982-07-20,160.08,15.66,9.78,162.1,,,,,,,706.31
RRH,1982-07-21,164.69,22.51,13.67,155.6,,,,,,,706.53
RRH,1982-07-22,146.62,0.11,0.07,147.4,,,,,,,705.46
RRH,1982-07-23,161.72,14.12,8.73,177.6,,,,,,,706.48
RRH,1982-07-24,166.94,16.65,9.98,145.6,,,,,,,706.1
RRH,1982-07-25,146.19,0.0,0.0,149.8,,,,,,,705.96
RRH,1982-07-26,166.71,20.53,12.31,184.3,,,,,,,706.51
RRH,1982-07-27,165.12,15.83,9.58,166.4,,,,,,,706.32
RRH,1982-07-28,167.28,19.2,11.48,159.9,,,,,,,706.16
RRH,1982-07-29,167.17,17.44,10.43,171.5,,,,,,,706.65
RRH,1982-07-30,163.81,18.72,11.43,150.0,,,,,,,706.53
RRH,1982-07-31,136.76,0.0,0.0,128.8,,,,,,,706.32
RRH,1982-08-01,127.99,0.0,0.0,126.6,,,,,,,705.94
RRH,1982-08-02,131.28,0.0,0.0,134.7,,,,,,,706.26
RRH,1982-08-03,134.05,0.0,0.0,136.3,,,,,,,706.23
RRH,1982-08-04,152.71,0.88,0.58,178.0,,,,,,,706.2
RRH,1982-08-05,196.58,41.08,20.9,192.9,,,,,,,706.66
RRH,1982-08-06,178.8,25.76,14.41,184.1,,,,,,,706.4
RRH,1982-08-07,169.56,22.84,13.47,143.6,,,,,,,706.11
RRH,1982-08-08,140.7,0.05,0.04,149.4,,,,,,,706.22
RRH,1982-08-09,143.45,6.29,4.38,136.5,,,,,,,706.49
RRH,1982-08-10,125.61,0.0,0.0,118.5,,,,,,,706.44
RRH,1982-08-11,125.7,0.01,0.01,127.7,,,,,,,706.41
RRH,1982-08-12,136.34,1.55,1.14,158.2,,,,,,,706.45
RRH,1982-08-13,159.01,15.25,9.59,140.2,,,,,,,706.28
RRH,1982-08-14,142.45,0.0,0.0,139.3,,,,,,,705.79
RRH,1982-08-15,130.73,0.0,0.0,128.9,,,,,,,705.89
RRH,1982-08-16,127.41,0.0,0.0,134.3,,,,,,,706.43
RRH,1982-08-17,130.08,0.0,0.0,128.2,,,,,,,706.29
RRH,1982-08-18,123.92,0.0,0.0,121.2,,,,,,,706.43
RRH,1982-08-19,119.45,0.0,0.0,126.4,,,,,,,706.27
RRH,1982-08-20,132.98,0.0,0.0,125.7,,,,,,,706.53
RRH,1982-08-21,100.85,0.0,0.0,91.2,,,,,,,706.66
RRH,1982-08-22,94.72,0.0,0.0,97.2,,,,,,,706.36
RRH,1982-08-23,105.22,0.02,0.02,109.4,,,,,,,706.48
RRH,1982-08-24,102.83,0.0,0.0,99.5,,,,,,,706.4
RRH,1982-08-25,99.6,0.0,0.0,99.5,,,,,,,706.36
RRH,1982-08-26,102.09,0.0,0.0,101.2,,,,,,,706.4
RRH,1982-08-27,98.92,0.0,0.0,97.5,,,,,,,706.36
RRH,1982-08-28,89.61,0.0,0.0,81.8,,,,,,,706.54
RRH,1982-08-29,80.6,0.0,0.0,80.7,,,,,,,706.52
RRH,1982-08-30,85.21,0.0,0.0,90.2,,,,,,,706.46
RRH,1982-08-31,88.03,0.0,0.0,87.2,,,,,,,706.46
RRH,1982-09-01,86.3,0.0,0.0,86.8,,,,,,,706.55
RRH,1982-09-02,89.09,0.0,0.0,86.3,,,,,,,706.45
RRH,1982-09-03,76.34,0.0,0.0,71.9,,,,,,,706.68
RRH,1982-09-04,74.08,0.0,0.0,74.2,,,,,,,706.49
RRH,1982-09-05,82.62,0.0,0.0,90.7,,,,,,,706.45
RRH,1982-09-06,105.66,0.0,0.0,114.6,,,,,,,706.32
RRH,1982-09-07,119.9,0.0,0.0,116.9,,,,,,,706.29
RRH,1982-09-08,107.08,0.0,0.0,104.7,,,,,,,706.52
RRH,1982-09-09,114.07,0.0,0.0,120.8,,,,,,,706.4
RRH,1982-09-10,123.2,0.0,0.0,112.5,,,,,,,706.27
RRH,1982-09-11,103.8,0.0,0.0,108.6,,,,,,,706.41
RRH,1982-09-12,106.5,0.0,0.0,102.9,,,,,,,706.07
RRH,1982-09-13,108.2,0.0,0.0,108.3,,,,,,,706.09
RRH,1982-09-14,95.3,0.0,0.0,91.2,,,,,,,706.49
RRH,1982-09-15,88.63,0.0,0.0,86.8,,,,,,,706.49
RRH,1982-09-16,98.07,0.0,0.0,99.9,,,,,,,706.36
RRH,1982-09-17,90.95,0.0,0.0,91.9,,,,,,,706.41
RRH,1982-09-18,81.16,0.0,0.0,71.7,,,,,,,706.67
RRH,1982-09-19,66.28,0.0,0.0,64.2,,,,,,,706.59
RRH,1982-09-20,72.37,0.0,0.0,76.7,,,,,,,706.58
RRH,1982-09-21,71.43,0.0,0.0,67.5,,,,,,,706.62
RRH,1982-09-22,69.0,0.0,0.0,68.6,,,,,,,706.57
RRH,1982-09-23,63.58,0.0,0.0,65.8,,,,,,,706.63
RRH,1982-09-24,65.92,0.0,0.0,61.3,,,,,,,706.62
RRH,1982-09-25,54.5,0.0,0.0,52.7,,,,,,,706.64
RRH,1982-09-26,55.53,0.0,0.0,53.0,,,,,,,706.71
RRH,1982-09-27,62.32,0.0,0.0,66.6,,,,,,,706.57
RRH,1982-09-28,64.13,0.0,0.0,63.1,,,,,,,706.5
RRH,1982-09-29,57.75,0.0,0.0,55.8,,,,,,,706.21
RRH,1982-09-30,70.05,0.0,0.0,75.6,,,,,,,706.49
RRH,1982-10-01,63.13,0.0,0.0,58.6,,,,,,,706.51
RRH,1982-10-02,60.18,0.0,0.0,60.6,,,,,,,706.54
RRH,1982-10-03,60.03,0.0,0.0,60.2,,,,,,,706.64
RRH,1982-10-04,67.58,0.0,0.0,74.1,,,,,,,706.65
RRH,1982-10-05,75.48,0.0,0.0,73.4,,,,,,,706.44
RRH,1982-10-06,70.59,0.0,0.0,74.0,,,,,,,706.62
RRH,1982-10-07,81.18,0.0,0.0,81.1,,,,,,,706.58
RRH,1982-10-08,77.78,0.0,0.0,77.0,,,,,,,706.44
RRH,1982-10-09,68.29,0.0,0.0,60.4,,,,,,,706.52
RRH,1982-10-10,58.65,0.0,0.0,60.2,,,,,,,706.61
RRH,1982-10-11,70.61,0.0,0.0,73.7,,,,,,,706.61
RRH,1982-10-12,72.51,0.0,0.0,75.6,,,,,,,706.56
RRH,1982-10-13,80.48,0.0,0.0,84.9,,,,,,,706.62
RRH,1982-10-14,82.57,0.0,0.0,78.5,,,,,,,706.52
RRH,1982-10-15,80.75,0.0,0.0,77.8,,,,,,,706.56
RRH,1982-10-16,64.83,0.0,0.0,61.6,,,,,,,706.63
RRH,1982-10-17,70.09,0.0,0.0,74.6,,,,,,,706.55
RRH,1982-10-18,91.31,0.0,0.0,96.3,,,,,,,706.46
RRH,1982-10-19,90.36,0.0,0.0,89.3,,,,,,,706.47
RRH,1982-10-20,99.57,0.0,0.0,101.9,,,,,,,706.43
RRH,1982-10-21,101.39,0.0,0.0,106.9,,,,,,,706.43
RRH,1982-10-22,86.65,0.0,0.0,80.7,,,,,,,706.51
RRH,1982-10-23,71.66,0.0,0.0,61.0,,,,,,,706.59
RRH,1982-10-24,60.48,0.0,0.0,55.3,,,,,,,706.56
RRH,1982-10-25,75.62,0.0,0.0,93.6,,,,,,,706.58
RRH,1982-10-26,90.66,0.0,0.0,87.3,,,,,,,706.5
RRH,1982-10-27,89.85,0.0,0.0,84.2,,,,,,,706.53
RRH,1982-10-28,78.72,0.0,0.0,88.3,,,,,,,706.52
RRH,1982-10-29,101.01,0.0,0.0,98.1,,,,,,,706.44
RRH,1982-10-30,89.53,0.0,0.0,88.5,,,,,,,706.37
RRH,1982-10-31,81.28,0.0,0.0,85.4,,,,,,,706.52
RRH,1982-11-01,96.6,0.0,0.0,104.3,,,,,,,706.45
RRH,1982-11-02,121.14,0.0,0.0,123.1,,,,,,,706.35
RRH,1982-11-03,112.93,0.0,0.0,106.4,,,,,,,706.52
RRH,1982-11-04,100.12,0.0,0.0,95.9,,,,,,,706.59
RRH,1982-11-05,92.57,0.0,0.0,92.8,,,,,,,706.46
RRH,1982-11-06,90.11,0.0,0.0,89.8,,,,,,,706.68
RRH,1982-11-07,96.84,0.0,0.0,99.6,,,,,,,706.49
RRH,1982-11-08,101.08,0.0,0.0,102.3,,,,,,,706.46
RRH,1982-11-09,103.34,0.0,0.0,107.3,,,,,,,706.31
RRH,1982-11-10,102.1,0.0,0.0,97.4,,,,,,,706.09
