Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
McNary,1999-07-09,Su,254,39,92,17,442,,,10172,,,,,17.2
McNary,1999-07-10,Su,351,27,114,19,580,,,7970,,,,,17.6
McNary,1999-07-11,Su,666,33,112,24,578,,,6776,,,,,17.9
McNary,1999-07-12,Su,522,34,152,27,447,,,8437,2,,,,18.1
McNary,1999-07-13,Su,372,23,117,24,416,,,6605,,,,,18.2
McNary,1999-07-14,Su,512,16,165,31,303,,,3603,4,,,,18
McNary,1999-07-15,Su,409,33,175,40,354,,,3086,2,,,,18.1
McNary,1999-07-16,Su,410,32,179,29,216,,,2748,4,,,,17.8
McNary,1999-07-17,Su,660,48,275,60,164,,,1135,10,,,,17.6
McNary,1999-07-18,Su,594,43,271,50,233,,,1318,,,,,17.9
McNary,1999-07-19,Su,427,51,291,48,151,,,1021,,,,,18.2
McNary,1999-07-20,Su,366,41,316,86,132,,,1200,,,,,18.1
McNary,1999-07-21,Su,348,37,322,89,138,,,1277,8,,,,18.4
McNary,1999-07-22,Su,238,29,320,84,85,,,847,8,,,,18.6
McNary,1999-07-23,Su,346,28,330,84,90,,,720,6,,,,18.7
McNary,1999-07-24,Su,302,37,333,85,76,,,606,10,,,,18.8
McNary,1999-07-25,Su,331,30,487,120,101,,,665,4,,,,18.5
McNary,1999-07-26,Su,189,33,409,121,55,,,696,8,,,,19.2
McNary,1999-07-27,Su,275,16,298,74,72,,,572,12,,,,19.5
McNary,1999-07-28,Su,154,23,414,124,54,,,1296,8,,,,19.6
McNary,1999-07-29,Su,254,43,289,73,54,,,967,16,,,,19.7
McNary,1999-07-30,Su,231,41,525,165,31,,,1121,16,,,,19.8
McNary,1999-07-31,Su,483,44,567,182,35,,,1026,22,,,,20.1
McNary,1999-08-01,Su,161,45,628,215,26,,,594,20,,,,20.3
McNary,1999-08-02,Su,168,42,629,188,20,,,368,8,,,,20.4
McNary,1999-08-03,Su,143,19,764,244,17,,,682,22,,,,21
McNary,1999-08-04,Su,144,11,456,151,12,,,354,12,,,,20.8
McNary,1999-08-05,Su,149,25,811,234,,,,323,20,,,,20.4
McNary,1999-08-06,Su,270,34,864,286,11,,,216,24,,,,20.4
McNary,1999-08-07,Su,226,23,788,223,4,,,357,24,,,,20.3
McNary,1999-08-08,Su,275,36,1106,298,2,,,148,24,,,,20.2
McNary,1999-08-09,Fa,122,26,1065,342,,,,45,28,,,,20.7
McNary,1999-08-10,Fa,101,18,672,232,2,,,70,16,,,,20.6
McNary,1999-08-11,Fa,67,17,590,153,1,,,68,16,,,,20.3
McNary,1999-08-12,Fa,129,12,746,211,,,,49,14,,,,20.1
McNary,1999-08-13,Fa,149,19,648,191,2,,,64,32,,,,19.9
McNary,1999-08-14,Fa,268,18,628,146,,,,40,22,,,,19.5
McNary,1999-08-15,Fa,184,15,906,225,1,,,37,16,,,,19.4
McNary,1999-08-16,Fa,183,14,627,139,,,,43,28,,,,19.7
McNary,1999-08-17,Fa,113,12,499,125,,,,39,16,,,,20
McNary,1999-08-18,Fa,160,24,507,111,,,,45,28,,,,20
McNary,1999-08-19,Fa,172,21,587,125,,,,38,10,,,,20
McNary,1999-08-20,Fa,276,20,729,143,,,,25,6,,,,20.3
McNary,1999-08-21,Fa,532,64,1145,284,,,,38,16,,,,20.1
McNary,1999-08-22,Fa,481,25,1232,336,,,,18,20,,,,20.8
McNary,1999-08-23,Fa,392,32,1064,252,,,,22,24,,,,20.7
McNary,1999-08-24,Fa,367,27,1162,280,,,,22,12,,,,20.5
McNary,1999-08-25,Fa,414,32,1277,274,,,,7,20,,,,20.3
McNary,1999-08-26,Fa,1443,67,1440,324,,,,22,16,,,,20.6
McNary,1999-08-27,Fa,1594,33,1235,223,,1,,8,18,,,,20.9
McNary,1999-08-28,Fa,945,39,929,184,1,1,,2,12,,,,21
McNary,1999-08-29,Fa,828,50,1347,289,,,,15,16,,,,20.9
McNary,1999-08-30,Fa,2168,79,1487,322,,1,,-1,8,,,,20.5
McNary,1999-08-31,Fa,1794,85,1024,204,,3,,1,6,,,,20
McNary,1999-09-01,Fa,988,65,740,117,,1,,,4,,,,19.7
McNary,1999-09-02,Fa,720,48,750,114,,1,,,4,,,,18.8
McNary,1999-09-03,Fa,1077,89,563,95,,,,,12,,,,18.9
McNary,1999-09-04,Fa,1151,92,527,102,,2,,,18,,,,19.2
McNary,1999-09-05,Fa,1622,134,558,108,,2,,,8,,,,18.9
McNary,1999-09-06,Fa,2202,161,723,131,,4,,,22,,,,18.7
McNary,1999-09-07,Fa,2429,157,826,138,,9,,,16,,,,18.9
McNary,1999-09-08,Fa,2291,167,757,114,,7,,,10,,,,19.2
McNary,1999-09-09,Fa,2448,149,967,169,,15,,,8,,,,18.6
McNary,1999-09-10,Fa,2931,176,1065,185,,47,5,,10,,,,18.6
McNary,1999-09-11,Fa,2123,129,1198,213,,40,6,,8,,,,18.9
McNary,1999-09-12,Fa,1486,132,1007,175,,39,2,,8,,,,19
McNary,1999-09-13,Fa,2032,179,932,144,,50,3,,12,,,,19
McNary,1999-09-14,Fa,2182,140,1409,213,,68,,,16,,,,19
McNary,1999-09-15,Fa,2914,168,2036,369,,120,,,16,,,,18.9
McNary,1999-09-16,Fa,2577,214,2098,374,,109,3,,4,,,,18.7
McNary,1999-09-17,Fa,1607,113,1988,388,1,172,9,,6,,,,19
McNary,1999-09-18,Fa,1376,178,1775,341,,97,3,,18,,,,19.3
McNary,1999-09-19,Fa,1370,194,1535,269,,118,3,,8,,,,19.5
McNary,1999-09-20,Fa,1520,222,1326,227,,193,23,,4,,,,19.3
McNary,1999-09-21,Fa,1350,162,1455,233,,160,12,,4,,,,19.3
McNary,1999-09-22,Fa,2110,142,1268,224,,173,7,,4,,,,19.2
McNary,1999-09-23,Fa,2334,260,2027,415,,206,15,,8,,,,19.1
McNary,1999-09-24,Fa,1499,336,2049,402,,329,17,,4,,,,18.8
McNary,1999-09-25,Fa,1536,273,1426,256,,191,12,,14,,,,18.5
McNary,1999-09-26,Fa,1782,278,986,153,,165,8,,16,,,,18.1
McNary,1999-09-27,Fa,1680,269,738,119,,129,1,,10,,,,17.8
McNary,1999-09-28,Fa,1932,272,794,139,,89,10,,12,,,,17.5
McNary,1999-09-29,Fa,1506,283,772,161,,119,11,,8,,,,17.2
McNary,1999-09-30,Fa,1157,246,948,186,,114,12,,8,,,,17
McNary,1999-10-01,Fa,833,186,1035,208,,131,15,,10,,,,16.9
McNary,1999-10-02,Fa,640,186,876,154,1,119,8,,6,,,,16.7
McNary,1999-10-03,Fa,655,136,809,146,1,90,,,6,,,,16.7
McNary,1999-10-04,Fa,718,139,632,122,,111,,,8,,,,16.7
McNary,1999-10-05,Fa,934,161,674,98,,118,7,,8,,,,16.4
McNary,1999-10-06,Fa,925,231,765,129,,144,1,,2,,,,16.2
McNary,1999-10-07,Fa,644,181,915,174,,164,2,,2,,,,16
McNary,1999-10-08,Fa,583,106,676,125,,138,,,8,,,,15.9
McNary,1999-10-09,Fa,538,161,536,103,,108,1,,2,,,,15.9
McNary,1999-10-10,Fa,408,57,471,93,,43,1,,,,,,15.9
McNary,1999-10-11,Fa,329,85,310,51,,56,,,,,,,15.8
McNary,1999-10-12,Fa,520,80,389,67,,58,,,,,,,15.7
McNary,1999-10-13,Fa,581,114,479,104,,82,,,2,,,,15.6
McNary,1999-10-14,Fa,363,69,428,79,,87,,,,,,,15.5
McNary,1999-10-15,Fa,287,82,410,78,,67,1,,,,,,15.3
McNary,1999-10-16,Fa,362,79,294,61,,64,,,,,,,15.3
McNary,1999-10-17,Fa,250,57,273,57,,52,,,,,,,15.2
McNary,1999-10-18,Fa,152,49,177,38,,43,,,,,,,14.9
McNary,1999-10-19,Fa,133,48,170,33,,40,,,,,,,14.5
McNary,1999-10-20,Fa,161,42,203,37,,27,,,,,,,14.1
McNary,1999-10-21,Fa,111,47,212,46,,24,,,,,,,14.1
McNary,1999-10-22,Fa,166,30,228,48,,25,,,,,,,14.1
McNary,1999-10-23,Fa,238,33,191,46,,23,,,,,,,14
McNary,1999-10-24,Fa,237,40,264,72,,20,,,,,,,14
McNary,1999-10-25,Fa,240,41,253,57,,30,,,,,,,14
McNary,1999-10-26,Fa,172,26,143,35,,14,,,,,,,13.8
McNary,1999-10-27,Fa,115,17,201,64,,11,,,,,,,13.6
McNary,1999-10-28,Fa,59,17,149,47,,8,,,,,,,13.4
McNary,1999-10-29,Fa,57,29,133,32,,18,,,,,,,13.2
McNary,1999-10-30,Fa,65,18,129,42,,18,,,,,,,12.9
McNary,1999-10-31,Fa,66,16,247,93,,28,,,,,,,12.6
McNary,2000-04-01,Sp,5,,19,9,,,,,,,,,7.9
McNary,2000-04-02,Sp,10,,28,15,,,,,,,,,8.6
McNary,2000-04-03,Sp,24,,35,19,,,,,,,,,8.8
McNary,2000-04-04,Sp,31,,24,10,,,,,,,,,8.6
McNary,2000-04-05,Sp,90,1,59,26,,,,,,,,,8.6
McNary,2000-04-06,Sp,39,1,40,19,,,,,,,,,8.7
McNary,2000-04-07,Sp,51,,20,20,,,,,,,,,8.7
McNary,2000-04-08,Sp,133,1,15,3,,,,,,,,,8.7
McNary,2000-04-09,Sp,242,1,36,14,,,,,,,,,8.6
McNary,2000-04-10,Sp,176,1,22,12,,,,,,,,,9.5
McNary,2000-04-11,Sp,151,2,19,12,,,,,,,,,9.7
McNary,2000-04-12,Sp,207,1,12,4,,,,,,,,,9.6
McNary,2000-04-13,Sp,180,9,24,15,,,,,,,,,9.6
McNary,2000-04-14,Sp,472,5,39,20,,,,,,,,,9.5
McNary,2000-04-15,Sp,431,3,33,12,,,,,,,,,9.7
McNary,2000-04-16,Sp,174,7,23,11,,,,,,,,,9.7
McNary,2000-04-17,Sp,1092,17,15,6,,,,,,,,,9.8
McNary,2000-04-18,Sp,947,11,16,12,,,,,,,,,10
McNary,2000-04-19,Sp,762,13,5,,,,,,,,,,10
McNary,2000-04-20,Sp,352,19,14,2,,,,,,,,,10.1
McNary,2000-04-21,Sp,1234,41,7,1,,,,,,,,,10.4
McNary,2000-04-22,Sp,993,34,7,,,,,,,,,,10.3
McNary,2000-04-23,Sp,1007,50,18,16,,,,,,,,,10.1
McNary,2000-04-24,Sp,1194,53,8,5,,,,,,,,,9.9
McNary,2000-04-25,Sp,1699,86,13,12,,,,,,,,,9.8
McNary,2000-04-26,Sp,1647,86,9,4,,,,,,,,,9.8
McNary,2000-04-27,Sp,2075,112,11,8,,,,,,,,,9.9
McNary,2000-04-28,Sp,4467,187,8,5,,,,,,,,,10
McNary,2000-04-29,Sp,2262,148,7,1,,,,,,,,,10.4
McNary,2000-04-30,Sp,1945,155,2,,,,,,,,,,10.6
McNary,2000-05-01,Sp,2312,176,4,3,,,,,,,,,11
McNary,2000-05-02,Sp,4069,426,7,2,,,,,,,,,11
McNary,2000-05-03,Sp,2061,285,10,2,,,,,,,,,11.2
McNary,2000-05-04,Sp,2562,370,6,1,,,,,,,,,11.2
McNary,2000-05-05,Sp,2024,271,9,,,,,,,,,,11.2
McNary,2000-05-06,Sp,1842,326,5,2,,,,,,,,,11.3
McNary,2000-05-07,Sp,1707,354,5,1,,,,,,,,,11.7
McNary,2000-05-08,Sp,1624,405,3,,,,,,,,,,11.9
McNary,2000-05-09,Sp,1146,433,8,3,,,,1,,,,,12
McNary,2000-05-10,Sp,1337,443,3,,,,,,,,,,11.8
McNary,2000-05-11,Sp,886,281,1,,,,,,,,,,11.4
McNary,2000-05-12,Sp,1808,517,8,1,,,,,,,,,11.6
McNary,2000-05-13,Sp,1228,373,6,,,,,5,,,,,11.7
McNary,2000-05-14,Sp,990,335,8,,,,,5,,,,,12.1
McNary,2000-05-15,Sp,1247,381,6,1,,,,3,,,,,12.8
McNary,2000-05-16,Sp,905,364,4,,,,,4,,,,,12.6
McNary,2000-05-17,Sp,1498,383,7,1,,,,25,,,,,12.8
McNary,2000-05-18,Sp,754,318,2,1,,,,14,,,,,13.1
McNary,2000-05-19,Sp,575,304,6,,,,,19,,,,,13.4
McNary,2000-05-20,Sp,772,333,15,,,,,36,,,,,13.5
McNary,2000-05-21,Sp,744,301,7,,,,,66,,,,,13.7
McNary,2000-05-22,Sp,460,195,6,1,,,,143,,,,,13.8
McNary,2000-05-23,Sp,562,205,5,1,,,,58,,,,,14.2
McNary,2000-05-24,Sp,482,159,14,,,,,78,,,,,14.3
McNary,2000-05-25,Sp,516,156,9,1,,,,118,,,,,14.2
McNary,2000-05-26,Sp,767,179,14,1,,,,459,,,,,14.1
McNary,2000-05-27,Sp,545,153,6,,,,,792,2,,,,14.2
McNary,2000-05-28,Sp,648,174,19,6,,,,1548,1,,,,14.4
McNary,2000-05-29,Sp,616,165,15,2,1,,,1873,,,,,14.5
McNary,2000-05-30,Sp,349,127,16,1,,,,723,1,,,,14.5
McNary,2000-05-31,Sp,324,144,4,1,3,,,422,,,,,14.1
McNary,2000-06-01,Sp,303,158,11,,11,,,613,,,,,14.1
McNary,2000-06-02,Sp,379,133,5,1,6,,,1689,,,,,14.3
McNary,2000-06-03,Sp,439,98,4,-2,14,,,3703,,,,,14.8
McNary,2000-06-04,Sp,450,136,22,4,34,,,5670,,,,,15.1
McNary,2000-06-05,Sp,462,126,15,1,39,,,6571,,,,,14.9
McNary,2000-06-06,Sp,415,108,10,2,62,,,8069,,,,,15.3
McNary,2000-06-07,Sp,354,77,12,1,73,,,11616,1,,,,15.6
McNary,2000-06-08,Sp,393,81,20,2,89,,,7393,5,,,,15.5
McNary,2000-06-09,Su,338,129,20,2,224,,,5266,,,,,15.1
McNary,2000-06-10,Su,288,105,30,2,242,,,6138,,,,,14.9
McNary,2000-06-11,Su,316,140,46,9,318,,,5255,,,,,14.8
McNary,2000-06-12,Su,244,135,36,10,303,,,7908,,,,,14.7
McNary,2000-06-13,Su,331,82,29,3,307,,,4396,,,,,14.6
McNary,2000-06-14,Su,395,157,32,9,490,,,8093,1,,,,15
McNary,2000-06-15,Su,392,108,41,6,628,,,10690,,,,,15.2
McNary,2000-06-16,Su,323,105,39,12,623,,,15116,,,,,16.2
McNary,2000-06-17,Su,303,118,35,9,784,,,13194,,,,,16.7
McNary,2000-06-18,Su,349,173,33,6,1159,,,13951,1,,,,16.7
McNary,2000-06-19,Su,320,88,52,13,1134,,,9312,,,,,16.6
McNary,2000-06-20,Su,343,154,59,9,1456,,,11946,,,,,17
McNary,2000-06-21,Su,387,148,54,17,1642,,,6435,,,,,17.2
McNary,2000-06-22,Su,415,179,64,10,2443,,,10453,,,,,17.2
McNary,2000-06-23,Su,468,186,100,18,2481,,,9270,,,,,17.3
McNary,2000-06-24,Su,460,184,101,19,4525,,,13224,5,,,,17.4
McNary,2000-06-25,Su,557,189,155,40,4977,,,10281,,,,,17.8
McNary,2000-06-26,Su,600,202,170,48,6065,,,11266,1,,,,18.1
McNary,2000-06-27,Su,413,98,145,45,3987,,,10265,1,,,,18.3
McNary,2000-06-28,Su,502,106,151,37,3628,,,8305,2,,,,18.1
McNary,2000-06-29,Su,599,102,148,35,3321,,,9712,1,,,,18.2
McNary,2000-06-30,Su,582,171,262,97,3314,,,14213,1,,,,18.2
McNary,2000-07-01,Su,633,163,325,90,2526,,,8004,5,,,,17.9
McNary,2000-07-02,Su,738,169,325,99,2094,,,7815,1,,,,18
McNary,2000-07-03,Su,400,114,273,90,1647,,,4840,11,,,,17.9
McNary,2000-07-04,Su,408,128,214,79,1233,,,9430,9,,,,18
McNary,2000-07-05,Su,477,115,254,84,1116,,,9666,3,,,,18.2
McNary,2000-07-06,Su,408,112,195,78,778,,,5252,8,,,,18.2
McNary,2000-07-07,Su,414,92,258,113,817,,,2223,4,,,,18.4
McNary,2000-07-08,Su,315,75,297,86,744,,,4017,4,,,,18.4
McNary,2000-07-09,Su,238,55,290,87,595,,,2613,3,,,,18
McNary,2000-07-10,Su,292,59,263,84,519,,,3319,5,,,,18.3
McNary,2000-07-11,Su,372,154,319,126,542,,,2113,9,,,,19
McNary,2000-07-12,Su,300,118,317,90,441,,,2798,4,,,,19.2
McNary,2000-07-13,Su,356,138,374,138,387,,,3066,3,,,,19.1
McNary,2000-07-14,Su,418,161,466,191,408,,,3369,3,,,,18.9
McNary,2000-07-15,Su,278,99,465,177,264,,,1679,7,,,,19.6
McNary,2000-07-16,Su,379,123,468,191,250,,,1679,8,,,,19.8
McNary,2000-07-17,Su,224,83,291,94,180,,,1288,10,,,,19.6
McNary,2000-07-18,Su,249,77,377,131,208,,,1277,10,,,,19.5
McNary,2000-07-19,Su,335,98,518,186,218,,,1266,12,,,,19.7
McNary,2000-07-20,Su,319,124,614,267,143,,,1333,13,,,,20.1
McNary,2000-07-21,Su,220,138,656,235,141,,,462,18,,,,20.6
McNary,2000-07-22,Su,292,112,712,263,90,,,499,15,,,,20
McNary,2000-07-23,Su,327,123,803,323,110,,,643,28,,,,20.1
McNary,2000-07-24,Su,369,97,722,308,70,,,652,28,,,,20.6
McNary,2000-07-25,Su,193,96,902,381,50,,,625,20,,,,20.5
McNary,2000-07-26,Su,188,89,1081,436,59,,,532,13,,,,20.5
McNary,2000-07-27,Su,180,99,1202,536,41,,,531,28,,,,20.5
McNary,2000-07-28,Su,154,96,1214,458,28,,,515,22,,,,20.5
McNary,2000-07-29,Su,243,111,671,257,29,,,392,25,,,,20.7
McNary,2000-07-30,Su,310,124,691,251,17,,,322,23,,,,21.3
McNary,2000-07-31,Su,180,90,754,290,7,,,228,22,,,,21.3
McNary,2000-08-01,Su,178,104,634,252,21,,,214,27,,,,21.2
McNary,2000-08-02,Su,225,120,763,303,12,,,173,14,,,,21.6
McNary,2000-08-03,Su,181,66,888,331,19,,,119,25,,,,21.7
McNary,2000-08-04,Su,174,81,1041,427,23,,,106,29,,,,21.2
McNary,2000-08-05,Su,90,81,854,338,5,,,173,30,,,,21.3
McNary,2000-08-06,Su,139,78,494,181,6,,,108,14,,,,21.2
McNary,2000-08-07,Su,119,61,372,152,6,,,93,21,,,,21.2
McNary,2000-08-08,Su,304,70,532,183,6,,,67,24,,,,21.5
McNary,2000-08-09,Fa,183,48,591,227,2,,,141,30,,,,21.7
McNary,2000-08-10,Fa,150,50,262,102,1,,,35,15,,,,21.4
McNary,2000-08-11,Fa,138,72,434,157,3,,,68,29,,,,21.1
McNary,2000-08-12,Fa,160,104,227,82,,,,47,19,,,,20.9
McNary,2000-08-13,Fa,144,53,178,52,,,,46,13,,,,20.5
McNary,2000-08-14,Fa,226,75,209,72,1,,,25,12,,,,20.3
McNary,2000-08-15,Fa,443,81,280,82,,,,25,17,,,,20.6
McNary,2000-08-16,Fa,322,82,287,84,,,,28,18,,,,20.5
McNary,2000-08-17,Fa,342,104,364,96,,,,32,13,,,,20.7
McNary,2000-08-18,Fa,393,83,485,116,,,,9,20,,,,20.2
McNary,2000-08-19,Fa,489,83,588,174,,1,,32,17,,,,20.1
McNary,2000-08-20,Fa,947,44,673,195,,1,,11,15,,,,19.9
McNary,2000-08-21,Fa,863,109,722,197,,2,,12,30,,,,20.6
McNary,2000-08-22,Fa,914,75,1037,292,,4,,11,22,,,,20.7
McNary,2000-08-23,Fa,833,51,962,271,,4,,6,11,,,,20.7
McNary,2000-08-24,Fa,1261,65,1053,263,,2,,,12,,,,20.5
McNary,2000-08-25,Fa,1615,87,1165,321,,24,,9,27,,,,20.5
McNary,2000-08-26,Fa,3378,131,1481,396,,17,,3,10,,,,20.5
McNary,2000-08-27,Fa,3470,170,1702,423,,46,,,14,,,,20.5
McNary,2000-08-28,Fa,1150,107,955,219,,34,,4,13,,,,21.3
McNary,2000-08-29,Fa,1816,130,1003,257,1,28,,5,13,,,,21
McNary,2000-08-30,Fa,2347,158,1478,335,,67,5,,17,,,,20.9
McNary,2000-08-31,Fa,2131,183,1434,329,,68,6,2,10,,,,20.6
McNary,2000-09-01,Fa,632,93,1188,251,,71,17,,14,,,,20
McNary,2000-09-02,Fa,560,119,755,163,,77,11,,8,,,,19.7
McNary,2000-09-03,Fa,1957,314,1132,282,,96,23,,9,,,,19.6
McNary,2000-09-04,Fa,2063,241,1500,308,,125,20,,22,,,,19.6
McNary,2000-09-05,Fa,2482,291,1173,226,,173,10,,18,,,,19.3
McNary,2000-09-06,Fa,3108,515,1663,359,,201,22,,15,,,,19
McNary,2000-09-07,Fa,1125,379,1170,197,,184,17,,8,,,,19
McNary,2000-09-08,Fa,1402,301,2111,417,,204,19,,6,,,,18.7
McNary,2000-09-09,Fa,840,184,1987,376,,197,21,,4,,,,18.5
McNary,2000-09-10,Fa,1122,219,1734,346,,209,14,,6,,,,18.5
McNary,2000-09-11,Fa,2730,384,2774,575,,242,7,,5,,,,18.7
