Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Little Goose,1970-03-01,,,,15.0,,,,,,,,,,
Little Goose,1970-03-02,,,,47.0,,,,,,,,,,
Little Goose,1970-03-03,,,,6.0,,,,,,,,,,
Little Goose,1970-03-04,,,,71.0,,,,,,,,,,
Little Goose,1970-03-05,,,,49.0,,,,,,,,,,
Little Goose,1970-03-06,,,,20.0,,,,,,,,,,
Little Goose,1970-03-07,,,,60.0,,,,,,,,,,
Little Goose,1970-03-08,,,,18.0,,,,,,,,,,
Little Goose,1970-03-09,,,,7.0,,,,,,,,,,
Little Goose,1970-03-10,,,,8.0,,,,,,,,,,
Little Goose,1970-03-11,,,,16.0,,,,,,,,,,
Little Goose,1970-03-12,,,,36.0,,,,,,,,,,
Little Goose,1970-03-13,,,,103.0,,,,,,,,,,
Little Goose,1970-03-14,,,,219.0,,,,,,,,,,
Little Goose,1970-03-15,,,,118.0,,,,,,,,,,
Little Goose,1970-03-16,,,,103.0,,,,,,,,,,
Little Goose,1970-03-17,,,,213.0,,,,,,,,,,
Little Goose,1970-03-18,,,,85.0,,,,,,,,,,
Little Goose,1970-03-19,,,,191.0,,,,,,,,,,
Little Goose,1970-03-20,,,,247.0,,,,,,,,,,
Little Goose,1970-03-21,,,,182.0,,,,,,,,,,
Little Goose,1970-03-22,,,,131.0,,,,,,,,,,
Little Goose,1970-03-23,,,,65.0,,,,,,,,,,
Little Goose,1970-03-24,,,,54.0,,,,,,,,,,
Little Goose,1970-03-25,,,,65.0,,,,,,,,,,
Little Goose,1970-03-26,,,,129.0,,,,,,,,,,
Little Goose,1970-03-27,,,,233.0,,,,,,,,,,
Little Goose,1970-03-28,,,,363.0,,,,,,,,,,
Little Goose,1970-03-29,,,,208.0,,,,,,,,,,
Little Goose,1970-03-30,,,,121.0,,,,,,,,,,
Little Goose,1970-03-31,,,,163.0,,,,,,,,,,
Little Goose,1970-04-01,,,,132.0,,,,,,,,,,8.3
Little Goose,1970-04-02,,,,246.0,,,,,,,,,,7.8
Little Goose,1970-04-03,,,,164.0,,,,,,,,,,7.8
Little Goose,1970-04-04,,,,178.0,,,,,,,,,,7.8
Little Goose,1970-04-05,,,,271.0,,,,,,,,,,7.8
Little Goose,1970-04-06,,,,80.0,,,,,,,,,,7.8
Little Goose,1970-04-07,,,,76.0,,,,,,,,,,8.3
Little Goose,1970-04-08,,1.0,,68.0,,,,,,,,,,8.3
Little Goose,1970-04-09,,,,82.0,,,,,,,,,,7.8
Little Goose,1970-04-10,,2.0,,154.0,,,,,,,,,,8.9
