Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
The Dalles,1960-04-05,Sp,10.0,,2.0,,,,,,,,,,
The Dalles,1960-04-06,Sp,23.0,,18.0,,,,,,,,,,
The Dalles,1960-04-07,Sp,24.0,,14.0,,,,,,,,,,
The Dalles,1960-04-08,Sp,13.0,,16.0,,,,,,,,,,
The Dalles,1960-04-09,Sp,52.0,,17.0,,,,,,2.0,,,,
The Dalles,1960-04-10,Sp,51.0,,20.0,,,,,,2.0,,,,
The Dalles,1960-04-11,Sp,71.0,,20.0,,,,,,,,,,
The Dalles,1960-04-12,Sp,91.0,,8.0,,,,,,,,,,
The Dalles,1960-04-13,Sp,83.0,,7.0,,,,,,,,,,
The Dalles,1960-04-14,Sp,122.0,,7.0,,,,,,,,,,
The Dalles,1960-04-15,Sp,116.0,,8.0,,,,,,,,,,
The Dalles,1960-04-16,Sp,192.0,,7.0,,,,,,,,,,
The Dalles,1960-04-17,Sp,142.0,,6.0,,,,,,,,,,
The Dalles,1960-04-18,Sp,103.0,,4.0,,,,,,,,,,
The Dalles,1960-04-19,Sp,136.0,,6.0,,,,,,,,,,
The Dalles,1960-04-20,Sp,349.0,,6.0,,,,,,,,,,
The Dalles,1960-04-21,Sp,420.0,,11.0,,,,,,,,,,
The Dalles,1960-04-22,Sp,595.0,,8.0,,,,,,,,,,
The Dalles,1960-04-23,Sp,978.0,,1.0,,,,,,,,,,
The Dalles,1960-04-24,Sp,1351.0,,2.0,,,,,,,,,,
The Dalles,1960-04-25,Sp,1101.0,,4.0,,,,,,9.0,,,,
The Dalles,1960-04-26,Sp,1277.0,,10.0,,,,,,1.0,,,,
The Dalles,1960-04-27,Sp,1440.0,,18.0,,,,,,3.0,,,,
The Dalles,1960-04-28,Sp,2368.0,,20.0,,,,,,,,,,
The Dalles,1960-04-29,Sp,2662.0,,20.0,,,,,,,,,,
The Dalles,1960-04-30,Sp,3303.0,,29.0,,,,,,30.0,,,,
The Dalles,1960-05-01,Sp,4287.0,,65.0,,,,,,30.0,,,,
The Dalles,1960-05-02,Sp,3304.0,,35.0,,,,,,16.0,,,,
The Dalles,1960-05-03,Sp,3094.0,,19.0,,,,,,9.0,,,,
The Dalles,1960-05-04,Sp,4414.0,,32.0,,,,,,9.0,,,,
The Dalles,1960-05-05,Sp,3947.0,,13.0,,,,,,16.0,,,,
The Dalles,1960-05-06,Sp,3144.0,,25.0,,,,,,62.0,,,,
The Dalles,1960-05-07,Sp,3637.0,,20.0,,,,,,53.0,,,,
The Dalles,1960-05-08,Sp,2717.0,,25.0,,,,,,50.0,,,,
The Dalles,1960-05-09,Sp,1964.0,,19.0,,,,,,12.0,,,,
The Dalles,1960-05-10,Sp,1347.0,,14.0,,,,,,50.0,,,,
The Dalles,1960-05-11,Sp,1035.0,,41.0,,,,,,143.0,,,,
The Dalles,1960-05-12,Sp,991.0,,18.0,,,,,,69.0,,,,
The Dalles,1960-05-13,Sp,750.0,,9.0,,,,,,9.0,,,,
The Dalles,1960-05-14,Sp,773.0,,22.0,,,,,,27.0,,,,
The Dalles,1960-05-15,Sp,429.0,,9.0,,,,,,33.0,,,,
The Dalles,1960-05-16,Sp,303.0,,6.0,,,,,,17.0,,,,
The Dalles,1960-05-17,Sp,166.0,,7.0,,,,,,11.0,,,,
The Dalles,1960-05-18,Sp,132.0,,13.0,,,,,,9.0,,,,
The Dalles,1960-05-19,Sp,100.0,,9.0,,,,,,3.0,,,,
The Dalles,1960-05-20,Sp,146.0,,13.0,,,,,,8.0,,,,
The Dalles,1960-05-21,Sp,76.0,,7.0,,,,,,3.0,,,,
The Dalles,1960-05-22,Sp,128.0,,7.0,,,,,,28.0,,,,
The Dalles,1960-05-23,Sp,94.0,,11.0,,,,,,9.0,,,,
The Dalles,1960-05-24,Sp,83.0,,5.0,,,,,,38.0,,,,
The Dalles,1960-05-25,Sp,135.0,,7.0,,,,,,28.0,,,,
The Dalles,1960-05-26,Sp,165.0,,7.0,,,,,,31.0,,,,
The Dalles,1960-05-27,Sp,224.0,,14.0,,,,,,66.0,,,,
The Dalles,1960-05-28,Sp,305.0,,16.0,,1.0,,,,85.0,,,,
The Dalles,1960-05-29,Sp,351.0,,24.0,,,,,,134.0,,,,
The Dalles,1960-05-30,Sp,475.0,,20.0,,1.0,,,,204.0,,,,
The Dalles,1960-05-31,Sp,565.0,,25.0,,,,,,150.0,,,,
The Dalles,1960-06-01,Sp,474.0,,16.0,,,,,,206.0,,,,
The Dalles,1960-06-02,Sp,473.0,,36.0,,,,,,429.0,,,,
The Dalles,1960-06-03,Sp,295.0,,20.0,,5.0,,,,323.0,,,,
The Dalles,1960-06-04,Su,362.0,,14.0,,10.0,,,6.0,206.0,,,,
The Dalles,1960-06-05,Su,226.0,,14.0,,2.0,,,5.0,230.0,,,,
The Dalles,1960-06-06,Su,272.0,,20.0,,9.0,,,,317.0,,,,
The Dalles,1960-06-07,Su,338.0,,22.0,,3.0,,,3.0,127.0,,,,
The Dalles,1960-06-08,Su,386.0,,32.0,,9.0,,,9.0,123.0,,,,
