Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Rocky Reach,1977-06-11,Sp,14.0,2.0,,,,,,,,,,,
Rocky Reach,1977-06-12,Sp,11.0,2.0,1.0,,,,,,,,,,
Rocky Reach,1977-06-13,Sp,6.0,5.0,,,,,,,,,,,
Rocky Reach,1977-06-14,Sp,32.0,4.0,1.0,,,,,,,,,,
Rocky Reach,1977-06-15,Sp,7.0,1.0,,,,,,,,,,,
Rocky Reach,1977-06-16,Sp,12.0,,,,,,,,,,,,
Rocky Reach,1977-06-17,Sp,42.0,5.0,2.0,,2.0,,,,,,,,
Rocky Reach,1977-06-18,Sp,50.0,7.0,,,10.0,,,,,,,,
Rocky Reach,1977-06-19,Sp,14.0,2.0,1.0,,4.0,,,,,,,,
Rocky Reach,1977-06-20,Su,20.0,6.0,1.0,,7.0,,,,,,,,
Rocky Reach,1977-06-21,Su,11.0,7.0,2.0,,18.0,,,,,,,,
Rocky Reach,1977-06-22,Su,44.0,6.0,1.0,,18.0,,,,,,,,
Rocky Reach,1977-06-23,Su,31.0,8.0,4.0,,50.0,,,,,,,,
Rocky Reach,1977-06-24,Su,46.0,4.0,,,47.0,,,,,,,,
Rocky Reach,1977-06-25,Su,58.0,6.0,1.0,,68.0,,,,,,,,
Rocky Reach,1977-06-26,Su,18.0,13.0,,,65.0,,,,,,,,
Rocky Reach,1977-06-27,Su,60.0,12.0,1.0,,100.0,2.0,,,,,,,
Rocky Reach,1977-06-28,Su,200.0,11.0,2.0,,174.0,,,,,,,,
Rocky Reach,1977-06-29,Su,94.0,25.0,2.0,,287.0,,,,,,,,
Rocky Reach,1977-06-30,Su,100.0,19.0,2.0,,373.0,,,,,,,,
Rocky Reach,1977-07-01,Su,131.0,13.0,2.0,,236.0,,,,,,,,
Rocky Reach,1977-07-02,Su,298.0,52.0,7.0,,694.0,,,,,,,,
Rocky Reach,1977-07-03,Su,139.0,7.0,4.0,,871.0,,,,,,,,
Rocky Reach,1977-07-04,Su,174.0,20.0,6.0,,985.0,,,,,,,,
Rocky Reach,1977-07-05,Su,137.0,22.0,2.0,,815.0,,,,,,,,
Rocky Reach,1977-07-06,Su,164.0,18.0,1.0,,552.0,,,,,,,,
Rocky Reach,1977-07-07,Su,186.0,40.0,,,892.0,,,,,,,,
Rocky Reach,1977-07-08,Su,174.0,29.0,4.0,,1255.0,,,,,,,,
Rocky Reach,1977-07-09,Su,199.0,30.0,6.0,,1163.0,,,,,,,,
Rocky Reach,1977-07-10,Su,114.0,19.0,8.0,,1082.0,,,,,,,,
Rocky Reach,1977-07-11,Su,130.0,38.0,5.0,,473.0,,,,,,,,
Rocky Reach,1977-07-12,Su,143.0,32.0,6.0,,977.0,,,,,,,,
Rocky Reach,1977-07-13,Su,145.0,41.0,2.0,,608.0,,,,,,,,
Rocky Reach,1977-07-14,Su,95.0,29.0,6.0,,742.0,,,,,,,,
Rocky Reach,1977-07-15,Su,144.0,36.0,5.0,,989.0,,,,,,,,
Rocky Reach,1977-07-16,Su,139.0,37.0,10.0,,612.0,,,,,,,,
Rocky Reach,1977-07-17,Su,109.0,35.0,8.0,,1085.0,,,,,,,,
Rocky Reach,1977-07-18,Su,41.0,24.0,7.0,,258.0,,,,,,,,
Rocky Reach,1977-07-19,Su,157.0,60.0,7.0,,463.0,,,,,,,,
Rocky Reach,1977-07-20,Su,76.0,41.0,4.0,,172.0,,,,,,,,
Rocky Reach,1977-07-21,Su,106.0,42.0,12.0,,164.0,,,,,,,,
Rocky Reach,1977-07-22,Su,216.0,107.0,22.0,,512.0,,,,,,,,
Rocky Reach,1977-07-23,Su,356.0,119.0,17.0,,958.0,,,,,,,,
Rocky Reach,1977-07-24,Su,221.0,55.0,13.0,,480.0,,,,,,,,
Rocky Reach,1977-07-25,Su,318.0,70.0,17.0,,374.0,,,,,,,,
Rocky Reach,1977-07-26,Su,238.0,86.0,10.0,,560.0,,,,,,,,
Rocky Reach,1977-07-27,Su,84.0,10.0,1.0,,281.0,,,,,,,,
Rocky Reach,1977-07-28,Su,263.0,49.0,7.0,,355.0,,,,,,,,
Rocky Reach,1977-07-29,Su,204.0,58.0,18.0,,550.0,,,,,,,,
Rocky Reach,1977-07-30,Su,124.0,56.0,16.0,,500.0,,,,,,,,
Rocky Reach,1977-07-31,Su,240.0,119.0,28.0,,608.0,,,,,,,,
Rocky Reach,1977-08-01,Su,248.0,82.0,17.0,,226.0,,,,,,,,
Rocky Reach,1977-08-02,Su,217.0,139.0,30.0,,271.0,,,,,,,,
Rocky Reach,1977-08-03,Su,227.0,158.0,28.0,,364.0,,,,,,,,
Rocky Reach,1977-08-04,Su,300.0,102.0,35.0,,334.0,,,,,,,,
Rocky Reach,1977-08-05,Su,431.0,168.0,47.0,,258.0,,,,,,,,
Rocky Reach,1977-08-06,Su,270.0,100.0,60.0,,302.0,,,,,,,,
Rocky Reach,1977-08-07,Su,328.0,108.0,41.0,,302.0,,,,,,,,
Rocky Reach,1977-08-08,Su,149.0,88.0,35.0,,122.0,,,,,,,,
Rocky Reach,1977-08-09,Su,218.0,116.0,52.0,,128.0,,,,,,,,
Rocky Reach,1977-08-10,Su,179.0,131.0,43.0,,140.0,1.0,,,,,,,
Rocky Reach,1977-08-11,Su,118.0,163.0,46.0,,140.0,,,,,,,,
Rocky Reach,1977-08-12,Su,146.0,146.0,53.0,,119.0,,,,,,,,
Rocky Reach,1977-08-13,Su,184.0,137.0,54.0,,169.0,,,,,,,,
Rocky Reach,1977-08-14,Su,143.0,133.0,55.0,,115.0,,,,,,,,
Rocky Reach,1977-08-15,Su,20.0,52.0,37.0,,66.0,1.0,,,,,,,
Rocky Reach,1977-08-16,Su,80.0,82.0,68.0,,62.0,,,,,,,,
Rocky Reach,1977-08-17,Su,178.0,149.0,66.0,,114.0,,,,,,,,
Rocky Reach,1977-08-18,Su,98.0,142.0,76.0,,106.0,2.0,,,,,,,
Rocky Reach,1977-08-19,Su,156.0,152.0,78.0,,106.0,7.0,,,,,,,
Rocky Reach,1977-08-20,Fa,77.0,83.0,60.0,,55.0,2.0,,,,,,,
Rocky Reach,1977-08-21,Fa,95.0,94.0,48.0,,31.0,4.0,,,,,,,
Rocky Reach,1977-08-22,Fa,115.0,65.0,68.0,,32.0,,,,,,,,
Rocky Reach,1977-08-23,Fa,96.0,106.0,67.0,,49.0,1.0,,,,,,,
Rocky Reach,1977-08-24,Fa,43.0,53.0,32.0,,29.0,,,,,,,,
Rocky Reach,1977-08-25,Fa,101.0,109.0,41.0,,26.0,,,,,,,,
Rocky Reach,1977-08-26,Fa,130.0,84.0,78.0,,56.0,,,,,,,,
Rocky Reach,1977-08-27,Fa,118.0,44.0,91.0,,32.0,,,,,,,,
Rocky Reach,1977-08-28,Fa,126.0,74.0,56.0,,36.0,,,,,,,,
Rocky Reach,1977-08-29,Fa,32.0,43.0,20.0,,14.0,,,,,,,,
Rocky Reach,1977-08-30,Fa,41.0,34.0,29.0,,25.0,,,,,,,,
Rocky Reach,1977-08-31,Fa,38.0,64.0,23.0,,40.0,,,,,,,,
Rocky Reach,1977-09-01,Fa,50.0,96.0,32.0,,17.0,,,,,,,,
Rocky Reach,1977-09-02,Fa,60.0,98.0,32.0,,19.0,,,,,,,,
Rocky Reach,1977-09-03,Fa,76.0,90.0,44.0,,8.0,,,,,,,,
Rocky Reach,1977-09-04,Fa,32.0,49.0,34.0,,16.0,1.0,,,,,,,
Rocky Reach,1977-09-05,Fa,14.0,28.0,20.0,,17.0,,,,,,,,
Rocky Reach,1977-09-06,Fa,2.0,32.0,10.0,,17.0,,,,,,,,
Rocky Reach,1977-09-07,Fa,12.0,55.0,20.0,,17.0,,,,,,,,
Rocky Reach,1977-09-08,Fa,18.0,55.0,16.0,,24.0,,,,,,,,
Rocky Reach,1977-09-09,Fa,10.0,41.0,18.0,,12.0,,,,,,,,
Rocky Reach,1977-09-10,Fa,22.0,42.0,31.0,,16.0,,,,,,,,
Rocky Reach,1977-09-11,Fa,24.0,41.0,6.0,,2.0,,,,,,,,
Rocky Reach,1977-09-12,Fa,1.0,43.0,13.0,,6.0,,,,,,,,
Rocky Reach,1977-09-13,Fa,11.0,44.0,6.0,,7.0,,,,,,,,
Rocky Reach,1977-09-14,Fa,17.0,80.0,19.0,,12.0,,,,,,,,
Rocky Reach,1977-09-15,Fa,17.0,88.0,20.0,,5.0,,,,,,,,
Rocky Reach,1977-09-16,Fa,11.0,60.0,20.0,,7.0,,,,,,,,
Rocky Reach,1977-09-17,Fa,19.0,72.0,20.0,,6.0,,,,,,,,
Rocky Reach,1977-09-18,Fa,5.0,43.0,22.0,,2.0,,,,,,,,
Rocky Reach,1977-09-19,Fa,16.0,43.0,26.0,,1.0,,,,,,,,
Rocky Reach,1977-09-20,Fa,11.0,29.0,58.0,,7.0,,,,,,,,
Rocky Reach,1977-09-21,Fa,29.0,67.0,96.0,,,,,,,,,,
Rocky Reach,1977-09-22,Fa,6.0,60.0,94.0,,1.0,,,,,,,,
Rocky Reach,1977-09-23,Fa,13.0,67.0,73.0,,8.0,,,,,,,,
Rocky Reach,1977-09-24,Fa,19.0,72.0,160.0,,7.0,1.0,,,,,,,
Rocky Reach,1977-09-25,Fa,4.0,40.0,144.0,,,,,,,,,,
Rocky Reach,1977-09-26,Fa,2.0,50.0,84.0,,,,,,,,,,
Rocky Reach,1977-09-27,Fa,18.0,64.0,150.0,,8.0,,,,,,,,
Rocky Reach,1977-09-28,Fa,10.0,41.0,162.0,,1.0,,,,,,,,
Rocky Reach,1977-09-29,Fa,2.0,49.0,157.0,,6.0,,,,,,,,
Rocky Reach,1977-09-30,Fa,8.0,58.0,168.0,,2.0,,,,,,,,
Rocky Reach,1977-10-01,Fa,11.0,79.0,196.0,,7.0,,,,,,,,
Rocky Reach,1977-10-02,Fa,14.0,41.0,67.0,,,,,,,,,,
Rocky Reach,1977-10-03,Fa,13.0,71.0,175.0,,,,,,,,,,
Rocky Reach,1977-10-04,Fa,12.0,47.0,215.0,,1.0,,,,,,,,
Rocky Reach,1977-10-05,Fa,7.0,35.0,202.0,,7.0,,,,,,,,
Rocky Reach,1977-10-06,Fa,2.0,48.0,125.0,,7.0,,,,,,,,
Rocky Reach,1977-10-07,Fa,10.0,42.0,150.0,,4.0,1.0,,,,,,,
Rocky Reach,1977-10-08,Fa,2.0,29.0,66.0,,2.0,,,,,,,,
Rocky Reach,1977-10-09,Fa,6.0,62.0,175.0,,,,,,,,,,
Rocky Reach,1977-10-10,Fa,2.0,34.0,62.0,,1.0,,,,,,,,
Rocky Reach,1977-10-11,Fa,6.0,23.0,92.0,,1.0,1.0,,,,,,,
Rocky Reach,1977-10-12,Fa,5.0,23.0,84.0,,,,,,,,,,
Rocky Reach,1977-10-13,Fa,2.0,28.0,76.0,,2.0,1.0,,,,,,,
Rocky Reach,1977-10-14,Fa,6.0,62.0,61.0,,,2.0,,,,,,,
Rocky Reach,1977-10-15,Fa,5.0,41.0,92.0,,,,,,,,,,
Rocky Reach,1977-10-16,Fa,6.0,55.0,55.0,,1.0,2.0,,,,,,,
Rocky Reach,1977-10-17,Fa,8.0,23.0,47.0,,1.0,1.0,,,,,,,
Rocky Reach,1977-10-18,Fa,7.0,48.0,79.0,,1.0,1.0,,,,,,,
Rocky Reach,1977-10-19,Fa,13.0,38.0,56.0,,,,,,,,,,
Rocky Reach,1977-10-20,Fa,14.0,54.0,72.0,,,,,,,,,,
Rocky Reach,1977-10-21,Fa,29.0,50.0,89.0,,4.0,5.0,,,,,,,
Rocky Reach,1977-10-22,Fa,14.0,74.0,150.0,,,8.0,,,,,,,
Rocky Reach,1977-10-23,Fa,28.0,65.0,143.0,,,10.0,,,,,,,
Rocky Reach,1977-10-24,Fa,7.0,44.0,54.0,,,6.0,,,,,,,
Rocky Reach,1977-10-25,Fa,13.0,55.0,91.0,,,11.0,,,,,,,
Rocky Reach,1977-10-26,Fa,10.0,55.0,76.0,,,12.0,,,,,,,
Rocky Reach,1977-10-27,Fa,20.0,41.0,76.0,,,11.0,,,,,,,
Rocky Reach,1977-10-28,Fa,35.0,37.0,88.0,,,26.0,,,,,,,
Rocky Reach,1977-10-29,Fa,19.0,29.0,82.0,,,18.0,,,,,,,
Rocky Reach,1977-10-30,Fa,13.0,13.0,91.0,,,42.0,,,,,,,
Rocky Reach,1977-10-31,Fa,18.0,34.0,52.0,,,32.0,,,,,,,
Rocky Reach,1977-11-01,Fa,8.0,36.0,32.0,,,14.0,,,,,,,
Rocky Reach,1977-11-02,Fa,18.0,34.0,46.0,,,20.0,,,,,,,
Rocky Reach,1977-11-03,Fa,13.0,20.0,46.0,,,18.0,,,,,,,
Rocky Reach,1977-11-04,Fa,10.0,22.0,64.0,,,71.0,,,,,,,
Rocky Reach,1977-11-05,Fa,17.0,17.0,54.0,,,43.0,,,,,,,
Rocky Reach,1977-11-06,Fa,2.0,10.0,40.0,,,46.0,,,,,,,
Rocky Reach,1977-11-07,Fa,6.0,11.0,23.0,,,16.0,,,,,,,
Rocky Reach,1977-11-08,Fa,,2.0,17.0,,,20.0,,,,,,,
Rocky Reach,1977-11-09,Fa,7.0,13.0,13.0,,,26.0,,,,,,,
Rocky Reach,1977-11-10,Fa,12.0,10.0,34.0,,,44.0,,,,,,,
Rocky Reach,1977-11-11,Fa,4.0,10.0,23.0,,,32.0,,,,,,,
Rocky Reach,1977-11-12,Fa,8.0,14.0,8.0,,,7.0,,,,,,,
Rocky Reach,1977-11-13,Fa,7.0,8.0,26.0,,,11.0,,,,,,,
Rocky Reach,1977-11-14,Fa,1.0,6.0,18.0,,,22.0,,,,,,,
Rocky Reach,1977-11-15,,12.0,5.0,8.0,,,5.0,,,,,,,
Rocky Reach,1977-11-16,,1.0,6.0,8.0,,,23.0,,,,,,,
Rocky Reach,1977-11-17,,1.0,,18.0,,,17.0,,,,,,,
Rocky Reach,1977-11-18,,,2.0,16.0,,,50.0,,,,,,,
Rocky Reach,1977-11-19,,1.0,4.0,13.0,,,36.0,,,,,,,
Rocky Reach,1977-11-20,,,,5.0,,,16.0,,,,,,,
Rocky Reach,1977-11-21,,,,1.0,,,8.0,,,,,,,
Rocky Reach,1977-11-22,,,1.0,4.0,,,19.0,,,,,,,
Rocky Reach,1977-11-23,,,,8.0,,,14.0,,,,,,,
Rocky Reach,1977-11-24,,,,6.0,,,13.0,,,,,,,
Rocky Reach,1977-11-25,,,,5.0,,,25.0,,,,,,,
Rocky Reach,1977-11-26,,,,7.0,,,4.0,,,,,,,
Rocky Reach,1977-11-27,,,,1.0,,,18.0,,,,,,,
Rocky Reach,1977-11-28,,1.0,,6.0,,,19.0,,,,,,,
Rocky Reach,1977-11-29,,,,2.0,,,7.0,,,,,,,
Rocky Reach,1977-11-30,,,,1.0,,,12.0,,,,,,,
Rocky Reach,1977-12-01,,,,5.0,,,8.0,,,,,,,
Rocky Reach,1977-12-02,,,,2.0,,,8.0,,,,,,,
Rocky Reach,1977-12-03,,,,5.0,,,2.0,,,,,,,
Rocky Reach,1977-12-04,,,,5.0,,,2.0,,,,,,,
Rocky Reach,1977-12-05,,,,4.0,,,2.0,,,,,,,
Rocky Reach,1977-12-06,,,,1.0,,,1.0,,,,,,,
Rocky Reach,1977-12-07,,,,1.0,,,2.0,,,,,,,
Rocky Reach,1977-12-08,,,,,,,5.0,,,,,,,
Rocky Reach,1977-12-09,,,,1.0,,,4.0,,,,,,,
Rocky Reach,1977-12-10,,,,4.0,,,1.0,,,,,,,
Rocky Reach,1977-12-11,,,,,,,4.0,,,,,,,
Rocky Reach,1977-12-12,,,,,,,,,,,,,,
Rocky Reach,1977-12-13,,,,,,,,,,,,,,
Rocky Reach,1977-12-14,,,,,,,,,,,,,,
Rocky Reach,1977-12-15,,,,,,,,,,,,,,
Rocky Reach,1978-04-27,Sp,16.0,,2.0,,,,,,,,,,
Rocky Reach,1978-04-28,Sp,61.0,,,,14.0,,,,,,,,
Rocky Reach,1978-04-29,Sp,68.0,,,,13.0,,,,,,,,
Rocky Reach,1978-04-30,Sp,84.0,,,,10.0,,,,,,,,
Rocky Reach,1978-05-01,Sp,353.0,,,,10.0,,,,,,,,
Rocky Reach,1978-05-02,Sp,205.0,,,,7.0,,,,,,,,
Rocky Reach,1978-05-03,Sp,370.0,,,,7.0,,,,,,,,
Rocky Reach,1978-05-04,Sp,388.0,1.0,,,13.0,,,,,,,,
Rocky Reach,1978-05-05,Sp,431.0,,,,11.0,,,,,,,,
Rocky Reach,1978-05-06,Sp,102.0,,,,7.0,,,,,,,,
Rocky Reach,1978-05-07,Sp,85.0,,,,4.0,,,,,,,,
Rocky Reach,1978-05-08,Sp,236.0,,,,96.0,,,,,,,,
Rocky Reach,1978-05-09,Sp,215.0,,4.0,,,,,,,,,,
Rocky Reach,1978-05-10,Sp,223.0,,6.0,,,,,,,,,,
Rocky Reach,1978-05-11,Sp,421.0,,2.0,,,,,,,,,,
Rocky Reach,1978-05-12,Sp,491.0,,5.0,,,,,,,,,,
Rocky Reach,1978-05-13,Sp,59.0,,5.0,,,,,,,,,,
Rocky Reach,1978-05-14,Sp,184.0,1.0,2.0,,,,,,,,,,
Rocky Reach,1978-05-15,Sp,578.0,,1.0,,,,,,,,,,
Rocky Reach,1978-05-16,Sp,174.0,,,,,,,,,,,,
Rocky Reach,1978-05-17,Sp,269.0,,1.0,,,,,,,,,,
Rocky Reach,1978-05-18,Sp,128.0,,1.0,,,,,,,,,,
Rocky Reach,1978-05-19,Sp,174.0,,2.0,,,,,,,,,,
Rocky Reach,1978-05-20,Sp,125.0,2.0,6.0,,,,,,,,,,
Rocky Reach,1978-05-21,Sp,112.0,2.0,,,,,,,,,,,
Rocky Reach,1978-05-22,Sp,80.0,1.0,1.0,,,,,,,,,,
Rocky Reach,1978-05-23,Sp,16.0,,7.0,,,,,,,,,,
Rocky Reach,1978-05-24,Sp,30.0,1.0,1.0,,,,,,,,,,
Rocky Reach,1978-05-25,Sp,47.0,5.0,1.0,,,,,,,,,,
Rocky Reach,1978-05-26,Sp,14.0,1.0,,,,,,,,,,,
Rocky Reach,1978-05-27,Sp,29.0,,1.0,,,,,,,,,,
Rocky Reach,1978-05-28,Sp,88.0,2.0,4.0,,,,,,,,,,
Rocky Reach,1978-05-29,Sp,96.0,,1.0,,,,,,,,,,
Rocky Reach,1978-05-30,Sp,65.0,4.0,,,,,,,,,,,
Rocky Reach,1978-05-31,Sp,191.0,2.0,,,,,,,,,,,
Rocky Reach,1978-06-01,Sp,131.0,2.0,2.0,,,,,,,,,,
Rocky Reach,1978-06-02,Sp,46.0,4.0,,,,,,,,,,,
Rocky Reach,1978-06-03,Sp,184.0,2.0,,,,,,,,,,,
Rocky Reach,1978-06-04,Sp,61.0,4.0,4.0,,,,,,,,,,
Rocky Reach,1978-06-05,Sp,110.0,,2.0,,,,,,,,,,
Rocky Reach,1978-06-06,Sp,48.0,2.0,1.0,,,,,,,,,,
Rocky Reach,1978-06-07,Sp,31.0,,,,,,,,,,,,
Rocky Reach,1978-06-08,Sp,42.0,2.0,,,,,,,,,,,
Rocky Reach,1978-06-09,Sp,24.0,1.0,1.0,,,,,,,,,,
Rocky Reach,1978-06-10,Sp,31.0,,,,,,,,,,,,
Rocky Reach,1978-06-11,Sp,30.0,2.0,1.0,,,,,,,,,,
Rocky Reach,1978-06-12,Sp,18.0,4.0,2.0,,,,,,,,,,
Rocky Reach,1978-06-13,Sp,50.0,4.0,6.0,,,,,,,,,,
Rocky Reach,1978-06-14,Sp,30.0,,,,,,,,,,,,
Rocky Reach,1978-06-15,Sp,47.0,1.0,,,,,,,,,,,
Rocky Reach,1978-06-16,Sp,18.0,1.0,,,,,,,,,,,
Rocky Reach,1978-06-17,Sp,35.0,1.0,,,,,,,,,,,
Rocky Reach,1978-06-18,Sp,46.0,1.0,1.0,,,,,,,,,,
Rocky Reach,1978-06-19,Sp,74.0,,1.0,,,,,,,,,,
Rocky Reach,1978-06-20,Su,29.0,5.0,2.0,,,,,,,,,,
Rocky Reach,1978-06-21,Su,24.0,5.0,,,4.0,,,,,,,,
Rocky Reach,1978-06-22,Su,31.0,1.0,1.0,,1.0,,,,,,,,
Rocky Reach,1978-06-23,Su,48.0,,1.0,,10.0,,,,,,,,
Rocky Reach,1978-06-24,Su,109.0,1.0,1.0,,8.0,,,,,,,,
Rocky Reach,1978-06-25,Su,29.0,1.0,4.0,,5.0,,,,,,,,
Rocky Reach,1978-06-26,Su,61.0,6.0,4.0,,12.0,,,,,,,,
Rocky Reach,1978-06-27,Su,37.0,,1.0,,16.0,,,,,,,,
Rocky Reach,1978-06-28,Su,66.0,4.0,1.0,,25.0,,,,,,,,
Rocky Reach,1978-06-29,Su,50.0,5.0,1.0,,17.0,,,,,,,,
Rocky Reach,1978-06-30,Su,43.0,8.0,,,14.0,,,,,,,,
Rocky Reach,1978-07-01,Su,64.0,2.0,1.0,,26.0,,,,,,,,
Rocky Reach,1978-07-02,Su,89.0,10.0,2.0,,65.0,,,,,,,,
Rocky Reach,1978-07-03,Su,58.0,1.0,1.0,,36.0,,,,,,,,
Rocky Reach,1978-07-04,Su,169.0,8.0,1.0,,113.0,,,,,,,,
Rocky Reach,1978-07-05,Su,89.0,8.0,1.0,,103.0,,,,,,,,
Rocky Reach,1978-07-06,Su,89.0,7.0,1.0,,49.0,,,,,,,,
Rocky Reach,1978-07-07,Su,112.0,18.0,1.0,,137.0,,,,,,,,
Rocky Reach,1978-07-08,Su,95.0,14.0,1.0,,136.0,,,,,,,,
Rocky Reach,1978-07-09,Su,85.0,13.0,1.0,,158.0,,,,,,,,
Rocky Reach,1978-07-10,Su,146.0,20.0,1.0,,139.0,,,,,,,,
Rocky Reach,1978-07-11,Su,106.0,28.0,,,115.0,,,,,,,,
Rocky Reach,1978-07-12,Su,204.0,31.0,1.0,,174.0,,,,,,,,
Rocky Reach,1978-07-13,Su,138.0,28.0,2.0,,170.0,,,,,,,,
Rocky Reach,1978-07-14,Su,168.0,12.0,,,286.0,,,,,,,,
Rocky Reach,1978-07-15,Su,134.0,8.0,1.0,,202.0,,,,,,,,
Rocky Reach,1978-07-16,Su,114.0,19.0,1.0,,115.0,,,,,,,,
Rocky Reach,1978-07-17,Su,134.0,28.0,,,210.0,1.0,,,,,,,
Rocky Reach,1978-07-18,Su,181.0,19.0,,,292.0,,,,,,,,
Rocky Reach,1978-07-19,Su,163.0,22.0,,,197.0,,,,,,,,
