Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Ice Harbor,1962-04-01,Sp,,,129.0,,,,,,1.0,,,,
Ice Harbor,1962-04-02,Sp,,,172.0,,,,,,,,,,
Ice Harbor,1962-04-03,Sp,,,478.0,,,,,,,,,,
Ice Harbor,1962-04-04,Sp,,,693.0,,,,,,,,,,
Ice Harbor,1962-04-05,Sp,9.0,,964.0,,,,,,,,,,
Ice Harbor,1962-04-06,Sp,,,632.0,,,,,,,,,,
Ice Harbor,1962-04-07,Sp,5.0,,750.0,,,,,,1.0,,,,
Ice Harbor,1962-04-08,Sp,12.0,,430.0,,,,,,,,,,
Ice Harbor,1962-04-09,Sp,5.0,,101.0,,,,,,,,,,
Ice Harbor,1962-04-10,Sp,,,38.0,,,,,,,,,,
Ice Harbor,1962-04-11,Sp,,,74.0,,,,,,,,,,
Ice Harbor,1962-04-12,Sp,2.0,,147.0,,,,,,,,,,
Ice Harbor,1962-04-13,Sp,1.0,,264.0,,,,,,,,,,
Ice Harbor,1962-04-14,Sp,5.0,,202.0,,,,,,,,,,
Ice Harbor,1962-04-15,Sp,6.0,,291.0,,,,,,,,,,
Ice Harbor,1962-04-16,Sp,40.0,,601.0,,,,,,1.0,,,,
Ice Harbor,1962-04-17,Sp,40.0,,923.0,,,,,,7.0,,,,
Ice Harbor,1962-04-18,Sp,34.0,,214.0,,,,,,2.0,,,,
Ice Harbor,1962-04-19,Sp,20.0,,87.0,,,,,,,,,,
Ice Harbor,1962-04-20,Sp,46.0,,130.0,,,,,,,,,,
Ice Harbor,1962-04-21,Sp,119.0,,271.0,,,,,,1.0,,,,
Ice Harbor,1962-04-22,Sp,83.0,,242.0,,,,,,,,,,
Ice Harbor,1962-04-23,Sp,68.0,,143.0,,,,,,3.0,,,,
Ice Harbor,1962-04-24,Sp,34.0,,120.0,,,,,,2.0,,,,
Ice Harbor,1962-04-25,Sp,235.0,,235.0,,,,,,,,,,
Ice Harbor,1962-04-26,Sp,322.0,,121.0,,,,,,,,,,
Ice Harbor,1962-04-27,Sp,494.0,,156.0,,,,,,,,,,
Ice Harbor,1962-04-28,Sp,272.0,,89.0,,,,,,,,,,
Ice Harbor,1962-04-29,Sp,481.0,,50.0,,,,,,,,,,
Ice Harbor,1962-04-30,Sp,246.0,,11.0,,,,,,,,,,
