date,qu,mm,mx,mn,qd
1986-01-28,166.61,39.55,46.58,32.04,98.00
1986-01-29,221.14,41.82,43.36,40.45,50.00
1986-01-30,257.84,45.38,51.77,42.26,51.00
1986-01-31,223.02,44.68,51.30,39.82,50.00
1986-02-01,208.99,47.28,56.49,42.26,51.00
1986-02-02,225.44,46.10,53.11,42.26,51.00
1986-02-03,220.68,44.26,48.79,41.16,51.00
1986-02-04,240.51,42.44,45.01,34.40,51.00
1986-02-05,222.42,36.33,45.48,31.49,51.00
1986-02-06,198.26,35.67,50.36,28.97,27.00
1986-02-07,193.41,36.11,49.10,26.61,12.00
1986-02-08,149.47,37.55,54.21,25.28,12.00
1986-02-09,144.26,34.62,50.20,24.65,12.00
1986-02-10,128.96,34.21,46.74,26.54,12.00
1986-02-11,154.62,33.09,38.88,28.34,12.00
1986-02-12,125.08,34.32,40.14,31.10,12.00
1986-02-13,172.16,33.25,36.21,30.78,13.00
1986-02-14,207.84,34.38,37.54,32.35,13.00
1986-02-15,395.88,41.22,49.89,33.38,13.00
1986-02-16,696.44,39.73,45.56,36.05,13.00
1986-02-17,502.93,34.90,38.01,31.57,13.00
1986-02-18,375.88,34.70,43.20,29.13,62.00
1986-02-19,280.39,36.65,46.98,28.34,105.00
1986-02-20,243.73,39.24,45.64,33.93,104.00
1986-02-21,282.59,38.30,43.44,33.30,104.00
1986-02-22,369.92,46.34,56.25,40.77,105.00
1986-02-23,1094.50,54.10,57.83,46.74,112.00
1986-02-24,803.81,54.34,62.86,48.94,189.00
1986-02-25,581.99,51.60,57.28,45.40,571.00
1986-02-26,460.39,51.74,64.98,42.65,760.00
1986-02-27,376.09,52.89,69.78,44.93,768.00
1986-02-28,291.31,50.00,61.92,43.12,555.00
1986-03-01,193.90,50.94,67.50,41.08,347.00
1986-03-02,160.30,49.01,70.33,33.69,345.00
1986-03-03,162.27,49.92,60.66,39.59,184.00
1986-03-04,155.05,51.39,71.27,37.62,79.00
1986-03-05,145.92,48.01,60.97,37.54,59.00
1986-03-06,145.60,50.90,58.61,42.97,48.00
1986-03-07,250.45,52.46,58.22,46.03,80.00
1986-03-08,185.84,46.38,55.78,41.79,98.00
1986-03-09,174.91,46.38,53.19,39.98,98.00
1986-03-10,180.24,49.62,61.29,40.77,98.00
1986-03-11,202.17,47.24,52.40,40.69,98.00
1986-03-12,232.04,44.48,51.62,40.29,99.00
1986-03-13,230.23,44.06,52.48,34.79,147.00
1986-03-14,200.25,43.25,55.55,35.73,178.00
1986-03-15,182.59,45.62,57.20,37.94,177.00
1986-03-16,177.00,44.38,57.75,31.17,177.00
1986-03-17,132.49,44.44,54.05,34.87,127.00
1986-03-18,145.91,46.76,56.96,41.47,96.00
1986-03-19,118.34,49.93,67.58,37.07,96.00
1986-03-20,123.75,54.29,68.36,43.28,96.00
1986-03-21,112.57,46.74,56.25,34.87,96.00
1986-03-22,96.00,45.23,61.84,32.35,96.00
1986-03-23,140.41,44.61,50.20,39.12,96.00
1986-03-24,131.24,45.23,54.13,37.94,98.00
1986-03-25,126.74,46.09,53.50,39.27,99.00
1986-03-26,99.00,53.08,66.79,45.09,99.00
1986-03-27,98.00,52.69,66.00,41.08,98.00
1986-03-28,98.00,53.21,67.89,43.91,98.00
1986-03-29,98.00,52.21,71.74,34.95,98.00
1986-03-30,67.76,49.39,55.31,45.72,98.00
1986-03-31,66.41,46.06,62.94,31.33,75.00
1986-04-01,92.82,44.90,53.42,35.26,54.00
1986-04-02,55.74,44.31,57.36,33.14,28.00
1986-04-03,85.06,46.16,60.26,34.87,13.00
1986-04-04,63.29,45.69,56.18,34.24,13.00
1986-04-05,68.95,47.46,63.72,29.45,13.00
1986-04-06,57.84,56.58,72.92,36.91,13.00
1986-04-07,52.19,54.53,70.80,38.96,13.00
1986-04-08,63.49,52.86,59.01,48.86,13.00
1986-04-09,46.53,47.51,57.67,38.33,13.00
1986-04-10,46.53,44.65,60.50,27.87,13.00
1986-04-11,69.05,40.76,48.94,33.61,13.00
1986-04-12,63.40,42.39,54.29,36.52,13.00
1986-04-13,57.65,43.60,52.87,34.79,13.00
1986-04-14,52.19,49.35,60.89,38.09,13.00
1986-04-15,52.09,47.10,57.91,40.84,13.00
1986-04-16,69.09,45.64,52.32,40.53,13.00
1986-04-17,52.73,45.20,54.05,36.29,13.00
1986-04-18,46.91,46.22,58.46,31.17,13.00
1986-04-19,47.00,54.16,71.43,38.09,13.00
1986-04-20,41.27,58.97,81.73,39.67,13.00
1986-04-21,52.64,59.20,77.40,44.70,13.00
1986-04-22,35.64,44.50,52.95,32.20,13.00
1986-04-23,24.27,41.65,52.80,31.49,13.00
1986-04-24,58.28,39.96,49.41,27.72,13.00
1986-04-25,80.91,42.88,48.94,36.60,13.00
1986-04-26,92.09,44.95,48.39,41.40,13.00
1986-04-27,103.46,49.10,56.49,42.02,13.00
1986-04-28,86.53,43.07,51.07,37.15,13.00
1986-04-29,81.39,42.11,53.82,35.50,13.00
1986-04-30,58.63,47.42,64.90,30.47,13.00
1986-05-01,93.77,48.90,53.19,45.01,14.00
1986-05-02,150.43,48.61,53.66,45.25,65.00
1986-05-03,144.72,48.95,60.26,41.08,139.00
1986-05-04,153.13,46.57,55.55,36.21,113.00
1986-05-05,116.87,44.28,50.12,39.67,157.00
1986-05-06,105.70,47.42,54.37,39.59,157.00
1986-05-07,83.54,49.15,59.24,40.77,112.00
1986-05-08,90.00,50.98,66.55,38.41,90.00
1986-05-09,78.62,47.38,57.04,37.15,90.00
1986-05-10,61.54,44.00,53.66,36.91,90.00
1986-05-11,78.52,45.51,53.42,36.13,90.00
1986-05-12,55.93,51.71,59.16,42.18,73.00
1986-05-13,69.69,50.18,55.55,39.59,64.00
1986-05-14,50.00,47.62,62.15,32.51,50.00
1986-05-15,65.86,50.07,62.23,36.13,43.00
1986-05-16,48.69,52.82,67.73,35.18,43.00
1986-05-17,71.46,60.32,77.48,41.95,43.00
1986-05-18,48.69,59.51,71.19,46.90,43.00
1986-05-19,54.38,58.18,72.21,49.02,43.00
1986-05-20,54.38,53.07,61.52,40.84,43.00
1986-05-21,49.17,47.41,55.23,37.94,32.00
1986-05-22,27.00,48.74,61.52,34.24,27.00
1986-05-23,38.38,55.32,64.82,43.91,27.00
1986-05-24,49.73,65.02,79.68,52.24,27.00
1986-05-25,44.16,69.85,84.56,57.75,27.00
1986-05-26,38.53,64.76,72.45,57.20,27.00
1986-05-27,39.00,64.03,76.22,52.64,39.00
1986-05-28,49.00,62.61,83.22,48.08,49.00
1986-05-29,15.59,73.32,88.25,62.23,50.00
1986-05-30,34.59,75.92,98.71,56.41,46.00
1986-05-31,37.40,76.96,95.17,59.95,43.00
1986-06-01,31.62,71.78,88.33,56.18,43.00
1986-06-02,3.06,70.76,92.66,50.59,43.00
1986-06-03,8.68,62.34,72.84,51.69,60.00
1986-06-04,9.78,61.17,70.64,53.03,61.00
1986-06-05,5.78,58.80,66.79,53.03,57.00
1986-06-06,17.97,57.47,64.27,53.27,58.00
1986-06-07,10.90,56.88,66.87,44.46,62.00
1986-06-08,22.55,55.14,67.65,40.69,62.00
1986-06-09,26.09,63.80,83.06,42.73,77.00
1986-06-10,15.54,71.78,90.22,48.16,106.00
1986-06-11,-7.00,71.34,87.15,51.07,106.00
1986-06-12,9.72,,,,106.00
1986-06-13,38.09,76.84,94.54,58.93,106.00
1986-06-14,-34.87,58.62,63.96,53.11,106.00
1986-06-15,-4.81,57.53,67.42,46.43,107.00
1986-06-16,-2.79,58.83,67.81,52.48,98.00
1986-06-17,34.70,56.72,62.15,52.95,85.00
1986-06-18,9.40,54.34,62.07,45.56,71.00
1986-06-19,17.16,54.60,65.53,41.87,62.00
1986-06-20,46.67,52.21,65.30,42.02,69.00
1986-06-21,-17.32,65.28,78.74,56.96,78.00
1986-06-22,22.41,71.11,87.31,49.89,78.00
1986-06-23,16.76,73.80,88.65,54.13,100.00
1986-06-24,-5.55,65.89,80.78,48.94,122.00
1986-06-25,-4.23,65.24,84.71,45.17,129.00
1986-06-26,5.76,68.98,87.07,53.19,128.00
1986-06-27,39.55,70.40,87.31,55.63,128.00
1986-06-28,-32.86,58.10,62.39,54.60,129.00
1986-06-29,-33.86,60.32,73.39,50.67,128.00
1986-06-30,1.09,64.35,83.06,44.70,155.00
1986-07-01,0.76,64.43,76.62,55.31,164.00
1986-07-02,-15.40,64.19,73.94,54.76,153.00
1986-07-03,5.15,55.80,67.65,44.23,152.00
1986-07-04,21.70,55.26,62.70,48.63,152.00
1986-07-05,-4.85,57.13,69.46,47.21,152.00
1986-07-06,43.93,64.91,84.56,44.70,152.00
1986-07-07,-43.02,62.90,75.52,49.89,152.00
1986-07-08,27.51,65.14,75.44,56.49,140.00
1986-07-09,-32.75,62.19,68.76,57.51,132.00
1986-07-10,9.67,61.44,70.56,55.86,132.00
1986-07-11,-12.71,61.44,68.83,49.57,131.00
1986-07-12,-1.02,60.95,71.19,49.81,131.00
1986-07-13,-0.63,59.73,73.87,45.01,131.00
1986-07-14,-12.31,56.69,66.48,45.64,130.00
1986-07-15,19.23,52.98,63.72,41.95,130.00
1986-07-16,-6.19,55.16,62.47,48.08,130.00
1986-07-17,-11.17,58.69,71.11,48.79,130.00
1986-07-18,15.04,61.82,79.05,43.20,130.00
1986-07-19,-11.34,67.33,85.89,47.92,130.00
1986-07-20,5.56,69.59,87.55,49.81,130.00
1986-07-21,-12.92,67.51,85.82,49.10,137.00
1986-07-22,-14.59,61.09,76.15,47.84,151.00
1986-07-23,-3.89,62.69,75.67,50.67,151.00
1986-07-24,-3.88,63.89,82.04,47.68,150.00
1986-07-25,11.45,63.43,79.60,49.96,150.00
1986-07-26,-34.97,57.94,67.81,47.61,150.00
1986-07-27,-7.50,59.07,69.07,49.57,150.00
1986-07-28,-12.70,60.37,75.83,46.19,150.00
1986-07-29,1.35,64.01,76.77,53.19,149.00
1986-07-30,-12.45,63.65,81.81,43.83,149.00
1986-07-31,-2.02,72.42,87.15,53.66,149.00
1986-08-01,-17.36,76.29,93.28,53.58,149.00
1986-08-02,-2.29,79.92,95.96,61.84,148.00
1986-08-03,-16.60,71.15,87.15,52.01,148.00
1986-08-04,-11.84,66.73,84.79,47.61,158.00
1986-08-05,-38.30,65.97,83.06,48.71,165.00
1986-08-06,-2.85,74.58,98.24,52.95,164.00
1986-08-07,0.77,77.16,98.39,57.75,164.00
1986-08-08,-22.26,77.84,97.53,58.61,164.00
1986-08-09,-12.24,75.39,94.62,56.33,164.00
1986-08-10,-26.78,64.66,80.39,48.16,164.00
1986-08-11,-5.60,64.99,79.05,51.85,164.00
1986-08-12,-1.95,67.04,81.49,51.93,163.00
1986-08-13,-31.52,69.91,87.55,52.80,162.00
1986-08-14,-11.99,73.58,92.81,54.29,161.00
1986-08-15,-16.04,72.03,85.97,52.24,162.00
1986-08-16,-14.97,63.91,87.47,41.24,162.00
1986-08-17,-15.65,68.01,89.67,48.16,161.00
1986-08-18,-15.87,52.35,57.75,49.02,161.00
1986-08-19,-14.05,75.86,83.22,56.33,161.00
1986-08-20,-2.21,72.08,96.11,50.04,154.00
1986-08-21,-15.59,69.83,91.48,52.24,150.00
1986-08-22,-19.52,68.46,92.73,46.66,149.00
1986-08-23,-10.30,66.99,85.97,49.73,149.00
1986-08-24,-14.56,67.99,87.07,50.83,149.00
1986-08-25,-20.57,71.81,93.36,52.01,149.00
1986-08-26,11.87,78.49,100.91,57.20,148.00
1986-08-27,-23.42,72.81,86.68,63.17,148.00
1986-08-28,-6.13,64.52,74.18,59.08,130.00
1986-08-29,-31.25,63.09,67.50,58.30,120.00
1986-08-30,-0.48,65.49,71.90,58.30,120.00
1986-08-31,-15.98,64.23,78.19,53.97,120.00
1986-09-01,1.05,66.12,82.20,50.75,119.00
1986-09-02,1.56,69.20,81.81,55.78,106.00
1986-09-03,-18.78,71.74,89.67,52.09,99.00
1986-09-04,-8.68,76.60,93.13,60.81,99.00
1986-09-05,4.71,70.78,92.81,51.77,99.00
1986-09-06,-4.36,73.91,88.17,61.21,99.00
1986-09-07,-13.49,61.36,78.98,47.68,99.00
1986-09-08,-29.78,56.90,68.28,46.90,99.00
1986-09-09,-9.29,61.81,71.66,51.07,93.00
1986-09-10,-8.82,56.77,70.48,49.81,89.00
1986-09-11,-8.96,55.29,70.56,39.12,89.00
1986-09-12,31.61,56.80,70.80,43.83,89.00
1986-09-13,-12.03,50.57,61.29,40.29,89.00
1986-09-14,-3.29,53.95,70.56,41.55,89.00
1986-09-15,36.21,53.95,69.70,43.52,89.00
1986-09-16,-8.83,56.23,67.42,47.92,88.00
1986-09-17,4.72,52.34,56.88,48.79,88.00
1986-09-18,5.51,54.74,62.15,48.39,88.00
1986-09-19,6.19,54.75,71.82,42.10,80.00
1986-09-20,1.12,55.15,66.87,49.96,75.00
1986-09-21,14.14,56.84,71.51,48.24,75.00
1986-09-22,9.73,53.89,72.21,42.42,75.00
1986-09-23,22.75,52.02,58.14,48.31,75.00
1986-09-24,34.66,51.81,60.97,45.88,69.00
1986-09-25,50.66,51.21,56.88,46.74,55.00
1986-09-26,29.72,50.41,56.10,44.46,34.00
1986-09-27,22.72,51.29,57.75,45.40,27.00
1986-09-28,9.83,50.99,60.03,42.42,27.00
1986-09-29,1.21,54.10,64.82,46.19,27.00
1986-09-30,10.65,51.57,62.70,45.09,27.00
1986-10-01,9.32,49.58,64.51,42.81,27.00
1986-10-02,5.48,51.18,67.10,40.37,27.00
1986-10-03,9.76,56.88,72.06,49.18,27.00
1986-10-04,14.17,59.21,75.99,46.19,27.00
1986-10-05,1.21,62.21,84.48,48.16,27.00
1986-10-06,9.83,60.78,85.74,46.98,27.00
1986-10-07,5.48,59.06,82.20,41.79,27.00
1986-10-08,-3.13,56.48,73.94,43.75,27.00
1986-10-09,5.48,56.01,73.16,44.46,27.00
1986-10-10,5.48,56.99,72.61,41.87,27.00
1986-10-11,1.14,60.20,73.24,43.99,27.00
1986-10-12,-3.13,56.82,75.99,45.33,27.00
1986-10-13,-11.69,50.92,72.84,35.73,27.00
1986-10-14,1.08,51.67,75.20,37.86,27.00
1986-10-15,1.54,54.20,73.79,38.41,27.00
1986-10-16,-2.74,51.10,68.83,38.41,27.00
1986-10-17,14.24,49.91,56.02,42.57,27.00
1986-10-18,-6.89,51.59,64.20,44.54,27.00
1986-10-19,5.75,51.93,73.87,42.02,27.00
1986-10-20,9.96,49.31,64.27,37.94,27.00
1986-10-21,10.09,49.12,63.64,43.05,27.00
1986-10-22,5.69,53.24,72.61,43.05,27.00
1986-10-23,-6.95,50.72,70.09,38.64,27.00
1986-10-24,9.96,56.32,68.36,49.02,27.00
1986-10-25,44.04,57.96,60.34,55.08,27.00
1986-10-26,43.97,58.28,60.50,52.87,27.00
1986-10-27,50.21,54.70,65.06,45.56,46.00
1986-10-28,-0.21,49.04,61.60,41.79,89.00
1986-10-29,7.89,50.22,54.21,45.01,110.00
1986-10-30,84.47,51.17,52.95,50.28,110.00
1986-10-31,67.24,53.13,59.48,45.09,80.00
1986-11-01,31.44,50.61,63.88,44.70,61.00
1986-11-02,10.68,51.78,68.13,42.34,61.00
1986-11-03,15.14,49.73,66.79,42.02,32.00
1986-11-04,11.00,46.19,57.36,41.87,11.00
1986-11-05,6.79,48.94,58.53,44.30,11.00
1986-11-06,6.79,44.84,54.60,36.99,11.00
1986-11-07,40.44,45.62,57.36,36.05,11.00
1986-11-08,11.00,43.13,53.58,35.81,11.00
1986-11-09,11.00,42.67,48.39,31.65,11.00
1986-11-10,15.15,38.53,47.13,29.92,11.00
1986-11-11,11.00,42.70,48.94,34.56,11.00
1986-11-12,12.00,45.56,54.84,38.57,12.00
1986-11-13,-4.73,39.38,43.52,33.22,12.00
1986-11-14,12.00,44.59,51.69,40.06,12.00
1986-11-15,11.79,45.11,47.37,43.28,16.00
1986-11-16,31.64,47.20,50.36,44.93,19.00
1986-11-17,31.52,45.18,52.64,40.14,19.00
1986-11-18,55.80,50.12,56.96,45.25,18.00
1986-11-19,107.10,47.93,52.72,41.63,18.00
1986-11-20,224.83,49.72,53.19,42.81,42.00
1986-11-21,196.93,46.05,50.04,41.63,61.00
1986-11-22,201.53,46.02,50.12,39.74,60.00
1986-11-23,456.36,51.50,53.58,47.21,60.00
1986-11-24,637.51,45.04,55.23,36.60,211.00
1986-11-25,305.21,40.04,43.12,38.25,292.00
1986-11-26,286.02,45.59,49.89,41.87,264.00
1986-11-27,477.43,44.87,49.18,40.61,240.00
1986-11-28,365.24,42.17,46.98,37.70,113.00
1986-11-29,240.99,38.67,48.71,32.83,112.00
1986-11-30,143.12,38.60,47.06,32.28,232.00
1986-12-01,97.52,39.93,52.01,35.81,324.00
1986-12-02,71.73,40.98,51.54,33.45,321.00
1986-12-03,53.14,38.40,50.36,33.45,319.00
1986-12-04,21.36,40.25,45.48,36.52,317.00
1986-12-05,39.72,40.74,43.52,39.12,315.00
1986-12-06,26.13,40.15,52.01,32.12,313.00
1986-12-07,8.09,36.01,50.67,30.47,310.00
1986-12-08,45.48,73.20,3403.11,-72.29,138.00
1986-12-09,50.72,39.68,51.69,32.75,8.70
1986-12-10,54.99,34.06,49.57,25.75,8.70
1986-12-11,59.75,31.73,35.42,26.38,8.70
1986-12-12,55.54,38.10,41.08,35.11,8.70
1986-12-13,119.43,40.39,45.48,37.78,8.90
1986-12-14,144.76,45.46,48.71,42.50,8.90
1986-12-15,145.49,40.16,49.89,35.26,8.70
1986-12-16,120.62,36.89,48.39,32.04,8.70
1986-12-17,111.87,37.56,48.63,31.33,8.70
1986-12-18,103.35,35.49,37.46,31.96,8.80
1986-12-19,77.71,39.73,46.90,36.60,8.90
1986-12-20,91.65,35.98,41.79,30.78,8.90
1986-12-21,69.76,41.68,46.74,37.23,8.90
1986-12-22,187.32,46.01,49.34,42.65,9.20
1986-12-23,258.52,43.98,48.55,41.24,9.00
1986-12-24,233.16,44.18,48.39,41.55,9.00
1986-12-25,217.26,40.89,42.50,39.12,9.00
1986-12-26,240.21,45.07,51.07,40.22,9.00
1986-12-27,196.85,42.37,52.40,35.11,8.90
1986-12-28,197.65,37.60,41.32,32.83,9.00
1986-12-29,452.87,42.79,53.58,37.15,9.60
1986-12-30,356.32,40.51,51.22,36.84,9.30
1986-12-31,302.89,40.50,44.70,37.39,60.00
1987-01-01,452.11,43.70,47.37,38.96,100.00
1987-01-02,423.66,42.94,45.48,40.69,8.30
1987-01-03,442.08,43.85,46.27,41.71,8.50
1987-01-04,397.02,42.79,47.84,40.69,170.00
1987-01-05,300.06,40.34,52.24,34.08,319.00
1987-01-06,237.03,38.42,50.20,32.20,341.00
1987-01-07,181.79,36.21,49.73,30.07,338.00
1987-01-08,140.70,35.01,46.98,28.97,335.00
1987-01-09,99.90,36.68,49.26,28.58,273.00
1987-01-10,105.54,41.20,51.93,35.66,232.00
1987-01-11,85.58,43.34,50.75,38.88,231.00
1987-01-12,114.44,43.35,46.19,39.59,105.00
1987-01-13,209.83,38.58,42.18,34.87,27.00
1987-01-14,183.15,35.67,45.56,29.21,24.00
1987-01-15,179.16,32.01,41.55,24.18,24.00
1987-01-16,147.20,29.95,41.95,23.47,24.00
1987-01-17,132.90,31.16,41.87,24.41,24.00
1987-01-18,113.89,35.33,42.81,30.78,24.00
1987-01-19,109.10,38.66,49.10,28.66,24.00
1987-01-20,103.99,33.45,49.10,24.81,18.00
1987-01-21,101.05,33.96,46.43,26.30,15.00
1987-01-22,91.36,35.66,44.38,29.84,15.00
1987-01-23,129.61,35.66,40.06,32.59,15.00
1987-01-24,216.01,43.50,48.47,39.82,15.00
1987-01-25,311.54,41.78,45.01,37.70,23.00
1987-01-26,326.87,41.64,48.24,38.72,27.00
1987-01-27,300.87,42.46,50.28,39.19,136.00
1987-01-28,368.66,40.84,44.78,38.80,228.00
1987-01-29,334.24,43.08,49.73,40.14,246.00
1987-01-30,294.96,42.58,49.89,35.73,148.00
1987-01-31,800.98,43.20,49.73,37.62,87.00
1987-02-01,1593.19,39.20,44.54,0.00,16.00
1987-02-02,900.96,38.32,44.07,34.71,51.00
1987-02-03,579.68,39.81,44.15,33.77,257.00
1987-02-04,417.36,41.53,46.74,37.94,386.00
1987-02-05,316.19,43.07,58.69,35.73,379.00
1987-02-06,244.15,40.39,55.78,32.51,375.00
1987-02-07,200.28,40.09,56.02,31.02,371.00
1987-02-08,171.41,44.83,55.63,37.54,368.00
1987-02-09,137.78,39.36,45.17,33.61,365.00
1987-02-10,162.96,35.91,43.60,25.12,363.00
1987-02-11,60.89,24.34,27.40,20.33,292.00
1987-02-12,139.05,21.43,24.65,17.81,98.00
1987-02-13,236.92,20.49,22.21,18.05,11.00
1987-02-14,211.04,22.63,40.29,15.77,11.00
1987-02-15,254.12,38.69,43.28,36.36,11.00
1987-02-16,347.52,38.85,41.00,35.26,11.00
1987-02-17,366.62,37.11,44.70,31.65,11.00
1987-02-18,310.38,36.00,47.76,28.82,11.00
1987-02-19,263.83,40.58,49.57,35.03,11.00
1987-02-20,212.12,40.84,46.66,37.15,11.00
1987-02-21,207.95,39.98,47.76,31.49,11.00
1987-02-22,186.39,36.89,45.33,30.70,11.00
1987-02-23,166.90,40.54,48.31,33.69,11.00
1987-02-24,140.90,36.94,48.79,27.48,11.00
1987-02-25,130.12,31.18,42.34,23.47,11.00
1987-02-26,119.07,29.40,35.58,23.31,11.00
1987-02-27,109.25,29.73,37.15,24.18,39.00
1987-02-28,122.15,31.15,35.89,24.10,57.00
1987-03-01,209.28,36.95,39.43,34.95,57.00
1987-03-02,362.07,39.19,42.73,36.21,47.00
1987-03-03,1455.68,43.35,45.09,39.67,274.00
1987-03-04,916.67,43.40,50.83,40.06,413.00
1987-03-05,621.67,41.33,45.25,36.36,644.00
1987-03-06,463.19,36.68,44.23,32.35,838.00
1987-03-07,356.55,36.34,50.36,26.30,813.00
1987-03-08,231.64,39.01,43.60,34.48,542.00
1987-03-09,198.43,37.89,39.12,36.36,363.00
1987-03-10,358.49,41.70,51.38,37.39,364.00
1987-03-11,328.05,40.02,42.34,36.91,361.00
1987-03-12,603.88,41.97,44.62,40.14,368.00
1987-03-13,484.02,38.05,42.10,35.66,362.00
1987-03-14,404.90,35.20,43.05,26.69,355.00
1987-03-15,292.51,31.33,39.19,24.49,348.00
1987-03-16,236.49,33.42,38.57,27.24,342.00
1987-03-17,245.14,34.27,38.17,30.23,278.00
1987-03-18,204.92,30.10,35.42,24.02,194.00
1987-03-19,233.02,28.97,37.31,23.16,89.00
1987-03-20,199.07,31.27,38.57,26.14,38.00
1987-03-21,170.23,33.15,42.65,25.36,37.00
1987-03-22,153.47,32.28,40.77,21.66,37.00
1987-03-23,181.33,32.05,35.73,26.38,36.00
1987-03-24,142.35,30.69,40.06,22.84,36.00
1987-03-25,129.72,29.62,37.62,24.26,57.00
1987-03-26,112.07,29.28,37.15,22.45,84.00
1987-03-27,100.77,30.25,40.84,22.29,84.00
1987-03-28,110.98,40.08,54.13,22.53,83.00
1987-03-29,88.56,46.95,59.79,36.91,83.00
1987-03-30,81.07,49.90,71.35,31.41,53.00
1987-03-31,86.21,53.87,75.91,36.29,36.00
1987-04-01,36.00,58.95,81.18,38.33,36.00
1987-04-02,114.37,56.43,71.43,43.68,36.00
1987-04-03,86.44,49.21,54.68,44.46,36.00
1987-04-04,58.73,48.35,60.34,37.07,36.00
1987-04-05,78.46,47.12,51.85,42.50,36.00
1987-04-06,78.46,46.26,55.31,39.12,36.00
1987-04-07,64.27,49.09,58.85,36.99,36.00
1987-04-08,75.64,48.57,56.57,42.81,36.00
1987-04-09,64.27,50.30,64.51,38.49,36.00
1987-04-10,80.00,47.85,53.66,42.42,46.00
1987-04-11,101.91,44.10,53.19,38.49,51.00
1987-04-12,79.27,45.95,56.80,34.56,51.00
1987-04-13,73.64,51.04,66.16,37.46,51.00
1987-04-14,62.18,53.95,68.68,39.98,51.00
1987-04-15,62.37,55.93,66.16,46.27,51.00
1987-04-16,53.27,50.71,56.33,43.52,25.00
1987-04-17,92.55,44.02,48.24,37.62,36.00
1987-04-18,48.00,42.41,51.69,33.38,48.00
1987-04-19,48.00,42.91,56.10,31.10,48.00
1987-04-20,62.55,49.18,67.10,32.20,23.00
1987-04-21,57.18,55.62,72.37,39.12,12.00
1987-04-22,51.67,55.21,67.03,45.09,12.00
1987-04-23,46.24,54.78,70.09,41.47,12.00
1987-04-24,46.15,49.26,66.48,33.38,12.00
1987-04-25,46.24,52.62,73.79,32.98,12.00
1987-04-26,40.46,62.85,87.62,39.19,12.00
1987-04-27,34.86,66.31,87.47,45.17,12.00
1987-04-28,34.76,60.37,70.80,52.17,12.00
1987-04-29,51.84,62.10,83.77,44.38,12.00
1987-04-30,51.84,54.43,59.64,46.98,12.00
1987-05-01,68.57,48.91,55.63,43.91,40.00
1987-05-02,67.00,49.34,58.38,45.01,67.00
1987-05-03,42.83,56.43,70.01,47.45,77.00
1987-05-04,39.62,59.25,74.81,47.92,51.00
1987-05-05,11.21,63.88,82.04,44.78,17.00
1987-05-06,54.72,72.36,96.27,49.89,9.10
1987-05-07,47.44,74.19,100.05,55.31,36.00
1987-05-08,30.84,73.99,93.91,56.41,48.00
1987-05-09,36.56,68.86,88.72,50.52,48.00
1987-05-10,19.54,64.08,83.93,45.88,48.00
1987-05-11,8.16,61.01,79.05,46.43,48.00
1987-05-12,17.23,58.96,64.43,50.75,40.00
1987-05-13,20.00,59.21,70.48,50.44,20.00
1987-05-14,15.00,61.63,73.16,55.70,15.00
1987-05-15,11.00,55.90,65.53,48.63,11.00
1987-05-16,49.14,52.48,66.32,36.60,9.30
1987-05-17,14.99,49.74,62.94,36.91,9.30
1987-05-18,14.99,47.50,59.64,34.32,9.30
1987-05-19,45.38,50.34,63.80,37.94,34.00
1987-05-20,-2.91,55.18,71.43,35.89,54.00
1987-05-21,-0.24,57.32,74.26,41.16,34.00
1987-05-22,15.93,54.65,70.88,38.41,33.00
1987-05-23,12.54,55.57,72.53,38.25,41.00
1987-05-24,18.14,57.26,73.24,43.83,41.00
1987-05-25,13.64,51.52,61.36,38.64,42.00
1987-05-26,1.45,53.92,63.25,43.99,30.00
1987-05-27,2.83,53.85,60.19,46.27,20.00
1987-05-28,16.00,54.59,62.39,44.70,16.00
1987-05-29,16.00,52.72,66.95,42.10,16.00
1987-05-30,61.72,52.35,62.23,46.74,16.00
1987-05-31,61.53,51.12,58.46,41.55,16.00
1987-06-01,23.38,52.53,65.45,40.06,12.00
1987-06-02,37.76,60.40,79.21,38.72,9.30
1987-06-03,20.68,72.89,91.63,56.57,9.30
1987-06-04,32.17,67.04,80.94,52.64,15.00
1987-06-05,22.00,58.45,66.79,51.30,22.00
1987-06-06,-3.55,62.52,76.85,50.44,25.00
1987-06-07,19.31,65.37,85.97,46.58,25.00
1987-06-08,13.23,62.75,75.83,49.49,36.00
1987-06-09,17.76,56.96,70.56,39.51,52.00
1987-06-10,-9.70,59.58,77.01,41.40,53.00
1987-06-11,24.54,61.34,79.45,44.07,53.00
1987-06-12,-14.82,64.70,83.69,50.59,53.00
1987-06-13,24.73,67.98,86.76,47.76,53.00
1987-06-14,3.18,64.26,82.20,51.30,54.00
1987-06-15,8.82,55.70,61.84,47.37,54.00
1987-06-16,9.72,52.90,63.49,45.25,55.00
1987-06-17,-7.18,57.96,72.84,42.42,55.00
1987-06-18,9.81,62.31,81.49,43.20,72.00
1987-06-19,-0.65,63.79,87.55,41.95,90.00
1987-06-20,10.72,56.53,65.85,50.99,90.00
1987-06-21,1.14,56.24,62.70,50.12,91.00
1987-06-22,-4.05,59.47,72.45,46.43,91.00
1987-06-23,30.49,62.39,78.82,44.15,92.00
1987-06-24,-3.14,68.23,86.21,45.56,92.00
1987-06-25,2.86,78.73,97.53,52.40,98.00
