date,qu,mm,mx,mn,qd
1982-01-01,2612.56,,26.54,12.78,1070.00
1982-01-02,2897.16,,15.84,6.88,1070.00
1982-01-03,2303.26,,19.15,12.31,1070.00
1982-01-04,2583.76,,30.47,19.07,1070.00
1982-01-05,2502.19,,30.47,5.47,1110.00
1982-01-06,2775.28,,9.55,-13.48,1350.00
1982-01-07,2012.37,,2.48,-13.48,1590.00
1982-01-08,1675.90,,21.50,-3.26,2520.00
1982-01-09,2558.90,,21.43,5.39,3010.00
1982-01-10,2522.37,,22.68,6.57,1850.00
1982-01-11,2312.84,,21.58,12.23,1690.00
1982-01-12,2410.60,,17.89,2.24,1680.00
1982-01-13,2264.11,,24.81,12.93,1600.00
1982-01-14,2622.99,,29.45,24.41,1240.00
1982-01-15,2747.34,,32.59,16.94,1080.00
1982-01-16,3289.99,,34.56,23.78,1060.00
1982-01-17,2683.67,,39.35,31.80,1060.00
1982-01-18,3055.11,,35.66,22.45,1060.00
1982-01-19,2591.22,,26.93,13.17,1060.00
1982-01-20,2555.15,,20.17,6.65,1070.00
1982-01-21,2604.10,,28.82,16.79,1200.00
1982-01-22,2438.06,,19.77,9.95,1070.00
1982-01-23,2783.83,,34.87,15.53,1050.00
1982-01-24,2776.60,,41.16,17.81,1040.00
1982-01-25,3145.00,,30.00,14.27,1050.00
1982-01-26,2392.85,,49.18,22.53,1050.00
1982-01-27,2665.62,,35.81,16.55,1040.00
1982-01-28,2584.12,,27.48,13.25,1050.00
1982-01-29,2228.95,,23.86,13.80,1040.00
1982-01-30,2361.53,,26.77,15.45,1050.00
1982-01-31,2402.26,,29.21,15.77,1040.00
1982-02-01,3174.08,,19.62,1.22,1040.00
1982-02-02,2179.04,,22.45,12.93,1040.00
1982-02-03,2373.84,,20.95,-12.22,1040.00
1982-02-04,2330.42,,1.85,-23.15,1040.00
1982-02-05,1725.59,,-3.58,-26.14,1450.00
1982-02-06,1390.02,,1.69,-24.41,1410.00
1982-02-07,2355.45,,15.21,0.59,1280.00
1982-02-08,2384.32,,9.08,-6.88,1710.00
1982-02-09,1933.61,,14.04,-8.37,1550.00
1982-02-10,2374.03,,10.89,-11.99,1350.00
1982-02-11,1914.58,,11.83,-13.64,1300.00
1982-02-12,2499.60,,27.56,-3.02,1300.00
1982-02-13,2398.72,,36.13,14.82,1230.00
1982-02-14,2993.61,,38.25,30.62,1180.00
1982-02-15,3200.56,,38.17,34.71,1250.00
1982-02-16,4124.47,,46.35,35.34,1240.00
1982-02-17,3888.47,,40.06,32.20,1170.00
1982-02-18,3031.70,,41.32,27.64,1170.00
1982-02-19,3006.58,,36.05,29.60,1590.00
1982-02-20,2470.91,,45.25,33.77,2020.00
1982-02-21,2789.68,,53.90,35.58,2050.00
1982-02-22,3710.35,,42.81,31.25,2050.00
1982-02-23,2909.42,,32.12,12.62,2050.00
1982-02-24,2610.65,,26.38,-0.19,1980.00
1982-02-25,2453.97,,33.45,7.35,2510.00
1982-02-26,2489.12,,43.05,15.53,2550.00
1982-02-27,2849.52,,43.83,30.31,2560.00
1982-02-28,2369.00,,45.40,22.21,2550.00
1982-03-01,2982.12,,47.37,30.78,3270.00
1982-03-02,2637.57,,44.46,28.74,3280.00
1982-03-03,2897.72,,37.46,26.69,3990.00
1982-03-04,2843.21,,34.63,24.73,5540.00
1982-03-05,2823.25,,33.61,21.66,6680.00
1982-03-06,2237.47,,35.03,18.91,6650.00
1982-03-07,2735.57,,37.54,26.61,6810.00
1982-03-08,2585.80,,38.96,16.47,6860.00
1982-03-09,3004.85,,47.53,33.61,6910.00
1982-03-10,3344.64,,48.86,35.42,6980.00
1982-03-11,2409.97,,40.92,25.75,6860.00
1982-03-12,2374.39,,30.47,14.51,6910.00
1982-03-13,3104.42,,42.02,11.05,6880.00
1982-03-14,2788.16,,38.33,23.94,6890.00
1982-03-15,2977.08,,37.46,30.70,6990.00
1982-03-16,3181.42,,38.17,28.19,6950.00
1982-03-17,2513.90,,42.34,27.24,7570.00
1982-03-18,2716.35,,47.53,29.60,9170.00
1982-03-19,3225.89,,31.80,24.49,9190.00
1982-03-20,2873.40,,30.23,16.79,9170.00
1982-03-21,2925.22,,33.30,11.21,9160.00
1982-03-22,2240.52,,34.08,9.71,9150.00
1982-03-23,2599.17,,38.96,22.21,9150.00
1982-03-24,2788.66,,42.42,29.21,7650.00
1982-03-25,2420.95,,48.79,22.29,9690.00
1982-03-26,2871.81,,46.19,33.61,10400.00
1982-03-27,2688.37,,43.91,32.59,13000.00
1982-03-28,2598.83,,49.18,33.14,13800.00
1982-03-29,3196.06,,33.14,21.98,13900.00
1982-03-30,2937.12,,34.79,16.08,13800.00
1982-03-31,3259.56,,42.97,26.38,13900.00
1982-04-01,2673.10,,45.33,24.89,13800.00
1982-04-02,3736.40,,37.39,24.26,13900.00
1982-04-03,2898.56,,43.20,28.74,13800.00
1982-04-04,2836.69,,36.76,22.76,13900.00
1982-04-05,3366.04,,36.13,10.81,11600.00
1982-04-06,2948.36,,36.44,24.49,8470.00
1982-04-07,2573.85,,31.80,19.70,8460.00
1982-04-08,2951.87,,35.66,19.30,8510.00
1982-04-09,2704.09,,37.31,20.56,8470.00
1982-04-10,2737.02,,46.03,13.96,8410.00
1982-04-11,3343.91,,55.70,35.89,8380.00
1982-04-12,6184.23,,49.02,37.46,9710.00
1982-04-13,4432.04,,49.89,35.03,12900.00
1982-04-14,3692.21,,48.94,33.61,12900.00
1982-04-15,5255.79,,37.70,18.28,12900.00
1982-04-16,4137.99,,39.19,11.52,12900.00
1982-04-17,4226.01,,48.71,17.18,12800.00
1982-04-18,4089.32,,38.64,21.11,12800.00
1982-04-19,3746.89,,31.80,11.52,12800.00
1982-04-20,3682.52,,39.51,12.54,12800.00
1982-04-21,4118.53,,51.38,16.24,12800.00
1982-04-22,3494.83,,54.60,25.20,12800.00
1982-04-23,4936.68,,60.58,27.56,12900.00
1982-04-24,6286.73,,63.33,30.00,12900.00
1982-04-25,7341.16,,60.58,31.65,12800.00
1982-04-26,8385.45,,60.58,33.30,12900.00
1982-04-27,9455.29,,59.01,36.76,12800.00
1982-04-28,10745.66,,65.22,33.14,12800.00
1982-04-29,12225.07,,50.99,35.50,13500.00
1982-04-30,12794.99,,62.31,31.17,14000.00
1982-05-01,12966.29,,71.04,35.26,14200.00
1982-05-02,15098.21,,70.96,42.10,14200.00
1982-05-03,17798.88,,64.98,43.60,14700.00
1982-05-04,18200.87,,48.47,28.89,15500.00
1982-05-05,16113.94,,49.02,19.62,15900.00
1982-05-06,15387.96,,55.63,23.47,15900.00
1982-05-07,14710.55,,59.56,39.19,15300.00
1982-05-08,15210.22,,56.10,39.04,15900.00
1982-05-09,16350.11,,43.05,33.69,15900.00
1982-05-10,14731.85,,45.48,33.06,15900.00
1982-05-11,14276.30,,46.35,32.67,16000.00
1982-05-12,12569.80,,55.15,31.80,15900.00
1982-05-13,12478.72,,59.48,29.37,15900.00
1982-05-14,13767.41,,65.37,34.56,15900.00
1982-05-15,15907.59,,65.45,37.39,15900.00
1982-05-16,18056.78,,63.64,40.45,15900.00
1982-05-17,20594.49,,68.91,38.57,15900.00
1982-05-18,21751.41,,66.63,43.91,16000.00
1982-05-19,23472.71,,46.27,36.29,16000.00
1982-05-20,22542.26,,59.24,39.35,15900.00
1982-05-21,21751.95,,70.56,35.81,16000.00
1982-05-22,22270.73,,70.33,41.16,16000.00
1982-05-23,24660.30,,63.96,39.35,16000.00
1982-05-24,27172.76,,66.63,33.22,15900.00
1982-05-25,28016.28,,72.69,37.94,16000.00
1982-05-26,30599.10,,77.48,45.72,16000.00
1982-05-27,35475.97,,66.16,36.60,16000.00
1982-05-28,32646.02,,41.71,33.53,16000.00
1982-05-29,31557.74,,51.07,34.01,16000.00
1982-05-30,24313.19,,55.31,29.21,15900.00
1982-05-31,20478.28,,61.00,32.51,15900.00
1982-06-01,20339.50,,58.38,41.95,16400.00
1982-06-02,21187.96,,61.00,42.00,16800.00
1982-06-03,20627.95,,61.00,41.00,16800.00
1982-06-04,21083.09,,62.70,40.22,16800.00
1982-06-05,21173.62,,57.28,33.85,16800.00
1982-06-06,20967.66,,55.08,39.59,16800.00
1982-06-07,19186.15,,59.24,41.08,16000.00
1982-06-08,19085.90,,52.48,35.18,14300.00
1982-06-09,17652.11,,62.94,35.81,13400.00
1982-06-10,16654.41,,68.83,39.90,13100.00
1982-06-11,16523.24,,73.87,42.73,11900.00
1982-06-12,18761.28,,76.93,45.96,11400.00
1982-06-13,21458.16,,74.02,55.08,11400.00
1982-06-14,26781.85,,64.43,44.78,11400.00
1982-06-15,27875.03,,74.65,42.89,11500.00
1982-06-16,29633.81,,66.48,48.47,11500.00
1982-06-17,30997.76,,74.34,50.12,11400.00
1982-06-18,32769.37,,76.22,38.49,11400.00
1982-06-19,33963.46,,79.13,47.92,11400.00
1982-06-20,31628.56,,81.41,49.81,11400.00
1982-06-21,34899.22,,80.78,48.63,11400.00
1982-06-22,36027.55,,73.63,51.30,11400.00
1982-06-23,35949.84,,77.09,49.73,11400.00
1982-06-24,36123.58,,76.38,54.84,12400.00
1982-06-25,38713.59,,69.31,54.13,12500.00
1982-06-26,36756.94,,77.17,52.01,13700.00
1982-06-27,36620.11,,85.58,53.82,13800.00
1982-06-28,37004.17,,88.10,55.86,14600.00
1982-06-29,37481.11,,86.29,54.60,15100.00
1982-06-30,38667.36,,84.56,54.21,16800.00
1982-07-01,36284.74,,66.24,49.73,17200.00
1982-07-02,34560.10,,71.90,49.96,17700.00
1982-07-03,31027.92,,68.76,50.44,17600.00
1982-07-04,28436.12,,65.37,42.81,17200.00
1982-07-05,27625.23,,64.12,47.13,17200.00
1982-07-06,26368.15,,70.72,48.16,18100.00
1982-07-07,22834.71,,75.28,49.26,18900.00
1982-07-08,22071.34,,73.87,49.34,18000.00
1982-07-09,24467.25,,69.07,52.09,17200.00
1982-07-10,25312.10,,76.77,50.44,17300.00
1982-07-11,23176.81,,78.74,52.09,18300.00
1982-07-12,22754.36,,86.52,54.45,18900.00
1982-07-13,22439.38,,83.22,60.11,19300.00
1982-07-14,21842.39,,81.49,53.27,19700.00
1982-07-15,21616.60,,81.57,53.11,20100.00
1982-07-16,21184.41,,75.75,50.59,20500.00
1982-07-17,20467.54,,76.54,48.79,20500.00
1982-07-18,19415.99,,81.41,50.83,20400.00
1982-07-19,17204.17,,86.99,51.54,17600.00
1982-07-20,16970.91,,84.24,54.68,16800.00
1982-07-21,16291.18,,91.00,58.46,16700.00
1982-07-22,15919.21,,89.27,59.32,16000.00
1982-07-23,15883.31,,80.71,64.04,15800.00
1982-07-24,17498.26,,76.38,59.95,16000.00
1982-07-25,16525.16,,80.39,57.75,16400.00
1982-07-26,16111.84,,86.37,56.65,16600.00
1982-07-27,14762.92,,87.07,60.03,16300.00
1982-07-28,14691.93,,71.19,58.46,15200.00
1982-07-29,15398.05,,66.71,56.80,14900.00
1982-07-30,14744.78,,81.10,52.72,14900.00
1982-07-31,13449.71,,87.55,56.65,14400.00
1982-08-01,12628.84,,87.55,60.58,13200.00
1982-08-02,11528.50,,79.29,49.65,12300.00
1982-08-03,11845.37,,81.18,57.28,12300.00
1982-08-04,10804.80,,86.60,55.47,11600.00
1982-08-05,9968.89,,88.17,53.97,10300.00
1982-08-06,9770.70,,88.57,52.64,9860.00
1982-08-07,9012.34,,76.38,61.05,9380.00
1982-08-08,8330.20,,77.95,60.89,9350.00
1982-08-09,8729.04,,82.51,58.93,9140.00
1982-08-10,9234.10,,88.96,57.28,8670.00
1982-08-11,8041.19,,88.49,59.40,8200.00
1982-08-12,8061.74,,79.84,45.64,8010.00
1982-08-13,7607.19,,86.68,52.48,8000.00
1982-08-14,7578.89,,83.54,57.04,8000.00
1982-08-15,6883.77,,84.95,54.37,8000.00
1982-08-16,7408.68,,88.88,56.10,8000.00
1982-08-17,6922.66,,88.33,59.08,8000.00
1982-08-18,6604.70,,82.20,60.03,8010.00
1982-08-19,6953.79,,84.48,60.19,8000.00
1982-08-20,6835.69,,88.65,58.14,8000.00
1982-08-21,6454.48,,88.88,57.36,8000.00
1982-08-22,6291.52,,88.96,59.16,7990.00
1982-08-23,6368.30,,85.03,55.23,7860.00
1982-08-24,5949.62,,83.61,45.17,7690.00
1982-08-25,5835.52,,84.16,53.58,7240.00
1982-08-26,5402.88,,82.36,57.12,7210.00
1982-08-27,5710.19,,85.58,57.98,7200.00
1982-08-28,5445.40,,66.87,53.50,7220.00
1982-08-29,5336.49,,78.11,52.40,7190.00
1982-08-30,5960.95,,73.63,54.68,7200.00
1982-08-31,6437.03,,76.07,54.60,6630.00
1982-09-01,5599.88,,76.46,49.02,6590.00
1982-09-02,5642.33,,81.88,49.81,6600.00
1982-09-03,5582.87,,84.01,53.58,6620.00
1982-09-04,5108.63,,78.35,46.82,6870.00
1982-09-05,4971.27,,77.72,46.35,6890.00
1982-09-06,4818.21,,81.18,46.27,6910.00
1982-09-07,5320.72,,74.34,52.64,6890.00
1982-09-08,4811.57,,80.78,50.75,6890.00
1982-09-09,4912.25,,85.11,53.11,6190.00
1982-09-10,4572.49,,65.37,42.34,5920.00
1982-09-11,4946.56,,59.08,37.46,5930.00
1982-09-12,4869.45,,53.35,37.15,6380.00
1982-09-13,5214.26,,49.81,40.29,6400.00
1982-09-14,5666.69,,50.28,38.09,6400.00
1982-09-15,5241.21,,49.65,36.36,6380.00
1982-09-16,6160.37,,62.70,44.30,6380.00
1982-09-17,5646.97,,66.79,45.25,6150.00
1982-09-18,5246.66,,72.37,46.35,5900.00
1982-09-19,5292.77,,70.80,48.63,5910.00
1982-09-20,4656.39,,72.53,46.03,5910.00
1982-09-21,5290.94,,76.38,50.52,6810.00
1982-09-22,4728.34,,76.93,48.94,6880.00
1982-09-23,4258.44,,74.02,46.27,6890.00
1982-09-24,4574.61,,70.64,45.56,6890.00
1982-09-25,4825.18,,65.06,55.86,6890.00
1982-09-26,6376.26,,57.67,50.12,6700.00
1982-09-27,7072.26,,52.87,43.60,6890.00
1982-09-28,7169.84,,44.62,39.82,7620.00
1982-09-29,6914.31,,49.65,35.89,7610.00
1982-09-30,7483.63,,54.29,35.58,7650.00
1982-10-01,6877.12,,42.18,37.54,7640.00
1982-10-02,6087.88,,52.01,34.71,7650.00
1982-10-03,6071.94,,57.36,40.45,7630.00
1982-10-04,5314.78,,53.42,36.29,7640.00
1982-10-05,6106.05,,45.01,31.41,7650.00
1982-10-06,5458.09,,53.42,30.23,7670.00
1982-10-07,5484.02,,45.96,32.35,7660.00
1982-10-08,5375.71,,41.00,28.58,7710.00
1982-10-09,5101.65,,45.33,22.45,7700.00
1982-10-10,4982.79,,,,7700.00
1982-10-11,4663.02,,,,5810.00
1982-10-12,4579.70,,62.15,34.95,4730.00
1982-10-13,4919.79,,62.31,33.30,3690.00
1982-10-14,4745.21,,68.44,34.01,2980.00
1982-10-15,4719.37,,68.76,42.10,2950.00
1982-10-16,4721.96,,64.35,43.99,2950.00
1982-10-17,4766.77,,58.30,37.54,2950.00
1982-10-18,4370.55,,41.55,24.57,2950.00
1982-10-19,4879.72,,44.93,20.56,2940.00
1982-10-20,4389.84,,52.01,24.81,2950.00
1982-10-21,4095.24,,57.43,31.10,2940.00
1982-10-22,4627.24,,50.75,40.45,2950.00
1982-10-23,4412.59,,52.48,39.51,2950.00
1982-10-24,4316.12,,56.02,40.06,2940.00
1982-10-25,4632.03,,50.75,44.62,2950.00
1982-10-26,5077.27,,51.38,38.17,4130.00
1982-10-27,4828.67,,38.25,32.51,4430.00
1982-10-28,4741.93,,39.51,22.92,4410.00
1982-10-29,4506.38,,38.41,32.28,4460.00
1982-10-30,5409.84,,41.55,37.39,4560.00
1982-10-31,5224.41,,38.96,32.83,4630.00
1982-11-01,4813.63,,40.92,28.50,4700.00
1982-11-02,4666.80,,37.78,21.58,4880.00
1982-11-03,4134.86,,42.89,22.84,4900.00
1982-11-04,4080.50,,49.02,28.66,4890.00
1982-11-05,4054.51,,50.67,34.01,4900.00
1982-11-06,4075.83,,52.87,38.25,4890.00
1982-11-07,4300.02,,41.00,26.93,4910.00
1982-11-08,4270.41,,45.88,30.31,4470.00
1982-11-09,4073.39,,40.53,31.25,4420.00
1982-11-10,4254.89,,36.05,28.34,4420.00
1982-11-11,3944.28,,32.12,25.44,4440.00
1982-11-12,4378.07,,37.15,11.91,4430.00
1982-11-13,3707.15,,39.04,31.25,4150.00
1982-11-14,4068.20,,33.53,15.84,4120.00
1982-11-15,3392.30,,38.01,18.44,4120.00
1982-11-16,3561.73,,42.89,23.00,3920.00
1982-11-17,3879.02,,45.25,36.60,3930.00
1982-11-18,4154.56,,47.13,36.21,3580.00
1982-11-19,4513.42,,37.31,30.23,3570.00
1982-11-20,4545.10,,32.43,26.61,3800.00
1982-11-21,3984.99,,31.73,24.49,3820.00
1982-11-22,3859.07,,26.77,7.12,3820.00
1982-11-23,3887.43,,24.26,7.90,3820.00
1982-11-24,3040.56,,27.48,10.73,3820.00
1982-11-25,3057.62,,31.49,11.44,3830.00
1982-11-26,3416.33,,28.82,14.98,3830.00
1982-11-27,3318.66,,32.04,17.49,3450.00
1982-11-28,3652.99,,34.63,25.91,3420.00
1982-11-29,3894.02,,35.58,31.10,3400.00
1982-11-30,4398.80,,34.87,30.15,3410.00
1982-12-01,3924.78,,33.61,28.97,3430.00
1982-12-02,4147.58,,27.64,24.96,3420.00
1982-12-03,3437.39,,27.64,27.64,3420.00
1982-12-04,3986.07,,37.00,33.00,3410.00
1982-12-05,3950.64,,37.00,33.00,3420.00
1982-12-06,4195.16,,37.70,29.60,3420.00
1982-12-07,4146.99,,33.77,11.91,3430.00
1982-12-08,3471.93,,27.48,2.56,3420.00
1982-12-09,2973.53,,28.03,13.25,3590.00
1982-12-10,3105.01,,28.74,16.55,3550.00
1982-12-11,3219.96,,25.51,13.09,3550.00
1982-12-12,2808.09,,25.67,12.70,4000.00
1982-12-13,3336.96,,27.24,19.54,4030.00
1982-12-14,4240.51,,26.77,14.59,4020.00
1982-12-15,3935.93,,33.61,26.22,4020.00
1982-12-16,4479.98,,40.22,33.45,3930.00
1982-12-17,3413.64,,44.15,28.34,3850.00
1982-12-18,3971.69,,34.16,23.86,3820.00
1982-12-19,3591.32,,35.97,23.16,3840.00
1982-12-20,3842.56,,38.72,24.96,3820.00
1982-12-21,4580.91,,37.39,32.83,3820.00
1982-12-22,4417.56,,36.36,31.02,3820.00
1982-12-23,4085.38,,36.52,23.78,3820.00
1982-12-24,3888.82,,28.42,7.98,3820.00
1982-12-25,3318.84,,20.09,-0.35,3830.00
1982-12-26,2584.25,,22.68,10.34,3840.00
1982-12-27,3656.55,,24.49,1.06,4150.00
1982-12-28,3223.30,,14.43,-5.46,4730.00
1982-12-29,2150.79,,9.79,-3.81,5640.00
1982-12-30,2626.09,,9.95,-7.03,5670.00
1982-12-31,2402.37,,15.92,2.16,5700.00
1983-01-01,2546.35,,15.61,2.09,5680.00
1983-01-02,2574.56,,16.79,2.24,5690.00
1983-01-03,2935.57,,24.96,7.43,5680.00
1983-01-04,4142.57,,33.93,21.43,5700.00
1983-01-05,4638.94,,45.01,33.69,4730.00
1983-01-06,4840.89,,45.96,35.42,4650.00
1983-01-07,4285.93,,38.17,32.51,4680.00
1983-01-08,4124.28,,42.02,28.66,4680.00
1983-01-09,3727.90,,29.68,16.47,4670.00
1983-01-10,3732.99,,37.62,25.20,4680.00
1983-01-11,3371.71,,31.96,18.44,4670.00
1983-01-12,3339.38,,27.72,13.09,4670.00
1983-01-13,2981.63,,28.97,11.91,4660.00
1983-01-14,3346.48,,31.57,14.98,4680.00
1983-01-15,2915.31,,25.75,13.01,4670.00
1983-01-16,2813.13,,27.48,11.91,4680.00
1983-01-17,2737.13,,27.48,17.81,4680.00
1983-01-18,3738.36,,32.75,26.30,4670.00
1983-01-19,3283.79,,35.42,21.66,4670.00
1983-01-20,3016.31,,37.07,26.06,4680.00
1983-01-21,3020.03,,31.02,20.95,4680.00
1983-01-22,3432.14,,33.93,24.33,4670.00
1983-01-23,3325.39,,36.13,28.66,4670.00
1983-01-24,3810.35,,30.62,23.86,4690.00
1983-01-25,3456.89,,31.65,23.00,4090.00
1983-01-26,3322.38,,33.61,22.29,4070.00
1983-01-27,2956.82,,45.09,31.10,4060.00
1983-01-28,3543.73,,34.63,18.75,4060.00
1983-01-29,3005.72,,25.12,14.11,4060.00
1983-01-30,3135.78,,30.94,23.55,4040.00
1983-01-31,2985.03,,31.41,20.56,4040.00
1983-02-01,3110.74,,30.55,18.36,4050.00
1983-02-02,3142.57,,25.28,4.99,3920.00
1983-02-03,2783.86,,23.08,-0.59,3920.00
1983-02-04,2423.95,,16.94,-4.83,3920.00
1983-02-05,2504.59,,14.82,-6.72,3930.00
1983-02-06,2186.55,,19.07,-4.83,3920.00
1983-02-07,3624.46,,31.88,14.27,3970.00
1983-02-08,3592.41,,30.55,11.05,4050.00
1983-02-09,3362.44,,39.51,29.21,4020.00
1983-02-10,3810.07,,33.61,14.11,3960.00
1983-02-11,3571.43,,32.20,8.14,3950.00
1983-02-12,2925.13,,42.10,17.57,3960.00
1983-02-13,2351.86,,38.80,31.33,3170.00
1983-02-14,3160.00,,35.11,23.47,3160.00
1983-02-15,3046.37,,39.19,23.08,3160.00
1983-02-16,3199.07,,37.31,29.45,3160.00
1983-02-17,3720.47,,34.01,23.47,3180.00
1983-02-18,3522.22,,40.29,28.74,3170.00
1983-02-19,3248.71,,36.05,18.83,3170.00
1983-02-20,3051.71,,34.79,13.25,3170.00
1983-02-21,2482.10,,34.08,18.28,2750.00
1983-02-22,3033.45,,36.05,18.28,2730.00
1983-02-23,2832.74,,41.00,19.77,2720.00
1983-02-24,2759.70,,44.93,22.45,2720.00
1983-02-25,2650.53,,40.45,23.71,2730.00
1983-02-26,3062.83,,39.04,25.12,2720.00
1983-02-27,2718.93,,35.34,21.66,2720.00
1983-02-28,3078.19,,42.18,31.49,2730.00
1983-03-01,3826.76,,41.16,33.85,2820.00
1983-03-02,3175.72,,44.62,36.68,2710.00
1983-03-03,3189.04,,51.30,32.98,2730.00
1983-03-04,2963.05,,44.15,28.74,2730.00
1983-03-05,3113.04,,39.04,31.73,2730.00
1983-03-06,2892.09,,43.75,29.13,2700.00
1983-03-07,3254.99,,35.26,26.46,2750.00
1983-03-08,2777.56,,43.75,28.27,2740.00
1983-03-09,3385.42,,47.06,33.06,2730.00
1983-03-10,2983.74,,52.56,30.86,2750.00
1983-03-11,3340.28,,48.63,33.53,1560.00
1983-03-12,3441.67,,46.19,32.12,1500.00
1983-03-13,3918.17,,40.29,33.77,1500.00
1983-03-14,4465.51,,38.49,28.58,1500.00
1983-03-15,3466.06,,39.04,26.30,1500.00
1983-03-16,3518.12,,39.27,26.85,1500.00
1983-03-17,3477.22,,36.68,27.56,1500.00
1983-03-18,3564.88,,34.71,27.48,1500.00
1983-03-19,3618.43,,30.55,14.35,1510.00
1983-03-20,3411.77,,33.45,6.57,3810.00
1983-03-21,2935.86,,40.69,8.53,6280.00
1983-03-22,3078.19,,41.24,20.48,6640.00
1983-03-23,3130.31,,40.14,29.21,6670.00
1983-03-24,2767.50,,41.40,23.23,6670.00
1983-03-25,3160.56,,36.21,26.38,6730.00
1983-03-26,3303.62,,40.69,17.26,6730.00
1983-03-27,3028.26,,38.17,22.45,6710.00
1983-03-28,3117.81,,37.54,26.22,6770.00
1983-03-29,2949.99,,39.90,20.48,6770.00
1983-03-30,3456.62,,50.44,32.35,6800.00
1983-03-31,4497.93,,40.29,32.20,6790.00
1983-04-01,3461.24,,42.65,28.34,6790.00
1983-04-02,3366.27,,35.89,27.87,6790.00
1983-04-03,3306.21,,33.06,20.48,6820.00
1983-04-04,3517.79,,36.99,11.99,6810.00
1983-04-05,2975.29,,37.70,9.71,6820.00
1983-04-06,2965.78,,36.05,9.48,6630.00
1983-04-07,2917.01,,41.32,11.28,3740.00
1983-04-08,2969.05,,44.54,29.60,3530.00
1983-04-09,3163.34,,49.34,25.04,3530.00
1983-04-10,3350.87,,41.24,32.83,3540.00
1983-04-11,3435.32,,42.18,30.62,3540.00
1983-04-12,3318.77,,38.57,28.66,4020.00
1983-04-13,3409.98,,39.04,24.02,4910.00
1983-04-14,2852.29,,40.06,17.97,5970.00
1983-04-15,2997.94,,46.27,19.85,6060.00
1983-04-16,3159.80,,51.22,23.78,7820.00
1983-04-17,3284.81,,55.86,26.06,7920.00
1983-04-18,3686.89,,62.78,30.78,7950.00
1983-04-19,4299.77,,54.76,37.23,7980.00
1983-04-20,4962.46,,60.03,34.01,7970.00
1983-04-21,5893.48,,58.93,35.42,7960.00
1983-04-22,7310.41,,52.01,37.15,8040.00
1983-04-23,7978.20,,58.53,32.75,8030.00
1983-04-24,9128.08,,56.73,34.40,8030.00
1983-04-25,9635.91,,42.97,31.88,9170.00
1983-04-26,8552.02,,46.27,30.55,9880.00
1983-04-27,8125.80,,43.68,29.68,10600.00
1983-04-28,8119.14,,52.17,34.56,11800.00
1983-04-29,7995.79,,52.09,36.44,11900.00
1983-04-30,9662.04,,48.00,35.58,12500.00
1983-05-01,9651.48,,54.84,32.98,12800.00
1983-05-02,10745.53,,46.98,33.77,13200.00
1983-05-03,10380.99,,49.10,34.87,13800.00
1983-05-04,10899.78,,58.14,33.69,13800.00
1983-05-05,11428.71,,49.65,37.86,13800.00
1983-05-06,10769.47,,48.63,33.30,14100.00
1983-05-07,9976.96,,58.06,35.26,14700.00
1983-05-08,11386.36,,59.24,34.32,14700.00
1983-05-09,11518.14,,42.42,28.82,14700.00
1983-05-10,11337.21,,49.02,24.96,14700.00
1983-05-11,10387.10,,38.33,29.37,14700.00
1983-05-12,9770.95,,37.07,25.91,14700.00
1983-05-13,9128.33,,47.61,20.48,14700.00
1983-05-14,8231.66,,49.73,28.66,14700.00
1983-05-15,8143.12,,47.45,32.75,14700.00
1983-05-16,8047.77,,41.63,33.22,14700.00
1983-05-17,8392.43,,57.04,30.78,14700.00
1983-05-18,8471.08,,49.18,33.22,14700.00
1983-05-19,9206.16,,57.36,34.32,14700.00
1983-05-20,11482.91,,60.03,33.53,14700.00
1983-05-21,9070.14,,64.20,40.92,13900.00
1983-05-22,12970.28,,65.14,36.91,12800.00
1983-05-23,14964.82,,74.18,38.80,12400.00
1983-05-24,18327.74,,77.09,43.05,12900.00
1983-05-25,22686.62,,78.43,44.15,13900.00
1983-05-26,26591.97,,79.60,46.19,14300.00
1983-05-27,31199.41,,81.26,46.43,14400.00
1983-05-28,34289.64,,82.91,48.79,14400.00
1983-05-29,36612.35,,81.18,49.96,14300.00
1983-05-30,39394.91,,68.60,40.69,14300.00
1983-05-31,37906.96,,65.30,44.54,14900.00
1983-06-01,32782.50,,65.22,44.46,15700.00
1983-06-02,30381.07,,69.70,39.98,16700.00
1983-06-03,29054.37,,62.47,46.98,17500.00
1983-06-04,29790.60,,62.62,46.74,18300.00
1983-06-05,31527.36,,67.03,41.24,18500.00
1983-06-06,30485.93,,64.90,46.82,18600.00
1983-06-07,29390.45,,71.19,44.15,19400.00
1983-06-08,30635.79,,75.44,47.53,19900.00
1983-06-09,31636.59,,61.92,50.59,20200.00
1983-06-10,32617.78,,76.70,48.31,20500.00
1983-06-11,33842.33,,59.40,43.44,21000.00
1983-06-12,34409.45,,56.18,38.17,21000.00
1983-06-13,30192.92,,56.25,36.36,21000.00
1983-06-14,24988.53,,67.81,38.01,21000.00
1983-06-15,23473.33,,69.46,44.70,20900.00
1983-06-16,23646.30,,66.48,46.98,20600.00
1983-06-17,23575.28,,77.09,43.36,20600.00
1983-06-18,24337.91,,65.61,46.35,20500.00
1983-06-19,25441.97,,65.37,42.81,20500.00
1983-06-20,23479.63,,63.57,41.63,20500.00
1983-06-21,21935.47,,62.86,43.05,20600.00
