date,qu,mm,mx,mn,qd
1982-01-01,58.81,,25.20,-2.71,21.00
1982-01-02,58.81,,23.08,-4.52,21.00
1982-01-03,58.81,,17.81,-7.66,21.00
1982-01-04,58.81,,32.20,17.97,21.00
1982-01-05,58.81,,25.04,-4.05,21.00
1982-01-06,58.81,,2.79,-16.94,21.00
1982-01-07,58.81,,5.39,-18.91,21.00
1982-01-08,59.89,,14.11,-4.60,21.00
1982-01-09,59.88,,23.94,-1.14,21.00
1982-01-10,59.89,,19.85,2.09,21.00
1982-01-11,59.88,,16.24,-5.46,21.00
1982-01-12,59.89,,22.13,0.98,21.00
1982-01-13,59.88,,22.53,-4.44,21.00
1982-01-14,59.89,,34.79,3.81,21.00
1982-01-15,59.88,,38.09,11.28,21.00
1982-01-16,51.97,,39.74,8.93,22.00
1982-01-17,51.97,,41.08,16.71,22.00
1982-01-18,50.96,,32.90,7.35,21.00
1982-01-19,50.97,,26.22,10.10,21.00
1982-01-20,50.97,,21.11,-0.27,21.00
1982-01-21,50.97,,25.91,12.23,21.00
1982-01-22,50.96,,20.25,-4.68,21.00
1982-01-23,51.97,,39.35,8.61,22.00
1982-01-24,50.97,,38.17,16.94,21.00
1982-01-25,35.86,,31.10,15.14,21.00
1982-01-26,57.37,,38.88,20.09,21.00
1982-01-27,59.66,,30.31,12.54,21.00
1982-01-28,50.97,,30.70,10.97,21.00
1982-01-29,51.97,,22.92,-0.74,22.00
1982-01-30,51.96,,18.67,4.52,22.00
1982-01-31,50.97,,35.42,9.71,21.00
1982-02-01,21.00,,26.54,5.70,21.00
1982-02-02,86.54,,23.71,3.03,21.00
1982-02-03,86.54,,16.87,-0.51,21.00
1982-02-04,86.54,,7.75,-16.23,21.00
1982-02-05,86.54,,7.20,-20.64,21.00
1982-02-06,86.54,,9.08,-17.49,21.00
1982-02-07,87.54,,17.18,-5.78,22.00
1982-02-08,87.54,,11.83,-12.70,22.00
1982-02-09,88.05,,17.10,-8.29,22.00
1982-02-10,87.54,,12.62,-15.45,22.00
1982-02-11,218.63,,21.50,-9.71,22.00
1982-02-12,-43.54,,26.93,-0.12,22.00
1982-02-13,88.54,,33.14,5.78,23.00
1982-02-14,88.54,,42.02,30.15,23.00
1982-02-15,88.54,,42.34,33.45,23.00
1982-02-16,123.54,,44.46,30.31,58.00
1982-02-17,163.97,,39.98,24.49,47.00
1982-02-18,153.46,,36.36,16.71,37.00
1982-02-19,153.97,,40.53,28.19,37.00
1982-02-20,158.46,,47.29,28.03,42.00
1982-02-21,151.58,,41.95,36.05,82.00
1982-02-22,173.58,,45.96,21.98,104.00
1982-02-23,132.58,,27.95,12.86,63.00
1982-02-24,116.58,,31.73,5.62,47.00
1982-02-25,111.07,,38.17,9.08,42.00
1982-02-26,109.58,,40.85,17.34,40.00
1982-02-27,110.58,,42.26,21.74,41.00
1982-02-28,110.58,,42.97,17.26,41.00
1982-03-01,89.38,,39.59,31.41,43.00
1982-03-02,148.80,,40.29,24.73,52.00
1982-03-03,143.81,,37.54,18.05,46.00
1982-03-04,138.79,,39.90,20.64,43.00
1982-03-05,139.32,,37.78,16.47,40.00
1982-03-06,137.82,,38.64,12.15,39.00
1982-03-07,140.33,,47.21,21.74,40.00
1982-03-08,157.33,,44.62,23.23,57.00
1982-03-09,115.18,,46.90,24.41,93.00
1982-03-10,125.20,,49.02,28.50,101.00
1982-03-11,218.37,,46.58,22.92,125.00
1982-03-12,194.37,,33.45,16.08,101.00
1982-03-13,184.37,,44.78,17.97,91.00
1982-03-14,187.37,,37.39,29.60,94.00
1982-03-15,210.37,,42.18,22.61,117.00
1982-03-16,143.75,,32.43,20.80,133.00
1982-03-17,140.76,,37.31,17.89,130.00
1982-03-18,157.75,,36.52,28.11,147.00
1982-03-19,102.94,,38.17,21.19,158.00
1982-03-20,102.94,,35.89,19.30,158.00
1982-03-21,100.94,,39.19,13.96,156.00
1982-03-22,100.94,,39.67,14.74,156.00
1982-03-23,100.94,,44.78,17.02,156.00
1982-03-24,142.96,,52.56,22.29,158.00
1982-03-25,144.96,,51.93,23.00,160.00
1982-03-26,167.96,,50.91,31.10,183.00
1982-03-27,163.96,,50.83,29.37,179.00
1982-03-28,173.96,,41.87,31.33,189.00
1982-03-29,173.96,,32.67,20.80,189.00
1982-03-30,200.08,,35.26,20.17,191.00
1982-03-31,200.08,,39.90,26.85,191.00
1982-04-01,216.08,,35.11,26.14,207.00
1982-04-02,220.19,,35.03,16.08,227.00
1982-04-03,260.19,,38.80,29.52,267.00
1982-04-04,396.60,,33.45,16.55,324.00
1982-04-05,502.60,,35.03,9.40,430.00
1982-04-06,235.81,,34.40,18.91,501.00
1982-04-07,229.81,,35.66,7.98,495.00
1982-04-08,31.87,,36.52,18.28,491.00
1982-04-09,38.88,,44.38,21.74,498.00
1982-04-10,145.87,,48.00,19.22,605.00
1982-04-11,265.27,,51.07,34.48,777.00
1982-04-12,336.27,,48.79,36.84,848.00
1982-04-13,1035.37,,52.87,34.71,930.00
1982-04-14,766.26,,44.15,31.73,735.00
1982-04-15,1226.43,,38.17,21.98,448.00
1982-04-16,527.67,,42.57,17.97,930.00
1982-04-17,504.16,,51.46,21.43,908.00
1982-04-18,502.75,,41.08,22.45,896.00
1982-04-19,477.75,,38.41,17.57,871.00
1982-04-20,541.22,,44.46,17.18,847.00
1982-04-21,537.22,,56.02,21.50,843.00
1982-04-22,829.69,,63.09,27.95,867.00
1982-04-23,857.67,,67.65,31.57,897.00
1982-04-24,1382.69,,63.64,36.91,1420.00
1982-04-25,1738.78,,60.58,32.35,1100.00
1982-04-26,1450.73,,57.83,35.58,1000.00
1982-04-27,807.28,,62.39,34.16,289.00
1982-04-28,1920.53,,66.08,35.26,1130.00
1982-04-29,1330.75,,57.20,27.40,1240.00
1982-04-30,1251.09,,64.35,28.74,1180.00
1982-05-01,1233.61,,73.39,36.60,1160.00
1982-05-02,1264.11,,74.34,44.70,1190.00
1982-05-03,1551.49,,64.12,41.08,1190.00
1982-05-04,1726.27,,51.93,27.64,1210.00
1982-05-05,1508.47,,53.35,23.23,1210.00
1982-05-06,1254.37,,63.17,28.66,1210.00
1982-05-07,1085.13,,61.99,35.66,1190.00
1982-05-08,1056.65,,49.96,34.16,1160.00
1982-05-09,994.80,,51.69,33.85,1140.00
1982-05-10,792.70,,49.02,29.92,1010.00
1982-05-11,519.30,,49.34,32.59,665.00
1982-05-12,797.96,,58.22,33.22,500.00
1982-05-13,670.50,,64.59,34.71,489.00
1982-05-14,708.31,,68.76,37.07,489.00
1982-05-15,708.31,,67.65,38.41,489.00
1982-05-16,814.63,,63.41,36.52,496.00
1982-05-17,881.13,,70.41,37.46,503.00
1982-05-18,1032.20,,52.24,43.12,585.00
1982-05-19,1267.07,,53.35,36.76,714.00
1982-05-20,1142.28,,61.29,33.30,746.00
1982-05-21,1002.62,,72.06,38.17,746.00
1982-05-22,1152.12,,68.83,46.82,775.00
1982-05-23,975.35,,67.81,39.90,873.00
1982-05-24,1054.00,,71.27,39.35,873.00
1982-05-25,885.08,,78.43,41.87,755.00
1982-05-26,1210.92,,69.70,43.05,737.00
1982-05-27,1169.60,,54.60,40.85,795.00
1982-05-28,917.29,,54.37,27.48,701.00
1982-05-29,819.30,,56.41,32.12,601.00
1982-05-30,658.91,,56.57,35.42,549.00
1982-05-31,654.37,,66.79,33.93,489.00
1982-06-01,604.42,,55.47,45.33,493.00
1982-06-02,542.89,,62.94,37.39,496.00
1982-06-03,537.37,,64.98,38.64,493.00
1982-06-04,540.39,,58.14,42.02,493.00
1982-06-05,538.35,,54.76,38.41,496.00
1982-06-06,537.85,,57.75,31.17,496.00
1982-06-07,454.15,,61.60,36.99,496.00
1982-06-08,468.61,,61.36,29.37,455.00
1982-06-09,456.23,,65.85,37.15,428.00
1982-06-10,452.00,,73.63,39.74,452.00
1982-06-11,451.15,,77.72,41.08,493.00
1982-06-12,493.00,,77.32,50.91,493.00
1982-06-13,622.04,,75.20,53.27,496.00
1982-06-14,679.52,,70.64,47.29,496.00
1982-06-15,726.37,,74.73,45.88,500.00
1982-06-16,886.40,,80.71,47.76,657.00
1982-06-17,931.83,,76.77,49.02,831.00
1982-06-18,948.36,,76.46,45.17,905.00
1982-06-19,914.95,,81.57,45.88,921.00
1982-06-20,901.43,,83.61,49.26,910.00
1982-06-21,670.81,,82.75,49.10,815.00
1982-06-22,743.21,,80.23,53.74,657.00
1982-06-23,784.22,,81.02,48.71,697.00
1982-06-24,752.12,,79.45,48.47,738.00
1982-06-25,752.19,,70.09,53.50,729.00
1982-06-26,709.19,,82.51,45.96,686.00
1982-06-27,625.81,,83.30,51.30,649.00
1982-06-28,633.81,,82.75,54.05,657.00
1982-06-29,618.94,,75.91,44.62,685.00
1982-06-30,736.74,,82.99,46.58,664.00
1982-07-01,519.89,,64.51,47.45,629.00
1982-07-02,615.17,,73.71,42.81,605.00
1982-07-03,535.19,,68.68,52.24,573.00
1982-07-04,518.98,,56.65,44.46,461.00
1982-07-05,540.98,,65.30,39.67,483.00
1982-07-06,440.38,,72.69,40.37,455.00
1982-07-07,405.38,,73.71,48.94,420.00
1982-07-08,388.00,,69.78,45.01,388.00
1982-07-09,384.00,,73.16,44.93,384.00
1982-07-10,365.00,,80.39,44.70,365.00
1982-07-11,355.00,,85.66,49.26,355.00
1982-07-12,348.05,,88.96,52.01,342.00
1982-07-13,383.57,,86.21,57.12,375.00
1982-07-14,408.98,,76.38,51.07,412.00
1982-07-15,388.45,,73.39,43.20,394.00
1982-07-16,368.95,,74.89,41.55,375.00
1982-07-17,295.90,,76.62,46.82,368.00
1982-07-18,295.90,,82.83,45.80,368.00
1982-07-19,497.08,,87.39,50.04,367.00
1982-07-20,87.20,,92.11,53.82,366.00
1982-07-21,291.84,,92.34,54.13,372.00
1982-07-22,268.90,,87.62,57.98,402.00
1982-07-23,271.42,,86.76,62.31,402.00
1982-07-24,275.45,,83.61,59.71,402.00
1982-07-25,269.41,,84.95,54.13,401.00
1982-07-26,245.73,,88.80,56.73,399.00
1982-07-27,246.24,,87.15,58.38,399.00
1982-07-28,244.25,,72.61,59.16,396.00
1982-07-29,270.70,,76.70,54.84,367.00
1982-07-30,256.21,,83.93,54.52,352.00
1982-07-31,232.71,,88.10,54.60,328.00
1982-08-01,243.31,,85.11,62.31,327.00
1982-08-02,241.31,,76.15,41.16,325.00
1982-08-03,240.31,,76.30,47.61,324.00
1982-08-04,238.31,,84.24,49.96,322.00
1982-08-05,213.31,,86.60,51.54,297.00
1982-08-06,76.55,,90.06,52.64,312.00
1982-08-07,76.55,,87.86,64.43,312.00
1982-08-08,85.55,,85.34,60.58,321.00
1982-08-09,107.55,,85.34,55.78,343.00
1982-08-10,106.55,,86.44,55.39,342.00
1982-08-11,104.55,,80.63,51.14,340.00
1982-08-12,103.55,,77.56,38.01,339.00
1982-08-13,101.55,,86.44,45.33,337.00
1982-08-14,119.22,,83.69,51.77,335.00
1982-08-15,119.22,,84.79,52.80,335.00
1982-08-16,118.22,,87.94,51.14,334.00
1982-08-17,116.72,,90.06,54.13,332.00
1982-08-18,114.22,,85.66,59.40,330.00
1982-08-19,113.22,,86.84,56.73,329.00
1982-08-20,90.22,,91.32,58.46,306.00
1982-08-21,102.00,,91.40,56.02,284.00
1982-08-22,100.49,,90.38,58.38,283.00
1982-08-23,96.00,,88.25,51.07,278.00
1982-08-24,70.85,,82.99,49.73,271.00
1982-08-25,68.35,,87.62,49.49,268.00
1982-08-26,65.85,,86.44,53.11,266.00
1982-08-27,62.85,,84.95,50.12,263.00
1982-08-28,62.35,,73.71,56.73,262.00
1982-08-29,49.85,,76.70,49.26,250.00
1982-08-30,99.22,,76.93,46.90,193.00
1982-08-31,47.98,,76.15,43.60,171.00
1982-09-01,44.55,,81.18,43.68,170.00
1982-09-02,48.54,,80.31,46.19,174.00
1982-09-03,60.55,,86.84,50.83,186.00
1982-09-04,59.55,,77.80,49.96,185.00
1982-09-05,59.54,,77.01,39.12,185.00
1982-09-06,58.55,,85.34,42.18,184.00
1982-09-07,132.45,,81.81,47.45,181.00
1982-09-08,114.46,,84.71,47.29,163.00
1982-09-09,113.45,,84.95,48.79,162.00
1982-09-10,113.46,,65.69,46.19,162.00
1982-09-11,113.45,,61.21,29.60,162.00
1982-09-12,113.46,,62.23,37.39,162.00
1982-09-13,113.45,,54.13,36.29,162.00
1982-09-14,27.40,,55.08,38.01,161.00
1982-09-15,26.40,,55.63,38.49,160.00
1982-09-16,16.40,,67.58,36.29,150.00
1982-09-17,85.33,,70.17,44.46,118.00
1982-09-18,84.33,,74.18,42.50,117.00
1982-09-19,83.33,,70.56,49.96,116.00
1982-09-20,84.33,,69.54,43.20,117.00
1982-09-21,83.33,,73.94,43.28,116.00
1982-09-22,83.33,,76.70,42.89,116.00
1982-09-23,83.33,,78.90,42.89,116.00
1982-09-24,82.33,,71.00,46.00,115.00
1982-09-25,82.33,,69.86,42.18,115.00
1982-09-26,82.33,,63.49,45.88,115.00
1982-09-27,70.13,,58.14,36.52,55.00
1982-09-28,68.13,,53.82,37.54,53.00
1982-09-29,67.13,,51.85,29.21,52.00
1982-09-30,67.13,,47.29,36.60,52.00
1982-10-01,129.19,,47.21,35.66,27.00
1982-10-02,104.49,,59.40,30.15,2.30
1982-10-03,104.49,,61.29,37.15,2.30
1982-10-04,104.59,,54.21,34.95,2.40
1982-10-05,104.59,,50.36,31.41,2.40
1982-10-06,104.69,,57.83,27.17,2.50
1982-10-07,104.69,,52.09,26.69,2.50
1982-10-08,104.69,,50.91,22.92,2.50
1982-10-09,104.79,,51.93,21.27,2.60
1982-10-10,104.79,,56.41,24.33,2.60
1982-10-11,91.94,,64.20,29.37,2.60
1982-10-12,92.04,,66.40,34.56,2.70
1982-10-13,92.04,,,,2.70
1982-10-14,92.04,,,,2.70
1982-10-15,92.14,,,,2.80
1982-10-16,78.73,,,,2.80
1982-10-17,78.83,,,,2.90
1982-10-18,78.83,,,,2.90
1982-10-19,78.93,,,,3.00
1982-10-20,78.93,,,,3.00
1982-10-21,78.93,,,,3.00
1982-10-22,79.03,,,,3.10
1982-10-23,79.03,,,,3.10
1982-10-24,79.13,,,,3.20
1982-10-25,79.13,,,,3.20
1982-10-26,149.32,,,,3.20
1982-10-27,149.43,,,,3.30
1982-10-28,149.42,,34.24,28.74,3.30
1982-10-29,149.52,,40.06,31.88,3.40
1982-10-30,149.53,,43.99,36.36,3.40
1982-10-31,149.62,,39.27,28.66,3.50
1982-11-01,85.91,,42.81,22.21,3.50
1982-11-02,86.01,,39.82,20.88,3.60
1982-11-03,86.01,,44.30,22.53,3.60
1982-11-04,86.11,,50.12,24.49,3.70
1982-11-05,86.11,,54.05,30.39,3.70
1982-11-06,86.21,,46.66,22.45,3.80
1982-11-07,86.21,,40.14,16.63,3.80
1982-11-08,86.31,,46.98,30.86,3.90
1982-11-09,86.41,,41.79,23.63,4.00
1982-11-10,86.41,,37.54,19.77,4.00
1982-11-11,86.41,,43.91,12.78,4.00
1982-11-12,72.00,,33.06,15.84,4.10
1982-11-13,72.09,,40.06,18.52,4.20
1982-11-14,72.10,,36.44,13.56,4.20
1982-11-15,72.20,,40.22,12.54,4.30
1982-11-16,72.19,,41.55,18.44,4.30
1982-11-17,72.30,,37.62,32.28,4.40
1982-11-18,122.35,,34.71,32.75,4.50
1982-11-19,122.35,,35.03,13.33,4.50
1982-11-20,122.35,,32.59,9.16,4.50
1982-11-21,122.45,,32.20,13.56,4.60
1982-11-22,77.37,,16.63,2.01,4.60
1982-11-23,67.39,,14.74,-3.81,4.70
1982-11-24,87.65,,20.48,1.93,4.80
1982-11-25,77.97,,18.83,0.43,5.20
1982-11-26,78.37,,21.90,4.05,5.60
1982-11-27,77.97,,30.47,13.01,5.20
1982-11-28,77.17,,34.01,24.18,4.40
1982-11-29,77.27,,38.80,27.48,4.50
1982-11-30,77.17,,35.58,20.88,4.40
1982-12-01,52.80,,34.32,17.73,4.40
1982-12-02,61.40,,23.08,2.95,13.00
1982-12-03,81.07,,32.35,20.72,42.00
1982-12-04,64.07,,40.69,16.32,25.00
1982-12-05,95.06,,31.17,10.42,27.00
1982-12-06,73.28,,38.49,23.94,68.00
1982-12-07,75.27,,25.51,3.50,70.00
1982-12-08,87.28,,12.23,-2.95,82.00
1982-12-09,94.28,,22.29,4.60,89.00
1982-12-10,73.27,,25.28,9.71,68.00
1982-12-11,73.28,,23.08,8.14,68.00
1982-12-12,73.28,,24.10,6.25,68.00
1982-12-13,76.27,,24.96,8.77,71.00
1982-12-14,76.28,,25.28,6.09,71.00
1982-12-15,76.28,,31.33,23.78,71.00
1982-12-16,76.27,,35.97,23.94,71.00
1982-12-17,76.28,,42.18,25.99,71.00
1982-12-18,80.28,,29.84,8.45,75.00
1982-12-19,100.27,,34.32,19.46,95.00
1982-12-20,101.28,,38.57,15.77,96.00
1982-12-21,75.75,,35.42,30.39,100.00
1982-12-22,76.75,,36.68,19.46,101.00
1982-12-23,77.75,,33.22,18.99,102.00
1982-12-24,75.75,,21.66,3.97,100.00
1982-12-25,79.75,,10.81,-4.28,104.00
1982-12-26,74.75,,21.43,5.47,99.00
1982-12-27,74.75,,18.52,-4.44,99.00
1982-12-28,92.75,,14.27,-10.10,117.00
1982-12-29,87.75,,4.84,-9.86,112.00
1982-12-30,93.75,,5.54,-12.77,118.00
1982-12-31,87.75,,5.78,-12.77,112.00
1983-01-01,107.10,,10.42,-5.38,115.00
1983-01-02,99.10,,16.00,-2.95,107.00
1983-01-03,93.86,,21.35,12.86,102.00
1983-01-04,91.92,,40.14,12.15,102.00
1983-01-05,96.96,,46.82,25.75,102.00
1983-01-06,100.53,,45.25,32.28,103.00
1983-01-07,94.39,,39.19,23.39,102.00
1983-01-08,86.91,,39.74,21.43,102.00
1983-01-09,82.04,,29.52,15.69,102.00
1983-01-10,68.93,,29.92,13.72,104.00
1983-01-11,72.05,,28.42,11.36,107.00
1983-01-12,69.69,,26.06,9.87,102.00
1983-01-13,71.84,,28.19,7.82,32.00
1983-01-14,128.90,,27.64,10.18,79.00
1983-01-15,112.65,,26.93,10.58,65.00
1983-01-16,103.50,,32.04,10.89,48.00
1983-01-17,89.81,,36.44,25.04,24.00
1983-01-18,90.27,,32.28,22.45,75.00
1983-01-19,77.18,,36.44,27.01,138.00
1983-01-20,89.16,,35.73,27.95,180.00
1983-01-21,77.06,,32.04,21.98,182.00
1983-01-22,100.17,,27.64,22.53,182.00
1983-01-23,67.30,,33.30,15.37,180.00
1983-01-24,86.78,,32.04,17.97,179.00
1983-01-25,64.83,,23.94,10.03,176.00
1983-01-26,85.57,,34.87,21.35,176.00
1983-01-27,94.41,,35.81,29.05,177.00
1983-01-28,61.93,,34.56,11.28,177.00
1983-01-29,73.27,,29.52,7.90,178.00
1983-01-30,78.08,,29.60,9.95,177.00
1983-01-31,64.87,,18.12,1.54,177.00
1983-02-01,49.11,,21.82,0.43,173.00
1983-02-02,51.22,,13.80,-2.47,173.00
1983-02-03,52.80,,17.02,-3.81,173.00
1983-02-04,60.32,,17.89,-3.97,129.00
1983-02-05,68.28,,14.82,-8.14,86.00
1983-02-06,67.42,,23.39,-5.30,86.00
1983-02-07,84.67,,28.42,15.53,73.00
1983-02-08,82.31,,35.66,18.12,73.00
1983-02-09,87.97,,34.79,25.83,74.00
1983-02-10,85.21,,39.51,12.70,76.00
1983-02-11,77.13,,35.03,11.28,91.00
1983-02-12,79.43,,36.52,23.16,119.00
1983-02-13,90.47,,38.64,28.66,139.00
1983-02-14,71.41,,36.84,15.84,165.00
1983-02-15,71.92,,32.20,17.42,165.00
1983-02-16,79.23,,40.29,19.77,176.00
1983-02-17,84.10,,35.18,18.99,189.00
1983-02-18,89.50,,40.61,28.66,189.00
1983-02-19,85.97,,38.96,18.12,191.00
1983-02-20,75.18,,32.51,15.69,188.00
1983-02-21,69.84,,39.74,22.29,188.00
1983-02-22,77.76,,40.45,18.12,188.00
1983-02-23,88.94,,36.76,19.07,187.00
1983-02-24,71.48,,38.01,22.53,186.00
1983-02-25,138.83,,35.81,24.96,189.00
1983-02-26,87.53,,39.12,26.30,187.00
1983-02-27,81.49,,33.22,23.08,185.00
1983-02-28,125.38,,39.51,25.51,184.00
1983-03-01,93.65,,41.95,32.20,184.00
1983-03-02,137.74,,39.82,32.90,189.00
1983-03-03,161.12,,45.33,34.40,195.00
1983-03-04,238.04,,43.12,31.49,335.00
1983-03-05,296.61,,42.42,24.73,498.00
1983-03-06,104.38,,40.45,21.35,491.00
1983-03-07,278.22,,41.55,27.56,480.00
1983-03-08,208.61,,36.76,23.63,485.00
1983-03-09,248.56,,39.51,32.90,489.00
1983-03-10,195.77,,41.40,29.84,496.00
1983-03-11,331.28,,43.60,34.32,520.00
1983-03-12,101.11,,37.86,24.65,616.00
1983-03-13,349.92,,41.71,32.67,843.00
1983-03-14,501.12,,43.12,24.96,970.00
1983-03-15,476.28,,40.85,20.01,926.00
1983-03-16,452.39,,38.96,15.53,878.00
1983-03-17,286.34,,37.78,25.28,841.00
1983-03-18,270.76,,34.48,19.70,801.00
1983-03-19,221.47,,37.54,15.77,747.00
1983-03-20,203.89,,29.45,9.08,633.00
1983-03-21,178.32,,34.56,11.36,494.00
1983-03-22,181.04,,35.50,17.73,466.00
1983-03-23,221.11,,38.41,23.16,317.00
1983-03-24,203.60,,33.93,20.25,207.00
1983-03-25,185.39,,38.41,14.27,205.00
1983-03-26,182.85,,36.91,18.67,200.00
1983-03-27,194.46,,35.18,22.45,200.00
1983-03-28,174.76,,35.97,13.96,198.00
1983-03-29,185.21,,36.91,24.02,198.00
1983-03-30,254.41,,43.99,32.28,217.00
1983-03-31,310.28,,45.01,25.20,239.00
1983-04-01,301.25,,37.39,21.58,236.00
1983-04-02,303.59,,38.57,23.86,234.00
1983-04-03,256.67,,38.64,19.22,219.00
1983-04-04,231.67,,35.58,18.75,214.00
1983-04-05,215.61,,37.62,16.08,221.00
1983-04-06,209.54,,34.48,11.21,234.00
1983-04-07,218.69,,39.51,14.82,236.00
1983-04-08,258.80,,46.66,24.73,246.00
1983-04-09,295.00,,40.37,25.04,249.00
1983-04-10,300.37,,41.08,29.05,251.00
1983-04-11,313.87,,42.02,24.96,292.00
1983-04-12,366.01,,42.34,27.17,343.00
1983-04-13,374.87,,34.01,21.82,345.00
1983-04-14,364.62,,41.55,19.54,340.00
1983-04-15,425.91,,44.07,19.70,355.00
1983-04-16,512.94,,52.32,22.92,465.00
1983-04-17,639.44,,51.85,23.94,624.00
1983-04-18,793.02,,56.80,33.45,774.00
1983-04-19,971.07,,52.64,31.41,865.00
1983-04-20,1306.84,,54.37,37.70,944.00
1983-04-21,1612.38,,59.71,35.42,1020.00
1983-04-22,1616.27,,58.69,33.85,1040.00
1983-04-23,1960.16,,62.07,38.33,1160.00
1983-04-24,2310.33,,51.38,30.31,1200.00
1983-04-25,1837.94,,47.21,29.52,1160.00
1983-04-26,1467.66,,46.43,26.22,1210.00
1983-04-27,1260.26,,51.46,29.29,1210.00
1983-04-28,1337.56,,52.17,31.96,1210.00
1983-04-29,1508.87,,55.08,36.21,1230.00
1983-04-30,1611.04,,53.50,38.25,1280.00
1983-05-01,1591.32,,52.56,35.89,1260.00
1983-05-02,1607.21,,56.65,29.13,1260.00
1983-05-03,1719.82,,59.16,34.16,1300.00
1983-05-04,1668.52,,61.29,31.80,1240.00
1983-05-05,2038.60,,50.67,39.04,1330.00
1983-05-06,1675.18,,58.38,31.65,1180.00
1983-05-07,1520.71,,60.42,32.67,1170.00
1983-05-08,1434.98,,55.39,34.08,1130.00
1983-05-09,1236.14,,43.52,25.91,1080.00
1983-05-10,1129.12,,46.19,26.30,1100.00
1983-05-11,1025.36,,45.64,30.55,1110.00
1983-05-12,889.94,,46.11,31.02,1050.00
1983-05-13,770.09,,51.62,30.15,992.00
1983-05-14,697.16,,52.17,30.62,855.00
1983-05-15,700.21,,54.29,36.91,791.00
1983-05-16,586.35,,52.24,34.01,684.00
1983-05-17,704.21,,60.19,35.81,567.00
1983-05-18,743.52,,64.04,45.01,570.00
1983-05-19,815.65,,62.23,35.26,570.00
1983-05-20,892.25,,66.08,36.84,570.00
1983-05-21,1052.40,,71.11,40.53,636.00
1983-05-22,1216.67,,71.04,38.17,910.00
1983-05-23,1426.42,,76.07,40.61,1080.00
1983-05-24,1670.86,,80.47,42.34,1170.00
1983-05-25,1820.28,,80.47,46.03,1280.00
1983-05-26,1936.76,,83.22,46.27,1280.00
1983-05-27,1881.51,,84.16,45.56,1230.00
1983-05-28,1913.41,,85.89,48.00,1300.00
1983-05-29,2190.97,,83.69,50.04,1500.00
1983-05-30,2191.76,,74.34,53.19,1980.00
1983-05-31,1932.23,,59.95,47.84,1950.00
1983-06-01,1570.36,,65.61,44.38,1650.00
1983-06-02,1258.83,,67.89,41.40,1300.00
1983-06-03,1208.94,,69.78,46.74,1250.00
1983-06-04,1191.66,,65.69,45.48,1250.00
1983-06-05,1143.70,,69.38,43.28,1170.00
1983-06-06,1129.71,,68.60,49.10,1150.00
1983-06-07,1099.71,,74.26,44.93,1120.00
1983-06-08,1117.44,,75.20,46.03,1100.00
1983-06-09,1272.30,,75.83,47.06,1220.00
1983-06-10,1219.66,,78.35,46.98,1240.00
1983-06-11,1385.02,,59.95,41.95,1350.00
1983-06-12,1160.98,,58.46,31.88,1260.00
1983-06-13,957.15,,64.59,34.01,1110.00
1983-06-14,784.26,,72.69,38.17,873.00
1983-06-15,724.54,,82.59,46.11,765.00
1983-06-16,547.82,,69.78,40.61,542.00
1983-06-17,541.60,,81.81,45.33,487.00
1983-06-18,580.05,,68.36,42.02,494.00
1983-06-19,522.67,,62.47,33.61,494.00
1983-06-20,454.89,,60.34,37.07,498.00
1983-06-21,439.02,,63.80,43.28,462.00
1983-06-22,383.81,,80.31,39.82,421.00
1983-06-23,412.00,,80.71,47.53,412.00
1983-06-24,525.21,,73.63,42.18,367.00
1983-06-25,507.43,,77.72,39.51,438.00
1983-06-26,459.78,,81.57,50.91,483.00
1983-06-27,512.04,,66.63,48.79,483.00
1983-06-28,499.35,,72.45,42.26,508.00
1983-06-29,425.40,,73.87,46.58,469.00
1983-06-30,415.03,,72.53,41.40,441.00
1983-07-01,436.77,,62.23,47.45,405.00
1983-07-02,644.54,,62.62,43.44,569.00
1983-07-03,458.25,,65.85,35.66,554.00
1983-07-04,396.27,,77.88,40.92,428.00
1983-07-05,406.34,,85.74,47.68,389.00
1983-07-06,465.39,,88.49,57.04,425.00
1983-07-07,513.18,,88.96,54.45,487.00
1983-07-08,520.58,,82.99,46.11,538.00
1983-07-09,478.88,,67.42,42.02,531.00
1983-07-10,482.54,,62.78,39.51,520.00
1983-07-11,366.20,,75.52,41.24,441.00
1983-07-12,337.93,,84.79,45.48,355.00
1983-07-13,349.07,,86.76,52.72,332.00
1983-07-14,332.49,,78.82,45.25,361.00
1983-07-15,389.98,,66.08,41.16,370.00
1983-07-16,302.91,,71.04,36.60,343.00
1983-07-17,277.82,,80.63,51.07,315.00
1983-07-18,271.75,,86.05,47.61,292.00
1983-07-19,250.81,,83.69,52.64,300.00
1983-07-20,236.24,,75.28,46.98,317.00
1983-07-21,228.16,,85.50,41.63,317.00
1983-07-22,203.21,,88.17,51.62,317.00
1983-07-23,210.46,,84.64,59.08,315.00
1983-07-24,208.47,,85.11,51.62,315.00
1983-07-25,204.31,,83.54,54.52,315.00
1983-07-26,188.19,,79.29,49.34,312.00
1983-07-27,167.01,,81.73,49.57,312.00
1983-07-28,154.84,,84.64,55.55,312.00
1983-07-29,136.98,,88.88,53.97,320.00
1983-07-30,140.85,,93.21,54.92,349.00
1983-07-31,120.98,,70.80,61.21,343.00
1983-08-01,134.85,,85.34,53.90,335.00
1983-08-02,125.74,,85.82,53.74,323.00
