date,inflow(m3/d),storage(m3),wse(m),avg air temperature (C),min air temperature (C),max air temperature (C)
1991-01-28,831124.8110592,169800856.8,883.7371200000001,-4.055467999999998,-11.872197199999999,1.5945771999999998
1991-01-29,757116.0225792,169344469.2,883.6822559999999,-7.588829599999999,-13.816657199999998,3.4612587999999995
1991-01-30,707768.6750208001,168838742.4,883.621296,-5.227699599999998,-9.072174799999999,6.027946000000004
1991-01-31,707768.6750208001,168333015.6,883.5603360000001,-3.1221271999999978,-5.411034399999997,-0.5887735999999961
1991-02-01,1003705.96608,168110989.2,883.532904,-1.3387795999999987,-2.377676799999998,0.5834580000000003
1991-02-02,1163956.40064,168036980.4,883.52376,0.3445672000000002,-1.677671199999999,3.3834804000000034
1991-02-03,1127062.1021184,167938302.0,883.511568,0.027898000000000422,-1.988784799999996,3.3057020000000037
1991-02-04,1795489.9070976,168493368.0,883.5786240000001,0.16678800000000038,-1.5998927999999957,2.372361200000004
1991-02-05,2116186.5019392,169369138.8,883.6853040000001,0.12789880000000053,-4.944363999999997,3.5390372000000028
1991-02-06,2153178.6633216003,170281914.0,883.7950320000001,-1.8443391999999985,-5.488812799999998,5.327940400000006
1991-02-07,2103855.7814784,171145350.0,883.8986639999999,-2.8610139999999973,-4.866585599999999,-1.1332223999999975
1991-02-08,1721481.1186176,171626407.2,883.956576,-0.15543679999999682,-4.555471999999998,8.127962800000006
1991-02-09,1462438.12608,171848433.6,883.9870559999999,-0.6887743999999962,-4.555471999999998,8.283519600000002
1991-02-10,1349186.3304192,171096010.8,883.892568,-1.8998951999999978,-5.488812799999998,5.016826800000004
1991-02-11,1576301.5646207999,169998213.6,883.7615040000001,-0.749886,-2.377676799999998,2.5279179999999997
1991-02-12,934590.3206399999,169702178.4,883.7249280000001,1.2445744000000047,-1.988784799999996,4.0057076000000045
1991-02-13,1378643.05152,169850196.0,883.7432160000001,0.5779024000000028,-1.988784799999996,4.627934800000002
1991-02-14,1618602.7862016,170910988.8,883.886472,1.3223528000000044,-0.5109952,3.694594000000002
1991-02-15,1737873.1478016002,172489843.2,884.0602080000001,1.5167988000000001,-0.43321679999999674,6.416838000000002
1991-02-16,1987741.4971392,174105702.0,884.2217519999999,1.0945732000000028,-0.5109952,2.605696400000003
1991-02-17,1494341.4187007998,175228168.8,884.3863440000001,-0.3165491999999972,-3.855466399999999,2.5279179999999997
1991-02-18,1790376.5726208,176646670.8,884.553984,0.17234360000000493,-2.0665631999999974,4.550156400000002
1991-02-19,2666151.31392,178940943.6,884.825256,5.516830800000005,1.7501340000000027,8.205741200000006
1991-02-20,3504909.4281216,182073982.8,885.1910160000001,1.1779072,-2.377676799999998,4.316821200000003
1991-02-21,2846170.0463615996,184540942.8,885.4775280000001,-0.9276651999999999,-5.333255999999999,7.039065200000003
1991-02-22,2698152.4694016,186859885.2,885.7457519999999,-0.36654959999999903,-5.022142399999998,6.339059600000002
1991-02-23,2035033.7246207998,187686316.8,885.8402400000001,-1.3721131999999976,-6.111039999999997,10.155756800000002
1991-02-24,2091818.6496,187686316.8,885.8402400000001,-1.027666,-6.9666023999999975,10.777984000000004
1991-02-25,1847577.4147583998,187439620.8,885.812808,-1.1332223999999975,-6.7332671999999985,8.989080800000004
1991-02-26,1625551.0493184,186970898.4,885.7579440000001,-1.2054451999999998,-7.516606799999998,10.077978400000003
1991-02-27,1539187.0746624,186415832.4,885.6939360000001,-1.110999999999997,-6.9666023999999975,11.711324800000003
1991-02-28,1524507.6455424,185860766.4,885.6299280000001,0.4445680000000003,-7.122159199999999,9.766864800000004
1991-03-01,1573854.9931007999,185355039.6,885.5720160000001,-5.611035999999999,-8.372169199999998,-0.5887735999999961
1991-03-02,1598516.4340224,184873982.4,885.517152,-4.016578799999998,-8.838839599999998,0.5001240000000031
1991-03-03,1627997.6208384,184405260.0,885.4622880000001,-1.7554495999999986,-2.766568799999998,1.5167988000000001
1991-03-04,1491185.3414399999,185145348.0,885.5476320000001,-2.094341199999997,-5.8777047999999965,1.5167988000000001
1991-03-05,1319827.4721792,186465171.6,885.7000320000001,-3.9554671999999975,-6.811045599999998,-1.8332279999999983
1991-03-06,1607813.4057983998,186810546.0,885.739656,-2.088785599999998,-7.044380799999997,1.439020400000004
1991-03-07,899212.8964608001,186674863.2,885.724416,-0.19988159999999766,-2.0665631999999974,1.672355600000003
1991-03-08,1013908.1693184,186651427.08,885.721368,-2.6721235999999973,-8.216612399999997,6.494616400000002
1991-03-09,1025113.46688,186651427.08,885.721368,-2.4443439999999974,-8.449947599999998,5.716832400000001
1991-03-10,1037346.32448,186651427.08,885.721368,-2.3165651999999994,-5.255477599999999,2.0612476000000015
1991-03-11,1011437.1320832,186625524.0,885.7183200000001,-4.049912399999997,-4.788807199999999,-3.311017599999998
1991-03-12,987998.9769215999,186576184.8,885.7122240000001,-2.422121599999997,-5.955483199999998,2.4501396
1991-03-13,978530.7451391999,187155920.4,885.77928,-1.9832291999999985,-8.761061199999999,6.572394800000001
1991-03-14,900436.1822208001,188056360.8,885.882912,-3.144349599999998,-6.111039999999997,-0.43321679999999674
1991-03-15,1069763.39712,188130369.6,885.892056,-3.166571999999997,-8.761061199999999,3.8501508000000015
1991-03-16,731427.0216191999,187821999.6,885.8554800000001,-2.388787999999998,-9.072174799999999,5.716832400000001
