date,max_temp(C),min_temp(C),avg_temp(C),avg discharge (cfs),outflow(m3/d)
2023-08-30 00:00:00+00:00,13.5,10.9,11.9,4.23,10348.997529600001
2023-08-31 00:00:00+00:00,12.3,9.2,10.7,4.1,10030.943232
2023-09-01 00:00:00+00:00,12.8,10.1,11.3,4.07,9957.5460864
2023-09-02 00:00:00+00:00,13.6,10.7,12.0,4.03,9859.6832256
2023-09-03 00:00:00+00:00,12.9,12.2,12.6,5.23,12795.569049600002
2023-09-04 00:00:00+00:00,13.2,11.7,12.3,5.13,12550.911897599999
2023-09-05 00:00:00+00:00,12.5,9.8,11.1,4.59,11229.7632768
2023-09-06 00:00:00+00:00,12.9,9.7,11.2,4.34,10618.120396799999
2023-09-07 00:00:00+00:00,12.8,10.3,11.4,4.2,10275.600384000001
2023-09-08 00:00:00+00:00,12.7,10.1,11.3,4.06,9933.0803712
2023-09-09 00:00:00+00:00,12.1,9.6,10.9,3.98,9737.3546496
2023-09-10 00:00:00+00:00,12.0,9.1,10.6,3.94,9639.4917888
2023-09-11 00:00:00+00:00,12.2,9.3,10.7,3.92,9590.5603584
2023-09-12 00:00:00+00:00,12.1,9.3,10.7,3.88,9492.6974976
2023-09-13 00:00:00+00:00,11.8,9.5,10.7,3.83,9370.3689216
2023-09-14 00:00:00+00:00,11.0,8.3,9.7,3.8,9296.971775999998
2023-09-15 00:00:00+00:00,10.8,7.9,9.4,3.78,9248.040345599999
2023-09-16 00:00:00+00:00,10.9,8.1,9.5,3.75,9174.6432
2023-09-17 00:00:00+00:00,11.1,8.2,9.6,3.72,9101.2460544
2023-09-18 00:00:00+00:00,11.4,9.0,10.2,3.7,9052.314624
2023-09-19 00:00:00+00:00,10.3,7.8,9.0,3.67,8978.9174784
2023-09-20 00:00:00+00:00,8.4,6.1,7.4,3.67,8978.9174784
2023-09-21 00:00:00+00:00,9.0,6.8,7.8,3.77,9223.5746304
2023-09-22 00:00:00+00:00,8.9,6.9,7.9,3.95,9663.957504
2023-09-23 00:00:00+00:00,8.6,5.9,7.3,3.86,9443.7660672
2023-09-24 00:00:00+00:00,9.3,6.4,7.8,3.67,8978.9174784
2023-09-25 00:00:00+00:00,10.4,8.2,9.2,3.6,8807.657472
2023-09-26 00:00:00+00:00,10.5,8.1,9.3,3.57,8734.260326399999
2023-09-27 00:00:00+00:00,9.5,7.6,8.5,3.66,8954.4517632
2023-09-28 00:00:00+00:00,7.8,5.3,6.5,3.69,9027.8489088
2023-09-29 00:00:00+00:00,8.4,5.4,6.9,3.7,9052.314624
2023-09-30 00:00:00+00:00,8.3,7.6,8.0,4.37,10691.517542399999
2023-10-01 00:00:00+00:00,8.2,7.1,7.7,4.54,11107.4347008
2023-10-02 00:00:00+00:00,8.9,7.8,8.3,4.23,10348.997529600001
2023-10-03 00:00:00+00:00,9.4,8.2,8.8,5.45,13333.814784
2023-10-04 00:00:00+00:00,8.4,6.5,7.5,4.65,11376.557568
2023-10-05 00:00:00+00:00,8.1,6.0,7.2,4.23,10348.997529600001
2023-10-06 00:00:00+00:00,8.1,6.1,7.2,4.08,9982.0118016
2023-10-07 00:00:00+00:00,8.5,6.3,7.4,4.05,9908.614656
2023-10-08 00:00:00+00:00,8.8,6.7,7.8,4.01,9810.7517952
2023-10-09 00:00:00+00:00,9.3,7.0,8.2,4.02,9835.217510399998
2023-10-10 00:00:00+00:00,9.4,8.6,9.2,4.06,9933.0803712
2023-10-11 00:00:00+00:00,8.6,6.4,7.7,5.4,13211.486208
2023-10-12 00:00:00+00:00,6.8,5.6,6.1,4.76,11645.680435199998
2023-10-13 00:00:00+00:00,6.7,4.6,5.6,4.32,10569.188966400001
2023-10-14 00:00:00+00:00,8.2,6.1,7.2,4.24,10373.463244800001
2023-10-15 00:00:00+00:00,9.3,7.8,8.4,4.19,10251.134668800001
2023-10-16 00:00:00+00:00,8.9,7.1,8.0,4.08,9982.0118016
2023-10-17 00:00:00+00:00,8.9,7.5,8.2,4.09,10006.4775168
2023-10-18 00:00:00+00:00,7.9,6.1,7.1,4.09,10006.4775168
2023-10-19 00:00:00+00:00,8.1,6.4,7.3,4.11,10055.4089472
2023-10-20 00:00:00+00:00,8.1,6.3,7.3,4.1,10030.943232
2023-10-21 00:00:00+00:00,7.9,6.2,7.1,4.08,9982.0118016
2023-10-22 00:00:00+00:00,8.6,6.5,7.5,4.11,10055.4089472
2023-10-23 00:00:00+00:00,8.1,6.6,7.4,4.13,10104.3403776
2023-10-24 00:00:00+00:00,6.9,4.6,5.7,4.1,10030.943232
2023-10-25 00:00:00+00:00,6.3,4.2,5.5,5.34,13064.6919168
2023-10-26 00:00:00+00:00,4.3,3.7,4.1,4.82,11792.474726400002
2023-10-27 00:00:00+00:00,3.7,2.4,3.1,4.62,11303.1604224
2023-10-28 00:00:00+00:00,2.4,0.6,1.0,4.26,10422.3946752
2023-10-29 00:00:00+00:00,1.1,0.6,0.8,3.94,9639.4917888
2023-10-30 00:00:00+00:00,0.8,0.6,0.7,4.53,11082.9689856
2023-10-31 00:00:00+00:00,0.7,0.6,0.7,4.72,11547.817574399998
2023-11-01 00:00:00+00:00,2.6,0.7,1.8,4.61,11278.6947072
2023-11-02 00:00:00+00:00,3.1,2.4,2.7,6.61,16171.837747200001
2023-11-03 00:00:00+00:00,4.6,3.1,3.7,7.15,17492.986368
2023-11-04 00:00:00+00:00,5.2,3.6,4.3,7.18,17566.3835136
2023-11-05 00:00:00+00:00,6.3,5.2,5.7,12.3,30092.829696
2023-11-06 00:00:00+00:00,5.8,5.0,5.4,12.2,29848.172543999997
2023-11-07 00:00:00+00:00,5.0,3.9,4.5,7.9,19327.915008
2023-11-08 00:00:00+00:00,4.1,2.3,3.0,6.24,15266.6062848
2023-11-09 00:00:00+00:00,2.3,0.9,1.7,5.62,13749.7319424
2023-11-10 00:00:00+00:00,3.1,2.1,2.6,5.5,13456.14336
2023-11-11 00:00:00+00:00,4.2,2.9,3.5,5.39,13187.0204928
2023-11-12 00:00:00+00:00,4.3,2.9,3.6,5.29,12942.3633408
2023-11-13 00:00:00+00:00,4.5,3.2,3.8,5.26,12868.966195199999
2023-11-14 00:00:00+00:00,,2.8,,5.19,12697.706188800003
