date,inflow(m3/d),avg air temperature (C),max air temperature (C),min air temperature (C),outflow(m3/d)
1982-03-11,5896163.9660543995,,4.955715200000004,-3.472129999999998,16783480.6272
1982-03-12,5809114.951372799,,-0.8498867999999966,-9.716624399999999,16905809.2032
1982-03-13,7595185.5581184,,5.566831200000006,-11.638861999999998,16832412.0576
1982-03-14,6821432.849203199,,3.5168148000000024,-4.477693599999997,16856877.7728
1982-03-15,7283639.1407616,,3.0334776000000048,-0.7221079999999986,17101534.9248
1982-03-16,7783571.5651584,,3.4279252000000042,-2.1165635999999974,17003672.064
1982-03-17,6150436.144128,,5.744610400000006,-2.6443455999999994,18520546.4064
1982-03-18,6645744.548351999,,8.627966800000003,-1.3332239999999977,22435060.8384
1982-03-19,7892370.6006528,,-0.11099199999999598,-4.172135599999999,22483992.268799998
1982-03-20,7029978.605568,,-0.9832211999999956,-8.449947599999998,22435060.8384
1982-03-21,7156759.9417344,,0.7223480000000002,-11.549972399999998,22410595.1232
1982-03-22,5481592.4219904,,1.155684800000003,-12.383312399999998,22386129.408
1982-03-23,6359055.2976384,,3.8668176000000045,-5.438812399999998,22386129.408
1982-03-24,6822656.1349631995,,5.7890552000000035,-1.5498923999999974,18716272.128
1982-03-25,5923027.321343999,,9.327972400000004,-5.394367599999999,23707278.0288
1982-03-26,7026088.5568512,,7.883516400000001,0.8945716000000026,25444343.808
1982-03-27,6577289.4772224,,6.616839600000002,0.3279004000000043,31805429.759999998
1982-03-28,6358223.4633216,,9.544640800000003,0.6334584000000021,33762686.975999996
1982-03-29,7819389.3722112,,0.6334584000000021,-5.566591199999998,34007344.128
1982-03-30,7185874.1428224,,1.5501324000000025,-8.8443952,33762686.975999996
1982-03-31,7974746.6637312,,6.094613200000001,-3.1221271999999978,34007344.128
1982-04-01,6539930.330112,,7.405734800000001,-3.9499115999999983,33762686.975999996
1982-04-02,9141369.827328,,2.994588400000005,-4.299914399999997,34007344.128
1982-04-03,7091534.3450112,,6.222392000000006,-1.8110055999999979,33762686.975999996
1982-04-04,6940164.9650688,,2.6445856000000028,-5.133254399999997,34007344.128
1982-04-05,8235257.5991808,,2.294582800000004,-11.772196399999999,28380229.632
1982-04-06,7213373.6067072,,2.466806400000003,-4.172135599999999,20722460.7744
1982-04-07,6297108.106752,,-0.11099199999999598,-6.833267999999999,20697995.0592
1982-04-08,7221961.0727424,,2.0334696,-7.055491999999997,20820323.6352
1982-04-09,6615749.5815168,,2.950143600000004,-6.355486399999998,20722460.7744
1982-04-10,6696315.1816704,,7.794626800000003,-10.022182399999998,20575666.4832
1982-04-11,8181114.9714432,,13.166892000000004,2.1612484000000016,20502269.3376
1982-04-12,15130160.9911296,,9.455751200000005,3.0334776000000048,23756209.4592
1982-04-13,10843302.8395008,,9.939088400000003,1.683466800000005,31560772.608
1982-04-14,9033255.8318592,,9.4113064,0.8945716000000026,31560772.608
1982-04-15,12858666.1291008,,3.1668120000000037,-7.6221631999999975,31560772.608
1982-04-16,10123888.4840448,,3.9945964000000025,-11.377748799999999,31560772.608
1982-04-17,10339235.7092352,,9.283527600000003,-8.233279199999998,31316115.456
1982-04-18,10004813.8481664,,3.6890384000000047,-6.049928399999999,31316115.456
1982-04-19,9167034.3625728,,-0.11099199999999598,-11.377748799999999,31316115.456
1982-04-20,9009548.5538304,,4.172375600000002,-10.811077599999999,31316115.456
1982-04-21,10076278.2022656,,10.766872800000005,-8.7555056,31316115.456
1982-04-22,8550351.5452416,,12.555776000000005,-3.7776879999999977,31316115.456
1982-04-23,12077940.6913536,,15.878024800000006,-2.466566399999998,31560772.608
1982-04-24,15380934.571929598,,17.4058148,-1.110999999999997,31560772.608
1982-04-25,17960672.9797632,,15.878024800000006,-0.19432599999999667,31316115.456
1982-04-26,20515603.152384,,15.878024800000006,0.7223480000000002,31560772.608
1982-04-27,23133043.227340803,,15.005795600000006,2.6445856000000028,31316115.456
1982-04-28,26290025.7196032,,18.455823200000005,0.6334584000000021,31316115.456
1982-04-29,29909508.0920064,,10.550204400000005,1.944580000000002,33028715.52
1982-04-30,31303858.1326848,,16.839143600000007,-0.46099479999999815,34252001.28
1982-05-01,31722955.834060803,,21.689182400000007,1.811245600000003,34741315.584
1982-05-02,36938850.5889792,,21.6447376,5.611276000000004,34741315.584
1982-05-03,43546232.895897605,,18.32248880000001,6.4446160000000035,35964601.344
1982-05-04,44529730.181222394,,9.150193200000004,-1.7276715999999972,37921858.56
1982-05-05,39423906.6789888,,9.455751200000005,-6.877712799999998,38900487.168
1982-05-06,37647744.6868992,,13.128002800000004,-4.738806799999999,38900487.168
1982-05-07,35990412.673535995,,15.311353600000004,3.9945964000000025,37432544.256
1982-05-08,37212891.064934395,,13.389116000000005,3.911262400000002,38900487.168
1982-05-09,40001713.4748672,,6.139058000000002,0.9390163999999999,38900487.168
1982-05-10,36042524.646912,,7.489068800000002,0.5890136000000048,38900487.168
1982-05-11,34927988.990976,,7.972406000000003,0.37234520000000515,39145144.32
1982-05-12,30752914.692096,,12.861334000000003,-0.11099199999999598,38900487.168
1982-05-13,30530080.958054397,,15.266908800000003,-1.4610027999999957,38900487.168
1982-05-14,33682953.2101632,,18.539157200000005,1.4223536000000045,38900487.168
1982-05-15,38919056.6458368,,18.583602000000006,2.994588400000005,38900487.168
1982-05-16,44177203.69090559,,17.578038400000004,4.694602000000003,38900487.168
1982-05-17,50385892.7029248,,20.5058396,3.6501492000000013,38900487.168
1982-05-18,53216380.2258432,,19.239162800000003,6.616839600000002,39145144.32
1982-05-19,57427663.783219196,,7.927961200000006,2.3834724000000023,39145144.32
1982-05-20,55151251.312435195,,15.133574400000008,4.083486000000004,38900487.168
1982-05-21,53217701.374464,,21.42251360000001,2.1168036000000043,39145144.32
1982-05-22,54486933.7476096,,21.2947348,5.089049600000003,39145144.32
1982-05-23,60333187.654656,,17.755817600000007,4.083486000000004,39145144.32
1982-05-24,66480100.73579519,,19.239162800000003,0.6779032000000029,38900487.168
1982-05-25,68543832.74434559,,22.6058564,3.3001464000000027,39145144.32
1982-05-26,74862886.59763199,,25.266988800000007,7.622403200000004,39145144.32
1982-05-27,86794497.8463744,,18.978049600000006,2.5556960000000046,39145144.32
1982-05-28,79870822.7733504,,5.394607600000004,0.8501268000000017,39145144.32
1982-05-29,77208267.9195648,,10.594649200000003,1.1167956000000032,39145144.32
1982-05-30,59483958.21434879,,12.950223600000005,-1.5498923999999974,38900487.168
1982-05-31,50101576.626585595,,16.111360000000005,0.2834555999999999,38900487.168
1982-06-01,49762041.43104,,14.655792800000008,5.527942000000003,40123772.928
1982-06-02,51837859.5028992,,16.111360000000005,5.555720000000004,41102401.536
1982-06-03,50467754.985984,,16.111360000000005,5.000160000000005,41102401.536
1982-06-04,51581287.5475968,,17.055812000000003,4.566823200000002,41102401.536
1982-06-05,51802775.6673024,,14.044676800000005,1.027906000000005,41102401.536
1982-06-06,51298879.7970432,,12.822444800000003,4.216820400000003,41102401.536
1982-06-07,46940288.168448,,15.133574400000008,5.044604800000002,39145144.32
1982-06-08,46695019.373568006,,11.3779888,1.7668008000000022,34985972.736
1982-06-09,43187149.5939072,,17.189146400000006,2.1168036000000043,32784058.368
1982-06-10,40746205.1884032,,20.4613948,4.389044000000002,32050086.912
1982-06-11,40425288.4021248,,23.261417200000004,5.961278800000002,29114201.088
1982-06-12,45900813.3267456,,24.96143080000001,7.755737600000003,27890915.327999998
1982-06-13,52498923.127603196,,23.344751200000005,12.822444800000003,27890915.327999998
1982-06-14,65523711.46291199,,18.01693080000001,7.100176800000003,27890915.327999998
1982-06-15,68198254.51714559,,23.69475400000001,6.050168400000004,28135572.48
1982-06-16,72501235.5750912,,19.15582880000001,9.150193200000004,28135572.48
1982-06-17,75838236.7997952,,23.522530400000008,10.0668672,27890915.327999998
1982-06-18,80172607.3703424,,24.566983200000003,3.605704400000004,27890915.327999998
1982-06-19,83094033.9566592,,26.1836628,8.844635200000006,27890915.327999998
1982-06-20,77381534.11461121,,27.450339600000007,9.894643600000006,27890915.327999998
1982-06-21,85383437.7222144,,27.100336800000008,9.239082800000006,27890915.327999998
1982-06-22,88143977.765376,,23.1280828,10.722428,27890915.327999998
1982-06-23,87953854.69255678,,25.050320400000004,9.850198800000001,27890915.327999998
1982-06-24,88378922.02844161,,24.655872800000004,12.689110400000004,30337486.848
1982-06-25,94715566.7309568,,20.728063600000006,12.294662800000005,30582144.0
1982-06-26,89928482.5663488,,25.094765200000005,11.116875600000004,33518029.824
1982-06-27,89593718.1852672,,29.7670248,12.122439200000002,33762686.975999996
1982-06-28,90533348.44323839,,31.167036000000003,13.255781600000002,35719944.192
1982-06-29,91700216.2639872,,30.161472400000008,12.555776000000005,36943229.952
1982-06-30,94602461.7295872,,29.200353600000007,12.339107600000006,41102401.536
1982-07-01,88773211.4946048,,19.0224944,9.850198800000001,42081030.144
1982-07-02,84553756.38835199,,22.166964000000007,9.977977600000003,43304315.904
1982-07-03,75912025.3968384,,20.422505600000008,10.2446464,43059658.752
1982-07-04,69571001.33130239,,18.539157200000005,6.005723600000003,42081030.144
1982-07-05,67587100.9514496,,17.84470720000001,8.405742800000006,42081030.144
1982-07-06,64511564.825088,,21.511403200000004,8.977969600000002,44282944.512
1982-07-07,55866751.1534592,,24.04475680000001,9.5890856,46240201.728
1982-07-08,53999111.8522368,,23.261417200000004,9.633530400000005,44038287.36
1982-07-09,59860877.02272,,20.594729200000003,11.161320400000005,42081030.144
1982-07-10,61927862.971392,,24.8725412,10.2446464,42325687.296
1982-07-11,56703723.2704512,,25.966994400000004,11.161320400000005,44772258.816
1982-07-12,55670169.1318272,,30.289251200000002,12.472442000000004,46240201.728
1982-07-13,54899548.0344576,,28.4559032,15.616911600000002,47218830.336
1982-07-14,53438969.302732795,,27.4947844,11.816881200000005,48197458.944
1982-07-15,52886557.919231996,,27.5392292,11.727991600000003,49176087.552
1982-07-16,51829174.1740032,,24.305870000000006,10.327980400000005,50154716.16
1982-07-17,50075300.4484608,,24.744762400000006,9.327972400000004,50154716.16
1982-07-18,47502608.1666048,,27.450339600000007,10.461314800000004,49910059.008
1982-07-19,42091232.34723839,,30.5503644,10.855762400000003,43059658.752
1982-07-20,41520545.0744832,,29.022574400000003,12.600220800000002,41102401.536
1982-07-21,39857537.0151936,,32.77816000000001,14.700237600000001,40857744.383999996
1982-07-22,38947485.8068992,,31.817041200000006,15.178019200000001,39145144.32
1982-07-23,38859653.8893312,,27.0614476,17.80026240000001,38655830.016
1982-07-24,42810744.56555519,,24.655872800000004,15.528022000000007,39145144.32
1982-07-25,40429985.819443196,,26.883668400000005,14.305790000000002,40123772.928
1982-07-26,39418768.8787968,,30.20591720000001,13.694674000000003,40613087.232
1982-07-27,36118539.6240384,,30.5948092,15.572466800000008,39879115.776
1982-07-28,35944857.5118336,,21.7725164,14.700237600000001,37187887.104
1982-07-29,37672430.593536,,19.283607600000003,13.778008000000003,36453915.648
1982-07-30,36074158.816665605,,27.278116000000004,11.511323200000003,36453915.648
1982-07-31,32905677.438259196,,30.861478000000005,13.694674000000003,35230629.888
1982-08-01,30897360.2746368,,30.861478000000005,15.878024800000006,32294744.064
1982-08-02,28205299.768319998,,26.27255240000001,9.805754000000004,30092829.696
1982-08-03,28980544.885862403,,27.322560800000012,14.044676800000005,30092829.696
1982-08-04,26434715.959296,,30.333696000000003,13.039113200000003,28380229.632
1982-08-05,24389602.3600128,,31.20592520000001,12.205773200000003,25199686.656
1982-08-06,23904716.350464,,31.4281492,11.466878400000002,24123195.1872
1982-08-07,22049334.372556802,,24.655872800000004,16.139138000000003,22948840.8576
1982-08-08,20380430.075904,,25.528102000000004,16.0502484,22875443.712
1982-08-09,21356220.660940804,,28.06145560000001,14.961350800000005,22361663.6928
1982-08-10,22591886.072832,,31.644817600000003,14.044676800000005,21211775.0784
1982-08-11,19673346.440908797,,31.383704400000006,15.222464000000002,20061886.464
1982-08-12,19723623.4856448,,26.578110400000007,7.5779584000000035,19597037.8752
1982-08-13,18611534.4012288,,30.37814080000001,11.3779888,19572572.16
1982-08-14,18542296.4272128,,28.633682400000012,13.911342400000002,19572572.16
1982-08-15,16841635.6322304,,29.41702200000001,12.427997200000004,19572572.16
1982-08-16,18125865.4887936,,31.600372800000002,13.389116000000005,19572572.16
1982-08-17,16936782.798643198,,31.294814800000005,15.044684800000006,19572572.16
1982-08-18,16158870.918143999,,27.889232000000007,15.572466800000008,19597037.8752
1982-08-19,17012944.5700608,,29.155908800000006,15.661356400000003,19572572.16
1982-08-20,16724004.473548798,,31.472594000000008,14.522458400000005,19572572.16
1982-08-21,15791346.9444096,,31.600372800000002,14.089121600000002,19572572.16
1982-08-22,15392653.6495104,,31.644817600000003,15.0891296,19548106.4448
1982-08-23,15580501.410816,,29.461466800000004,12.905778800000004,19230052.1472
1982-08-24,14556170.8468224,,28.672571600000005,7.316845200000003,18814134.9888
1982-08-25,14277017.036390401,,28.978129600000003,11.989104800000003,17713177.8048
1982-08-26,13218532.3339776,,27.9781216,13.955787200000003,17639780.6592
1982-08-27,13970388.227788799,,29.7670248,14.433568800000003,17615314.944
1982-08-28,13322560.555008,,19.372497200000005,11.944660000000002,17664246.3744
1982-08-29,13056104.4507648,,25.616991600000006,11.333544000000003,17590849.2288
1982-08-30,14583890.502144,,23.1280828,12.600220800000002,17615314.944
1982-08-31,15748654.271385599,,24.483649200000002,12.555776000000005,16220769.1776
1982-09-01,13700506.9234176,,24.700317599999998,9.455751200000005,16122906.3168
1982-09-02,13804363.8844416,,27.711452800000004,9.894643600000006,16147372.032
1982-09-03,13658890.7418624,,28.89479560000001,11.989104800000003,16196303.4624
1982-09-04,12498628.6642176,,25.750326,8.233519200000003,16807946.3424
1982-09-05,12162567.600230401,,25.400323200000003,7.972406000000003,16856877.7728
1982-09-06,11788095.363379199,,27.322560800000012,7.927961200000006,16905809.2032
1982-09-07,13017522.0178944,,23.522530400000008,11.466878400000002,16856877.7728
1982-09-08,11771850.128486399,,27.100336800000008,10.416870000000003,16856877.7728
1982-09-09,12018170.94912,,29.505911600000005,11.727991600000003,15144277.7088
1982-09-10,11186923.809484798,,18.539157200000005,5.744610400000006,14483703.3984
1982-09-11,12102112.817971202,,15.044684800000006,3.0334776000000048,14508169.113599999
1982-09-12,11913457.688064,,11.861326000000005,2.8612540000000024,15609126.2976
1982-09-13,12757060.0138752,,9.894643600000006,4.605712400000002,15658057.728
1982-09-14,13863962.366668798,,10.155756800000002,3.3834804000000034,15658057.728
1982-09-15,12822995.1163392,,9.805754000000004,2.422361600000002,15609126.2976
1982-09-16,15071785.7946624,,17.055812000000003,6.833508000000002,15609126.2976
1982-09-17,13815715.9762944,,19.32805240000001,7.361290000000004,15046414.848
1982-09-18,12836328.931123199,,22.428077200000004,7.972406000000003,14434771.968
1982-09-19,12949140.343910402,,21.555848000000005,9.239082800000006,14459237.6832
1982-09-20,11392191.1600128,,22.516966800000006,7.794626800000003,14459237.6832
1982-09-21,12944663.1180288,,24.655872800000004,10.289091200000005,16661152.0512
1982-09-22,11568221.9808768,,24.96143080000001,9.4113064,16832412.0576
1982-09-23,10418578.0236288,,23.344751200000005,7.927961200000006,16856877.7728
1982-09-24,11192110.541107198,,21.466958400000003,7.533513600000006,16856877.7728
1982-09-25,11805147.966873601,,18.366933600000003,13.255781600000002,16856877.7728
1982-09-26,15599976.1201152,,14.261345200000008,10.0668672,16392029.184
1982-09-27,17302789.8980352,,11.594657200000004,6.4446160000000035,16856877.7728
1982-09-28,17541526.3469568,,7.011287200000002,4.344599200000005,18642874.9824
1982-09-29,16916353.926451202,,9.805754000000004,2.1612484000000016,18618409.2672
1982-09-30,18309236.0242176,,12.383552400000003,1.9890248000000028,18716272.128
1982-10-01,16825365.9316224,,5.6557208000000045,3.077922400000002,18691806.4128
1982-10-02,14894433.8251776,,11.116875600000004,1.5056876000000017,18716272.128
1982-10-03,14855435.475148799,,14.089121600000002,4.694602000000003,18667340.6976
1982-10-04,13002989.3830656,,11.900215200000005,2.3834724000000023,18691806.4128
1982-10-05,14938888.029696,,7.227955600000001,-0.32766039999999563,18716272.128
1982-10-06,13353607.547596801,,11.900215200000005,-0.9832211999999956,18765203.5584
1982-10-07,13417047.1471104,,7.755737600000003,0.1945660000000018,18740737.8432
1982-10-08,13152058.9857792,,5.000160000000005,-1.8998951999999978,18863066.4192
1982-10-09,12481551.595007999,,7.405734800000001,-5.305477999999999,18838600.704
1982-10-10,12190752.1041408,,,,18838600.704
1982-10-11,11408411.929190401,,,,14214580.5312
1982-10-12,11204563.590144,,16.750254000000005,1.6390220000000042,11572283.2896
1982-10-13,12036618.0983808,,16.839143600000007,0.7223480000000002,9027848.9088
1982-10-14,11609495.6424192,,20.244726400000005,1.1167956000000032,7290783.1296
1982-10-15,11546276.2343424,,20.422505600000008,5.611276000000004,7217385.984
1982-10-16,11552612.8545792,,17.972486000000004,6.661284400000003,7217385.984
1982-10-17,11662243.7243904,,14.611348,3.077922400000002,7217385.984
1982-10-18,10692863.156736,,5.305718000000002,-4.127690799999998,7217385.984
1982-10-19,11938583.9775744,,7.183510800000004,-6.355486399999998,7192920.2688
1982-10-20,10740057.5213568,,11.116875600000004,-3.994356399999999,7217385.984
1982-10-21,10019297.5515648,,14.128010800000006,-0.499883999999998,7192920.2688
1982-10-22,11320873.6002048,,10.416870000000003,4.694602000000003,7217385.984
1982-10-23,10795717.0234368,,11.3779888,4.172375600000002,7217385.984
1982-10-24,10559696.2689024,,13.344671200000004,4.477933600000004,7192920.2688
1982-10-25,11332592.6777856,,10.416870000000003,7.011287200000002,7217385.984
1982-10-26,12421904.1813504,,10.766872800000005,3.4279252000000042,10104340.3776
1982-10-27,11813686.5014784,,3.4723700000000015,0.2834555999999999,10838311.8336
1982-10-28,11601470.8878336,,4.172375600000002,-5.044364799999997,10789380.4032
1982-10-29,11025180.9662976,,3.5612595999999996,0.15567680000000195,10911708.9792
1982-10-30,13235560.471756801,,5.305718000000002,2.994588400000005,11156366.1312
1982-10-31,12781892.7148032,,3.8668176000000045,0.4612348000000033,11327626.1376
1982-11-01,11776890.0658176,,4.955715200000004,-1.9443399999999968,11498886.144
1982-11-02,11417659.969536,,3.2112568000000046,-5.788815199999998,11939269.0176
1982-11-03,10116230.7151872,,6.050168400000004,-5.088809599999998,11988200.447999999
1982-11-04,9983235.08736,,9.455751200000005,-1.855450399999997,11963734.7328
1982-11-05,9919648.6935552,,10.372425200000006,1.1167956000000032,11988200.447999999
1982-11-06,9971809.5983616,,11.594657200000004,3.4723700000000015,11963734.7328
1982-11-07,10520306.467430402,,5.000160000000005,-2.816569199999998,12012666.1632
1982-11-08,10447863.4847232,,7.711292800000006,-0.9387763999999983,10936174.6944
1982-11-09,9965839.9638528,,4.739046800000004,-0.4165499999999973,10813846.1184
1982-11-10,10409892.6947328,,2.2501379999999997,-2.0332295999999985,10813846.1184
1982-11-11,9649963.1149056,,0.06678720000000027,-3.644353599999997,10862777.548799999
1982-11-12,10711261.374566399,,2.8612540000000024,-11.1610804,10838311.8336
1982-11-13,9069807.610368,,3.911262400000002,-0.4165499999999973,10153271.808
1982-11-14,9953142.257663999,,0.8501268000000017,-8.977729599999998,10079874.6624
1982-11-15,8299504.567296,,3.3390356000000025,-7.533273599999998,10079874.6624
1982-11-16,8714027.1799296,,6.050168400000004,-4.999919999999998,9590560.3584
1982-11-17,9490299.8575104,,7.361290000000004,2.5556960000000046,9615026.0736
1982-11-18,10164428.174131202,,8.405742800000006,2.339027600000005,8758726.0416
1982-11-19,11042404.8297984,,2.950143600000004,-0.9832211999999956,8734260.3264
1982-11-20,11119912.215552,,0.23901080000000263,-2.994348399999998,9296971.776
1982-11-21,9749563.0414848,,-0.14988119999999583,-4.172135599999999,9345903.2064
1982-11-22,9441490.7556864,,-2.905458799999998,-13.822212799999999,9345903.2064
1982-11-23,9510875.5239936,,-4.299914399999997,-13.388876,9345903.2064
1982-11-24,7438947.5008512,,-2.511011199999997,-11.8166412,9345903.2064
1982-11-25,7480686.0109824,,-0.28321559999999835,-11.4221936,9370368.9216
1982-11-26,8358295.680921599,,-1.766560799999997,-9.455511199999998,9370368.9216
1982-11-27,8119339.0405632,,0.022342400000002982,-8.0610556,8440671.743999999
1982-11-28,8937301.2968448,,1.4612428000000044,-3.3832403999999983,8367274.5984
1982-11-29,9526998.4303104,,1.9890248000000028,-0.499883999999998,8318343.168
1982-11-30,10761978.802176,,1.5945771999999998,-1.027666,8342808.8832
1982-12-01,9602254.9702656,,0.8945716000000026,-1.6832268,8391740.3136
1982-12-02,10147351.1049216,,-2.422121599999997,-3.9110223999999967,8367274.5984
1982-12-03,8409820.4771328,,-2.422121599999997,-2.422121599999997,8367274.5984
1982-12-04,9752205.3387264,,2.7779200000000017,0.5556800000000024,8342808.8832
1982-12-05,9665523.309772799,,2.7779200000000017,0.5556800000000024,8367274.5984
1982-12-06,10263758.977843199,,3.1668120000000037,-1.3332239999999977,8367274.5984
1982-12-07,10145907.627724798,,0.9834612000000043,-11.1610804,8391740.3136
1982-12-08,8494325.0574336,,-2.511011199999997,-16.3555664,8367274.5984
1982-12-09,7274953.811865601,,-2.2054531999999973,-10.416629999999998,8783191.7568
1982-12-10,7596629.035315201,,-1.8110055999999979,-8.583281999999999,8685328.896
1982-12-11,7877862.4315392,,-3.605464399999997,-10.5055196,8685328.896
1982-12-12,6870193.0195968,,-3.5165747999999972,-10.722188,9786286.08
1982-12-13,8164111.2993792,,-2.6443455999999994,-6.9221575999999985,9859683.2256
1982-12-14,10374710.9962752,,-2.905458799999998,-9.672179599999998,9835217.5104
1982-12-15,9629534.242713599,,0.8945716000000026,-3.2110167999999977,9835217.5104
1982-12-16,10960591.4781696,,4.566823200000002,0.8056820000000045,9615026.0736
1982-12-17,8351714.403532799,,6.750174000000001,-2.0332295999999985,9419300.352
1982-12-18,9717023.6402688,,1.2001296000000004,-4.522138399999998,9345903.2064
1982-12-19,8786421.2312064,,2.2056932000000025,-4.911030399999998,9394834.6368
1982-12-20,9401097.8598912,,3.733483200000002,-3.9110223999999967,9345903.2064
1982-12-21,11207523.9416832,,2.994588400000005,0.4612348000000033,9345903.2064
1982-12-22,10807876.4838912,,2.422361600000002,-0.5443287999999988,9345903.2064
