date,max_temp(C),min_temp(C),avg_temp(C)
2018-10-06 00:00:00+00:00,12.6,10.3,11.4
2018-10-07 00:00:00+00:00,12.5,8.6,10.7
2018-10-08 00:00:00+00:00,13.2,11.0,12.1
2018-10-09 00:00:00+00:00,14.0,11.4,12.4
2018-10-10 00:00:00+00:00,12.3,10.0,11.5
2018-10-11 00:00:00+00:00,12.9,7.8,10.2
2018-10-12 00:00:00+00:00,13.6,8.0,10.6
2018-10-13 00:00:00+00:00,12.8,8.2,10.2
2018-10-14 00:00:00+00:00,11.7,6.6,8.9
2018-10-15 00:00:00+00:00,12.1,6.5,9.1
2018-10-16 00:00:00+00:00,12.2,7.1,9.5
2018-10-17 00:00:00+00:00,12.4,7.2,9.6
2018-10-18 00:00:00+00:00,12.7,7.5,9.8
2018-10-19 00:00:00+00:00,12.8,7.4,9.9
2018-10-20 00:00:00+00:00,13.0,7.6,10.1
2018-10-21 00:00:00+00:00,12.6,7.7,9.9
2018-10-22 00:00:00+00:00,12.2,7.5,9.7
2018-10-23 00:00:00+00:00,11.3,7.5,9.5
2018-10-24 00:00:00+00:00,10.8,8.0,9.4
2018-10-25 00:00:00+00:00,10.3,7.7,9.3
2018-10-26 00:00:00+00:00,11.1,8.8,10.0
2018-10-27 00:00:00+00:00,13.4,10.8,12.0
2018-10-28 00:00:00+00:00,12.3,9.9,11.4
2018-10-29 00:00:00+00:00,11.3,8.2,9.7
2018-10-30 00:00:00+00:00,11.0,7.4,9.0
2018-10-31 00:00:00+00:00,10.8,9.2,10.1
2018-11-01 00:00:00+00:00,12.4,9.7,10.7
2018-11-02 00:00:00+00:00,12.3,9.0,10.2
2018-11-03 00:00:00+00:00,10.5,8.5,9.7
2018-11-04 00:00:00+00:00,11.9,8.4,9.9
2018-11-05 00:00:00+00:00,10.3,7.1,8.5
2018-11-06 00:00:00+00:00,9.3,6.0,7.5
2018-11-07 00:00:00+00:00,8.3,4.4,6.3
2018-11-08 00:00:00+00:00,7.0,2.5,4.7
2018-11-09 00:00:00+00:00,6.9,2.0,4.5
2018-11-10 00:00:00+00:00,6.6,2.8,4.7
2018-11-11 00:00:00+00:00,5.7,1.8,3.8
2018-11-12 00:00:00+00:00,5.8,1.8,3.7
2018-11-13 00:00:00+00:00,6.2,2.2,4.2
2018-11-14 00:00:00+00:00,7.6,2.9,5.3
2018-11-15 00:00:00+00:00,8.1,4.0,6.1
2018-11-16 00:00:00+00:00,8.4,3.8,6.2
2018-11-17 00:00:00+00:00,7.5,4.4,6.2
2018-11-18 00:00:00+00:00,5.5,1.8,3.7
2018-11-19 00:00:00+00:00,5.4,1.5,3.3
2018-11-20 00:00:00+00:00,4.9,1.2,3.2
2018-11-21 00:00:00+00:00,6.6,3.2,4.9
2018-11-22 00:00:00+00:00,6.7,5.3,6.1
2018-11-23 00:00:00+00:00,7.1,4.5,5.8
2018-11-24 00:00:00+00:00,6.3,4.2,5.3
2018-11-25 00:00:00+00:00,5.7,2.8,4.5
