date,outflow(m3/d),inflow(m3/d),avg air temperature (C),max air temperature (C),min air temperature (C)
1982-04-28,4746348.7488,4694750.5554432,,17.189146400000006,6.572394800000001
1982-04-29,4746348.7488,4457457.5837184,,17.450259600000003,-1.855450399999997
1982-04-30,4354897.3056,4530292.0178688,,22.0780744,2.950143600000004
1982-05-01,4110240.1536,4275310.3340544,,25.35587840000001,3.733483200000002
1982-05-02,4110240.1536,4213412.0745984,,24.916986,3.777928000000003
1982-05-03,3351802.9824,4414495.787827199,,18.628046800000007,5.833500000000004
1982-05-04,2935885.824,4246196.1329664,,15.0891296,-2.249897999999998
1982-05-05,2935885.824,3885106.6423296,,18.805826000000003,-2.949903599999997
1982-05-06,3107145.8304,3313489.6723967995,,24.04475680000001,2.2501379999999997
1982-05-07,3205008.6912,3101836.7702015997,,20.63917400000001,5.177939200000004
1982-05-08,1113190.0415999999,3116198.145024,,13.039113200000003,3.911262400000002
1982-05-09,1113190.0415999999,3139856.4916223995,,10.766872800000005,1.683466800000005
1982-05-10,3229474.4063999997,3040452.2907648,,13.128002800000004,4.739046800000004
1982-05-11,3229474.4063999997,2683424.1088512,,17.755817600000007,0.9390163999999999
1982-05-12,2838022.9632,2165974.2323712,,20.550284400000002,4.083486000000004
1982-05-13,2157876.08064,1916350.5401855998,,22.211408800000008,3.2112568000000046
1982-05-14,1871627.2127999999,1987129.8542592002,,18.583602000000006,9.977977600000003
1982-05-15,1688134.3488,1982163.3140735999,,21.37806880000001,6.877952800000006
1982-05-16,1651435.776,1924448.6919168,,24.261425200000005,5.611276000000004
1982-05-17,1663668.6336,2167711.2981503997,,20.855842400000007,7.839071600000004
1982-05-18,1663668.6336,2345772.7733759996,,16.228027600000004,5.089049600000003
1982-05-19,2226380.0831999998,2330995.4813952,,19.111384000000008,3.0334776000000048
1982-05-20,2519968.6656,2069261.2601855998,,22.38363240000001,3.0334776000000048
1982-05-21,1822695.7824,2001197.6404992,,24.8725412,6.877952800000006
1982-05-22,1443477.1968,1820273.6765951999,,24.700317599999998,9.500196000000003
1982-05-23,1443477.1968,1684097.505792,,24.700317599999998,6.094613200000001
1982-05-24,1443477.1968,1663154.8535808,,27.889232000000007,6.794618800000002
1982-05-25,1455710.0544,1832335.2741888,,30.989256800000007,7.183510800000004
1982-05-26,1443477.1968,1684097.505792,,21.250290000000007,8.583522000000006
1982-05-27,1455710.0544,1560325.4525952,,13.739118800000004,3.5168148000000024
1982-05-28,1370080.0511999999,1485166.7755008,,15.789135200000004,0.7223480000000002
1982-05-29,1321148.6208,1614052.1631744,,16.839143600000007,0.5890136000000048
1982-05-30,1321148.6208,1425788.4847104,,20.155836800000003,0.5445688000000004
1982-05-31,1198820.0448,1146512.3457024,,25.222544000000006,5.439052400000001
1982-06-01,966395.7504,1071011.1485952,,19.58916560000001,8.9335248
1982-06-02,868532.8896,920840.5886976,,21.2947348,3.9945964000000025
1982-06-03,868532.8896,1307888.2031616,,21.689182400000007,6.661284400000003
1982-06-04,1027560.0384,1079867.7374976,,14.000232000000004,6.794618800000002
1982-06-05,1125422.8991999999,1198648.7847936,,14.916906000000004,4.389044000000002
1982-06-06,1039792.896,966567.0104064,,20.333616,2.3834724000000023
1982-06-07,868532.8896,868532.8896,,18.7169364,8.277964000000004
1982-06-08,795135.744,795135.744,,20.900287200000008,0.5001240000000031
1982-06-09,758437.1712,706129.4721024,,25.266988800000007,2.6890304000000036
1982-06-10,606749.73696,554442.0378624001,,30.161472400000008,5.133494400000004
1982-06-11,616536.02304,564228.3239424,,28.367013600000007,9.105748400000003
1982-06-12,782902.8864,719854.7383296001,,22.428077200000004,12.733555200000005
1982-06-13,868532.8896,764211.0799872,,23.69475400000001,7.183510800000004
1982-06-14,868532.8896,868532.8896,,27.62811880000001,9.716864400000006
1982-06-15,917464.32,865132.1551872,,30.68369880000001,10.722428
1982-06-16,1003094.3232,835724.3655168,,32.389268,11.555768
1982-06-17,1149888.6144,919739.6315136,,32.16704400000001,14.000232000000004
1982-06-18,1259984.3328,872912.2526208,,31.99482040000001,10.677983200000003
1982-06-19,1223285.76,773434.6546176,,32.561491600000004,10.9002072
1982-06-20,1198820.0448,864055.6637184,,33.78372360000001,12.122439200000002
1982-06-21,1198820.0448,916363.362816,,29.722580000000008,15.266908800000003
1982-06-22,1198820.0448,926834.6889216,,26.79477880000001,12.166884000000003
1982-06-23,1198820.0448,1083733.3204992,,30.772588400000004,10.022422400000004
1982-06-24,1198820.0448,852287.6547072,,29.900359200000004,10.200201600000003
1982-06-25,1149888.6144,929403.5890175999,,29.983693200000005,15.394687600000005
1982-06-26,1149888.6144,824372.273664,,33.1726076,9.805754000000004
1982-06-27,1162121.472,720050.4640512,,29.550356400000005,15.528022000000007
1982-06-28,1137655.7568,681272.3054591999,,21.511403200000004,14.394679600000003
1982-06-29,1003094.3232,682397.7283584,,22.0780744,12.733555200000005
1982-06-30,770670.0288,733677.8674176,,26.27255240000001,11.205765200000005
1982-07-01,616536.02304,801570.2270976,,20.683618800000005,13.822452800000004
1982-07-02,513780.0192,883823.9616,,21.8169612,10.766872800000005
1982-07-03,462402.01728,918785.4686208001,,22.644745600000007,9.5890856
1982-07-04,452615.7312,921329.9030016,,22.428077200000004,10.722428
1982-07-05,366985.728,885047.24736,,23.261417200000004,9.716864400000006
1982-07-06,401237.72927999997,857621.1806208,,27.800342400000005,6.877952800000006
1982-07-07,538245.7344,821950.1678591999,,23.911422400000006,14.000232000000004
1982-07-08,626322.30912,799001.3270016,,25.050320400000004,11.205765200000005
1982-07-09,702166.02624,739182.6533376,,28.850350800000008,10.9002072
1982-07-10,736418.02752,650078.5185791999,,30.989256800000007,12.778000000000002
1982-07-11,746204.3136,585856.0161792,,32.8670496,15.133574400000008
1982-07-12,795135.744,548447.9376384,,34.13372640000001,15.789135200000004
1982-07-13,880765.7472,498391.0843392,,32.389268,15.178019200000001
1982-07-14,1039792.896,472384.0290816,,27.672563600000004,11.639102000000005
1982-07-15,1125422.8991999999,434682.36195839994,,24.916986,10.372425200000006
1982-07-16,1125422.8991999999,397665.7348608,,24.700317599999998,10.200201600000003
1982-07-17,1125422.8991999999,373004.2939392,,30.2448064,7.883516400000001
1982-07-18,1125422.8991999999,335987.66684160003,,33.47816560000001,10.633538400000003
1982-07-19,1076491.4688,311742.1430784,,34.4837292,12.427997200000004
1982-07-20,1052025.7536,274921.24170240003,,35.355958400000006,12.427997200000004
1982-07-21,1039792.896,262688.3841024,,34.1781712,13.472450000000006
1982-07-22,1039792.896,238026.9431808,,32.211488800000005,15.222464000000002
1982-07-23,1039792.896,225696.22272,,32.30037840000001,13.778008000000003
1982-07-24,1039792.896,201034.7817984,,32.9114944,14.216900400000007
1982-07-25,1027560.0384,176446.7380224,,35.661516400000004,13.739118800000004
1982-07-26,1027560.0384,188801.9241984,,36.189298400000006,18.01693080000001
1982-07-27,1027560.0384,164116.0175616,,30.422585600000005,17.494704400000003
1982-07-28,990861.4656,155112.634368,,31.472594000000008,19.111384000000008
1982-07-29,954162.8928,187847.7613056,,35.1837348,12.861334000000003
1982-07-30,954162.8928,65225.5967232,,37.978201600000006,15.966914400000007
1982-07-31,1003094.3232,26520.8352768,,35.44484800000001,15.394687600000005
1982-08-01,1039792.896,-45677.4902784,,29.067019200000004,17.272480400000006
1982-08-02,990861.4656,-267067.7471232,,28.150345200000004,6.527950000000004
1982-08-03,929697.1775999999,-84749.23745280001,,27.4947844,11.205765200000005
1982-08-04,917464.32,45016.915967999994,,29.939248400000004,9.633530400000005
1982-08-05,917464.32,-12012.6661632,,33.128162800000005,9.633530400000005
1982-08-06,954162.8928,-48735.704678400005,,36.40596680000001,11.555768
1982-08-07,1039792.896,-93459.032064,,33.128162800000005,20.550284400000002
1982-08-08,1076491.4688,-6630.2088192,,33.1726076,21.600292800000005
1982-08-09,1064258.6112,-18863.0664192,,32.8670496,16.578030400000003
1982-08-10,1064258.6112,63757.6538112,,30.5948092,13.650229200000005
1982-08-11,1064258.6112,-118242.80156159999,,22.778080000000003,13.694674000000003
1982-08-12,1064258.6112,1003.0943232,,28.761461200000006,7.227955600000001
1982-08-13,1064258.6112,-38778.158592,,32.9114944,9.194638000000001
1982-08-14,1064258.6112,-8929.986047999999,,30.072582800000006,11.205765200000005
1982-08-15,1064258.6112,-2152.9829376,,30.944812000000006,11.072430800000003
1982-08-16,1064258.6112,27279.272448,,32.561491600000004,12.383552400000003
1982-08-17,1064258.6112,66399.9510528,,33.961502800000005,12.383552400000003
1982-08-18,1064258.6112,7706.700288,,31.950375600000008,12.383552400000003
1982-08-19,1064258.6112,27279.272448,,34.66150840000001,14.000232000000004
1982-08-20,1064258.6112,11131.900415999999,,33.917058000000004,13.694674000000003
1982-08-21,1100957.184,112542.28992,,35.79485080000001,13.166892000000004
1982-08-22,1113190.0415999999,-30264.089702399997,,36.0115192,14.872461200000004
1982-08-23,1113190.0415999999,-20575.6664832,,33.73927880000001,10.983541200000005
1982-08-24,1100957.184,-158806.9573632,,33.044828800000005,10.372425200000006
1982-08-25,1100957.184,-65225.5967232,,35.88374040000001,11.555768
1982-08-26,1088724.3264,-33933.9469824,,34.92262160000001,13.166892000000004
1982-08-27,1076491.4688,-46166.8045824,,32.8670496,16.139138000000003
1982-08-28,1113190.0415999999,-104615.39819519999,,31.294814800000005,19.372497200000005
1982-08-29,1137655.7568,65886.1710336,,26.839223600000004,16.228027600000004
1982-08-30,1137655.7568,-169889.92634879999,,25.400323200000003,10.0668672
1982-08-31,1088724.3264,-21260.706508799998,,27.672563600000004,7.489068800000002
1982-09-01,1064258.6112,-102168.82667519999,,32.03926520000001,7.533513600000006
1982-09-02,1052025.7536,-10936.174694399999,,33.65594480000001,12.778000000000002
1982-09-03,1052025.7536,7584.371712,,29.7670248,14.261345200000008
1982-09-04,1015327.1808,28037.709619200003,,24.833652000000008,7.972406000000003
1982-09-05,990861.4656,151198.119936,,28.589237600000004,6.527950000000004
1982-09-06,990861.4656,49714.3332864,,31.861486,11.3779888
1982-09-07,941930.0352,157657.0687488,,31.472594000000008,10.022422400000004
1982-09-08,819601.4592,-23364.758016,,34.66150840000001,10.505759600000001
1982-09-09,746204.3136,64516.090982400005,,32.03926520000001,12.077994400000005
1982-09-10,724185.16992,-157461.3430272,,18.32248880000001,8.322408800000002
1982-09-11,670360.59648,-11303.1604224,,18.933604800000005,1.289019200000002
1982-09-12,648341.4528,66620.1424896,,19.0224944,10.0668672
1982-09-13,636108.5952,-91012.460544,,18.933604800000005,3.5612595999999996
1982-09-14,636108.5952,-63757.6538112,,12.950223600000005,7.183510800000004
1982-09-15,577390.87872,98939.3522688,,15.0891296,3.605704400000004
1982-09-16,435489.73056,148531.3569792,,15.0891296,3.0334776000000048
1982-09-17,352306.29888,163969.2232704,,24.744762400000006,6.139058000000002
1982-09-18,376772.01408,80834.7230208,,25.661436400000007,9.239082800000006
1982-09-19,411024.01536,276511.5131904,,16.139138000000003,8.583522000000006
1982-09-20,344966.58432,300120.9283584,,19.500276,4.9112704000000065
1982-09-21,293588.5824,293588.5824,,23.955867200000007,3.777928000000003
1982-09-22,286248.86784,232424.29439999998,,27.755897600000004,6.661284400000003
1982-09-23,286248.86784,178648.65239039998,,29.32813240000001,7.405734800000001
1982-09-24,286248.86784,196557.55591680002,,21.90585080000001,13.561339600000004
1982-09-25,286248.86784,187603.10415360003,,26.31699720000001,9.500196000000003
1982-09-26,281355.72479999997,191688.878592,,18.583602000000006,4.827936400000002
1982-09-27,359646.01344,108529.9126272,,17.711372800000007,8.233519200000003
1982-09-28,411024.01536,177865.749504,,14.522458400000005,4.605712400000002
1982-09-29,344966.58432,255275.2723968,,14.739126800000001,3.733483200000002
1982-09-30,308268.01152,101997.56666879999,,18.411378400000004,1.6390220000000042
1982-10-01,315607.72608,172140.77214719998,,19.416942000000006,0.9834612000000043
1982-10-02,322947.44064,188410.4727552,,21.90585080000001,0.5445688000000004
1982-10-03,322947.44064,179480.4867072,,18.194710000000008,10.0668672
1982-10-04,322947.44064,215322.7594752,,12.822444800000003,4.9112704000000065
1982-10-05,322947.44064,179456.02099199998,,16.622475200000004,-2.2054531999999973
1982-10-06,293588.5824,248742.9264384,,16.533585600000002,3.077922400000002
1982-10-07,281355.72479999997,191664.4128768,,12.383552400000003,3.9945964000000025
1982-10-08,300928.29696,202282.5332736,,13.778008000000003,5.483497200000002
1982-10-09,315607.72608,270762.0701184,,17.494704400000003,1.3334640000000029
1982-10-10,315607.72608,208007.51063039998,,19.111384000000008,-0.28321559999999835
1982-10-11,315607.72608,172116.30643199998,,21.861406000000002,0.15567680000000195
1982-10-12,315607.72608,225940.879872,,23.261417200000004,1.4223536000000045
1982-10-13,286248.86784,187603.10415360003,,24.483649200000002,0.7223480000000002
1982-10-14,274016.01024,229170.3542784,,24.222536000000005,1.9890248000000028
1982-10-15,274016.01024,166391.32907520002,,22.73363520000001,4.344599200000005
1982-10-16,274016.01024,229170.3542784,,23.21697240000001,1.7279116000000023
1982-10-17,274016.01024,130549.0563072,,15.572466800000008,3.4279252000000042
1982-10-18,274016.01024,229170.3542784,,11.244654400000005,-0.9387763999999983
1982-10-19,274016.01024,130524.59059200001,,12.689110400000004,-6.2665967999999985
1982-10-20,274016.01024,229170.3542784,,15.700245600000002,-3.561019599999998
1982-10-21,274016.01024,229170.3542784,,20.728063600000006,2.8168092000000016
1982-10-22,234870.86592,234870.86592,,21.689182400000007,15.0891296
1982-10-23,205512.00768,205512.00768,,20.5058396,10.0668672
1982-10-24,205512.00768,205512.00768,,19.850278800000005,4.216820400000003
1982-10-25,75843.71712,264180.7927296,,19.766944800000005,7.183510800000004
1982-10-26,122.328576,278126.2503936,,14.261345200000008,4.1279308000000015
1982-10-27,293.5885824,107918.2697472,,10.200201600000003,-0.499883999999998
1982-10-28,733.971456,287716.81075199996,,13.083558000000004,-4.172135599999999
1982-10-29,856.300032,476151.7492224,,8.627966800000003,6.050168400000004
1982-10-30,856.300032,395439.3547776,,,
1982-10-31,611.64288,386240.2458624,,,
1982-11-01,611.64288,278615.56469759997,,10.939096400000004,-2.5554559999999977
1982-11-02,611.64288,305527.8514176,,11.161320400000005,-5.566591199999998
1982-11-03,489.314304,278493.23612159997,,11.161320400000005,-2.511011199999997
1982-11-04,489.314304,251580.9494016,,9.022414400000006,-2.949903599999997
1982-11-05,489.314304,179871.93815039998,,10.155756800000002,-2.338787599999998
1982-11-06,391.4514432,296328.7425024,,9.939088400000003,-1.988784799999996
1982-11-07,293.5885824,233451.8544384,,5.394607600000004,-7.011047199999998
1982-11-08,293.5885824,242430.7719168,,5.177939200000004,-4.911030399999998
1982-11-09,293.5885824,242430.7719168,,3.5168148000000024,-5.305477999999999
1982-11-10,195.7257216,236510.0688384,,4.955715200000004,-3.8221327999999968
1982-11-11,195.7257216,209230.79639039998,,6.966842400000004,-6.2665967999999985
1982-11-12,122.328576,236461.137408,,3.3001464000000027,-8.144389599999998
1982-11-13,122.328576,145546.5397248,,7.361290000000004,-7.927721199999999
1982-11-14,73.3971456,200056.1531904,,5.439052400000001,-9.9777376
1982-11-15,0.0,145424.21114879998,,6.661284400000003,-10.677743199999998
1982-11-16,73.3971456,190954.907136,,6.094613200000001,-5.305477999999999
1982-11-17,73.3971456,299998.5997824,,14.172455600000003,1.155684800000003
1982-11-18,195.7257216,491026.90406399994,,9.500196000000003,2.3834724000000023
1982-11-19,489.314304,482194.7808768,,8.583522000000006,1.3334640000000029
1982-11-20,195.7257216,381934.27998720005,,6.005723600000003,-3.7776879999999977
1982-11-21,122.328576,300071.996928,,2.511251200000004,-2.511011199999997
1982-11-22,122.328576,236436.6716928,,2.7279196,-7.794386799999998
1982-11-23,73.3971456,209108.4678144,,0.5445688000000004,-11.244414399999998
1982-11-24,73.3971456,136420.8279552,,0.4612348000000033,-12.0777544
1982-11-25,73.3971456,145522.07400959998,,2.0723588,-11.594417199999999
1982-11-26,73.3971456,209132.9335296,,-0.022102399999997857,-7.711052799999997
1982-11-27,122.328576,181902.59251199997,,2.8168092000000016,-5.6999255999999985
1982-11-28,122.328576,300047.5312128,,11.116875600000004,-2.0332295999999985
1982-11-29,293.5885824,551726.3434752,,7.139066000000003,0.6779032000000029
1982-11-30,195.7257216,378509.0798592,,4.955715200000004,-0.19432599999999667
1982-12-01,122.328576,350740.4931072,,6.139058000000002,0.6334584000000021
1982-12-02,122.328576,406106.4066048,,2.5556960000000046,-0.5887735999999961
1982-12-03,195.7257216,286248.86784,,11.116875600000004,1.155684800000003
1982-12-04,122.328576,544508.9574912,,12.166884000000003,0.37234520000000515
1982-12-05,195.7257216,784493.1578879999,,5.833500000000004,-1.9443399999999968
1982-12-06,293.5885824,1209022.2480384,,9.105748400000003,-1.5498923999999974
1982-12-07,195.7257216,741237.7734144,,3.733483200000002,-6.311041599999998
1982-12-08,195.7257216,404687.39512319997,,1.4223536000000045,-10.327740399999998
1982-12-09,195.7257216,244779.480576,,2.0334696,-8.449947599999998
1982-12-10,195.7257216,244779.480576,,3.6501492000000013,-8.888839999999998
1982-12-11,195.7257216,357664.2905088,,4.039041200000003,-9.411066399999998
1982-12-12,195.7257216,414082.22976,,-0.3721052,-8.144389599999998
1982-12-13,114988.86144,256107.10671360002,,6.661284400000003,-2.905458799999998
1982-12-14,442829.44512,348758.770176,,3.122367200000003,-2.2943427999999972
1982-12-15,462402.01728,415354.4469504,,3.8668176000000045,0.5001240000000031
1982-12-16,462402.01728,556472.692224,,7.883516400000001,-1.027666
1982-12-17,555371.7350399999,555371.7350399999,,7.927961200000006,-0.7665527999999959
1982-12-18,606749.73696,465655.9574016,,4.783491600000001,-4.605472399999998
1982-12-19,606749.73696,437422.5220608,,4.9112704000000065,-1.3332239999999977
1982-12-20,606749.73696,606749.73696,,1.683466800000005,-2.0332295999999985
1982-12-21,929697.1775999999,732160.9930752,,8.233519200000003,1.155684800000003
1982-12-22,1083831.18336,1544765.257728,,3.1668120000000037,-0.9832211999999956
1982-12-23,1140102.32832,632145.1493376,,1.4223536000000045,-8.888839999999998
1982-12-24,1140102.32832,293490.71953919996,,-0.8498867999999966,-13.388876
1982-12-25,1140102.32832,226161.0713088,,-6.005483599999998,-13.738878799999998
1982-12-26,1140102.32832,198955.1960064,,-0.32766039999999563,-7.927721199999999
1982-12-27,1140102.32832,143589.28250879998,,-5.788815199999998,-10.549964399999999
1982-12-28,1140102.32832,-40955.6072448,,-10.0666272,-14.916666
1982-12-29,1140102.32832,-50203.647590399996,,-7.361049999999999,-17.972246
