date,inflow(m3/d),outflow(m3/d),avg air temperature (C),max air temperature (C),min air temperature (C)
1986-12-21,151711.8999552,342.5200128,-396.79194320000005,-0.3721052,
1986-12-22,154452.0600576,318.0542976,-2.4887887999999982,-0.5887735999999961,-4.299914399999997
1986-12-23,176495.6694528,342.5200128,-1.9665623999999973,6.4446160000000035,-6.749933999999998
1986-12-24,157094.35729919997,342.5200128,-1.999895999999998,4.039041200000003,-5.655480799999998
1986-12-25,171969.5121408,342.5200128,-4.161024399999997,0.5445688000000004,-10.111071999999998
1986-12-26,171969.5121408,342.5200128,-1.255445599999998,1.4223536000000045,-3.033237599999998
1986-12-27,166342.3976448,342.5200128,0.07789840000000225,1.944580000000002,-1.6387819999999955
1986-12-28,155088.1686528,342.5200128,-1.149889199999997,0.1945660000000018,-2.511011199999997
1986-12-29,138231.29088,342.5200128,-2.149897199999998,2.7279196,-5.566591199999998
1986-12-30,126952.5961728,342.5200128,-3.644353599999997,4.566823200000002,-8.8443952
1986-12-31,138206.82516480002,342.5200128,-5.672147599999999,-1.6832268,-9.894403599999999
1987-01-01,228314.0542464,415.9171584,-2.905458799999998,3.8668176000000045,-5.216588399999999
1987-01-02,173633.18077439998,366.985728,-0.16099239999999782,3.777928000000003,-6.355486399999998
1987-01-03,239445.9546624,415.9171584,0.7223480000000002,2.1168036000000043,-0.7665527999999959
1987-01-04,160690.81743360002,366.985728,-3.233239199999998,1.7279116000000023,-7.444383999999998
1987-01-05,148996.205568,342.5200128,-6.633266399999998,-0.7221079999999986,-12.2944228
1987-01-06,186893.5984128,342.5200128,-4.049912399999997,2.5556960000000046,-11.1610804
1987-01-07,116946.11865599999,342.5200128,-12.405534799999998,-2.7721243999999974,-17.5777984
1987-01-08,61555.7394432,342.5200128,-12.777759999999999,-7.405494799999998,-18.844475199999998
1987-01-09,96541.7121792,342.5200128,-10.4055188,-7.272160399999999,-14.305549999999998
1987-01-10,111098.8127232,342.5200128,-9.777735999999997,-5.1776991999999975,-12.905538799999999
1987-01-11,96517.24646400001,342.5200128,-12.3555344,-3.733243199999997,-17.0111272
1987-01-12,146084.7854592,342.5200128,-12.716648399999999,-4.872141199999998,-18.583361999999997
1987-01-13,172312.0321536,342.5200128,-8.294390799999999,1.2001296000000004,-13.822212799999999
1987-01-14,196459.693056,342.5200128,-6.566599199999999,1.7668008000000022,-12.555535999999998
1987-01-15,167051.9033856,342.5200128,-9.838847599999998,0.022342400000002982,-18.7611412
1987-01-16,113471.98709760001,342.5200128,-17.0889056,-6.572154799999996,-25.3111936
1987-01-17,146207.1140352,342.5200128,-11.9944204,-2.7721243999999974,-18.6722516
1987-01-18,181927.0582272,342.5200128,-8.183278799999998,-1.5943371999999982,-13.866657599999998
1987-01-19,164067.0861312,342.5200128,-8.911062399999997,3.3001464000000027,-15.744450399999998
1987-01-20,131331.9591936,342.5200128,-12.788871199999999,-2.599900799999997,-18.9778096
1987-01-21,128347.1419392,342.5200128,-12.266644799999998,-0.633218399999997,-18.7166964
1987-01-22,196826.67878400002,342.5200128,-9.094397199999998,-3.7776879999999977,-15.3944476
1987-01-23,181927.0582272,342.5200128,-5.427701199999998,-0.9832211999999956,-9.633290399999998
1987-01-24,200202.9474816,342.5200128,-4.222135999999999,0.4612348000000033,-7.6221631999999975
1987-01-25,265183.8870528,342.5200128,2.0279140000000027,5.833500000000004,-2.466566399999998
1987-01-26,216497.11380479997,342.5200128,1.9056908000000021,9.061303600000006,-0.28321559999999835
1987-01-27,170819.62352639998,342.5200128,-0.8554423999999976,5.133494400000004,-6.138817999999999
1987-01-28,201279.43895039998,342.5200128,1.8556904000000038,5.527942000000003,-1.5054475999999966
1987-01-29,164752.12615680002,342.5200128,-1.0498883999999968,4.650157200000002,-6.9221575999999985
1987-01-30,201279.43895039998,342.5200128,0.18901040000000435,6.266836800000004,-3.2554615999999967
1987-01-31,183003.549696,342.5200128,-1.672115599999998,3.4279252000000042,-6.794378799999999
1987-02-01,181535.606784,342.5200128,2.2668048000000027,6.705729200000004,-1.6832268
1987-02-02,225329.236992,464.8485888,2.850142800000004,5.7890552000000035,1.2001296000000004
1987-02-03,187896.692736,513.7800192,1.7723564000000032,7.272400400000006,-1.7276715999999972
1987-02-04,175419.177984,513.7800192,-0.8498867999999966,5.350162800000003,-7.099936799999998
1987-02-05,169155.9548928,513.7800192,0.8779048000000031,6.400171200000006,-3.561019599999998
1987-02-06,172287.5664384,513.7800192,-0.7776639999999979,7.011287200000002,-7.444383999999998
1987-02-07,187896.692736,513.7800192,-0.4109943999999963,8.061295600000001,-6.355486399999998
1987-02-08,172287.5664384,513.7800192,-0.11099199999999598,6.794618800000002,-5.611035999999999
1987-02-09,175419.177984,513.7800192,0.5834580000000003,8.405742800000006,-5.611035999999999
1987-02-10,184789.5469056,513.7800192,4.089041600000002,10.505759600000001,0.5001240000000031
1987-02-11,175419.177984,562.7114496,3.316813200000002,8.800190400000005,-1.155444799999998
1987-02-12,229684.1342976,782.9028864,2.500140000000002,10.2446464,-3.8665775999999976
1987-02-13,364196.6364672,1761.5314944,4.250154000000002,8.711300800000004,0.41679000000000244
1987-02-14,300463.4483712,1639.2029184,3.983485200000004,8.494632400000004,1.2445744000000047
1987-02-15,262566.0555264,1859.3943552,2.1501371999999996,7.183510800000004,-0.8498867999999966
1987-02-16,227726.8770816,2006.1886464,1.0612396000000004,7.183510800000004,-4.783251599999998
1987-02-17,212289.01079039997,2006.1886464,3.261257200000003,9.4113064,-1.110999999999997
1987-02-18,178575.25524479998,2006.1886464,1.7001336000000045,7.5779584000000035,-2.7721243999999974
1987-02-19,201450.6989568,2006.1886464,1.3279084000000019,6.400171200000006,-3.427685199999999
1987-02-20,198539.27884800002,2348.7086592,-0.08876959999999912,8.494632400000004,-5.8332599999999974
1987-02-21,178991.17240319998,2422.1058048,0.6667920000000045,7.755737600000003,-4.566583199999997
1987-02-22,186037.2983808,2935.885824,1.3945756000000031,3.8223728000000037,-0.4165499999999973
1987-02-23,159883.448832,2935.885824,-0.7776639999999979,3.2112568000000046,-6.616599599999999
1987-02-24,146794.2912,2935.885824,-0.18877039999999567,2.2501379999999997,-2.466566399999998
1987-02-25,182783.35825919997,2935.885824,-0.18321479999999823,6.572394800000001,-7.749941999999997
1987-02-26,147308.0712192,3425.200128,-1.994340399999997,5.566831200000006,-9.016618799999998
1987-02-27,166905.1090944,3425.200128,0.12789880000000053,9.939088400000003,-8.0610556
1987-02-28,182563.1668224,3425.200128,-0.10543639999999854,7.5779584000000035,-7.011047199999998
1987-03-01,240375.65184,3425.200128,4.566823200000002,11.511323200000003,-1.3776687999999986
1987-03-02,190318.79854080002,3425.200128,5.200161600000001,14.089121600000002,-1.988784799999996
1987-03-03,240889.43185919998,3914.514432,6.8279524000000045,12.555776000000005,2.6890304000000036
1987-03-04,310959.240192,3914.514432,8.083518000000002,15.394687600000005,1.6390220000000042
1987-03-05,371022.571008,3914.514432,9.544640800000003,15.178019200000001,6.750174000000001
1987-03-06,574039.0757376,3914.514432,7.583514000000001,13.128002800000004,4.605712400000002
1987-03-07,393384.2347008,4403.828736,5.9335008000000045,14.700237600000001,-1.3332239999999977
1987-03-08,390007.9660032,4403.828736,3.3890360000000044,9.022414400000006,-0.5887735999999961
1987-03-09,417067.0470144,4403.828736,4.472378000000003,12.294662800000005,-1.4165579999999984
1987-03-10,332513.5352832,4403.828736,5.589053600000003,14.216900400000007,-0.3721052
1987-03-11,324537.712128,4403.828736,5.972390000000004,11.639102000000005,0.4612348000000033
1987-03-12,490244.0011776,4403.828736,7.2001776000000035,10.633538400000003,4.650157200000002
1987-03-13,737298.7932672,5137.800192,6.239058800000002,10.505759600000001,1.9001352000000047
1987-03-14,680831.9225855999,5137.800192,3.3001464000000027,7.100176800000003,0.5890136000000048
1987-03-15,657344.8359936,5137.800192,5.900167200000002,11.3779888,1.7668008000000022
1987-03-16,408381.71811839996,5137.800192,4.722380000000005,11.466878400000002,-0.499883999999998
1987-03-17,450462.7482624,5137.800192,4.194598000000003,8.583522000000006,0.4612348000000033
1987-03-18,373346.813952,5137.800192,2.366805600000003,5.7890552000000035,-0.4165499999999973
1987-03-19,371829.9396096,6116.4288,0.33345600000000175,6.794618800000002,-5.961038799999999
1987-03-20,343645.4356992,6605.743104,1.8612460000000048,6.705729200000004,-3.733243199999997
1987-03-21,282676.8734208,6605.743104,4.1279308000000015,9.283527600000003,-0.14988119999999583
1987-03-22,296304.2767872,5871.771648,3.733483200000002,12.644665600000003,-5.788815199999998
1987-03-23,281208.93050879997,5137.800192,4.361266000000004,8.233519200000003,0.9390163999999999
1987-03-24,278028.38753279997,5137.800192,4.905714800000002,10.416870000000003,-1.4165579999999984
1987-03-25,305625.7142784,5137.800192,4.705713200000002,13.866897600000005,-4.522138399999998
1987-03-26,170770.69209599998,5871.771648,4.261265200000004,6.527950000000004,0.8945716000000026
1987-03-27,267018.8156928,6850.400256,2.7334752000000044,9.283527600000003,-5.305477999999999
1987-03-28,223298.5826304,7095.057408,2.466806400000003,9.977977600000003,-5.261033199999998
1987-03-29,248938.65216,7095.057408,1.8445792000000019,10.594649200000003,-6.833267999999999
1987-03-30,252363.85228800002,10520.257536,5.0223824000000015,17.316925200000007,-7.272160399999999
1987-03-31,332244.41241600004,13456.14336,9.255749600000001,20.989176800000003,-3.1221271999999978
1987-04-01,316904.4089856,15168.743424,11.494656400000004,22.778080000000003,-0.9832211999999956
1987-04-02,301148.4883968,16636.686336,12.061327600000006,19.939168400000007,5.961278800000002
1987-04-03,368747.2594944,16881.343488000002,13.411338400000005,17.84470720000001,8.016850800000004
1987-04-04,342789.1356672,17126.00064,9.955755200000006,17.578038400000004,2.6445856000000028
1987-04-05,406424.4609024,17126.00064,,,
1987-04-06,462279.688704,31805.42976,8.261297200000001,19.850278800000005,-1.5498923999999974
1987-04-07,376258.2340608,48931.4304,11.916882000000005,18.583602000000006,3.5612595999999996
1987-04-08,311668.7459328,61164.288,11.411322400000003,16.7946988,4.1279308000000015
1987-04-09,432602.7761664,75843.71712,6.927953200000001,18.061375600000005,-4.344359199999998
1987-04-10,342275.355648,53824.57344,10.450203600000005,20.289171200000006,3.2112568000000046
1987-04-11,296720.1939456,53824.57344,3.9612628000000036,9.327972400000004,-1.5054475999999966
1987-04-12,410583.63248639996,53824.57344,4.355710400000007,12.778000000000002,-3.733243199999997
1987-04-13,304329.0313728,53824.57344,8.766856800000003,18.761381200000002,-1.3776687999999986
1987-04-14,297894.5482752,53824.57344,12.550220400000004,23.039193200000007,1.4612428000000044
1987-04-15,272915.053056,53824.57344,13.150225200000005,22.689190400000008,2.1612484000000016
1987-04-16,291998.31091199996,61164.288,14.144677600000005,25.050320400000004,2.339027600000005
1987-04-17,151149.1885056,61164.288,13.178003200000003,21.950295600000004,6.833508000000002
1987-04-18,190294.3328256,61164.288,5.627942800000003,8.627966800000003,0.37234520000000515
1987-04-19,319375.4462208,61164.288,5.344607200000002,13.389116000000005,-2.599900799999997
1987-04-20,251409.6893952,63610.85952,8.216852400000004,18.844715200000003,-3.033237599999998
1987-04-21,317051.2032768,254443.43808,13.528006000000005,24.4392044,1.683466800000005
1987-04-22,311252.8287744,440382.8736,16.722476000000007,26.578110400000007,5.6557208000000045
1987-04-23,249232.2407424,570051.16416,15.866913600000004,23.955867200000007,7.489068800000002
1987-04-24,333883.6153344,631215.45216,14.6891264,24.52809400000001,5.833500000000004
1987-04-25,303056.8141824,604303.16544,16.6891424,25.750326,5.527942000000003
1987-04-26,329797.84089600004,604303.16544,19.133606400000005,29.32813240000001,8.144629600000002
1987-04-27,316879.9432704,685040.0255999999,20.8113976,31.339259600000005,8.889080000000003
1987-04-28,280401.56190719997,716845.45536,19.339163600000006,28.805906,11.727991600000003
1987-04-29,355193.2532736,711952.31232,17.339147600000004,25.400323200000003,12.294662800000005
1987-04-30,416773.45843199996,724185.16992,11.139098,13.344671200000004,7.972406000000003
1987-05-01,383597.9486208,694826.31168,8.844635200000006,13.433560800000002,4.872381200000003
1987-05-02,418486.058496,562711.4495999999,7.527958000000002,14.961350800000005,0.8501268000000017
1987-05-03,424773.7473024,567604.59264,11.189098400000002,19.416942000000006,1.4612428000000044
1987-05-04,360428.91632639995,570051.16416,16.294694800000002,26.100328800000007,7.622403200000004
1987-05-05,349199.15304959996,570051.16416,19.689166400000005,29.811469600000002,8.711300800000004
1987-05-06,285563.8278144,570051.16416,20.839175600000004,30.772588400000004,8.583522000000006
1987-05-07,300536.8455168,570051.16416,21.716960400000005,31.68926240000001,9.150193200000004
1987-05-08,266847.5556864,570051.16416,20.750286000000003,30.772588400000004,9.850198800000001
1987-05-09,295643.7024768,565158.02112,19.728055600000005,29.200353600000007,11.289099200000003
1987-05-10,322996.37207040004,570051.16416,20.1058364,28.239234800000006,10.9002072
1987-05-11,306873.4657536,570051.16416,19.316941200000002,28.411458400000008,8.233519200000003
1987-05-12,225598.3598592,570051.16416,17.994708400000007,25.833660000000002,9.105748400000003
1987-05-13,317222.4632832,570051.16416,17.7891512,26.055884000000006,8.144629600000002
1987-05-14,309882.7487232,570051.16416,20.778064000000008,29.983693200000005,11.116875600000004
1987-05-15,207273.5391744,570051.16416,19.561387600000003,28.411458400000008,14.000232000000004
1987-05-16,311106.0344832,574944.3072,16.716920400000006,22.0780744,11.466878400000002
1987-05-17,278126.2503936,574944.3072,15.550244400000004,23.21697240000001,4.9112704000000065
1987-05-18,160397.2288512,574944.3072,14.900239200000001,22.033629600000005,6.616839600000002
1987-05-19,184128.9725952,574944.3072,9.183526800000003,15.966914400000007,-0.499883999999998
1987-05-20,219995.7110784,574944.3072,9.227971600000004,17.011367200000002,-2.249897999999998
1987-05-21,222442.2825984,577390.87872,10.155756800000002,19.58916560000001,0.15567680000000195
1987-05-22,195065.14728960002,582284.02176,13.983565200000005,21.600292800000005,7.883516400000001
1987-05-23,231592.46008319999,582284.02176,16.139138000000003,23.522530400000008,7.405734800000001
1987-05-24,179040.1038336,582284.02176,13.928009200000005,17.622483200000005,11.027986000000006
1987-05-25,182538.7011072,582284.02176,12.683554800000003,19.416942000000006,4.955715200000004
1987-05-26,196582.021632,582284.02176,12.6279988,15.744690400000003,9.761309200000003
1987-05-27,215396.1566208,506440.30464,12.583554000000003,18.150265200000007,9.327972400000004
1987-05-28,224742.0598272,511333.44768,15.222464000000002,20.8113976,9.633530400000005
1987-05-29,219506.3967744,479528.01792,16.539141200000003,24.611428000000004,8.100184800000001
1987-05-30,123698.6560512,462402.01728,15.583578000000003,18.889160000000004,11.161320400000005
1987-05-31,147650.591232,462402.01728,12.116883600000005,16.4891408,7.183510800000004
1987-06-01,216056.7309312,462402.01728,11.1002088,20.683618800000005,0.37234520000000515
1987-06-02,219481.93105919997,462402.01728,14.250234000000006,24.916986,3.733483200000002
1987-06-03,177498.76377599998,499100.59008,18.55582400000001,27.9781216,8.100184800000001
1987-06-04,156482.7144192,560264.8780799999,20.839175600000004,29.900359200000004,11.511323200000003
1987-06-05,183713.0554368,589623.73632,21.755849600000005,29.155908800000006,12.383552400000003
1987-06-06,140188.54809599998,623875.7376,21.739182800000002,29.550356400000005,14.089121600000002
1987-06-07,90229.5576576,648341.4528,17.4058148,21.3391796,14.433568800000003
1987-06-08,172507.7578752,667914.02496,18.444712000000003,22.516966800000006,14.394679600000003
1987-06-09,152837.3228544,680146.8825599999,18.378044800000005,25.833660000000002,10.811317600000002
1987-06-10,166195.60335360002,680146.8825599999,18.972494000000005,27.1447816,9.105748400000003
1987-06-11,131674.4792064,692379.74016,22.05585200000001,31.4281492,12.250218000000004
1987-06-12,146990.0169216,758437.1712,23.055860000000003,32.16704400000001,12.0335496
1987-06-13,117508.8301056,778009.74336,25.522546400000003,34.92262160000001,12.600220800000002
1987-06-14,28845.0782208,773116.60032,23.611420000000003,32.4337128,16.750254000000005
1987-06-15,126781.3361664,765776.88576,16.578030400000003,23.783643600000005,9.894643600000006
1987-06-16,185450.121216,760883.74272,11.644657600000006,18.411378400000004,6.094613200000001
1987-06-17,178501.85809919998,711952.31232,12.816889200000006,19.372497200000005,7.227955600000001
1987-06-18,154011.677184,719292.02688,14.078010400000007,19.939168400000007,10.022422400000004
1987-06-19,161791.7746176,645894.88128,16.978033600000003,26.27255240000001,6.833508000000002
1987-06-20,104615.39819519999,528459.44832,19.516942800000002,27.5392292,10.461314800000004
1987-06-21,57005.116416000004,489314.304,17.716928400000008,22.339187600000002,12.166884000000003
1987-06-22,111221.1412992,491760.87552,15.489132800000007,23.389196,7.444624000000001
1987-06-23,95563.0835712,530906.01984,17.572482800000003,25.7058812,8.889080000000003
1987-06-24,151589.5713792,550478.592,20.316949200000003,29.939248400000004,9.672419600000001
1987-06-25,112860.34421760001,550478.592,23.266972800000005,33.00038400000001,12.166884000000003
1987-06-26,90351.8862336,599410.0224,26.222552000000007,37.061527600000005,14.478013600000004
1987-06-27,103881.4267392,660574.3104,27.78367560000001,34.92262160000001,19.372497200000005
1987-06-28,36796.435660799994,660574.3104,25.566991200000004,34.044836800000006,17.666928000000006
1987-06-29,107844.8726016,746204.3136,23.0503044,29.811469600000002,16.272472400000005
1987-06-30,58326.265036799996,733971.456,21.928073200000007,31.383704400000006,15.178019200000001
1987-07-01,79268.917248,709505.7408,22.17807520000001,32.08371,13.866897600000005
1987-07-02,113887.904256,685040.0255999999,21.4947364,27.62811880000001,16.578030400000003
1987-07-03,100627.4866176,648341.4528,21.766960800000007,30.772588400000004,12.427997200000004
1987-07-04,63635.325235200005,636108.5952,23.028082000000005,28.672571600000005,17.578038400000004
1987-07-05,66595.6767744,636108.5952,16.600252800000007,23.300306400000004,10.0668672
1987-07-06,87807.4518528,623875.7376,18.894715600000005,26.75033400000001,10.0668672
1987-07-07,59329.35936,611642.88,21.555848000000005,27.1447816,12.644665600000003
1987-07-08,30826.801152,574944.3072,22.189186400000004,28.633682400000012,16.183582800000003
1987-07-09,66424.416768,574944.3072,17.105812400000005,24.261425200000005,8.627966800000003
1987-07-10,51304.604774399995,565158.02112,17.650261200000003,23.1280828,12.472442000000004
1987-07-11,120273.45592319999,552925.16352,18.139154000000005,26.711444800000002,8.277964000000004
1987-07-12,89177.531904,545585.44896,22.46141080000001,31.511483200000008,12.511331200000004
1987-07-13,89030.7376128,548032.02048,25.078098400000002,34.4837292,14.216900400000007
1987-07-14,62974.7509248,538245.7344,27.039225200000004,37.500420000000005,14.961350800000005
1987-07-15,34667.9184384,528459.44832,27.0614476,35.44484800000001,17.84470720000001
1987-07-16,31683.101184,552925.16352,17.505815600000005,25.400323200000003,8.189074400000006
1987-07-17,50472.770457599996,557818.3065599999,16.733587200000002,21.861406000000002,10.155756800000002
1987-07-18,74449.1713536,555371.7350399999,10.783539600000001,15.744690400000003,5.439052400000001
1987-07-19,106768.3811328,562711.4495999999,15.061351600000002,24.261425200000005,4.872381200000003
1987-07-20,95612.0150016,562711.4495999999,19.650277200000005,27.711452800000004,11.072430800000003
1987-07-21,42741.604454399996,535799.16288,18.939160400000006,24.744762400000006,12.861334000000003
1987-07-22,124799.6132352,523566.30528,15.839135600000006,21.250290000000007,10.939096400000004
1987-07-23,135222.00791040002,526012.8768,18.611380000000004,27.189226400000003,7.272400400000006
1987-07-24,107649.14688,526012.8768,23.072526800000006,30.2448064,13.955787200000003
1987-07-25,86510.76894719999,528459.44832,24.1447576,30.20591720000001,17.622483200000005
1987-07-26,94829.1121152,528459.44832,24.68365080000001,35.05040040000001,13.822452800000004
1987-07-27,81152.7773184,526012.8768,23.422529600000004,34.394839600000005,12.122439200000002
1987-07-28,79513.5744,545585.44896,23.5614196,34.08928160000001,12.205773200000003
1987-07-29,80247.545856,589623.73632,23.739198800000004,33.961502800000005,12.861334000000003
1987-07-30,58937.907916799995,589623.73632,24.05031240000001,31.339259600000005,13.650229200000005
1987-07-31,74473.6370688,574944.3072,20.18917040000001,27.233671200000003,12.0335496
1987-08-01,98303.2436736,621429.16608,19.6280548,30.37814080000001,9.327972400000004
1987-08-02,123111.4788864,648341.4528,23.555864000000007,32.650381200000005,11.639102000000005
1987-08-03,105300.4382208,626322.30912,23.5614196,34.4837292,11.072430800000003
1987-08-04,115086.7243008,636108.5952,25.800326400000003,36.4948564,14.394679600000003
1987-08-05,111465.79845120001,641001.73824,23.4391964,31.600372800000002,11.555768
1987-08-06,116065.35290879999,641001.73824,21.478069600000005,37.061527600000005,10.722428
1987-08-07,128273.7447936,672807.168,22.322520800000007,31.555928,11.289099200000003
1987-08-08,135491.13077760002,667914.02496,23.739198800000004,31.817041200000006,12.905778800000004
1987-08-09,124285.83321599998,655681.16736,26.7836676,35.6170716,15.833580000000005
1987-08-10,143785.0082304,655681.16736,24.68365080000001,32.03926520000001,14.128010800000006
1987-08-11,135368.8022016,655681.16736,20.66695200000001,29.022574400000003,10.461314800000004
1987-08-12,178403.9952384,650788.02432,20.06694720000001,29.32813240000001,10.677983200000003
1987-08-13,408088.129536,648341.4528,16.1335824,23.6058644,11.205765200000005
1987-08-14,405641.558016,645894.88128,14.594681200000004,20.900287200000008,9.805754000000004
1987-08-15,168299.65486080002,641001.73824,15.194686000000004,22.472522000000005,6.527950000000004
1987-08-16,165877.549056,638555.16672,16.7280316,26.405886800000005,5.044604800000002
1987-08-17,136494.2251008,609196.30848,17.472482000000007,27.933676800000008,5.394607600000004
1987-08-18,119368.22446079999,592070.30784,20.46695040000001,30.772588400000004,8.889080000000003
1987-08-19,114475.0814208,587177.1648,21.37806880000001,31.0781464,10.722428
1987-08-20,109606.404096,582284.02176,22.7725244,30.639254000000008,11.161320400000005
1987-08-21,87562.79470079999,560264.8780799999,21.450291600000007,31.644817600000003,10.155756800000002
1987-08-22,70436.79406079999,543138.87744,23.08919360000001,31.383704400000006,12.778000000000002
1987-08-23,65543.6510208,538245.7344,22.866969600000004,30.333696000000003,14.433568800000003
1987-08-24,60674.973696,533352.59136,20.2558376,28.805906,10.2446464
1987-08-25,55757.3649408,528459.44832,19.205829200000004,29.067019200000004,8.800190400000005
1987-08-26,142219.2024576,550478.592,19.98916880000001,28.805906,11.511323200000003
1987-08-27,147699.5226624,543138.87744,20.900287200000008,31.644817600000003,10.505759600000001
1987-08-28,132799.9021056,555371.7350399999,23.066971200000005,33.65594480000001,11.861326000000005
1987-08-29,123062.54745599999,570051.16416,23.383640400000004,34.13372640000001,12.077994400000005
1987-08-30,114034.6985472,565158.02112,24.155868800000007,35.9670744,12.644665600000003
1987-08-31,107600.21544959999,528459.44832,25.255877599999998,36.667080000000006,12.689110400000004
1987-09-01,94095.1406592,543138.87744,26.35033080000001,36.8448592,15.222464000000002
1987-09-02,101973.10095359999,643448.30976,24.5947612,31.033701600000008,18.411378400000004
1987-09-03,107771.47545599999,682593.4540799999,18.433600800000008,25.094765200000005,10.722428
1987-09-04,322237.9348992,763330.31424,16.611364000000002,26.444776000000005,6.222392000000006
1987-09-05,673174.1537279999,765776.88576,19.194718,28.850350800000008,9.022414400000006
1987-09-06,648708.4385279999,741311.17056,19.739166800000007,31.122591200000002,8.189074400000006
1987-09-07,612009.8657280001,704612.59776,20.511395200000003,30.467030400000006,11.161320400000005
1987-09-08,538612.720128,631215.45216,20.16139240000001,31.511483200000008,8.494632400000004
1987-09-09,345333.570048,437936.30208,20.444728000000005,32.5170468,9.194638000000001
1987-09-10,2813.5572479999996,95416.28928,20.361394000000004,32.650381200000005,8.494632400000004
1987-09-11,-6972.728832,85630.00319999999,20.71695240000001,32.30037840000001,8.322408800000002
1987-09-12,-4526.157312,88076.57472,20.333616,32.561491600000004,8.277964000000004
1987-09-13,-4526.157312,88076.57472,20.583618,32.255933600000006,8.9335248
1987-09-14,-2079.585792,90523.14624,19.083606000000003,28.717016400000006,6.527950000000004
1987-09-15,2813.5572479999996,95416.28928,14.072454800000003,19.678055200000003,8.450187600000003
1987-09-16,2813.5572479999996,95416.28928,10.689094400000005,19.939168400000007,1.6390220000000042
1987-09-17,5260.128768,97862.8608,11.905770800000003,23.261417200000004,1.6390220000000042
1987-09-18,5260.128768,97862.8608,14.511347200000003,27.62811880000001,2.2056932000000025
1987-09-19,5260.128768,97862.8608,15.844691200000007,28.544792800000003,2.6890304000000036
1987-09-20,5260.128768,97862.8608,17.339147600000004,30.5503644,4.477933600000004
1987-09-21,2813.5572479999996,95416.28928,18.489156800000003,32.73927080000001,5.872389200000004
1987-09-22,2813.5572479999996,95416.28928,19.061383600000006,34.1781712,5.177939200000004
1987-09-23,2813.5572479999996,95416.28928,20.005835600000005,34.439284400000005,6.222392000000006
1987-09-24,2813.5572479999996,95416.28928,19.816945200000006,32.605936400000004,6.661284400000003
1987-09-25,2813.5572479999996,95416.28928,18.816937200000005,24.4392044,14.089121600000002
1987-09-26,2813.5572479999996,95416.28928,12.844667200000004,19.194718,7.183510800000004
1987-09-27,2813.5572479999996,95416.28928,10.400203200000004,21.511403200000004,0.7223480000000002
1987-09-28,-51011.016192,41591.71584,12.772444400000005,25.79477080000001,0.37234520000000515
1987-09-29,-91061.3919744,1541.3400576,14.183566800000005,28.06145560000001,1.5501324000000025
1987-09-30,-91868.76057599999,733.971456,15.333576000000008,31.122591200000002,0.9834612000000043
1987-10-01,79268.917248,513.7800192,15.755801600000005,31.294814800000005,1.5945771999999998
1987-10-02,79122.12295680001,513.7800192,16.644697600000008,32.128154800000004,3.0334776000000048
1987-10-03,93410.1006336,513.7800192,16.733587200000002,29.155908800000006,4.739046800000004
1987-10-04,100015.84373760001,415.9171584,16.833588000000006,26.883668400000005,5.439052400000001
1987-10-05,97691.6007936,269.1228672,14.400235200000004,27.322560800000012,3.3390356000000025
1987-10-06,97960.7236608,244.657152,14.878016800000005,29.32813240000001,1.9890248000000028
1987-10-07,98988.2836992,2397.6400896,14.905794800000002,27.450339600000007,3.8668176000000045
1987-10-08,107257.6954368,1663.6686336,16.25025,27.711452800000004,5.305718000000002
1987-10-09,101190.19806719999,489.314304,15.228019600000003,25.922549600000004,7.489068800000002
1987-10-10,100382.8294656,342.5200128,9.733531200000005,22.561411600000007,-2.8610139999999973
1987-10-11,99746.72087040001,342.5200128,9.089081600000004,21.90585080000001,-3.5165747999999972
1987-10-12,106205.66968319999,342.5200128,11.983549200000002,23.478085600000007,4.300154400000004
1987-10-13,106548.18969599999,1174.3543296,12.094661200000004,25.528102000000004,-0.7221079999999986
1987-10-14,106499.2582656,2691.228672,10.161312400000003,22.822524800000004,-1.8110055999999979
1987-10-15,100456.2266112,2030.6543616,8.861302000000006,17.928041200000003,1.0723508000000024
1987-10-16,102022.032384,3180.542976,7.139066000000003,19.0669392,-3.2554615999999967
1987-10-17,128053.55335680001,1149.8886143999998,9.055748000000001,22.822524800000004,-2.816569199999998
1987-10-18,117166.3100928,293.5885824,9.705753200000004,20.5058396,0.022342400000002982
1987-10-19,121814.7959808,1712.600064,7.3279564000000015,19.939168400000007,-4.038801199999998
1987-10-20,120811.7016576,3669.85728,6.833508000000002,19.9836132,-5.611035999999999
1987-10-21,127148.3218944,5137.800192,7.7168484000000035,22.911414400000005,-4.299914399999997
1987-10-22,129545.96198400001,7584.371712,9.5501964,23.828088400000006,-2.422121599999997
1987-10-23,120640.4416512,5137.800192,8.977969600000002,20.594729200000003,-1.288779199999997
1987-10-24,119074.6358784,2324.242944,8.805746000000003,20.8113976,-1.9443399999999968
1987-10-25,119979.8673408,929.6971776,10.9002072,23.21697240000001,-0.11099199999999598
1987-10-26,114132.561408,464.8485888,9.522418400000003,22.822524800000004,-0.8054419999999958
1987-10-27,107771.47545599999,293.5885824,8.189074400000006,21.600292800000005,-3.472129999999998
1987-10-28,123233.80746239999,220.1914368,10.439092400000003,23.522530400000008,-0.9832211999999956
1987-10-29,124897.47609599998,220.1914368,12.889112000000004,18.32248880000001,8.277964000000004
