date,max_temp(C),min_temp(C),avg discharge (cfs),outflow(m3/d)
1983-01-30 00:00:00+00:00,,,678.0,1658775.49056
1983-01-31 00:00:00+00:00,,,665.0,1626970.0608
1983-02-01 00:00:00+00:00,,,634.0,1551126.3436800002
1983-02-02 00:00:00+00:00,,,606.0,1482622.34112
1983-02-03 00:00:00+00:00,,,578.0,1414118.33856
1983-02-04 00:00:00+00:00,,,552.0,1350507.47904
1983-02-05 00:00:00+00:00,,,531.0,1299129.47712
1983-02-06 00:00:00+00:00,,,521.0,1274663.76192
1983-02-07 00:00:00+00:00,,,517.0,1264877.47584
1983-02-08 00:00:00+00:00,,,529.0,1294236.33408
1983-02-09 00:00:00+00:00,,,560.0,1370080.0511999999
1983-02-10 00:00:00+00:00,,,702.0,1717493.20704
1983-02-11 00:00:00+00:00,,,1200.0,2935885.824
1983-02-12 00:00:00+00:00,,,1080.0,2642297.2416
1983-02-13 00:00:00+00:00,,,983.0,2404979.8041600003
1983-02-14 00:00:00+00:00,,,899.0,2199467.79648
1983-02-15 00:00:00+00:00,,,911.0,2228826.65472
1983-02-16 00:00:00+00:00,,,989.0,2419659.23328
1983-02-17 00:00:00+00:00,,,1280.0,3131611.5456
1983-02-18 00:00:00+00:00,,,3200.0,7829028.864
1983-02-19 00:00:00+00:00,,,2310.0,5651580.2112
1983-02-20 00:00:00+00:00,,,1770.0,4330431.5904
1983-02-21 00:00:00+00:00,,,1610.0,3938980.1471999995
1983-02-22 00:00:00+00:00,,,2000.0,4893143.04
1983-02-23 00:00:00+00:00,,,1870.0,4575088.7424
1983-02-24 00:00:00+00:00,,,1840.0,4501691.5967999995
1983-02-25 00:00:00+00:00,,,1700.0,4159171.584
1983-02-26 00:00:00+00:00,,,1580.0,3865583.0016
1983-02-27 00:00:00+00:00,,,1470.0,3596460.1344
1983-02-28 00:00:00+00:00,,,1380.0,3376268.6976
1983-03-01 00:00:00+00:00,,,1340.0,3278405.8367999997
1983-03-02 00:00:00+00:00,,,1260.0,3082680.1152
1983-03-03 00:00:00+00:00,,,1200.0,2935885.824
1983-03-04 00:00:00+00:00,,,1160.0,2838022.9631999996
1983-03-05 00:00:00+00:00,,,1120.0,2740160.1023999997
1983-03-06 00:00:00+00:00,,,1130.0,2764625.8175999997
1983-03-07 00:00:00+00:00,,,1250.0,3058214.4
1983-03-08 00:00:00+00:00,,,1300.0,3180542.976
1983-03-09 00:00:00+00:00,,,1560.0,3816651.5712
1983-03-10 00:00:00+00:00,,,1950.0,4770814.464
1983-03-11 00:00:00+00:00,,,1800.0,4403828.736
1983-03-12 00:00:00+00:00,,,1750.0,4281500.16
1983-03-13 00:00:00+00:00,,,2040.0,4991005.9008
1983-03-14 00:00:00+00:00,,,1780.0,4354897.3056
1983-03-15 00:00:00+00:00,,,1560.0,3816651.5712
1983-03-16 00:00:00+00:00,,,1420.0,3474131.5584
1983-03-17 00:00:00+00:00,,,1300.0,3180542.976
1983-03-18 00:00:00+00:00,,,1180.0,2886954.3936
1983-03-19 00:00:00+00:00,,,1080.0,2642297.2416
1983-03-20 00:00:00+00:00,,,998.0,2441678.37696
1983-03-21 00:00:00+00:00,,,942.0,2304670.37184
1983-03-22 00:00:00+00:00,,,920.0,2250845.7983999997
1983-03-23 00:00:00+00:00,,,883.0,2160322.65216
1983-03-24 00:00:00+00:00,,,832.0,2035547.5046400002
1983-03-25 00:00:00+00:00,,,801.0,1959703.7875199998
1983-03-26 00:00:00+00:00,,,760.0,1859394.3552
1983-03-27 00:00:00+00:00,,,773.0,1891199.78496
1983-03-28 00:00:00+00:00,,,723.0,1768871.2089600002
1983-03-29 00:00:00+00:00,,,830.0,2030654.3616
1983-03-30 00:00:00+00:00,,,2390.0,5847305.9328
1983-03-31 00:00:00+00:00,,,1850.0,4526157.312
1983-04-01 00:00:00+00:00,,,1590.0,3890048.7167999996
1983-04-02 00:00:00+00:00,,,1520.0,3718788.7104
1983-04-03 00:00:00+00:00,,,1300.0,3180542.976
1983-04-04 00:00:00+00:00,,,1150.0,2813557.248
1983-04-05 00:00:00+00:00,,,1040.0,2544434.3808
1983-04-06 00:00:00+00:00,,,956.0,2338922.3731199997
1983-04-07 00:00:00+00:00,,,891.0,2179895.22432
1983-04-08 00:00:00+00:00,,,821.0,2008635.21792
1983-04-09 00:00:00+00:00,,,768.0,1878966.9273599999
1983-04-10 00:00:00+00:00,,,728.0,1781104.06656
1983-04-11 00:00:00+00:00,,,683.0,1671008.3481599998
1983-04-12 00:00:00+00:00,,,637.0,1558466.05824
1983-04-13 00:00:00+00:00,,,604.0,1477729.1980799998
1983-04-14 00:00:00+00:00,,,572.0,1399438.90944
1983-04-15 00:00:00+00:00,,,549.0,1343167.76448
1983-04-16 00:00:00+00:00,,,533.0,1304022.62016
1983-04-17 00:00:00+00:00,,,532.0,1301576.04864
1983-04-18 00:00:00+00:00,,,540.0,1321148.6208
1983-04-19 00:00:00+00:00,,,566.0,1384759.48032
1983-04-20 00:00:00+00:00,,,593.0,1450816.91136
1983-04-21 00:00:00+00:00,,,614.0,1502194.9132799997
1983-04-22 00:00:00+00:00,,,624.0,1526660.6284800002
1983-04-23 00:00:00+00:00,,,620.0,1516874.3424
1983-04-24 00:00:00+00:00,,,702.0,1717493.20704
1983-04-25 00:00:00+00:00,,,643.0,1573145.48736
1983-04-26 00:00:00+00:00,,,607.0,1485068.9126399998
1983-04-27 00:00:00+00:00,,,575.0,1406778.624
1983-04-28 00:00:00+00:00,,,573.0,1401885.48096
1983-04-29 00:00:00+00:00,,,599.0,1465496.34048
1983-04-30 00:00:00+00:00,,,583.0,1426351.19616
1983-05-01 00:00:00+00:00,,,592.0,1448370.33984
1983-05-02 00:00:00+00:00,,,586.0,1433690.91072
1983-05-03 00:00:00+00:00,,,561.0,1372526.62272
1983-05-04 00:00:00+00:00,,,558.0,1365186.9081599999
1983-05-05 00:00:00+00:00,,,656.0,1604950.9171199999
1983-05-06 00:00:00+00:00,,,625.0,1529107.2
1983-05-07 00:00:00+00:00,,,612.0,1497301.77024
1983-05-08 00:00:00+00:00,,,592.0,1448370.33984
1983-05-09 00:00:00+00:00,,,551.0,1348060.9075200001
1983-05-10 00:00:00+00:00,,,504.0,1233072.04608
1983-05-11 00:00:00+00:00,,,467.0,1142548.89984
1983-05-12 00:00:00+00:00,,,456.0,1115636.6131199999
1983-05-13 00:00:00+00:00,,,452.0,1105850.3270400001
1983-05-14 00:00:00+00:00,,,456.0,1115636.6131199999
1983-05-15 00:00:00+00:00,,,508.0,1242858.33216
1983-05-16 00:00:00+00:00,,,487.0,1191480.33024
1983-05-17 00:00:00+00:00,,,464.0,1135209.18528
1983-05-18 00:00:00+00:00,,,471.0,1152335.18592
1983-05-19 00:00:00+00:00,,,481.0,1176800.90112
1983-05-20 00:00:00+00:00,,,482.0,1179247.47264
1983-05-21 00:00:00+00:00,,,505.0,1235518.6176
1983-05-22 00:00:00+00:00,,,516.0,1262430.90432
1983-05-23 00:00:00+00:00,,,532.0,1301576.04864
1983-05-24 00:00:00+00:00,,,564.0,1379866.33728
1983-05-25 00:00:00+00:00,,,592.0,1448370.33984
1983-05-26 00:00:00+00:00,,,599.0,1465496.34048
1983-05-27 00:00:00+00:00,,,582.0,1423904.62464
1983-05-28 00:00:00+00:00,,,578.0,1414118.33856
1983-05-29 00:00:00+00:00,,,609.0,1489962.05568
1983-05-30 00:00:00+00:00,,,615.0,1504641.4848
1983-05-31 00:00:00+00:00,,,586.0,1433690.91072
1983-06-01 00:00:00+00:00,,,529.0,1294236.33408
1983-06-02 00:00:00+00:00,,,491.0,1201266.61632
1983-06-03 00:00:00+00:00,,,462.0,1130316.04224
1983-06-04 00:00:00+00:00,,,421.0,1030006.6099200001
1983-06-05 00:00:00+00:00,,,395.0,966395.7504
1983-06-06 00:00:00+00:00,,,368.0,900338.3193600001
1983-06-07 00:00:00+00:00,,,356.0,870979.46112
1983-06-08 00:00:00+00:00,,,352.0,861193.17504
1983-06-09 00:00:00+00:00,,,350.0,856300.032
1983-06-10 00:00:00+00:00,,,366.0,895445.17632
1983-06-11 00:00:00+00:00,,,358.0,875872.6041599999
1983-06-12 00:00:00+00:00,,,320.0,782902.8864
1983-06-13 00:00:00+00:00,,,302.0,738864.5990399999
1983-06-14 00:00:00+00:00,,,289.0,707059.16928
1983-06-15 00:00:00+00:00,,,285.0,697272.8831999999
1983-06-16 00:00:00+00:00,,,280.0,685040.0255999999
1983-06-17 00:00:00+00:00,,,268.0,655681.1673600001
1983-06-18 00:00:00+00:00,,,283.0,692379.74016
1983-06-19 00:00:00+00:00,,,291.0,711952.31232
1983-06-20 00:00:00+00:00,,,281.0,687486.5971199999
1983-06-21 00:00:00+00:00,,,242.0,592070.30784
1983-06-22 00:00:00+00:00,,,228.0,557818.3065599999
1983-06-23 00:00:00+00:00,,,221.0,540692.30592
1983-06-24 00:00:00+00:00,,,218.0,533352.59136
1983-06-25 00:00:00+00:00,,,212.0,518673.16224000003
1983-06-26 00:00:00+00:00,,,218.0,533352.59136
1983-06-27 00:00:00+00:00,,,217.0,530906.01984
1983-06-28 00:00:00+00:00,,,205.0,501547.1616
1983-06-29 00:00:00+00:00,,,204.0,499100.59008
1983-06-30 00:00:00+00:00,,,206.0,503993.73312
1983-07-01 00:00:00+00:00,,,228.0,557818.3065599999
1983-07-02 00:00:00+00:00,,,269.0,658127.73888
1983-07-03 00:00:00+00:00,,,256.0,626322.30912
1983-07-04 00:00:00+00:00,,,232.0,567604.59264
1983-07-05 00:00:00+00:00,,,218.0,533352.59136
1983-07-06 00:00:00+00:00,,,210.0,513780.0192
1983-07-07 00:00:00+00:00,,,203.0,496654.01856
1983-07-08 00:00:00+00:00,,,199.0,486867.73248
1983-07-09 00:00:00+00:00,,,194.0,474634.87488
1983-07-10 00:00:00+00:00,,,188.0,459955.44576
1983-07-11 00:00:00+00:00,,,180.0,440382.8736
1983-07-12 00:00:00+00:00,,,175.0,428150.016
1983-07-13 00:00:00+00:00,,,186.0,455062.30272
1983-07-14 00:00:00+00:00,,,230.0,562711.4495999999
1983-07-15 00:00:00+00:00,,,207.0,506440.30463999993
1983-07-16 00:00:00+00:00,,,187.0,457508.87424
1983-07-17 00:00:00+00:00,,,185.0,452615.73120000004
1983-07-18 00:00:00+00:00,,,188.0,459955.44576
1983-07-19 00:00:00+00:00,,,189.0,462402.01728000003
1983-07-20 00:00:00+00:00,,,185.0,452615.73120000004
1983-07-21 00:00:00+00:00,,,172.0,420810.30144
1983-07-22 00:00:00+00:00,,,165.0,403684.30079999997
1983-07-23 00:00:00+00:00,,,164.0,401237.72927999997
1983-07-24 00:00:00+00:00,,,165.0,403684.30079999997
1983-07-25 00:00:00+00:00,,,172.0,420810.30144
1983-07-26 00:00:00+00:00,,,163.0,398791.15776
1983-07-27 00:00:00+00:00,,,160.0,391451.4432
1983-07-28 00:00:00+00:00,,,161.0,393898.01472000004
1983-07-29 00:00:00+00:00,,,154.0,376772.01408
1983-07-30 00:00:00+00:00,,,151.0,369432.29951999994
1983-07-31 00:00:00+00:00,,,151.0,369432.29951999994
1983-08-01 00:00:00+00:00,,,152.0,371878.87104
1983-08-02 00:00:00+00:00,,,152.0,371878.87104
1983-08-03 00:00:00+00:00,,,150.0,366985.728
1983-08-04 00:00:00+00:00,,,149.0,364539.15648
1983-08-05 00:00:00+00:00,,,148.0,362092.58496
1983-08-06 00:00:00+00:00,,,146.0,357199.44191999995
1983-08-07 00:00:00+00:00,,,145.0,354752.87039999996
1983-08-08 00:00:00+00:00,,,147.0,359646.01344
1983-08-09 00:00:00+00:00,,,145.0,354752.87039999996
1983-08-10 00:00:00+00:00,,,139.0,340073.44128
1983-08-11 00:00:00+00:00,,,137.0,335180.29824
1983-08-12 00:00:00+00:00,,,140.0,342520.01279999997
1983-08-13 00:00:00+00:00,,,138.0,337626.86976
1983-08-14 00:00:00+00:00,,,138.0,337626.86976
1983-08-15 00:00:00+00:00,,,139.0,340073.44128
1983-08-16 00:00:00+00:00,,,133.0,325394.01216
1983-08-17 00:00:00+00:00,,,130.0,318054.2976
1983-08-18 00:00:00+00:00,,,131.0,320500.86912
1983-08-19 00:00:00+00:00,,,132.0,322947.44064
1983-08-20 00:00:00+00:00,,,133.0,325394.01216
1983-08-21 00:00:00+00:00,,,129.0,315607.72608
1983-08-22 00:00:00+00:00,,,127.0,310714.58304
1983-08-23 00:00:00+00:00,,,124.0,303374.86848
1983-08-24 00:00:00+00:00,,,120.0,293588.5824
1983-08-25 00:00:00+00:00,,,120.0,293588.5824
1983-08-26 00:00:00+00:00,,,126.0,308268.01152
1983-08-27 00:00:00+00:00,,,129.0,315607.72608
1983-08-28 00:00:00+00:00,,,133.0,325394.01216
1983-08-29 00:00:00+00:00,,,165.0,403684.30079999997
1983-08-30 00:00:00+00:00,,,201.0,491760.87552
1983-08-31 00:00:00+00:00,,,170.0,415917.1584
1983-09-01 00:00:00+00:00,,,179.0,437936.30207999994
1983-09-02 00:00:00+00:00,,,161.0,393898.01472000004
1983-09-03 00:00:00+00:00,,,149.0,364539.15648
1983-09-04 00:00:00+00:00,,,148.0,362092.58496
1983-09-05 00:00:00+00:00,,,145.0,354752.87039999996
1983-09-06 00:00:00+00:00,,,140.0,342520.01279999997
1983-09-07 00:00:00+00:00,,,138.0,337626.86976
1983-09-08 00:00:00+00:00,,,139.0,340073.44128
1983-09-09 00:00:00+00:00,,,144.0,352306.29888
1983-09-10 00:00:00+00:00,,,139.0,340073.44128
1983-09-11 00:00:00+00:00,,,156.0,381665.15712000005
1983-09-12 00:00:00+00:00,,,144.0,352306.29888
1983-09-13 00:00:00+00:00,,,139.0,340073.44128
1983-09-14 00:00:00+00:00,,,135.0,330287.1552
1983-09-15 00:00:00+00:00,,,132.0,322947.44064
1983-09-16 00:00:00+00:00,,,134.0,327840.58368000004
1983-09-17 00:00:00+00:00,,,131.0,320500.86912
1983-09-18 00:00:00+00:00,,,129.0,315607.72608
1983-09-19 00:00:00+00:00,,,140.0,342520.01279999997
1983-09-20 00:00:00+00:00,,,129.0,315607.72608
1983-09-21 00:00:00+00:00,,,126.0,308268.01152
1983-09-22 00:00:00+00:00,,,127.0,310714.58304
1983-09-23 00:00:00+00:00,,,132.0,322947.44064
1983-09-24 00:00:00+00:00,,,132.0,322947.44064
1983-09-25 00:00:00+00:00,,,130.0,318054.2976
1983-09-26 00:00:00+00:00,,,130.0,318054.2976
1983-09-27 00:00:00+00:00,,,128.0,313161.15456
1983-09-28 00:00:00+00:00,,,126.0,308268.01152
1983-09-29 00:00:00+00:00,,,125.0,305821.44
1983-09-30 00:00:00+00:00,,,126.0,308268.01152
1983-10-01 00:00:00+00:00,,,127.0,310714.58304
1983-10-02 00:00:00+00:00,,,127.0,310714.58304
1983-10-03 00:00:00+00:00,,,127.0,310714.58304
1983-10-04 00:00:00+00:00,,,128.0,313161.15456
1983-10-05 00:00:00+00:00,,,127.0,310714.58304
1983-10-06 00:00:00+00:00,,,125.0,305821.44
1983-10-07 00:00:00+00:00,,,122.0,298481.72543999995
1983-10-08 00:00:00+00:00,,,121.0,296035.15392
1983-10-09 00:00:00+00:00,,,121.0,296035.15392
1983-10-10 00:00:00+00:00,,,119.0,291142.01088
1983-10-11 00:00:00+00:00,,,117.0,286248.86783999996
1983-10-12 00:00:00+00:00,,,120.0,293588.5824
1983-10-13 00:00:00+00:00,,,122.0,298481.72543999995
1983-10-14 00:00:00+00:00,,,122.0,298481.72543999995
1983-10-15 00:00:00+00:00,,,123.0,300928.29696
1983-10-16 00:00:00+00:00,,,122.0,298481.72543999995
1983-10-17 00:00:00+00:00,,,125.0,305821.44
1983-10-18 00:00:00+00:00,,,128.0,313161.15456
1983-10-19 00:00:00+00:00,,,127.0,310714.58304
1983-10-20 00:00:00+00:00,,,126.0,308268.01152
1983-10-21 00:00:00+00:00,,,124.0,303374.86848
1983-10-22 00:00:00+00:00,,,127.0,310714.58304
1983-10-23 00:00:00+00:00,,,148.0,362092.58496
1983-10-24 00:00:00+00:00,,,127.0,310714.58304
1983-10-25 00:00:00+00:00,,,123.0,300928.29696
1983-10-26 00:00:00+00:00,,,124.0,303374.86848
