date,max_temp(C),min_temp(C),avg_temp(C),avg discharge (cfs),outflow(m3/d)
1999-11-04 00:00:00+00:00,6.5,4.5,5.4,17.0,41591.71584
1999-11-05 00:00:00+00:00,5.5,4.0,4.9,12.0,29358.858239999998
1999-11-06 00:00:00+00:00,6.5,5.0,5.7,24.0,58717.716479999995
1999-11-07 00:00:00+00:00,6.5,5.0,5.5,18.0,44038.28736
1999-11-08 00:00:00+00:00,6.0,5.0,5.6,15.0,36698.5728
1999-11-09 00:00:00+00:00,7.0,5.5,6.1,14.0,34252.00128
1999-11-10 00:00:00+00:00,7.0,6.0,6.4,13.0,31805.429760000003
1999-11-11 00:00:00+00:00,7.0,6.0,6.5,14.0,34252.00128
1999-11-12 00:00:00+00:00,8.0,6.5,7.2,17.0,41591.71584
1999-11-13 00:00:00+00:00,8.0,7.0,7.6,33.0,80736.86016
1999-11-14 00:00:00+00:00,7.0,6.0,6.7,24.0,58717.716479999995
1999-11-15 00:00:00+00:00,6.5,5.5,6.0,18.0,44038.28736
1999-11-16 00:00:00+00:00,6.5,5.5,6.2,16.0,39145.14432
1999-11-17 00:00:00+00:00,6.5,6.0,6.3,16.0,39145.14432
1999-11-18 00:00:00+00:00,6.5,5.5,5.9,14.0,34252.00128
1999-11-19 00:00:00+00:00,6.5,5.5,5.8,14.0,34252.00128
1999-11-20 00:00:00+00:00,6.0,5.0,5.8,21.0,51378.001919999995
1999-11-21 00:00:00+00:00,5.5,4.5,5.1,19.0,46484.85888
1999-11-22 00:00:00+00:00,5.5,4.5,5.0,17.0,41591.71584
1999-11-23 00:00:00+00:00,5.5,4.5,5.0,15.0,36698.5728
1999-11-24 00:00:00+00:00,5.0,4.5,4.8,16.0,39145.14432
1999-11-25 00:00:00+00:00,5.0,4.5,5.0,55.0,134561.4336
1999-11-26 00:00:00+00:00,5.5,5.0,5.3,158.0,386558.30016
1999-11-27 00:00:00+00:00,5.5,4.5,5.0,84.0,205512.00767999998
1999-11-28 00:00:00+00:00,5.0,4.0,4.4,48.0,117435.43295999999
1999-11-29 00:00:00+00:00,5.0,4.0,4.5,37.0,90523.14624
1999-11-30 00:00:00+00:00,5.5,5.0,5.0,35.0,85630.00319999999
1999-12-01 00:00:00+00:00,5.0,4.5,4.8,33.0,80736.86016
1999-12-02 00:00:00+00:00,4.5,4.0,4.4,42.0,102756.00383999999
1999-12-03 00:00:00+00:00,4.0,3.0,3.7,39.0,95416.28928000001
1999-12-04 00:00:00+00:00,3.0,2.5,2.9,32.0,78290.28864
1999-12-05 00:00:00+00:00,4.0,2.5,3.3,30.0,73397.1456
1999-12-06 00:00:00+00:00,4.0,3.0,3.5,30.0,73397.1456
1999-12-07 00:00:00+00:00,4.0,3.0,3.5,28.0,68504.00256
1999-12-08 00:00:00+00:00,4.0,3.0,3.3,25.0,61164.288
1999-12-09 00:00:00+00:00,3.5,3.0,3.2,25.0,61164.288
1999-12-10 00:00:00+00:00,3.5,3.0,3.2,24.0,58717.716479999995
1999-12-11 00:00:00+00:00,3.5,3.0,3.2,24.0,58717.716479999995
1999-12-12 00:00:00+00:00,3.5,3.5,3.6,66.0,161473.72032
1999-12-13 00:00:00+00:00,4.0,3.5,3.7,113.0,276462.58176000003
1999-12-14 00:00:00+00:00,3.5,3.0,3.4,62.0,151687.43424
1999-12-15 00:00:00+00:00,4.0,3.5,3.6,51.0,124775.14752
1999-12-16 00:00:00+00:00,4.5,4.0,4.0,71.0,173706.57792
1999-12-17 00:00:00+00:00,4.5,3.5,4.0,94.0,229977.72288
1999-12-18 00:00:00+00:00,4.5,4.5,4.5,172.0,420810.30144
1999-12-19 00:00:00+00:00,4.5,4.0,4.1,119.0,291142.01088
1999-12-20 00:00:00+00:00,4.5,4.0,4.1,76.0,185939.43552
1999-12-21 00:00:00+00:00,4.5,4.0,4.2,58.0,141901.14816
1999-12-22 00:00:00+00:00,4.5,4.0,4.1,47.0,114988.86144
1999-12-23 00:00:00+00:00,4.0,3.0,3.6,41.0,100309.43231999999
1999-12-24 00:00:00+00:00,3.5,2.5,2.9,35.0,85630.00319999999
1999-12-25 00:00:00+00:00,3.5,2.0,2.8,32.0,78290.28864
1999-12-26 00:00:00+00:00,2.5,2.0,2.3,30.0,73397.1456
1999-12-27 00:00:00+00:00,2.5,2.0,2.2,28.0,68504.00256
1999-12-28 00:00:00+00:00,2.0,1.5,1.8,27.0,66057.43104
1999-12-29 00:00:00+00:00,2.0,1.5,1.8,26.0,63610.859520000005
1999-12-30 00:00:00+00:00,2.0,1.5,1.7,25.0,61164.288
1999-12-31 00:00:00+00:00,2.0,1.0,1.6,24.0,58717.716479999995
2000-01-01 00:00:00+00:00,2.0,1.5,1.8,24.0,58717.716479999995
2000-01-02 00:00:00+00:00,2.0,1.5,1.8,23.0,56271.144960000005
2000-01-03 00:00:00+00:00,2.5,1.5,1.9,20.0,48931.4304
2000-01-04 00:00:00+00:00,2.5,1.0,1.8,21.0,51378.001919999995
2000-01-05 00:00:00+00:00,2.5,2.0,2.1,19.0,46484.85888
2000-01-06 00:00:00+00:00,2.5,1.5,2.0,18.0,44038.28736
2000-01-07 00:00:00+00:00,3.0,2.0,2.3,18.0,44038.28736
2000-01-08 00:00:00+00:00,2.5,2.0,2.2,21.0,51378.001919999995
2000-01-09 00:00:00+00:00,2.0,1.0,1.5,21.0,51378.001919999995
2000-01-10 00:00:00+00:00,2.0,1.0,1.5,19.0,46484.85888
2000-01-11 00:00:00+00:00,2.0,1.5,1.6,19.0,46484.85888
2000-01-12 00:00:00+00:00,2.0,1.0,1.4,19.0,46484.85888
2000-01-13 00:00:00+00:00,2.0,1.5,1.5,18.0,44038.28736
2000-01-14 00:00:00+00:00,2.5,1.5,2.1,24.0,58717.716479999995
2000-01-15 00:00:00+00:00,2.0,1.5,1.8,30.0,73397.1456
2000-01-16 00:00:00+00:00,2.5,1.0,2.1,46.0,112542.28992000001
2000-01-17 00:00:00+00:00,3.0,2.0,2.4,63.0,154134.00576
2000-01-18 00:00:00+00:00,2.5,1.5,2.1,54.0,132114.86208
2000-01-19 00:00:00+00:00,2.0,1.5,1.5,46.0,112542.28992000001
2000-01-20 00:00:00+00:00,2.5,1.5,1.9,41.0,100309.43231999999
2000-01-21 00:00:00+00:00,2.0,1.5,1.9,38.0,92969.71776
2000-01-22 00:00:00+00:00,2.5,2.0,2.2,33.0,80736.86016
2000-01-23 00:00:00+00:00,2.0,1.0,1.7,30.0,73397.1456
2000-01-24 00:00:00+00:00,2.5,1.5,2.0,29.0,70950.57408
2000-01-25 00:00:00+00:00,2.5,2.0,2.2,28.0,68504.00256
2000-01-26 00:00:00+00:00,2.5,2.0,2.2,27.0,66057.43104
2000-01-27 00:00:00+00:00,2.5,2.0,2.1,25.0,61164.288
2000-01-28 00:00:00+00:00,3.0,1.0,2.1,24.0,58717.716479999995
2000-01-29 00:00:00+00:00,1.0,0.0,0.6,22.0,53824.57344
2000-01-30 00:00:00+00:00,0.5,0.0,0.3,22.0,53824.57344
2000-01-31 00:00:00+00:00,1.5,0.5,0.8,22.0,53824.57344
2000-02-01 00:00:00+00:00,2.5,1.0,1.7,46.0,112542.28992000001
2000-02-02 00:00:00+00:00,3.5,2.0,2.9,175.0,428150.016
2000-02-03 00:00:00+00:00,3.5,2.5,3.0,121.0,296035.15392
2000-02-04 00:00:00+00:00,3.5,2.0,2.8,89.0,217744.86528
2000-02-05 00:00:00+00:00,4.0,3.0,3.2,69.0,168813.43488
2000-02-06 00:00:00+00:00,4.0,3.0,3.4,58.0,141901.14816
2000-02-07 00:00:00+00:00,4.0,3.0,3.3,52.0,127221.71904000001
2000-02-08 00:00:00+00:00,4.0,3.0,3.4,53.0,129668.29056000001
2000-02-09 00:00:00+00:00,4.0,2.5,3.3,72.0,176153.14944
2000-02-10 00:00:00+00:00,3.0,2.0,2.5,83.0,203065.43616
2000-02-11 00:00:00+00:00,3.0,2.0,2.5,75.0,183492.864
2000-02-12 00:00:00+00:00,3.5,2.5,2.9,66.0,161473.72032
2000-02-13 00:00:00+00:00,4.0,2.5,3.0,57.0,139454.57663999998
2000-02-14 00:00:00+00:00,3.0,2.5,2.8,53.0,129668.29056000001
2000-02-15 00:00:00+00:00,3.5,2.5,2.7,48.0,117435.43295999999
2000-02-16 00:00:00+00:00,3.0,1.5,2.1,42.0,102756.00383999999
2000-02-17 00:00:00+00:00,2.5,1.0,1.9,41.0,100309.43231999999
2000-02-18 00:00:00+00:00,2.5,1.0,1.9,38.0,92969.71776
2000-02-19 00:00:00+00:00,2.5,0.5,1.3,36.0,88076.57472
2000-02-20 00:00:00+00:00,2.5,0.5,1.5,36.0,88076.57472
2000-02-21 00:00:00+00:00,3.5,2.0,2.5,37.0,90523.14624
2000-02-22 00:00:00+00:00,4.0,2.5,3.1,43.0,105202.57536
2000-02-23 00:00:00+00:00,4.0,3.0,3.2,71.0,173706.57792
2000-02-24 00:00:00+00:00,4.0,3.0,3.4,89.0,217744.86528
2000-02-25 00:00:00+00:00,4.0,2.5,3.1,78.0,190832.57856000002
2000-02-26 00:00:00+00:00,4.0,3.0,3.4,68.0,166366.86336
2000-02-27 00:00:00+00:00,4.5,3.5,3.7,66.0,161473.72032
2000-02-28 00:00:00+00:00,4.5,3.5,3.7,78.0,190832.57856000002
2000-02-29 00:00:00+00:00,4.5,3.5,3.8,88.0,215298.29376
2000-03-01 00:00:00+00:00,4.5,3.5,3.9,83.0,203065.43616
2000-03-02 00:00:00+00:00,4.5,3.5,4.0,78.0,190832.57856000002
2000-03-03 00:00:00+00:00,5.0,3.5,4.1,75.0,183492.864
2000-03-04 00:00:00+00:00,4.5,4.0,4.2,87.0,212851.72223999997
2000-03-05 00:00:00+00:00,5.0,4.0,4.4,117.0,286248.86783999996
2000-03-06 00:00:00+00:00,4.5,4.0,4.3,118.0,288695.43936
2000-03-07 00:00:00+00:00,5.0,4.0,4.3,101.0,247103.72351999997
2000-03-08 00:00:00+00:00,5.0,3.5,4.2,86.0,210405.15072
2000-03-09 00:00:00+00:00,5.0,3.5,4.1,76.0,185939.43552
2000-03-10 00:00:00+00:00,6.0,3.5,4.4,67.0,163920.29184000002
2000-03-11 00:00:00+00:00,5.0,3.5,4.1,67.0,163920.29184000002
2000-03-12 00:00:00+00:00,5.0,3.0,4.1,63.0,154134.00576
2000-03-13 00:00:00+00:00,5.0,3.5,4.1,60.0,146794.2912
2000-03-14 00:00:00+00:00,5.5,3.5,4.2,67.0,163920.29184000002
2000-03-15 00:00:00+00:00,5.0,3.0,3.8,67.0,163920.29184000002
2000-03-16 00:00:00+00:00,4.5,3.5,3.8,67.0,163920.29184000002
2000-03-17 00:00:00+00:00,4.0,3.5,3.6,63.0,154134.00576
2000-03-18 00:00:00+00:00,5.0,3.5,4.1,59.0,144347.71968
2000-03-19 00:00:00+00:00,4.5,3.0,3.7,63.0,154134.00576
2000-03-20 00:00:00+00:00,4.5,2.5,3.4,58.0,141901.14816
2000-03-21 00:00:00+00:00,5.0,2.5,3.6,54.0,132114.86208
2000-03-22 00:00:00+00:00,6.5,3.0,4.6,54.0,132114.86208
2000-03-23 00:00:00+00:00,5.0,3.5,4.2,84.0,205512.00767999998
2000-03-24 00:00:00+00:00,6.0,3.5,4.2,94.0,229977.72288
2000-03-25 00:00:00+00:00,5.0,3.5,4.1,85.0,207958.5792
2000-03-26 00:00:00+00:00,6.5,3.5,4.7,75.0,183492.864
2000-03-27 00:00:00+00:00,6.5,3.5,4.9,80.0,195725.7216
2000-03-28 00:00:00+00:00,5.0,4.0,4.5,104.0,254443.43808000002
2000-03-29 00:00:00+00:00,5.0,4.0,4.4,97.0,237317.43744
2000-03-30 00:00:00+00:00,6.0,3.5,4.4,77.0,188386.00704
2000-03-31 00:00:00+00:00,6.5,3.0,4.5,68.0,166366.86336
2000-04-01 00:00:00+00:00,6.5,4.0,5.0,69.0,168813.43488
2000-04-02 00:00:00+00:00,7.0,4.5,5.2,90.0,220191.4368
2000-04-03 00:00:00+00:00,7.0,4.0,5.3,140.0,342520.01279999997
2000-04-04 00:00:00+00:00,6.5,4.5,5.4,202.0,494207.44703999994
2000-04-05 00:00:00+00:00,5.5,4.0,4.8,258.0,631215.45216
2000-04-06 00:00:00+00:00,5.0,4.0,4.5,160.0,391451.4432
2000-04-07 00:00:00+00:00,6.5,3.5,4.8,106.0,259336.58112000002
2000-04-08 00:00:00+00:00,7.0,3.5,5.0,88.0,215298.29376
2000-04-09 00:00:00+00:00,8.0,4.0,5.5,95.0,232424.2944
2000-04-10 00:00:00+00:00,7.5,4.5,5.8,138.0,337626.86976
2000-04-11 00:00:00+00:00,7.5,4.5,5.8,192.0,469741.73183999996
2000-04-12 00:00:00+00:00,7.0,5.0,5.9,238.0,582284.02176
2000-04-13 00:00:00+00:00,6.0,5.0,5.7,371.0,907678.03392
2000-04-14 00:00:00+00:00,6.0,5.0,5.3,517.0,1264877.47584
2000-04-15 00:00:00+00:00,6.5,5.0,5.6,321.0,785349.45792
2000-04-16 00:00:00+00:00,7.0,5.0,5.6,264.0,645894.88128
2000-04-17 00:00:00+00:00,7.5,5.0,6.1,232.0,567604.59264
2000-04-18 00:00:00+00:00,8.0,5.0,6.2,249.0,609196.30848
2000-04-19 00:00:00+00:00,8.0,5.0,6.1,272.0,665467.45344
2000-04-20 00:00:00+00:00,8.0,5.0,6.1,240.0,587177.1648
2000-04-21 00:00:00+00:00,8.0,5.5,6.4,234.0,572497.7356799999
2000-04-22 00:00:00+00:00,7.0,5.0,6.0,279.0,682593.4540799999
2000-04-23 00:00:00+00:00,6.5,4.5,5.3,237.0,579837.45024
2000-04-24 00:00:00+00:00,6.5,4.5,5.3,161.0,393898.01472000004
2000-04-25 00:00:00+00:00,6.0,4.5,5.1,123.0,300928.29696
2000-04-26 00:00:00+00:00,8.5,5.0,6.2,101.0,247103.72351999997
2000-04-27 00:00:00+00:00,9.5,5.0,6.9,98.0,239764.00896
2000-04-28 00:00:00+00:00,7.5,5.5,6.2,154.0,376772.01408
2000-04-29 00:00:00+00:00,7.5,5.0,5.8,138.0,337626.86976
2000-04-30 00:00:00+00:00,9.0,5.0,6.6,114.0,278909.15327999997
2000-05-01 00:00:00+00:00,9.5,5.5,7.0,124.0,303374.86848
2000-05-02 00:00:00+00:00,7.5,5.5,6.3,178.0,435489.73056
2000-05-03 00:00:00+00:00,7.0,5.5,6.2,196.0,479528.01792
2000-05-04 00:00:00+00:00,7.0,5.5,5.9,183.0,447722.58816
2000-05-05 00:00:00+00:00,7.0,5.0,5.7,142.0,347413.15584
2000-05-06 00:00:00+00:00,7.0,4.5,5.8,112.0,274016.01024
2000-05-07 00:00:00+00:00,8.5,4.5,6.0,100.0,244657.152
2000-05-08 00:00:00+00:00,7.5,4.5,6.1,92.0,225084.57984000002
2000-05-09 00:00:00+00:00,8.0,6.0,6.5,95.0,232424.2944
2000-05-10 00:00:00+00:00,7.0,5.0,6.0,106.0,259336.58112000002
2000-05-11 00:00:00+00:00,6.0,5.0,5.3,99.0,242210.58048
2000-05-12 00:00:00+00:00,8.0,5.0,6.1,83.0,203065.43616
2000-05-13 00:00:00+00:00,8.5,5.0,6.5,75.0,183492.864
2000-05-14 00:00:00+00:00,8.0,6.0,6.8,73.0,178599.72095999998
2000-05-15 00:00:00+00:00,9.5,6.0,7.5,82.0,200618.86463999999
2000-05-16 00:00:00+00:00,10.0,6.0,7.7,107.0,261783.15264
2000-05-17 00:00:00+00:00,10.0,6.0,7.6,135.0,330287.1552
2000-05-18 00:00:00+00:00,9.0,6.0,7.3,136.0,332733.72672
2000-05-19 00:00:00+00:00,8.0,6.5,7.0,123.0,300928.29696
2000-05-20 00:00:00+00:00,9.5,6.0,7.6,117.0,286248.86783999996
2000-05-21 00:00:00+00:00,9.5,7.0,8.0,121.0,296035.15392
2000-05-22 00:00:00+00:00,10.5,7.0,8.4,130.0,318054.2976
2000-05-23 00:00:00+00:00,10.5,7.0,8.3,123.0,300928.29696
2000-05-24 00:00:00+00:00,10.0,6.5,8.0,106.0,259336.58112000002
2000-05-25 00:00:00+00:00,10.5,6.5,8.4,94.0,229977.72288
2000-05-26 00:00:00+00:00,9.5,7.0,8.1,84.0,205512.00767999998
2000-05-27 00:00:00+00:00,9.5,7.0,8.1,77.0,188386.00704
2000-05-28 00:00:00+00:00,10.0,7.0,8.0,78.0,190832.57856000002
2000-05-29 00:00:00+00:00,9.0,6.0,7.5,71.0,173706.57792
2000-05-30 00:00:00+00:00,9.5,6.0,7.5,64.0,156580.57728
2000-05-31 00:00:00+00:00,8.5,6.5,7.4,71.0,173706.57792
2000-06-01 00:00:00+00:00,10.5,6.0,8.0,65.0,159027.1488
2000-06-02 00:00:00+00:00,11.0,7.0,8.7,61.0,149240.86271999998
2000-06-03 00:00:00+00:00,12.0,7.0,9.3,59.0,144347.71968
2000-06-04 00:00:00+00:00,13.0,7.5,9.8,59.0,144347.71968
2000-06-05 00:00:00+00:00,11.5,8.0,9.7,61.0,149240.86271999998
2000-06-06 00:00:00+00:00,12.5,8.5,10.1,59.0,144347.71968
2000-06-07 00:00:00+00:00,13.5,8.5,10.7,52.0,127221.71904000001
2000-06-08 00:00:00+00:00,10.5,9.0,9.6,49.0,119882.00448
2000-06-09 00:00:00+00:00,10.0,8.5,9.1,46.0,112542.28992000001
2000-06-10 00:00:00+00:00,9.5,7.5,8.5,43.0,105202.57536
2000-06-11 00:00:00+00:00,10.0,7.5,8.5,38.0,92969.71776
2000-06-12 00:00:00+00:00,9.0,8.0,8.7,50.0,122328.576
2000-06-13 00:00:00+00:00,11.5,8.0,9.4,62.0,151687.43424
2000-06-14 00:00:00+00:00,9.5,8.5,9.0,61.0,149240.86271999998
2000-06-15 00:00:00+00:00,11.5,8.0,9.6,54.0,132114.86208
2000-06-16 00:00:00+00:00,12.5,7.5,9.7,48.0,117435.43295999999
2000-06-17 00:00:00+00:00,12.5,8.0,10.1,44.0,107649.14688
2000-06-18 00:00:00+00:00,12.0,8.5,10.1,40.0,97862.8608
2000-06-19 00:00:00+00:00,11.5,9.0,10.1,37.0,90523.14624
2000-06-20 00:00:00+00:00,13.5,8.5,10.8,33.0,80736.86016
2000-06-21 00:00:00+00:00,14.0,9.0,11.4,31.0,75843.71712
2000-06-22 00:00:00+00:00,15.0,10.0,12.2,29.0,70950.57408
2000-06-23 00:00:00+00:00,14.5,9.5,11.6,28.0,68504.00256
2000-06-24 00:00:00+00:00,12.5,10.0,11.1,26.0,63610.859520000005
2000-06-25 00:00:00+00:00,15.5,10.0,12.3,25.0,61164.288
2000-06-26 00:00:00+00:00,16.0,10.0,12.5,23.0,56271.144960000005
2000-06-27 00:00:00+00:00,16.5,10.5,13.0,22.0,53824.57344
2000-06-28 00:00:00+00:00,17.0,10.5,13.3,21.0,51378.001919999995
2000-06-29 00:00:00+00:00,16.5,11.5,13.6,21.0,51378.001919999995
2000-06-30 00:00:00+00:00,17.0,11.0,13.8,22.0,53824.57344
2000-07-01 00:00:00+00:00,16.5,11.5,13.7,21.0,51378.001919999995
2000-07-02 00:00:00+00:00,16.0,11.0,13.3,20.0,48931.4304
2000-07-03 00:00:00+00:00,12.5,11.0,11.8,20.0,48931.4304
2000-07-04 00:00:00+00:00,13.0,10.5,11.5,21.0,51378.001919999995
2000-07-05 00:00:00+00:00,14.0,10.0,11.9,19.0,46484.85888
2000-07-06 00:00:00+00:00,13.0,11.0,12.1,21.0,51378.001919999995
2000-07-07 00:00:00+00:00,16.5,11.0,13.1,18.0,44038.28736
2000-07-08 00:00:00+00:00,15.0,11.0,12.8,17.0,41591.71584
2000-07-09 00:00:00+00:00,16.0,12.0,13.6,17.0,41591.71584
2000-07-10 00:00:00+00:00,16.5,11.0,13.6,16.0,39145.14432
2000-07-11 00:00:00+00:00,17.5,11.5,14.1,16.0,39145.14432
2000-07-12 00:00:00+00:00,17.5,12.0,14.5,15.0,36698.5728
2000-07-13 00:00:00+00:00,17.5,12.5,14.8,15.0,36698.5728
2000-07-14 00:00:00+00:00,18.0,12.5,14.9,14.0,34252.00128
2000-07-15 00:00:00+00:00,17.5,12.5,14.8,14.0,34252.00128
2000-07-16 00:00:00+00:00,18.0,12.0,14.7,14.0,34252.00128
2000-07-17 00:00:00+00:00,18.0,12.5,15.0,13.0,31805.429760000003
2000-07-18 00:00:00+00:00,17.5,13.0,14.8,13.0,31805.429760000003
2000-07-19 00:00:00+00:00,18.5,13.0,15.6,13.0,31805.429760000003
2000-07-20 00:00:00+00:00,19.0,13.5,15.8,12.0,29358.858239999998
2000-07-21 00:00:00+00:00,19.0,13.5,16.0,12.0,29358.858239999998
2000-07-22 00:00:00+00:00,18.5,14.0,16.0,12.0,29358.858239999998
2000-07-23 00:00:00+00:00,18.0,14.0,15.8,12.0,29358.858239999998
2000-07-24 00:00:00+00:00,18.5,13.5,15.8,11.0,26912.28672
2000-07-25 00:00:00+00:00,18.5,14.0,15.9,11.0,26912.28672
2000-07-26 00:00:00+00:00,18.5,14.0,16.0,11.0,26912.28672
2000-07-27 00:00:00+00:00,18.5,14.0,16.1,11.0,26912.28672
2000-07-28 00:00:00+00:00,19.0,14.0,16.3,11.0,26912.28672
2000-07-29 00:00:00+00:00,19.5,14.5,16.8,10.0,24465.7152
2000-07-30 00:00:00+00:00,19.0,15.0,16.9,10.0,24465.7152
2000-07-31 00:00:00+00:00,19.5,15.5,17.0,10.0,24465.7152
2000-08-01 00:00:00+00:00,20.0,15.5,17.3,9.9,24221.058048000003
2000-08-02 00:00:00+00:00,19.5,15.0,16.9,9.7,23731.743743999996
2000-08-03 00:00:00+00:00,19.5,15.0,17.0,9.6,23487.086591999996
2000-08-04 00:00:00+00:00,19.5,15.5,17.1,9.4,22997.772288
2000-08-05 00:00:00+00:00,19.5,15.0,16.9,9.1,22263.800832
2000-08-06 00:00:00+00:00,19.5,15.0,17.1,9.1,22263.800832
2000-08-07 00:00:00+00:00,19.5,15.0,17.0,9.0,22019.14368
2000-08-08 00:00:00+00:00,19.5,15.0,17.0,8.8,21529.829376
2000-08-09 00:00:00+00:00,19.5,15.0,17.2,8.7,21285.172223999998
2000-08-10 00:00:00+00:00,19.0,15.5,17.0,8.6,21040.515072
2000-08-11 00:00:00+00:00,19.0,15.0,16.8,8.7,21285.172223999998
2000-08-12 00:00:00+00:00,18.5,14.0,15.9,8.3,20306.543616
2000-08-13 00:00:00+00:00,18.5,14.0,15.9,8.2,20061.886464
2000-08-14 00:00:00+00:00,18.0,14.0,15.8,8.1,19817.229312
2000-08-15 00:00:00+00:00,18.0,14.0,15.8,8.0,19572.57216
2000-08-16 00:00:00+00:00,18.0,13.5,15.5,7.9,19327.915008
2000-08-17 00:00:00+00:00,17.5,13.5,15.5,7.8,19083.257856
2000-08-18 00:00:00+00:00,18.0,14.0,15.7,7.7,18838.600704
2000-08-19 00:00:00+00:00,16.5,14.0,15.1,7.7,18838.600704
2000-08-20 00:00:00+00:00,17.0,13.5,14.8,7.7,18838.600704
2000-08-21 00:00:00+00:00,17.0,13.0,14.7,7.6,18593.943551999997
2000-08-22 00:00:00+00:00,17.5,13.0,14.9,7.5,18349.2864
2000-08-23 00:00:00+00:00,17.5,13.5,15.1,7.4,18104.629248
2000-08-24 00:00:00+00:00,17.5,14.0,15.5,7.3,17859.972096
2000-08-25 00:00:00+00:00,18.0,14.0,15.7,7.2,17615.314944
2000-08-26 00:00:00+00:00,17.0,14.0,15.0,7.2,17615.314944
2000-08-27 00:00:00+00:00,16.5,13.5,14.5,7.2,17615.314944
2000-08-28 00:00:00+00:00,16.5,12.5,14.2,7.1,17370.657791999998
2000-08-29 00:00:00+00:00,16.5,12.5,14.4,7.0,17126.00064
2000-08-30 00:00:00+00:00,16.5,14.0,15.0,7.3,17859.972096
2000-08-31 00:00:00+00:00,16.5,13.5,14.7,7.2,17615.314944
2000-09-01 00:00:00+00:00,15.0,14.0,14.4,8.1,19817.229312
2000-09-02 00:00:00+00:00,14.0,13.0,13.6,8.3,20306.543616
2000-09-03 00:00:00+00:00,14.5,12.0,13.3,7.9,19327.915008
2000-09-04 00:00:00+00:00,14.5,12.5,13.2,7.6,18593.943551999997
2000-09-05 00:00:00+00:00,13.5,12.5,12.8,7.5,18349.2864
2000-09-06 00:00:00+00:00,13.5,12.0,12.8,7.6,18593.943551999997
2000-09-07 00:00:00+00:00,15.0,11.5,13.0,7.5,18349.2864
2000-09-08 00:00:00+00:00,13.5,12.0,12.6,7.8,19083.257856
2000-09-09 00:00:00+00:00,12.5,11.5,11.9,8.3,20306.543616
2000-09-10 00:00:00+00:00,12.5,11.5,12.0,9.8,23976.400896000003
2000-09-11 00:00:00+00:00,14.0,11.5,12.6,9.4,22997.772288
2000-09-12 00:00:00+00:00,15.0,11.5,12.9,7.8,19083.257856
2000-09-13 00:00:00+00:00,15.5,12.0,13.3,7.4,18104.629248
2000-09-14 00:00:00+00:00,15.5,12.0,13.5,7.2,17615.314944
2000-09-15 00:00:00+00:00,15.5,12.5,13.5,7.1,17370.657791999998
2000-09-16 00:00:00+00:00,15.5,12.5,13.8,7.0,17126.00064
