date,max_temp(C),min_temp(C),avg_temp(C),avg discharge (cfs),outflow(m3/d)
2002-02-18 00:00:00+00:00,4.6,4.1,4.3,50.0,122328.576
2002-02-19 00:00:00+00:00,4.4,4.2,4.2,85.0,207958.5792
2002-02-20 00:00:00+00:00,4.6,4.1,4.3,97.0,237317.43744
2002-02-21 00:00:00+00:00,,,,140.0,342520.01279999997
2002-02-22 00:00:00+00:00,4.6,4.2,4.4,180.0,440382.8736
2002-02-23 00:00:00+00:00,4.4,3.9,4.2,240.0,587177.1648
2002-02-24 00:00:00+00:00,4.3,3.9,4.1,200.0,489314.304
2002-02-25 00:00:00+00:00,4.2,3.6,3.9,130.0,318054.2976
2002-02-26 00:00:00+00:00,4.1,3.5,3.8,100.0,244657.152
2002-02-27 00:00:00+00:00,4.1,3.4,3.8,80.0,195725.7216
2002-02-28 00:00:00+00:00,4.2,3.5,3.9,66.7,163186.320384
2002-03-01 00:00:00+00:00,,3.0,,55.8,136518.690816
2002-03-02 00:00:00+00:00,,,,47.2,115478.17574400001
2002-03-03 00:00:00+00:00,,,,42.1,103000.660992
2002-03-04 00:00:00+00:00,,,,40.5,99086.14656000001
2002-03-05 00:00:00+00:00,,,,42.9,104957.91820799999
2002-03-06 00:00:00+00:00,,,,86.1,210649.80787199998
2002-03-07 00:00:00+00:00,3.8,3.0,3.5,90.1,220436.093952
2002-03-08 00:00:00+00:00,3.5,3.0,3.3,65.3,159761.120256
2002-03-09 00:00:00+00:00,4.0,3.2,3.6,53.9,131870.204928
2002-03-10 00:00:00+00:00,4.2,3.8,3.9,49.8,121839.261696
2002-03-11 00:00:00+00:00,4.2,3.9,4.0,168.0,411024.01535999996
2002-03-12 00:00:00+00:00,3.9,3.6,3.8,389.0,951716.3212799999
2002-03-13 00:00:00+00:00,3.7,3.3,3.5,217.0,530906.01984
2002-03-14 00:00:00+00:00,3.9,3.5,3.6,128.0,313161.15456
2002-03-15 00:00:00+00:00,4.0,3.3,3.6,90.1,220436.093952
2002-03-16 00:00:00+00:00,3.3,2.1,2.8,67.6,165388.234752
2002-03-17 00:00:00+00:00,3.1,2.5,2.8,53.8,131625.547776
2002-03-18 00:00:00+00:00,3.3,2.1,2.9,44.8,109606.40409599998
2002-03-19 00:00:00+00:00,2.9,1.4,2.2,41.8,102266.68953599999
2002-03-20 00:00:00+00:00,3.9,2.9,3.4,39.2,95905.60358400001
2002-03-21 00:00:00+00:00,4.2,3.2,3.7,41.0,100309.43231999999
2002-03-22 00:00:00+00:00,4.3,3.2,3.7,39.0,95416.28928000001
2002-03-23 00:00:00+00:00,4.5,3.7,4.0,43.8,107159.83257599999
2002-03-24 00:00:00+00:00,4.8,3.9,4.2,67.7,165632.891904
2002-03-25 00:00:00+00:00,4.8,4.0,4.3,73.5,179823.00672
2002-03-26 00:00:00+00:00,5.0,3.9,4.4,78.0,190832.57856000002
2002-03-27 00:00:00+00:00,4.8,4.1,4.4,93.3,228265.12281600002
2002-03-28 00:00:00+00:00,4.8,4.2,4.4,87.2,213341.036544
2002-03-29 00:00:00+00:00,5.2,4.2,4.6,80.3,196459.693056
2002-03-30 00:00:00+00:00,5.2,4.1,4.5,83.6,204533.37907199998
2002-03-31 00:00:00+00:00,5.3,4.1,4.6,97.1,237562.094592
2002-04-01 00:00:00+00:00,5.3,4.1,4.6,115.0,281355.72479999997
2002-04-02 00:00:00+00:00,5.3,4.1,4.6,131.0,320500.86912
2002-04-03 00:00:00+00:00,5.4,4.1,4.7,150.0,366985.728
2002-04-04 00:00:00+00:00,5.5,4.2,4.8,187.0,457508.87424
2002-04-05 00:00:00+00:00,4.8,4.5,4.6,228.0,557818.3065599999
2002-04-06 00:00:00+00:00,5.2,4.5,4.7,205.0,501547.1616
2002-04-07 00:00:00+00:00,4.8,4.4,4.5,194.0,474634.87488
2002-04-08 00:00:00+00:00,5.5,4.3,4.8,181.0,442829.44512
2002-04-09 00:00:00+00:00,4.8,4.4,4.6,248.0,606749.73696
2002-04-10 00:00:00+00:00,4.8,4.3,4.5,511.0,1250198.04672
2002-04-11 00:00:00+00:00,5.0,4.5,4.7,368.0,900338.3193600001
2002-04-12 00:00:00+00:00,5.4,4.6,4.9,337.0,824494.60224
2002-04-13 00:00:00+00:00,5.4,4.9,5.0,440.0,1076491.4688
2002-04-14 00:00:00+00:00,5.0,3.6,4.0,1280.0,3131611.5456
2002-04-15 00:00:00+00:00,4.3,3.7,3.8,335.0,819601.4591999999
2002-04-16 00:00:00+00:00,4.2,3.6,3.8,181.0,442829.44512
2002-04-17 00:00:00+00:00,4.3,3.6,3.9,131.0,320500.86912
2002-04-18 00:00:00+00:00,5.0,3.8,4.4,105.0,256890.0096
2002-04-19 00:00:00+00:00,5.2,4.1,4.5,86.8,212362.407936
2002-04-20 00:00:00+00:00,6.0,4.3,4.9,74.5,182269.57824
2002-04-21 00:00:00+00:00,6.2,4.2,5.0,70.5,172483.29216
2002-04-22 00:00:00+00:00,6.2,4.5,5.2,70.8,173217.263616
2002-04-23 00:00:00+00:00,5.6,4.0,4.8,76.1,186184.092672
2002-04-24 00:00:00+00:00,5.9,3.6,4.7,75.0,183492.864
2002-04-25 00:00:00+00:00,6.2,4.1,5.1,79.7,194991.75014400002
2002-04-26 00:00:00+00:00,5.3,4.3,4.7,91.6,224105.95123199996
2002-04-27 00:00:00+00:00,5.1,4.1,4.5,88.5,216521.57952
2002-04-28 00:00:00+00:00,6.0,3.9,4.8,77.7,190098.607104
2002-04-29 00:00:00+00:00,6.5,4.1,5.2,82.6,202086.80755199998
2002-04-30 00:00:00+00:00,5.8,4.5,5.1,107.0,261783.15264
2002-05-01 00:00:00+00:00,6.5,4.8,5.4,112.0,274016.01024
2002-05-02 00:00:00+00:00,6.8,4.9,5.5,131.0,320500.86912
2002-05-03 00:00:00+00:00,5.5,4.3,4.9,140.0,342520.01279999997
2002-05-04 00:00:00+00:00,5.8,3.7,4.7,118.0,288695.43936
2002-05-05 00:00:00+00:00,5.2,4.4,4.8,106.0,259336.58112000002
2002-05-06 00:00:00+00:00,4.5,3.7,4.2,102.0,249550.29504
2002-05-07 00:00:00+00:00,4.6,3.4,4.0,80.3,196459.693056
2002-05-08 00:00:00+00:00,5.8,3.7,4.6,65.0,159027.1488
2002-05-09 00:00:00+00:00,5.4,4.3,4.7,58.0,141901.14816
2002-05-10 00:00:00+00:00,6.3,4.3,5.1,53.0,129668.29056000001
2002-05-11 00:00:00+00:00,6.8,4.1,5.4,53.9,131870.204928
2002-05-12 00:00:00+00:00,7.5,4.7,5.9,75.9,185694.77836800003
2002-05-13 00:00:00+00:00,5.8,4.9,5.3,122.0,298481.72543999995
2002-05-14 00:00:00+00:00,6.3,4.5,5.2,126.0,308268.01152
2002-05-15 00:00:00+00:00,6.4,4.1,5.2,120.0,293588.5824
2002-05-16 00:00:00+00:00,6.6,4.1,5.3,114.0,278909.15327999997
2002-05-17 00:00:00+00:00,7.0,5.1,5.8,124.0,303374.86848
2002-05-18 00:00:00+00:00,6.0,5.2,5.6,137.0,335180.29824
2002-05-19 00:00:00+00:00,5.6,5.0,5.3,132.0,322947.44064
2002-05-20 00:00:00+00:00,6.2,4.7,5.4,125.0,305821.44
2002-05-21 00:00:00+00:00,5.9,4.8,5.2,123.0,300928.29696
2002-05-22 00:00:00+00:00,5.6,4.7,5.1,135.0,330287.1552
2002-05-23 00:00:00+00:00,6.8,4.6,5.5,128.0,313161.15456
2002-05-24 00:00:00+00:00,7.0,4.7,5.8,128.0,313161.15456
2002-05-25 00:00:00+00:00,7.3,5.2,6.1,144.0,352306.29888
2002-05-26 00:00:00+00:00,7.5,5.5,6.3,174.0,425703.44447999995
2002-05-27 00:00:00+00:00,6.6,5.5,6.0,188.0,459955.44576
2002-05-28 00:00:00+00:00,6.5,5.7,6.1,214.0,523566.30528
2002-05-29 00:00:00+00:00,7.1,5.8,6.3,296.0,724185.16992
2002-05-30 00:00:00+00:00,7.9,5.4,6.4,232.0,567604.59264
2002-05-31 00:00:00+00:00,7.9,5.3,6.5,193.0,472188.30335999996
2002-06-01 00:00:00+00:00,7.8,5.6,6.5,174.0,425703.44447999995
2002-06-02 00:00:00+00:00,7.8,5.5,6.5,156.0,381665.15712000005
2002-06-03 00:00:00+00:00,7.6,5.5,6.6,141.0,344966.58432
2002-06-04 00:00:00+00:00,7.9,6.2,6.9,139.0,340073.44128
2002-06-05 00:00:00+00:00,8.0,6.5,7.1,151.0,369432.29951999994
2002-06-06 00:00:00+00:00,7.3,5.5,6.4,143.0,349859.72736
2002-06-07 00:00:00+00:00,6.3,5.0,5.7,113.0,276462.58176000003
2002-06-08 00:00:00+00:00,6.3,5.0,5.5,88.3,216032.26521599997
2002-06-09 00:00:00+00:00,6.6,5.4,5.9,76.2,186428.749824
2002-06-10 00:00:00+00:00,8.4,6.0,7.1,77.9,190587.92140800002
2002-06-11 00:00:00+00:00,8.6,6.0,7.4,98.1,240008.66611199998
2002-06-12 00:00:00+00:00,9.1,6.6,7.7,124.0,303374.86848
2002-06-13 00:00:00+00:00,9.9,7.0,8.3,143.0,349859.72736
2002-06-14 00:00:00+00:00,9.7,7.1,8.3,143.0,349859.72736
2002-06-15 00:00:00+00:00,9.5,7.1,8.2,125.0,305821.44
2002-06-16 00:00:00+00:00,9.1,7.5,8.2,109.0,266676.29568
2002-06-17 00:00:00+00:00,7.8,7.2,7.5,103.0,251996.86656
2002-06-18 00:00:00+00:00,7.5,6.6,7.0,159.0,389004.87168
2002-06-19 00:00:00+00:00,8.6,6.1,7.2,113.0,276462.58176000003
2002-06-20 00:00:00+00:00,9.4,6.9,8.2,93.1,227775.808512
2002-06-21 00:00:00+00:00,10.2,7.8,8.9,90.8,222148.69401599996
2002-06-22 00:00:00+00:00,10.2,8.4,9.2,86.7,212117.750784
2002-06-23 00:00:00+00:00,10.2,8.5,9.3,75.0,183492.864
2002-06-24 00:00:00+00:00,10.3,8.3,9.3,65.5,160250.43456
2002-06-25 00:00:00+00:00,10.9,8.7,9.8,60.8,148751.54841599998
2002-06-26 00:00:00+00:00,11.5,9.5,10.5,60.5,148017.57696
2002-06-27 00:00:00+00:00,10.8,9.9,10.4,55.9,136763.347968
2002-06-28 00:00:00+00:00,,,,48.0,117435.43295999999
2002-06-29 00:00:00+00:00,,,,75.0,183492.864
2002-06-30 00:00:00+00:00,,,,55.0,134561.4336
2002-07-01 00:00:00+00:00,,,,43.0,105202.57536
2002-07-02 00:00:00+00:00,,,,38.0,92969.71776
2002-07-03 00:00:00+00:00,,,,33.7,82449.46022400001
2002-07-04 00:00:00+00:00,,,,29.9,73152.48844799999
2002-07-05 00:00:00+00:00,,,,26.6,65078.802432000004
2002-07-06 00:00:00+00:00,,,,24.4,59696.345087999995
2002-07-07 00:00:00+00:00,,,,22.7,55537.17350399999
2002-07-08 00:00:00+00:00,,,,20.6,50399.373312
2002-07-09 00:00:00+00:00,,,,18.3,44772.258816
2002-07-10 00:00:00+00:00,,,,16.5,40368.43008
2002-07-11 00:00:00+00:00,,,,15.4,37677.201408
2002-07-12 00:00:00+00:00,,,,14.0,34252.00128
2002-07-13 00:00:00+00:00,,,,12.8,31316.115456
2002-07-14 00:00:00+00:00,,,,11.6,28380.229632
2002-07-15 00:00:00+00:00,,,,10.5,25689.000959999998
2002-07-16 00:00:00+00:00,,,,9.62,23536.018022399996
