date,max_temp(C),min_temp(C),avg_temp(C),avg discharge (cfs),outflow(m3/d)
1984-07-03 00:00:00+00:00,16.0,13.3,,,
1984-07-04 00:00:00+00:00,16.4,13.5,,,
1984-07-05 00:00:00+00:00,16.6,13.9,,,
1984-07-06 00:00:00+00:00,16.0,13.5,,,
1984-07-07 00:00:00+00:00,15.7,13.0,,,
1984-07-08 00:00:00+00:00,15.8,13.0,,,
1984-07-09 00:00:00+00:00,16.0,13.2,,,
1984-07-10 00:00:00+00:00,16.3,13.3,,,
1984-07-11 00:00:00+00:00,15.3,13.5,,,
1984-07-12 00:00:00+00:00,15.9,13.1,,,
1984-07-13 00:00:00+00:00,16.3,13.4,,,
1984-07-14 00:00:00+00:00,16.5,13.5,,,
1984-07-15 00:00:00+00:00,17.3,14.0,,,
1984-07-16 00:00:00+00:00,17.9,14.7,,,
1984-07-17 00:00:00+00:00,18.1,15.2,,,
1984-07-18 00:00:00+00:00,17.0,14.9,,,
1984-07-19 00:00:00+00:00,16.5,13.9,,,
1984-07-20 00:00:00+00:00,16.3,13.6,,,
1984-07-21 00:00:00+00:00,16.1,13.6,,,
1984-07-22 00:00:00+00:00,16.6,13.6,,,
1984-07-23 00:00:00+00:00,15.7,14.2,,,
1984-07-24 00:00:00+00:00,17.0,13.5,,,
1984-07-25 00:00:00+00:00,16.2,14.0,,,
1984-07-26 00:00:00+00:00,16.4,13.1,,,
1984-07-27 00:00:00+00:00,16.4,14.0,,,
1984-07-28 00:00:00+00:00,15.9,13.9,,,
1984-07-29 00:00:00+00:00,16.1,13.7,,,
1984-07-30 00:00:00+00:00,16.7,14.0,,,
1984-07-31 00:00:00+00:00,16.5,14.5,,,
1984-08-01 00:00:00+00:00,14.9,13.7,,,
1984-08-02 00:00:00+00:00,15.5,12.9,,,
1984-08-03 00:00:00+00:00,15.9,13.6,,,
1984-08-04 00:00:00+00:00,15.6,13.4,,,
1984-08-05 00:00:00+00:00,14.4,13.3,,,
1984-08-06 00:00:00+00:00,15.4,12.6,,,
1984-08-07 00:00:00+00:00,16.1,13.1,,,
1984-08-08 00:00:00+00:00,16.7,13.8,,,
1984-08-09 00:00:00+00:00,16.9,14.3,,,
1984-08-10 00:00:00+00:00,17.0,14.4,,,
1984-08-11 00:00:00+00:00,15.9,14.5,,,
1984-08-12 00:00:00+00:00,15.0,13.6,,,
1984-08-13 00:00:00+00:00,14.7,12.3,,,
1984-08-14 00:00:00+00:00,15.0,12.6,,,
1984-08-15 00:00:00+00:00,15.3,12.9,,,
1984-08-16 00:00:00+00:00,15.6,13.2,,,
1984-08-17 00:00:00+00:00,15.9,13.5,,,
1984-08-18 00:00:00+00:00,15.5,14.0,,,
1984-08-19 00:00:00+00:00,15.0,12.9,,,
1984-08-20 00:00:00+00:00,15.0,12.6,,,
1984-08-21 00:00:00+00:00,15.3,12.8,,,
1984-09-25 00:00:00+00:00,12.7,11.4,,,
1984-09-26 00:00:00+00:00,13.4,11.2,,,
1984-09-27 00:00:00+00:00,14.2,12.0,,,
1984-09-28 00:00:00+00:00,14.3,12.1,,,
1984-09-29 00:00:00+00:00,14.3,12.6,,,
2007-03-22 00:00:00+00:00,,,,6090.0,14899620.556799999
2007-03-23 00:00:00+00:00,,,,6050.0,14801757.696
2007-03-24 00:00:00+00:00,,,,5800.0,14190114.816
2007-03-25 00:00:00+00:00,,,,6340.0,15511263.436800001
2007-03-26 00:00:00+00:00,,,,6610.0,16171837.7472
2007-03-27 00:00:00+00:00,,,,5850.0,14312443.391999999
2007-03-28 00:00:00+00:00,,,,5310.0,12991294.771200001
2007-03-29 00:00:00+00:00,,,,4600.0,11254228.992
2007-03-30 00:00:00+00:00,,,,4350.0,10642586.112
2007-03-31 00:00:00+00:00,,,,4150.0,10153271.808
2007-04-01 00:00:00+00:00,,,,4210.0,10300066.099200001
2007-04-02 00:00:00+00:00,,,,4210.0,10300066.099200001
2007-04-03 00:00:00+00:00,,,,4180.0,10226668.953599999
2007-04-04 00:00:00+00:00,,,,4160.0,10177737.5232
2007-04-05 00:00:00+00:00,,,,4090.0,10006477.516800001
2007-04-06 00:00:00+00:00,,,,4030.0,9859683.2256
2007-04-07 00:00:00+00:00,,,,4410.0,10789380.4032
2007-04-08 00:00:00+00:00,,,,4760.0,11645680.4352
2007-04-09 00:00:00+00:00,,,,5180.0,12673240.4736
2007-04-10 00:00:00+00:00,,,,5350.0,13089157.632
2007-04-11 00:00:00+00:00,,,,4610.0,11278694.7072
2007-04-12 00:00:00+00:00,,,,4520.0,11058503.270399999
2007-04-13 00:00:00+00:00,,,,4310.0,10544723.2512
2007-04-14 00:00:00+00:00,,,,4210.0,10300066.099200001
2007-04-15 00:00:00+00:00,,,,4150.0,10153271.808
2007-04-16 00:00:00+00:00,,,,3990.0,9761820.3648
2007-04-17 00:00:00+00:00,,,,4030.0,9859683.2256
2007-04-18 00:00:00+00:00,,,,4280.0,10471326.1056
2007-04-19 00:00:00+00:00,,,,4430.0,10838311.8336
2007-04-20 00:00:00+00:00,,,,4230.0,10348997.5296
2007-04-21 00:00:00+00:00,,,,4090.0,10006477.516800001
2007-04-22 00:00:00+00:00,,,,4430.0,10838311.8336
2007-04-23 00:00:00+00:00,,,,4250.0,10397928.96
2007-04-24 00:00:00+00:00,,,,3970.0,9712888.9344
2007-04-25 00:00:00+00:00,,,,4090.0,10006477.516800001
2007-04-26 00:00:00+00:00,,,,3920.0,9590560.3584
2007-04-27 00:00:00+00:00,,,,3650.0,8929986.048
2007-04-28 00:00:00+00:00,,,,3570.0,8734260.3264
2007-04-29 00:00:00+00:00,,,,3520.0,8611931.7504
2007-04-30 00:00:00+00:00,,,,3350.0,8196014.591999999
2007-05-01 00:00:00+00:00,,,,3370.0,8244946.0224
2007-05-02 00:00:00+00:00,,,,3470.0,8489603.1744
2007-05-03 00:00:00+00:00,,,,3900.0,9541628.928
2007-05-04 00:00:00+00:00,,,,3900.0,9541628.928
2007-05-05 00:00:00+00:00,,,,3950.0,9663957.504
2007-05-06 00:00:00+00:00,,,,3770.0,9223574.6304
2007-05-07 00:00:00+00:00,,,,3650.0,8929986.048
2007-05-08 00:00:00+00:00,,,,3640.0,8905520.332799999
2007-05-09 00:00:00+00:00,,,,3710.0,9076780.3392
2007-05-10 00:00:00+00:00,,,,3650.0,8929986.048
2007-05-11 00:00:00+00:00,,,,3570.0,8734260.3264
2007-05-12 00:00:00+00:00,,,,3530.0,8636397.4656
2007-05-13 00:00:00+00:00,,,,3370.0,8244946.0224
2007-05-14 00:00:00+00:00,,,,3420.0,8367274.5984000005
2007-05-15 00:00:00+00:00,,,,3780.0,9248040.3456
2007-05-16 00:00:00+00:00,,,,4000.0,9786286.08
2007-05-17 00:00:00+00:00,,,,4040.0,9884148.9408
2007-05-18 00:00:00+00:00,,,,3970.0,9712888.9344
2007-05-19 00:00:00+00:00,,,,3910.0,9566094.6432
2007-05-20 00:00:00+00:00,,,,3940.0,9639491.7888
2007-05-21 00:00:00+00:00,,,,4160.0,10177737.5232
2007-05-22 00:00:00+00:00,,,,4180.0,10226668.953599999
2007-05-23 00:00:00+00:00,,,,4240.0,10373463.2448
2007-05-24 00:00:00+00:00,,,,4320.0,10569188.9664
2007-05-25 00:00:00+00:00,,,,4360.0,10667051.8272
2007-05-26 00:00:00+00:00,,,,4310.0,10544723.2512
2007-05-27 00:00:00+00:00,,,,4210.0,10300066.099200001
2007-05-28 00:00:00+00:00,,,,4160.0,10177737.5232
2007-05-29 00:00:00+00:00,,,,4070.0,9957546.0864
2007-05-30 00:00:00+00:00,,,,3850.0,9419300.352
2007-05-31 00:00:00+00:00,,,,3920.0,9590560.3584
2007-06-01 00:00:00+00:00,,,,3620.0,8856588.9024
2007-06-02 00:00:00+00:00,,,,3500.0,8563000.32
2007-06-03 00:00:00+00:00,,,,3460.0,8465137.4592
2007-06-04 00:00:00+00:00,,,,3460.0,8465137.4592
2007-06-05 00:00:00+00:00,,,,3590.0,8783191.7568
2007-06-06 00:00:00+00:00,,,,3700.0,9052314.624
2007-06-07 00:00:00+00:00,,,,3680.0,9003383.193599999
2007-06-08 00:00:00+00:00,,,,3580.0,8758726.0416
2007-06-09 00:00:00+00:00,,,,3410.0,8342808.8832
2007-06-10 00:00:00+00:00,,,,3180.0,7780097.433599999
2007-06-11 00:00:00+00:00,,,,2930.0,7168454.553599999
2007-06-12 00:00:00+00:00,,,,2730.0,6679140.2496
2007-06-13 00:00:00+00:00,,,,2430.0,5945168.7936
2007-06-14 00:00:00+00:00,,,,2350.0,5749443.072
2007-06-15 00:00:00+00:00,,,,2460.0,6018565.9392
2007-06-16 00:00:00+00:00,,,,2430.0,5945168.7936
2007-06-17 00:00:00+00:00,,,,2300.0,5627114.496
2007-06-18 00:00:00+00:00,,,,2310.0,5651580.2112
2007-06-19 00:00:00+00:00,,,,2310.0,5651580.2112
2007-06-20 00:00:00+00:00,,,,2310.0,5651580.2112
2007-06-21 00:00:00+00:00,,,,2450.0,5994100.223999999
2007-06-22 00:00:00+00:00,,,,2400.0,5871771.648
2007-06-23 00:00:00+00:00,,,,2370.0,5798374.5024
2007-06-24 00:00:00+00:00,,,,2380.0,5822840.2176
2007-06-25 00:00:00+00:00,,,,2360.0,5773908.7872
2007-06-26 00:00:00+00:00,,,,2130.0,5211197.337599999
2007-06-27 00:00:00+00:00,,,,2180.0,5333525.9136
2007-06-28 00:00:00+00:00,,,,2090.0,5113334.476799999
2007-06-29 00:00:00+00:00,,,,2130.0,5211197.337599999
2007-06-30 00:00:00+00:00,,,,2160.0,5284594.4832
2007-07-01 00:00:00+00:00,,,,2020.0,4942074.4704
2007-07-02 00:00:00+00:00,,,,1980.0,4844211.6096
2007-07-03 00:00:00+00:00,,,,2140.0,5235663.0528
2007-07-04 00:00:00+00:00,,,,2120.0,5186731.6224
2007-07-05 00:00:00+00:00,,,,2090.0,5113334.476799999
2007-07-06 00:00:00+00:00,,,,2100.0,5137800.192
2007-07-07 00:00:00+00:00,,,,2100.0,5137800.192
2007-07-08 00:00:00+00:00,,,,2060.0,5039937.3312
2007-07-09 00:00:00+00:00,,,,2020.0,4942074.4704
2007-07-10 00:00:00+00:00,,,,2050.0,5015471.615999999
2007-07-11 00:00:00+00:00,,,,1940.0,4746348.7488
2007-07-12 00:00:00+00:00,,,,2010.0,4917608.7552
2007-07-13 00:00:00+00:00,,,,2020.0,4942074.4704
2007-07-14 00:00:00+00:00,,,,1980.0,4844211.6096
2007-07-15 00:00:00+00:00,,,,1980.0,4844211.6096
2007-07-16 00:00:00+00:00,,,,2010.0,4917608.7552
2007-07-17 00:00:00+00:00,,,,1960.0,4795280.1792
2007-07-18 00:00:00+00:00,,,,2070.0,5064403.046399999
2007-07-19 00:00:00+00:00,,,,2070.0,5064403.046399999
2007-07-20 00:00:00+00:00,,,,1900.0,4648485.888
2007-07-21 00:00:00+00:00,,,,1870.0,4575088.7424
2007-07-22 00:00:00+00:00,,,,1810.0,4428294.4512
2007-07-23 00:00:00+00:00,,,,1800.0,4403828.736
2007-07-24 00:00:00+00:00,,,,1790.0,4379363.0208
2007-07-25 00:00:00+00:00,,,,1790.0,4379363.0208
2007-07-26 00:00:00+00:00,,,,1780.0,4354897.3056
2007-07-27 00:00:00+00:00,,,,1860.0,4550623.027199999
2007-07-28 00:00:00+00:00,,,,1850.0,4526157.312
2007-07-29 00:00:00+00:00,,,,1860.0,4550623.027199999
2007-07-30 00:00:00+00:00,,,,1850.0,4526157.312
2007-07-31 00:00:00+00:00,,,,1810.0,4428294.4512
2007-08-01 00:00:00+00:00,,,,1790.0,4379363.0208
2007-08-02 00:00:00+00:00,,,,1790.0,4379363.0208
2007-08-03 00:00:00+00:00,,,,1800.0,4403828.736
2007-08-04 00:00:00+00:00,,,,1800.0,4403828.736
2007-08-05 00:00:00+00:00,,,,1830.0,4477225.8816
2007-08-06 00:00:00+00:00,,,,1810.0,4428294.4512
2007-08-07 00:00:00+00:00,,,,1790.0,4379363.0208
2007-08-08 00:00:00+00:00,,,,1820.0,4452760.1663999995
2007-08-09 00:00:00+00:00,,,,1760.0,4305965.8752
2007-08-10 00:00:00+00:00,,,,1810.0,4428294.4512
2007-08-11 00:00:00+00:00,,,,1830.0,4477225.8816
2007-08-12 00:00:00+00:00,,,,1830.0,4477225.8816
2007-08-13 00:00:00+00:00,,,,1850.0,4526157.312
2007-08-14 00:00:00+00:00,,,,1860.0,4550623.027199999
2007-08-15 00:00:00+00:00,,,,1870.0,4575088.7424
2007-08-16 00:00:00+00:00,,,,1900.0,4648485.888
2007-08-17 00:00:00+00:00,,,,1900.0,4648485.888
2007-08-18 00:00:00+00:00,,,,1880.0,4599554.457599999
2007-08-19 00:00:00+00:00,,,,1940.0,4746348.7488
2007-08-20 00:00:00+00:00,,,,2030.0,4966540.1855999995
2007-08-21 00:00:00+00:00,,,,2060.0,5039937.3312
2007-08-22 00:00:00+00:00,,,,1980.0,4844211.6096
2007-08-23 00:00:00+00:00,,,,1920.0,4697417.3184
2007-08-24 00:00:00+00:00,,,,1810.0,4428294.4512
2007-08-25 00:00:00+00:00,,,,1950.0,4770814.464
2007-08-26 00:00:00+00:00,,,,1940.0,4746348.7488
2007-08-27 00:00:00+00:00,,,,1920.0,4697417.3184
2007-08-28 00:00:00+00:00,,,,1920.0,4697417.3184
2007-08-29 00:00:00+00:00,,,,1930.0,4721883.0336
2007-08-30 00:00:00+00:00,,,,1890.0,4624020.1728
2007-08-31 00:00:00+00:00,,,,1900.0,4648485.888
2007-09-01 00:00:00+00:00,,,,1880.0,4599554.457599999
2007-09-02 00:00:00+00:00,,,,1890.0,4624020.1728
2007-09-03 00:00:00+00:00,,,,1880.0,4599554.457599999
2007-09-04 00:00:00+00:00,,,,1950.0,4770814.464
2007-09-05 00:00:00+00:00,,,,1980.0,4844211.6096
2007-09-06 00:00:00+00:00,,,,1940.0,4746348.7488
2007-09-07 00:00:00+00:00,,,,1950.0,4770814.464
2007-09-08 00:00:00+00:00,,,,1930.0,4721883.0336
2007-09-09 00:00:00+00:00,,,,1920.0,4697417.3184
2007-09-10 00:00:00+00:00,,,,1890.0,4624020.1728
2007-09-11 00:00:00+00:00,,,,1890.0,4624020.1728
2007-09-12 00:00:00+00:00,,,,1890.0,4624020.1728
2007-09-13 00:00:00+00:00,,,,1910.0,4672951.6032
2007-09-14 00:00:00+00:00,,,,1900.0,4648485.888
2007-09-15 00:00:00+00:00,,,,1930.0,4721883.0336
2007-09-16 00:00:00+00:00,,,,1940.0,4746348.7488
2007-09-17 00:00:00+00:00,,,,1960.0,4795280.1792
2007-09-18 00:00:00+00:00,,,,1940.0,4746348.7488
2007-09-19 00:00:00+00:00,,,,1940.0,4746348.7488
2007-09-20 00:00:00+00:00,,,,2020.0,4942074.4704
2007-09-21 00:00:00+00:00,,,,2000.0,4893143.04
2007-09-22 00:00:00+00:00,,,,1950.0,4770814.464
2007-09-23 00:00:00+00:00,,,,1960.0,4795280.1792
2007-09-24 00:00:00+00:00,,,,1960.0,4795280.1792
2007-09-25 00:00:00+00:00,,,,2020.0,4942074.4704
2007-09-26 00:00:00+00:00,,,,2020.0,4942074.4704
2007-09-27 00:00:00+00:00,,,,2040.0,4991005.9008
2007-09-28 00:00:00+00:00,,,,2060.0,5039937.3312
2007-09-29 00:00:00+00:00,,,,2080.0,5088868.7616
2007-09-30 00:00:00+00:00,,,,2150.0,5260128.767999999
2007-10-01 00:00:00+00:00,,,,2530.0,6189825.9456
2007-10-02 00:00:00+00:00,,,,2220.0,5431388.7743999995
2007-10-03 00:00:00+00:00,,,,2350.0,5749443.072
2007-10-04 00:00:00+00:00,,,,2620.0,6410017.3824
2007-10-05 00:00:00+00:00,,,,2270.0,5553717.3504
2007-10-06 00:00:00+00:00,,,,2070.0,5064403.046399999
2007-10-07 00:00:00+00:00,,,,2000.0,4893143.04
2007-10-08 00:00:00+00:00,,,,1980.0,4844211.6096
2007-10-09 00:00:00+00:00,,,,1960.0,4795280.1792
2007-10-10 00:00:00+00:00,,,,2000.0,4893143.04
2007-10-11 00:00:00+00:00,,,,2060.0,5039937.3312
2007-10-12 00:00:00+00:00,,,,2020.0,4942074.4704
2007-10-13 00:00:00+00:00,,,,1980.0,4844211.6096
2007-10-14 00:00:00+00:00,,,,1980.0,4844211.6096
2007-10-15 00:00:00+00:00,,,,1970.0,4819745.8944
2007-10-16 00:00:00+00:00,,,,2110.0,5162265.907199999
2007-10-17 00:00:00+00:00,,,,2310.0,5651580.2112
2007-10-18 00:00:00+00:00,,,,2410.0,5896237.3632
2007-10-19 00:00:00+00:00,,,,6760.0,16538823.475200001
2007-10-20 00:00:00+00:00,,,,6420.0,15706989.158400001
2007-10-21 00:00:00+00:00,,,,5880.0,14385840.5376
2007-10-22 00:00:00+00:00,,,,4470.0,10936174.6944
2007-10-23 00:00:00+00:00,,,,3700.0,9052314.624
2007-10-24 00:00:00+00:00,,,,3430.0,8391740.3136
2007-10-25 00:00:00+00:00,,,,3590.0,8783191.7568
2007-10-26 00:00:00+00:00,,,,3490.0,8538534.6048
2007-10-27 00:00:00+00:00,,,,3390.0,8293877.452799999
2007-10-28 00:00:00+00:00,,,,3320.0,8122617.4464
2007-10-29 00:00:00+00:00,,,,2920.0,7143988.838400001
2007-10-30 00:00:00+00:00,,,,2700.0,6605743.104
2007-10-31 00:00:00+00:00,,,,2430.0,5945168.7936
2007-11-01 00:00:00+00:00,,,,2260.0,5529251.635199999
2007-11-02 00:00:00+00:00,,,,2240.0,5480320.2047999995
2007-11-03 00:00:00+00:00,,,,2280.0,5578183.065599999
2007-11-04 00:00:00+00:00,,,,2230.0,5455854.4896
2007-11-05 00:00:00+00:00,,,,2380.0,5822840.2176
2007-11-06 00:00:00+00:00,,,,2460.0,6018565.9392
2007-11-07 00:00:00+00:00,,,,2540.0,6214291.6608
2007-11-08 00:00:00+00:00,,,,2530.0,6189825.9456
2007-11-09 00:00:00+00:00,,,,2550.0,6238757.376
2007-11-10 00:00:00+00:00,,,,2750.0,6728071.68
2007-11-11 00:00:00+00:00,,,,2820.0,6899331.6864
2007-11-12 00:00:00+00:00,,,,2770.0,6777003.1104
2007-11-13 00:00:00+00:00,,,,4620.0,11303160.4224
2007-11-14 00:00:00+00:00,,,,4040.0,9884148.9408
2007-11-15 00:00:00+00:00,,,,3710.0,9076780.3392
2007-11-16 00:00:00+00:00,,,,4040.0,9884148.9408
2007-11-17 00:00:00+00:00,,,,10300.0,25199686.656000003
2007-11-18 00:00:00+00:00,,,,14500.0,35475287.04
2007-11-19 00:00:00+00:00,,,,15000.0,36698572.800000004
2007-11-20 00:00:00+00:00,,,,11300.0,27646258.176
2007-11-21 00:00:00+00:00,,,,9580.0,23438155.1616
2007-11-22 00:00:00+00:00,,,,8300.0,20306543.616
2007-11-23 00:00:00+00:00,,,,7230.0,17688712.089599997
2007-11-24 00:00:00+00:00,,,,6300.0,15413400.576
2007-11-25 00:00:00+00:00,,,,5900.0,14434771.968
2007-11-26 00:00:00+00:00,,,,5610.0,13725266.2272
2007-11-27 00:00:00+00:00,,,,5810.0,14214580.531200001
2007-11-28 00:00:00+00:00,,,,5600.0,13700800.512
2007-11-29 00:00:00+00:00,,,,5860.0,14336909.107199999
2007-11-30 00:00:00+00:00,,,,5860.0,14336909.107199999
2007-12-01 00:00:00+00:00,,,,5380.0,13162554.7776
2007-12-02 00:00:00+00:00,,,,5210.0,12746637.6192
2007-12-03 00:00:00+00:00,,,,6940.0,16979206.3488
2007-12-04 00:00:00+00:00,,,,12400.0,30337486.847999997
2007-12-05 00:00:00+00:00,,,,11500.0,28135572.479999997
2007-12-06 00:00:00+00:00,,,,9640.0,23584949.4528
2007-12-07 00:00:00+00:00,,,,9030.0,22092540.825600002
2007-12-08 00:00:00+00:00,,,,8130.0,19890626.4576
2007-12-09 00:00:00+00:00,,,,6800.0,16636686.336
2007-12-10 00:00:00+00:00,,,,6200.0,15168743.423999999
2007-12-11 00:00:00+00:00,,,,5500.0,13456143.36
2007-12-12 00:00:00+00:00,,,,4920.0,12037131.8784
2007-12-13 00:00:00+00:00,,,,4620.0,11303160.4224
2007-12-14 00:00:00+00:00,,,,4460.0,10911708.9792
2007-12-15 00:00:00+00:00,,,,4420.0,10813846.1184
2007-12-16 00:00:00+00:00,,,,4240.0,10373463.2448
2007-12-17 00:00:00+00:00,,,,4290.0,10495791.8208
2007-12-18 00:00:00+00:00,,,,4510.0,11034037.5552
2007-12-19 00:00:00+00:00,,,,5340.0,13064691.9168
2007-12-20 00:00:00+00:00,,,,8060.0,19719366.4512
2007-12-21 00:00:00+00:00,,,,6740.0,16489892.0448
2007-12-22 00:00:00+00:00,,,,5810.0,14214580.531200001
2007-12-23 00:00:00+00:00,,,,7490.0,18324820.6848
2007-12-24 00:00:00+00:00,,,,16700.0,40857744.383999996
2007-12-25 00:00:00+00:00,,,,12500.0,30582144.0
2007-12-26 00:00:00+00:00,,,,10300.0,25199686.656000003
2007-12-27 00:00:00+00:00,,,,8250.0,20184215.04
2007-12-28 00:00:00+00:00,,,,7260.0,17762109.2352
2007-12-29 00:00:00+00:00,,,,7220.0,17664246.3744
2007-12-30 00:00:00+00:00,,,,8290.0,20282077.9008
2007-12-31 00:00:00+00:00,,,,7130.0,17444054.9376
2008-01-01 00:00:00+00:00,,,,6150.0,15046414.848
2008-01-02 00:00:00+00:00,,,,5580.0,13651869.081600001
2008-01-03 00:00:00+00:00,,,,5390.0,13187020.492800001
2008-01-04 00:00:00+00:00,,,,5760.0,14092251.9552
2008-01-05 00:00:00+00:00,,,,6790.0,16612220.6208
2008-01-06 00:00:00+00:00,,,,6580.0,16098440.6016
2008-01-07 00:00:00+00:00,,,,6030.0,14752826.2656
2008-01-08 00:00:00+00:00,,,,6550.0,16025043.456
2008-01-09 00:00:00+00:00,,,,8740.0,21383035.0848
2008-01-10 00:00:00+00:00,,,,9160.0,22410595.1232
2008-01-11 00:00:00+00:00,,,,14900.0,36453915.648
2008-01-12 00:00:00+00:00,,,,14900.0,36453915.648
2008-01-13 00:00:00+00:00,,,,14300.0,34985972.735999994
2008-01-14 00:00:00+00:00,,,,11300.0,27646258.176
2008-01-15 00:00:00+00:00,,,,9930.0,24294455.1936
2008-01-16 00:00:00+00:00,,,,8430.0,20624597.9136
2008-01-17 00:00:00+00:00,,,,7330.0,17933369.2416
2008-01-18 00:00:00+00:00,,,,6560.0,16049509.1712
2008-01-19 00:00:00+00:00,,,,5830.0,14263511.961599998
2008-01-20 00:00:00+00:00,,,,5450.0,13333814.784
2008-01-21 00:00:00+00:00,,,,5140.0,12575377.6128
2008-01-22 00:00:00+00:00,,,,5000.0,12232857.6
2008-01-23 00:00:00+00:00,,,,4820.0,11792474.7264
2008-01-24 00:00:00+00:00,,,,4630.0,11327626.137600001
2008-01-25 00:00:00+00:00,,,,4500.0,11009571.84
2008-01-26 00:00:00+00:00,,,,4460.0,10911708.9792
2008-01-27 00:00:00+00:00,,,,6460.0,15804852.019199999
2008-01-28 00:00:00+00:00,,,,6030.0,14752826.2656
2008-01-29 00:00:00+00:00,,,,5380.0,13162554.7776
2008-01-30 00:00:00+00:00,,,,5010.0,12257323.3152
2008-01-31 00:00:00+00:00,,,,5910.0,14459237.683199998
2008-02-01 00:00:00+00:00,,,,6790.0,16612220.6208
2008-02-02 00:00:00+00:00,,,,5960.0,14581566.2592
2008-02-03 00:00:00+00:00,,,,5600.0,13700800.512
2008-02-04 00:00:00+00:00,,,,4860.0,11890337.5872
2008-02-05 00:00:00+00:00,,,,4580.0,11205297.5616
2008-02-06 00:00:00+00:00,,,,4800.0,11743543.296
2008-02-07 00:00:00+00:00,,,,6060.0,14826223.4112
2008-02-08 00:00:00+00:00,,,,6620.0,16196303.462399999
2008-02-09 00:00:00+00:00,,,,5600.0,13700800.512
2008-02-10 00:00:00+00:00,,,,5550.0,13578471.936
2008-02-11 00:00:00+00:00,,,,5470.0,13382746.2144
2008-02-12 00:00:00+00:00,,,,5180.0,12673240.4736
2008-02-13 00:00:00+00:00,,,,5380.0,13162554.7776
2008-02-14 00:00:00+00:00,,,,5000.0,12232857.6
2008-02-15 00:00:00+00:00,,,,4540.0,11107434.7008
2008-02-16 00:00:00+00:00,,,,4330.0,10593654.6816
2008-02-17 00:00:00+00:00,,,,4280.0,10471326.1056
2008-02-18 00:00:00+00:00,,,,4230.0,10348997.5296
2008-02-19 00:00:00+00:00,,,,4390.0,10740448.9728
2008-02-20 00:00:00+00:00,,,,4460.0,10911708.9792
2008-02-21 00:00:00+00:00,,,,4450.0,10887243.264
2008-02-22 00:00:00+00:00,,,,4340.0,10618120.3968
2008-02-23 00:00:00+00:00,,,,4180.0,10226668.953599999
2008-02-24 00:00:00+00:00,,,,4000.0,9786286.08
2008-02-25 00:00:00+00:00,,,,4190.0,10251134.6688
2008-02-26 00:00:00+00:00,,,,4430.0,10838311.8336
2008-02-27 00:00:00+00:00,,,,4360.0,10667051.8272
2008-02-28 00:00:00+00:00,,,,4280.0,10471326.1056
2008-02-29 00:00:00+00:00,,,,4300.0,10520257.535999998
2008-03-01 00:00:00+00:00,,,,5590.0,13676334.796799999
2008-03-02 00:00:00+00:00,,,,5610.0,13725266.2272
2008-03-03 00:00:00+00:00,,,,5350.0,13089157.632
2008-03-04 00:00:00+00:00,,,,5010.0,12257323.3152
2008-03-05 00:00:00+00:00,,,,4720.0,11547817.5744
2008-03-06 00:00:00+00:00,,,,4440.0,10862777.548799999
2008-03-07 00:00:00+00:00,,,,4220.0,10324531.814399999
