date,max_temp(C),min_temp(C),avg discharge (cfs),outflow(m3/d)
1982-09-13 00:00:00+00:00,15.3,13.1,98.8,241721.266176
1982-09-14 00:00:00+00:00,14.4,12.5,94.2,230467.03718400002
1982-09-15 00:00:00+00:00,13.2,11.7,94.0,229977.72288
1982-09-16 00:00:00+00:00,12.7,11.0,96.2,235360.180224
1982-09-17 00:00:00+00:00,14.6,11.6,93.2,228020.46566400002
1982-09-18 00:00:00+00:00,15.9,13.2,88.1,215542.950912
1982-09-19 00:00:00+00:00,15.9,14.7,90.7,221904.03686400002
1982-09-20 00:00:00+00:00,15.7,13.4,115.0,281355.72479999997
1982-09-21 00:00:00+00:00,15.6,13.4,98.5,240987.29471999998
1982-09-22 00:00:00+00:00,15.8,13.4,86.4,211383.779328
1982-09-23 00:00:00+00:00,15.9,13.7,82.1,200863.52179199998
1982-09-24 00:00:00+00:00,15.6,14.1,81.7,199884.89318400002
1982-09-25 00:00:00+00:00,16.2,13.7,79.0,193279.15008
1982-09-26 00:00:00+00:00,16.1,14.7,78.6,192300.521472
1982-09-27 00:00:00+00:00,15.1,13.0,71.2,174195.892224
1982-09-28 00:00:00+00:00,13.4,12.3,71.2,174195.892224
1982-09-29 00:00:00+00:00,12.8,11.5,65.4,160005.77740800002
1982-09-30 00:00:00+00:00,12.6,10.7,64.9,158782.491648
1982-10-01 00:00:00+00:00,13.0,11.1,60.8,148751.54841599998
1982-10-02 00:00:00+00:00,13.0,10.9,55.6,136029.376512
1982-10-03 00:00:00+00:00,13.8,12.1,54.5,133338.14784
1982-10-04 00:00:00+00:00,12.6,11.9,54.5,133338.14784
1982-10-05 00:00:00+00:00,,,53.6,131136.23347200002
1982-10-06 00:00:00+00:00,,,53.5,130891.57632
1982-10-07 00:00:00+00:00,,,53.4,130646.919168
1982-10-08 00:00:00+00:00,,,51.3,125509.118976
1982-10-09 00:00:00+00:00,,,50.4,123307.204608
1982-10-10 00:00:00+00:00,,,48.2,117924.74726400002
1982-10-11 00:00:00+00:00,,,48.6,118903.37587199999
1982-10-12 00:00:00+00:00,,,52.2,127711.03334400001
1982-10-13 00:00:00+00:00,,,54.3,132848.833536
1982-10-14 00:00:00+00:00,,,54.9,134316.776448
1982-10-15 00:00:00+00:00,,,55.8,136518.690816
1982-10-16 00:00:00+00:00,,,48.4,118414.06156799999
1982-10-17 00:00:00+00:00,,,44.1,107893.804032
1982-10-18 00:00:00+00:00,,,42.7,104468.603904
1982-10-19 00:00:00+00:00,,,42.3,103489.97529599999
1982-10-20 00:00:00+00:00,,,41.7,102022.032384
1982-10-21 00:00:00+00:00,,,49.5,121105.29024
1982-10-22 00:00:00+00:00,,,57.4,140433.205248
1982-10-23 00:00:00+00:00,,,56.0,137008.00512
1982-10-24 00:00:00+00:00,,,54.0,132114.86208
1982-10-25 00:00:00+00:00,,,53.9,131870.204928
1982-10-26 00:00:00+00:00,,,54.3,132848.833536
1982-10-27 00:00:00+00:00,,,52.1,127466.376192
1982-10-28 00:00:00+00:00,,,53.2,130157.60486400001
1982-10-29 00:00:00+00:00,,,71.5,174929.86368
1982-10-30 00:00:00+00:00,,,81.7,199884.89318400002
1982-10-31 00:00:00+00:00,,,66.7,163186.320384
1982-11-01 00:00:00+00:00,,,58.2,142390.462464
1982-11-02 00:00:00+00:00,,,54.6,133582.80499200002
1982-11-03 00:00:00+00:00,,,53.6,131136.23347200002
1982-11-04 00:00:00+00:00,,,53.2,130157.60486400001
1982-11-05 00:00:00+00:00,,,54.0,132114.86208
1982-11-06 00:00:00+00:00,,,53.8,131625.547776
1982-11-07 00:00:00+00:00,,,53.0,129668.29056000001
1982-11-08 00:00:00+00:00,,,53.0,129668.29056000001
1982-11-09 00:00:00+00:00,,,52.6,128689.66195200001
1982-11-10 00:00:00+00:00,,,52.2,127711.03334400001
1982-11-11 00:00:00+00:00,,,52.3,127955.690496
1982-11-12 00:00:00+00:00,,,52.1,127466.376192
1982-11-13 00:00:00+00:00,,,53.0,129668.29056000001
1982-11-14 00:00:00+00:00,,,52.3,127955.690496
1982-11-15 00:00:00+00:00,,,52.4,128200.34764799998
1982-11-16 00:00:00+00:00,,,52.0,127221.71904000001
1982-11-17 00:00:00+00:00,,,52.6,128689.66195200001
1982-11-18 00:00:00+00:00,,,53.5,130891.57632
1982-11-19 00:00:00+00:00,,,52.5,128445.0048
1982-11-20 00:00:00+00:00,,,52.4,128200.34764799998
1982-11-21 00:00:00+00:00,,,53.0,129668.29056000001
1982-11-22 00:00:00+00:00,,,52.1,127466.376192
1982-11-23 00:00:00+00:00,,,52.0,127221.71904000001
1982-11-24 00:00:00+00:00,,,50.4,123307.204608
1982-11-25 00:00:00+00:00,,,50.0,122328.576
1982-11-26 00:00:00+00:00,,,50.0,122328.576
1982-11-27 00:00:00+00:00,,,50.0,122328.576
1982-11-28 00:00:00+00:00,,,51.8,126732.40473599998
1982-11-29 00:00:00+00:00,,,54.0,132114.86208
1982-11-30 00:00:00+00:00,,,54.0,132114.86208
1982-12-01 00:00:00+00:00,,,53.0,129668.29056000001
1982-12-02 00:00:00+00:00,,,52.3,127955.690496
1982-12-03 00:00:00+00:00,,,55.4,135540.062208
1982-12-04 00:00:00+00:00,,,53.3,130402.262016
1982-12-05 00:00:00+00:00,,,53.4,130646.919168
1982-12-06 00:00:00+00:00,,,62.1,151932.091392
1982-12-07 00:00:00+00:00,,,57.1,139699.233792
1982-12-08 00:00:00+00:00,,,53.5,130891.57632
1982-12-09 00:00:00+00:00,,,53.0,129668.29056000001
1982-12-10 00:00:00+00:00,,,49.2,120371.318784
1982-12-11 00:00:00+00:00,,,49.0,119882.00448
1982-12-12 00:00:00+00:00,,,49.4,120860.633088
1982-12-13 00:00:00+00:00,,,51.1,125019.804672
1982-12-14 00:00:00+00:00,,,50.6,123796.518912
1982-12-15 00:00:00+00:00,,,54.5,133338.14784
1982-12-16 00:00:00+00:00,,,60.7,148506.891264
1982-12-17 00:00:00+00:00,,,64.2,157069.891584
1982-12-18 00:00:00+00:00,,,59.9,146549.634048
1982-12-19 00:00:00+00:00,,,59.4,145326.34828799998
1982-12-20 00:00:00+00:00,,,57.5,140677.86239999998
1982-12-21 00:00:00+00:00,,,57.9,141656.49100799998
1982-12-22 00:00:00+00:00,,,61.5,150464.14848
1982-12-23 00:00:00+00:00,,,68.8,168324.120576
1982-12-24 00:00:00+00:00,,,60.8,148751.54841599998
1982-12-25 00:00:00+00:00,,,58.1,142145.805312
1982-12-26 00:00:00+00:00,,,57.0,139454.57663999998
1982-12-27 00:00:00+00:00,,,56.1,137252.66227200002
1982-12-28 00:00:00+00:00,,,54.4,133093.490688
1982-12-29 00:00:00+00:00,,,54.0,132114.86208
1982-12-30 00:00:00+00:00,,,53.2,130157.60486400001
1982-12-31 00:00:00+00:00,,,52.8,129178.976256
1983-01-01 00:00:00+00:00,,,53.0,129668.29056000001
1983-01-02 00:00:00+00:00,,,54.3,132848.833536
1983-01-03 00:00:00+00:00,,,55.0,134561.4336
1983-01-04 00:00:00+00:00,,,56.3,137741.976576
1983-01-05 00:00:00+00:00,,,56.0,137008.00512
1983-01-06 00:00:00+00:00,,,57.0,139454.57663999998
1983-01-07 00:00:00+00:00,,,68.1,166611.520512
1983-01-08 00:00:00+00:00,,,75.2,183982.178304
1983-01-09 00:00:00+00:00,,,67.6,165388.234752
1983-01-10 00:00:00+00:00,,,60.9,148996.205568
1983-01-11 00:00:00+00:00,,,58.2,142390.462464
1983-01-12 00:00:00+00:00,,,58.5,143124.43391999998
1983-01-13 00:00:00+00:00,,,59.4,145326.34828799998
1983-01-14 00:00:00+00:00,,,59.0,144347.71968
1983-01-15 00:00:00+00:00,,,57.8,141411.833856
1983-01-16 00:00:00+00:00,,,57.8,141411.833856
1983-01-17 00:00:00+00:00,,,59.0,144347.71968
1983-01-18 00:00:00+00:00,,,59.2,144837.033984
1983-01-19 00:00:00+00:00,,,69.0,168813.43488
1983-01-20 00:00:00+00:00,,,83.0,203065.43616
1983-01-21 00:00:00+00:00,,,77.0,188386.00704
1983-01-22 00:00:00+00:00,,,69.2,169302.74918400001
1983-01-23 00:00:00+00:00,,,67.8,165877.549056
1983-01-24 00:00:00+00:00,,,69.2,169302.74918400001
1983-01-25 00:00:00+00:00,,,67.2,164409.60614400002
1983-01-26 00:00:00+00:00,,,66.6,162941.663232
1983-01-27 00:00:00+00:00,,,66.5,162697.00608
1983-01-28 00:00:00+00:00,,,65.1,159271.805952
1983-01-29 00:00:00+00:00,,,65.6,160495.091712
1983-01-30 00:00:00+00:00,,,65.9,161229.06316800002
1983-01-31 00:00:00+00:00,,,65.5,160250.43456
1983-02-01 00:00:00+00:00,,,63.7,155846.605824
1983-02-02 00:00:00+00:00,,,63.0,154134.00576
1983-02-03 00:00:00+00:00,,,63.3,154867.977216
1983-02-04 00:00:00+00:00,,,63.3,154867.977216
1983-02-05 00:00:00+00:00,,,63.0,154134.00576
1983-02-06 00:00:00+00:00,,,64.4,157559.20588800003
1983-02-07 00:00:00+00:00,,,65.0,159027.1488
1983-02-08 00:00:00+00:00,,,65.0,159027.1488
1983-02-09 00:00:00+00:00,,,64.8,158537.834496
1983-02-10 00:00:00+00:00,,,64.6,158048.52019199997
1983-02-11 00:00:00+00:00,,,65.0,159027.1488
1983-02-12 00:00:00+00:00,,,65.5,160250.43456
1983-02-13 00:00:00+00:00,,,66.3,162207.691776
1983-02-14 00:00:00+00:00,,,79.5,194502.43584
1983-02-15 00:00:00+00:00,,,80.6,197193.66451199996
1983-02-16 00:00:00+00:00,,,70.8,173217.263616
1983-02-17 00:00:00+00:00,,,70.3,171993.97785599998
1983-02-18 00:00:00+00:00,,,70.0,171260.00639999998
1983-02-19 00:00:00+00:00,,,1570.0,3841117.2863999996
1983-02-20 00:00:00+00:00,,,2690.0,6581277.3888
1983-02-21 00:00:00+00:00,,,3550.0,8685328.896
1983-02-22 00:00:00+00:00,,,4140.0,10128806.092799999
1983-02-23 00:00:00+00:00,,,4200.0,10275600.384
1983-02-24 00:00:00+00:00,,,4080.0,9982011.8016
1983-02-25 00:00:00+00:00,,,4120.0,10079874.6624
1983-02-26 00:00:00+00:00,,,4070.0,9957546.0864
1983-02-27 00:00:00+00:00,,,4090.0,10006477.516800001
1983-02-28 00:00:00+00:00,,,4110.0,10055408.9472
1983-03-01 00:00:00+00:00,,,4170.0,10202203.238400001
1983-03-02 00:00:00+00:00,,,4150.0,10153271.808
1983-03-03 00:00:00+00:00,,,4410.0,10789380.4032
1983-03-04 00:00:00+00:00,,,4400.0,10764914.688
1983-03-05 00:00:00+00:00,,,5220.0,12771103.3344
1983-03-06 00:00:00+00:00,,,7470.0,18275889.2544
1983-03-07 00:00:00+00:00,,,7870.0,19254517.8624
1983-03-08 00:00:00+00:00,,,7810.0,19107723.5712
1983-03-09 00:00:00+00:00,,,7910.0,19352380.7232
1983-03-10 00:00:00+00:00,,,7850.0,19205586.432
1983-03-11 00:00:00+00:00,,,8140.0,19915092.1728
1983-03-12 00:00:00+00:00,,,8400.0,20551200.768
1983-03-13 00:00:00+00:00,,,8940.0,21872349.3888
1983-03-14 00:00:00+00:00,,,10000.0,24465715.2
1983-03-15 00:00:00+00:00,,,11000.0,26912286.72
1983-03-16 00:00:00+00:00,,,11800.0,28869543.936
1983-03-17 00:00:00+00:00,,,11900.0,29114201.088
1983-03-18 00:00:00+00:00,,,11900.0,29114201.088
1983-03-19 00:00:00+00:00,,,11700.0,28624886.783999998
1983-03-20 00:00:00+00:00,,,11300.0,27646258.176
1983-03-21 00:00:00+00:00,,,5690.0,13920991.9488
1983-03-22 00:00:00+00:00,,,5140.0,12575377.6128
1983-03-23 00:00:00+00:00,,,4890.0,11963734.732800001
1983-03-24 00:00:00+00:00,,,4730.0,11572283.289600002
1983-03-25 00:00:00+00:00,,,5110.0,12501980.4672
1983-03-26 00:00:00+00:00,,,5160.0,12624309.0432
1983-03-27 00:00:00+00:00,,,5130.0,12550911.8976
1983-03-28 00:00:00+00:00,,,5100.0,12477514.752
1983-03-29 00:00:00+00:00,,,5180.0,12673240.4736
1983-03-30 00:00:00+00:00,,,5220.0,12771103.3344
1983-03-31 00:00:00+00:00,,,5190.0,12697706.1888
1983-04-01 00:00:00+00:00,,,5310.0,12991294.771200001
1983-04-02 00:00:00+00:00,,,5230.0,12795569.049600001
1983-04-03 00:00:00+00:00,,,5370.0,13138089.0624
1983-04-04 00:00:00+00:00,,,5660.0,13847594.8032
1983-04-05 00:00:00+00:00,,,5640.0,13798663.3728
1983-04-06 00:00:00+00:00,,,5390.0,13187020.492800001
1983-04-07 00:00:00+00:00,,,5360.0,13113623.347199999
1983-04-08 00:00:00+00:00,,,5120.0,12526446.1824
1983-04-09 00:00:00+00:00,,,5000.0,12232857.6
1983-04-10 00:00:00+00:00,,,5100.0,12477514.752
1983-04-11 00:00:00+00:00,,,5240.0,12820034.7648
1983-04-12 00:00:00+00:00,,,5250.0,12844500.479999999
1983-04-13 00:00:00+00:00,,,5100.0,12477514.752
1983-04-14 00:00:00+00:00,,,5120.0,12526446.1824
1983-04-15 00:00:00+00:00,,,4350.0,10642586.112
1983-04-16 00:00:00+00:00,,,2470.0,6043031.6544
1983-04-17 00:00:00+00:00,,,2500.0,6116428.8
1983-04-18 00:00:00+00:00,,,2710.0,6630208.8192
1983-04-19 00:00:00+00:00,,,3210.0,7853494.5792000005
1983-04-20 00:00:00+00:00,,,3540.0,8660863.1808
1983-04-21 00:00:00+00:00,,,3730.0,9125711.7696
1983-04-22 00:00:00+00:00,,,3950.0,9663957.504
1983-04-23 00:00:00+00:00,,,4290.0,10495791.8208
1983-04-24 00:00:00+00:00,,,4710.0,11523351.8592
1983-04-25 00:00:00+00:00,,,4780.0,11694611.8656
1983-04-26 00:00:00+00:00,,,5020.0,12281789.0304
1983-04-27 00:00:00+00:00,,,5120.0,12526446.1824
1983-04-28 00:00:00+00:00,,,5050.0,12355186.176
1983-04-29 00:00:00+00:00,,,5050.0,12355186.176
1983-04-30 00:00:00+00:00,,,4960.0,12134994.7392
1983-05-01 00:00:00+00:00,,,4900.0,11988200.447999999
1983-05-02 00:00:00+00:00,,,4840.0,11841406.1568
1983-05-03 00:00:00+00:00,,,5140.0,12575377.6128
1983-05-04 00:00:00+00:00,,,4910.0,12012666.163199998
1983-05-05 00:00:00+00:00,,,4600.0,11254228.992
1983-05-06 00:00:00+00:00,,,4690.0,11474420.4288
1983-05-07 00:00:00+00:00,,,4720.0,11547817.5744
1983-05-08 00:00:00+00:00,,,4930.0,12061597.5936
1983-05-09 00:00:00+00:00,,,5010.0,12257323.3152
1983-05-10 00:00:00+00:00,,,4990.0,12208391.884799998
1983-05-11 00:00:00+00:00,,,4980.0,12183926.1696
1983-05-12 00:00:00+00:00,,,4940.0,12086063.3088
1983-05-13 00:00:00+00:00,,,5060.0,12379651.8912
1983-05-14 00:00:00+00:00,,,5000.0,12232857.6
1983-05-15 00:00:00+00:00,,,4900.0,11988200.447999999
1983-05-16 00:00:00+00:00,,,4950.0,12110529.024
1983-05-17 00:00:00+00:00,,,4510.0,11034037.5552
1983-05-18 00:00:00+00:00,,,4110.0,10055408.9472
1983-05-19 00:00:00+00:00,,,3760.0,9199108.915199999
1983-05-20 00:00:00+00:00,,,3430.0,8391740.3136
1983-05-21 00:00:00+00:00,,,3040.0,7437577.4208
1983-05-22 00:00:00+00:00,,,2340.0,5724977.3568
1983-05-23 00:00:00+00:00,,,1010.0,2471037.2352
1983-05-24 00:00:00+00:00,,,387.0,946823.1782399999
1983-05-25 00:00:00+00:00,,,267.0,653234.59584
1983-05-26 00:00:00+00:00,,,232.0,567604.59264
1983-05-27 00:00:00+00:00,,,228.0,557818.3065599999
1983-05-28 00:00:00+00:00,,,227.0,555371.73504
1983-05-29 00:00:00+00:00,,,3240.0,7926891.7248
1983-05-30 00:00:00+00:00,,,3650.0,8929986.048
1983-05-31 00:00:00+00:00,,,3840.0,9394834.6368
1983-06-01 00:00:00+00:00,,,4000.0,9786286.08
1983-06-02 00:00:00+00:00,,,4260.0,10422394.675199999
1983-06-03 00:00:00+00:00,,,4720.0,11547817.5744
1983-06-04 00:00:00+00:00,,,4820.0,11792474.7264
1983-06-05 00:00:00+00:00,,,4860.0,11890337.5872
1983-06-06 00:00:00+00:00,,,4890.0,11963734.732800001
1983-06-07 00:00:00+00:00,,,4910.0,12012666.163199998
1983-06-08 00:00:00+00:00,,,4870.0,11914803.3024
1983-06-09 00:00:00+00:00,,,2800.0,6850400.256
1983-06-10 00:00:00+00:00,,,2230.0,5455854.4896
1983-06-11 00:00:00+00:00,,,2070.0,5064403.046399999
1983-06-12 00:00:00+00:00,,,1840.0,4501691.5967999995
1983-06-13 00:00:00+00:00,,,1270.0,3107145.8304
1983-06-14 00:00:00+00:00,,,1010.0,2471037.2352
1983-06-15 00:00:00+00:00,,,987.0,2414766.09024
1983-06-16 00:00:00+00:00,,,1050.0,2568900.096
1983-06-17 00:00:00+00:00,,,863.0,2111391.22176
1983-06-18 00:00:00+00:00,,,664.0,1624523.48928
1983-06-19 00:00:00+00:00,,,283.0,692379.74016
1983-06-20 00:00:00+00:00,,,206.0,503993.73312
1983-06-21 00:00:00+00:00,,,163.0,398791.15776
1983-06-22 00:00:00+00:00,,,157.0,384111.72864
1983-06-23 00:00:00+00:00,,,148.0,362092.58496
1983-06-24 00:00:00+00:00,,,142.0,347413.15584
1983-06-25 00:00:00+00:00,,,137.0,335180.29824
1983-06-26 00:00:00+00:00,,,137.0,335180.29824
1983-06-27 00:00:00+00:00,,,139.0,340073.44128
1983-06-28 00:00:00+00:00,,,134.0,327840.58368000004
1983-06-29 00:00:00+00:00,,,123.0,300928.29696
1983-06-30 00:00:00+00:00,,,126.0,308268.01152
1983-07-01 00:00:00+00:00,,,127.0,310714.58304
1983-07-02 00:00:00+00:00,,,136.0,332733.72672
1983-07-03 00:00:00+00:00,,,119.0,291142.01088
1983-07-04 00:00:00+00:00,,,112.0,274016.01024
1983-07-05 00:00:00+00:00,,,107.0,261783.15264
1983-07-06 00:00:00+00:00,,,100.0,244657.152
1983-07-07 00:00:00+00:00,,,104.0,254443.43808000002
1983-07-08 00:00:00+00:00,,,109.0,266676.29568
1983-07-09 00:00:00+00:00,,,112.0,274016.01024
1983-07-10 00:00:00+00:00,,,122.0,298481.72543999995
1983-07-11 00:00:00+00:00,,,121.0,296035.15392
1983-07-12 00:00:00+00:00,,,119.0,291142.01088
1983-07-13 00:00:00+00:00,,,106.0,259336.58112000002
1983-07-14 00:00:00+00:00,,,108.0,264229.72416
1983-07-15 00:00:00+00:00,,,110.0,269122.8672
1983-07-16 00:00:00+00:00,,,111.0,271569.43872000003
1983-07-17 00:00:00+00:00,,,109.0,266676.29568
1983-07-18 00:00:00+00:00,,,107.0,261783.15264
1983-07-19 00:00:00+00:00,,,106.0,259336.58112000002
1983-07-20 00:00:00+00:00,,,101.0,247103.72351999997
1983-07-21 00:00:00+00:00,,,104.0,254443.43808000002
1983-07-22 00:00:00+00:00,,,105.0,256890.0096
1983-07-23 00:00:00+00:00,,,109.0,266676.29568
1983-07-24 00:00:00+00:00,,,116.0,283802.29632
1983-07-25 00:00:00+00:00,,,110.0,269122.8672
1983-07-26 00:00:00+00:00,,,103.0,251996.86656
1983-07-27 00:00:00+00:00,,,102.0,249550.29504
1983-07-28 00:00:00+00:00,,,102.0,249550.29504
1983-07-29 00:00:00+00:00,,,101.0,247103.72351999997
1983-07-30 00:00:00+00:00,,,101.0,247103.72351999997
1983-07-31 00:00:00+00:00,,,97.4,238296.066048
1983-08-01 00:00:00+00:00,,,97.1,237562.094592
1983-08-02 00:00:00+00:00,,,91.6,224105.95123199996
1983-08-03 00:00:00+00:00,,,88.4,216276.922368
1983-08-04 00:00:00+00:00,,,90.4,221170.06540800002
1983-08-05 00:00:00+00:00,,,88.4,216276.922368
1983-08-06 00:00:00+00:00,,,87.0,212851.72223999997
1983-08-07 00:00:00+00:00,,,86.9,212607.06508800003
1983-08-08 00:00:00+00:00,,,87.2,213341.036544
1983-08-09 00:00:00+00:00,,,86.1,210649.80787199998
1983-08-10 00:00:00+00:00,,,85.1,208203.23635199998
1983-08-11 00:00:00+00:00,,,87.3,213585.693696
1983-08-12 00:00:00+00:00,,,87.2,213341.036544
1983-08-13 00:00:00+00:00,,,87.1,213096.37939199997
1983-08-14 00:00:00+00:00,,,94.9,232179.637248
1983-08-15 00:00:00+00:00,,,93.6,228999.094272
1983-08-16 00:00:00+00:00,,,88.2,215787.608064
1983-08-17 00:00:00+00:00,,,81.8,200129.55033600001
1983-08-18 00:00:00+00:00,,,81.9,200374.207488
1983-08-19 00:00:00+00:00,,,100.0,244657.152
1983-08-20 00:00:00+00:00,,,110.0,269122.8672
1983-08-21 00:00:00+00:00,,,110.0,269122.8672
1983-08-22 00:00:00+00:00,,,107.0,261783.15264
1983-08-23 00:00:00+00:00,,,115.0,281355.72479999997
1983-08-24 00:00:00+00:00,,,88.7,217010.89382400003
1983-08-25 00:00:00+00:00,,,87.8,214808.97945599997
1983-08-26 00:00:00+00:00,,,88.4,216276.922368
1983-08-27 00:00:00+00:00,,,79.0,193279.15008
1983-08-28 00:00:00+00:00,,,76.2,186428.749824
1983-08-29 00:00:00+00:00,,,79.0,193279.15008
1983-08-30 00:00:00+00:00,,,81.1,198416.950272
1983-08-31 00:00:00+00:00,,,74.8,183003.549696
1983-09-01 00:00:00+00:00,,,76.3,186673.40697599997
1983-09-02 00:00:00+00:00,,,83.9,205267.350528
1983-09-03 00:00:00+00:00,,,82.8,202576.12185599998
1983-09-04 00:00:00+00:00,,,85.2,208447.893504
1983-09-05 00:00:00+00:00,,,85.2,208447.893504
1983-09-06 00:00:00+00:00,,,86.8,212362.407936
1983-09-07 00:00:00+00:00,,,87.3,213585.693696
1983-09-08 00:00:00+00:00,,,84.1,205756.66483199998
1983-09-09 00:00:00+00:00,,,81.9,200374.207488
1983-09-10 00:00:00+00:00,,,77.6,189853.94995199997
1983-09-11 00:00:00+00:00,,,76.5,187162.72128
1983-09-12 00:00:00+00:00,,,72.1,176397.80659199998
1983-09-13 00:00:00+00:00,,,69.1,169058.092032
1983-09-14 00:00:00+00:00,,,65.8,160984.406016
1983-09-15 00:00:00+00:00,,,58.6,143369.091072
1983-09-16 00:00:00+00:00,,,58.6,143369.091072
1983-09-17 00:00:00+00:00,,,59.6,145815.662592
1983-09-18 00:00:00+00:00,,,63.7,155846.605824
1983-09-19 00:00:00+00:00,,,60.7,148506.891264
1983-09-20 00:00:00+00:00,,,58.8,143858.40537599998
1983-09-21 00:00:00+00:00,,,59.9,146549.634048
1983-09-22 00:00:00+00:00,,,69.3,169547.406336
1983-09-23 00:00:00+00:00,,,65.4,160005.77740800002
1983-09-24 00:00:00+00:00,,,56.4,137986.633728
1983-09-25 00:00:00+00:00,,,55.6,136029.376512
1983-09-26 00:00:00+00:00,,,55.3,135295.405056
1983-09-27 00:00:00+00:00,,,54.3,132848.833536
1983-09-28 00:00:00+00:00,,,54.3,132848.833536
1983-09-29 00:00:00+00:00,,,56.6,138475.948032
1983-09-30 00:00:00+00:00,,,57.1,139699.233792
1983-10-01 00:00:00+00:00,,,57.0,139454.57663999998
1983-10-02 00:00:00+00:00,,,56.1,137252.66227200002
1983-10-03 00:00:00+00:00,,,55.8,136518.690816
1983-10-04 00:00:00+00:00,,,53.1,129912.947712
1983-10-05 00:00:00+00:00,,,53.1,129912.947712
1983-10-06 00:00:00+00:00,,,54.8,134072.119296
1983-10-07 00:00:00+00:00,,,55.1,134806.090752
1983-10-08 00:00:00+00:00,,,54.9,134316.776448
1983-10-09 00:00:00+00:00,,,55.9,136763.347968
1983-10-10 00:00:00+00:00,,,57.2,139943.890944
1983-10-11 00:00:00+00:00,,,58.6,143369.091072
1983-10-12 00:00:00+00:00,,,58.4,142879.776768
1983-10-13 00:00:00+00:00,,,60.4,147772.91980799998
1983-10-14 00:00:00+00:00,,,60.1,147038.948352
1983-10-15 00:00:00+00:00,,,57.8,141411.833856
1983-10-16 00:00:00+00:00,,,57.8,141411.833856
1983-10-17 00:00:00+00:00,,,57.3,140188.54809599998
1983-10-18 00:00:00+00:00,,,52.8,129178.976256
1983-10-19 00:00:00+00:00,,,53.4,130646.919168
1983-10-20 00:00:00+00:00,,,62.7,153400.034304
1983-10-21 00:00:00+00:00,,,62.5,152910.72
1983-10-22 00:00:00+00:00,,,68.1,166611.520512
1983-10-23 00:00:00+00:00,,,54.4,133093.490688
1983-10-24 00:00:00+00:00,,,49.2,120371.318784
1983-10-25 00:00:00+00:00,,,71.8,175663.83513599998
1983-10-26 00:00:00+00:00,,,92.6,226552.522752
