date,wse(m),avg air temperature (C),max air temperature (C),min air temperature (C),storage(m3)
1982-02-01,1884.953304,,-5.305477999999999,-13.822212799999999,30506575.3776
1982-02-02,1884.968544,,-0.4165499999999973,-6.177707199999999,30604081.9716
1982-02-03,1884.9746400000001,,-1.9443399999999968,-11.683306799999997,30643392.9792
1982-02-04,1884.9746400000001,,-11.683306799999997,-29.9390084,30643392.9792
1982-02-05,1884.983784,,-19.5889256,-36.1446136,30702859.05
1982-02-06,1884.9898800000003,,-17.6222432,-36.7112848,30742293.4056
1982-02-07,1884.992928,,-8.405502799999997,-28.105660399999998,30761535.6936
1982-02-08,1885.0020720000002,,-12.122199199999999,-21.7722764,30821236.125600003
1982-02-09,1885.0142640000001,,-3.077682399999997,-23.1722876,30900425.5416
1982-02-10,1885.017312,,-16.9666824,-33.2168124,30919766.507999998
1982-02-11,1885.02036,,-10.549964399999999,-31.1223512,30940094.258400004
1982-02-12,1885.0264560000003,,-10.7666328,-26.444536,30979799.9796
1982-02-13,1885.05084,,6.139058000000002,-24.1778512,31138215.816
1982-02-14,1885.056936,,6.222392000000006,1.5056876000000017,31178180.568
1982-02-15,1885.0782720000002,,5.394607600000004,0.8056820000000045,31318957.6404
1982-02-16,1885.093512,,7.794626800000003,0.5001240000000031,31419091.5468
1982-02-17,1885.1392320000002,,3.6890384000000047,-1.244334399999996,31722305.6004
1982-02-18,1885.1758080000002,,2.511251200000004,-6.877712799999998,31967410.411199998
1982-02-19,1885.236768,,8.016850800000004,-1.155444799999998,32361605.9496
1982-02-20,1885.312968,,8.233519200000003,-3.9110223999999967,32854837.5972
1982-02-21,1885.38612,,10.550204400000005,1.9001352000000047,33334920.347999997
1982-02-22,1885.501944,,8.277964000000004,-1.8110055999999979,34109940.5016
1982-02-23,1885.5872880000002,,2.9056987999999997,-7.8832764,34693290.198
1982-02-24,1885.6452000000002,,1.3779088000000002,-13.738878799999998,35094306.8808
1982-02-25,1885.700064,,4.694602000000003,-13.6055444,35478979.9536
1982-02-26,1885.7488320000002,,6.266836800000004,-10.5055196,35823355.234799996
1982-02-27,1885.794552,,5.7890552000000035,-5.1776991999999975,36150831.84
1982-02-28,1885.8280800000002,,7.5779584000000035,-10.0666272,36391940.1756
1982-03-01,1885.8798960000001,,7.972406000000003,1.5501324000000025,36768028.2276
1982-03-02,1885.9378080000001,,2.6445856000000028,-3.7776879999999977,37192999.092
1982-03-03,1885.989624,,0.8501268000000017,-5.8332599999999974,37558133.8416
1982-03-04,1885.9987680000002,,-1.5054475999999966,-5.8332599999999974,37622521.4976
1982-03-05,1886.029248,,1.4223536000000045,-14.433328799999998,37835124.1104
1982-03-06,1886.090208,,-0.3721052,-21.2056052,38266114.3572
1982-03-07,1886.1206880000002,,4.477933600000004,-13.344431199999999,38483391.8592
1982-03-08,1886.1572640000002,,7.927961200000006,-4.911030399999998,38745777.7248
1982-03-09,1886.187744,,9.194638000000001,-6.3999311999999975,38964769.764
1982-03-10,1886.2212720000002,,7.227955600000001,-5.655480799999998,39208739.7732
1982-03-11,1886.263944,,6.266836800000004,-7.011047199999998,39519761.755200006
1982-03-12,1886.3218560000003,,0.3279004000000043,-15.4833372,39947803.984799996
1982-03-13,1886.3614800000003,,7.839071600000004,-12.688870399999999,40242383.6784
1982-03-14,1886.416344,,2.7723644000000043,-3.1221271999999978,40653539.566800006
1982-03-15,1886.446824,,1.944580000000002,-3.7776879999999977,40884447.0228
1982-03-16,1886.4894960000001,,2.0334696,-5.655480799999998,41209863.7164
1982-03-17,1886.5382640000003,,-0.3721052,-8.977729599999998,41584915.6452
1982-03-18,1886.5656960000001,,-0.4165499999999973,-5.8332599999999974,41796839.844000004
1982-03-19,1886.596176,,-2.511011199999997,-9.105508399999998,42034161.396
1982-03-20,1886.6266560000001,,-0.9387763999999983,-8.7555056,42272876.78040001
1982-03-21,1886.669328,,0.9390163999999999,-18.188914399999998,42608161.314
1982-03-22,1886.68152,,1.3779088000000002,-17.6222432,42704779.8024
1982-03-23,1886.702856,,5.222384000000002,-15.744450399999998,42874987.707600005
1982-03-24,1886.739432,,8.800190400000005,-10.327740399999998,43207015.854
1982-03-25,1886.797344,,8.9335248,-8.494392399999997,43761292.426800005
1982-03-26,1886.840016,,7.883516400000001,-1.1998895999999988,44174730.253199995
1982-03-27,1886.9009760000001,,8.494632400000004,-1.3776687999999986,44772153.9564
1982-03-28,1886.977176,,4.261265200000004,-2.377676799999998,45529634.024399996
1982-03-29,1887.0350880000003,,-0.46099479999999815,-7.3166052,46113699.1392
1982-03-30,1887.0747119999999,,-0.14988119999999583,-6.2665967999999985,46517330.7996
1982-03-31,1887.129576,,4.433488800000003,-2.511011199999997,47083214.4192
1982-04-01,1887.172248,,-2.2054531999999973,-12.7333152,47526490.12680001
1982-04-02,1887.202728,,3.5168148000000024,-13.166652,47846787.878400005
1982-04-03,1887.248448,,7.533513600000006,-0.0665471999999987,48330484.725600004
1982-04-04,1887.3002640000002,,0.4612348000000033,-13.299986399999998,48886340.1528
1982-04-05,1887.3368400000002,,2.8168092000000016,-17.5777984,49178872.2696
1982-04-06,1887.3734160000001,,-0.7665527999999959,-11.205525199999999,49330923.3492
1982-04-07,1887.388656,,-0.8943315999999975,-12.0777544,49394706.6
1982-04-08,1887.4282800000003,,1.1167956000000032,-17.272240399999998,49559770.8936
1982-04-09,1887.4404720000002,,5.611276000000004,-14.127770799999999,49610836.9656
1982-04-10,1887.507528,,8.9335248,-10.199961599999998,49891725.03120001
1982-04-11,1887.6934560000002,,9.716864400000006,2.9056987999999997,50680350.4692
1982-04-12,1888.0134960000003,,7.839071600000004,0.5890136000000048,52066091.2404
1982-04-13,1888.2603840000002,,11.555768,0.1945660000000018,53345395.0224
1982-04-14,1888.5164160000002,,8.539077200000001,-2.249897999999998,56522272.1016
1982-04-15,1888.6992960000002,,1.027906000000005,-7.444383999999998,58907526.3864
1982-04-16,1888.821216,,3.6890384000000047,-9.805513999999999,60552630.9972
1982-04-17,1888.9522800000002,,10.939096400000004,-7.8832764,62373629.856
1982-04-18,1889.0742,,3.8668176000000045,-6.444375999999998,63757606.7508
1982-04-19,1889.1656400000002,,0.37234520000000515,-8.711060799999998,64652299.134
1982-04-20,1889.2448880000002,,3.255701600000002,-10.461074799999999,65439173.03040001
1982-04-21,1889.327184,,10.855762400000003,-9.716624399999999,66265764.9828
1982-04-22,1889.4460560000002,,16.139138000000003,-5.655480799999998,67478325.162
1982-04-23,1889.5832160000002,,17.144701600000005,-3.994356399999999,68903783.9892
1982-04-24,1889.6990400000002,,15.0891296,-1.5943371999999982,70131306.2808
1982-04-25,1889.8910640000001,,13.778008000000003,-1.1998895999999988,72167510.3952
1982-04-26,1890.0282240000001,,12.644665600000003,-0.7221079999999986,73639545.4272
1982-04-27,1890.1562400000003,,16.094693200000002,-1.7276715999999972,75041198.09040001
1982-04-28,1890.317784,,15.133574400000008,0.6779032000000029,76849319.418
1982-04-29,1890.4488480000002,,12.511331200000004,-3.9499115999999983,78321712.1592
1982-04-30,1890.5616240000002,,17.36137,-1.155444799999998,79598351.6244
1982-05-01,1890.683544,,20.072502800000002,1.4612428000000044,81001250.1024
1982-05-02,1890.808512,,19.939168400000007,5.089049600000003,82465699.2324
1982-05-03,1890.9121440000001,,17.622483200000005,1.5501324000000025,83699092.8888
1982-05-04,1891.006632,,8.100184800000001,-3.077682399999997,84831538.542
1982-05-05,1891.088928,,9.977977600000003,-6.572154799999996,85810551.61800002
1982-05-06,1891.155984,,14.566903200000006,3.077922400000002,86617457.22960001
1982-05-07,1891.22304,,15.616911600000002,1.5056876000000017,87430098.52319999
1982-05-08,1891.2748560000002,,10.9002072,0.37234520000000515,88065587.41919999
1982-05-09,1891.3266720000001,,6.833508000000002,-1.766560799999997,88703839.3104
1982-05-10,1891.3754400000003,,4.172375600000002,-1.3332239999999977,89307849.7968
1982-05-11,1891.40592,,5.000160000000005,-3.5165747999999972,89688526.3944
1982-05-12,1891.4485920000002,,10.461314800000004,-3.9110223999999967,90224276.0976
1982-05-13,1891.4546880000003,,15.005795600000006,-1.1998895999999988,90301072.56240001
1982-05-14,1891.4851680000002,,17.189146400000006,1.4223536000000045,90686041.6704
1982-05-15,1891.5034560000001,,12.427997200000004,5.044604800000002,90917775.55800001
1982-05-16,1891.506504,,16.883588400000008,1.0723508000000024,90955507.7112
1982-05-17,1891.5126,,19.416942000000006,2.294582800000004,91032920.916
1982-05-18,1891.536984,,6.4446160000000035,0.9390163999999999,91343289.1536
1982-05-19,1891.5644160000002,,11.289099200000003,0.8945716000000026,91692660.0288
1982-05-20,1891.55832,,17.494704400000003,-2.2943427999999972,91614778.1016
1982-05-21,1891.549176,,19.63361040000001,2.5556960000000046,91498904.9904
1982-05-22,1891.546128,,16.311361600000005,6.527950000000004,91459038.9168
1982-05-23,1891.546128,,17.055812000000003,2.294582800000004,91459038.9168
1982-05-24,1891.540032,,18.500268000000005,2.1612484000000016,91381193.994
1982-05-25,1891.533936,,23.783643600000005,3.6501492000000013,91303484.75400001
1982-05-26,1891.5278400000002,,20.7669528,6.094613200000001,91225849.5228
1982-05-27,1891.5034560000001,,9.672419600000001,1.8556904000000038,90917775.55800001
1982-05-28,1891.500408,,10.461314800000004,-2.2943427999999972,90878156.1804
1982-05-29,1891.4882160000002,,12.905778800000004,0.7223480000000002,90723675.14520001
1982-05-30,1891.4882160000002,,13.128002800000004,-1.4610027999999957,90723675.14520001
1982-05-31,1891.476024,,19.111384000000008,1.5056876000000017,90569453.14080001
1982-06-01,1891.4668800000002,,12.555776000000005,4.827936400000002,90454825.8444
1982-06-02,1891.457736,,15.744690400000003,0.5001240000000031,90338533.35
1982-06-03,1891.4546880000003,,17.144701600000005,0.6779032000000029,90301072.56240001
1982-06-04,1891.439448,,12.250218000000004,3.0334776000000048,90108279.6384
1982-06-05,1891.430304,,6.4446160000000035,0.5001240000000031,89994318.4212
1982-06-06,1891.4364,,12.122439200000002,-1.155444799999998,90070905.1944
1982-06-07,1891.430304,,13.211336800000005,0.37234520000000515,89994318.4212
1982-06-08,1891.4242080000001,,14.128010800000006,0.6779032000000029,89917793.322
1982-06-09,1891.4242080000001,,20.11139200000001,-0.32766039999999563,89917793.322
1982-06-10,1891.42116,,21.994740400000005,2.6445856000000028,89880492.8868
1982-06-11,1891.4120160000002,,23.872533200000007,4.5223784000000045,89764854.1368
1982-06-12,1891.3906800000002,,16.9280332,8.9335248,89498841.84
1982-06-13,1891.3906800000002,,16.139138000000003,5.305718000000002,89498841.84
1982-06-14,1891.433352,,15.9224696,2.7279196,90033543.08520001
1982-06-15,1891.430304,,20.7669528,5.527942000000003,89994318.4212
1982-06-16,1891.433352,,23.6058644,7.011287200000002,90033543.08520001
1982-06-17,1891.430304,,24.04475680000001,7.183510800000004,89994318.4212
1982-06-18,1891.4242080000001,,24.133646400000003,7.972406000000003,89917793.322
1982-06-19,1891.4150640000003,,24.52809400000001,5.7890552000000035,89803980.1224
1982-06-20,1891.40592,,24.089201600000003,8.9335248,89688526.3944
1982-06-21,1891.4028720000001,,21.3391796,11.816881200000005,89651336.97240001
1982-06-22,1891.3784880000003,,20.900287200000008,8.711300800000004,89346704.4168
1982-06-23,1891.396776,,21.033621600000004,6.877952800000006,89575095.57360001
1982-06-24,1891.396776,,22.73363520000001,5.9168340000000015,89575095.57360001
1982-06-25,1891.4028720000001,,20.11139200000001,9.5890856,89651336.97240001
1982-06-26,1891.399824,,25.35587840000001,6.833508000000002,89612260.326
1982-06-27,1891.396776,,25.750326,9.327972400000004,89575095.57360001
1982-06-28,1891.3845840000001,,21.689182400000007,10.983541200000005,89422736.124
1982-06-29,1891.3754400000003,,18.2335992,7.972406000000003,89307849.7968
1982-06-30,1891.357152,,21.37806880000001,8.583522000000006,89082011.94360001
1982-07-01,1891.3388640000003,,12.861334000000003,5.527942000000003,88854878.9364
1982-07-02,1891.3266720000001,,20.855842400000007,4.216820400000003,88703839.3104
1982-07-03,1891.3144800000002,,17.100256800000004,8.277964000000004,88552960.03680001
1982-07-04,1891.3114320000002,,10.939096400000004,6.139058000000002,88514463.126
1982-07-05,1891.305336,,15.661356400000003,1.4612428000000044,88459018.2
1982-07-06,1891.3022880000003,,22.033629600000005,3.0334776000000048,88402512.48120001
1982-07-07,1891.2870480000001,,16.661364400000004,8.627966800000003,88213703.69759999
1982-07-08,1891.2748560000002,,18.933604800000005,7.794626800000003,88065587.41919999
1982-07-09,1891.26876,,21.950295600000004,4.566823200000002,87990628.83960001
1982-07-10,1891.256568,,25.661436400000007,6.139058000000002,87841044.72
1982-07-11,1891.244376,,28.761461200000006,8.189074400000006,87691818.30960001
1982-07-12,1891.229136,,30.072582800000006,9.061303600000006,87504514.3716
1982-07-13,1891.2078000000001,,27.672563600000004,15.4835772,87245199.87120001
1982-07-14,1891.195608,,24.833652000000008,8.627966800000003,87096886.236
1982-07-15,1891.1742720000002,,23.6058644,7.622403200000004,86838866.88960001
1982-07-16,1891.143792,,24.833652000000008,6.266836800000004,86470130.3784
1982-07-17,1891.1346480000002,,23.650309200000002,7.100176800000003,86358956.826
1982-07-18,1891.1224560000003,,27.800342400000005,6.400171200000006,86214047.59560001
1982-07-19,1891.10112,,28.850350800000008,7.183510800000004,85956756.00240001
1982-07-20,1891.079784,,30.072582800000006,9.5890856,85702030.0476
1982-07-21,1891.0584480000002,,30.5503644,9.194638000000001,85446341.9784
1982-07-22,1891.0218720000003,,29.461466800000004,12.689110400000004,85013032.7892
1982-07-23,1890.9944400000002,,27.5392292,14.216900400000007,84687320.0604
1982-07-24,1890.973104,,22.516966800000006,14.216900400000007,84434271.6384
1982-07-25,1890.9517680000001,,27.189226400000003,9.850198800000001,84177152.7324
1982-07-26,1890.9334800000001,,25.7058812,13.911342400000002,83956668.1824
1982-07-27,1890.9212880000002,,19.63361040000001,14.394679600000003,83809970.406
1982-07-28,1890.9182400000002,,22.300298400000003,12.733555200000005,83772398.60520001
1982-07-29,1890.899952,,25.750326,9.716864400000006,83554590.7068
1982-07-30,1890.899952,,28.93924040000001,9.105748400000003,83548534.32000001
1982-07-31,1890.896904,,29.983693200000005,8.672411600000004,83543600.4
1982-08-01,1890.863376,,27.58367400000001,11.072430800000003,83139154.6428
1982-08-02,1890.829848,,24.96143080000001,4.5223784000000045,82734696.55080001
1982-08-03,1890.7932720000001,,24.305870000000006,7.361290000000004,82330250.79360001
1982-08-04,1890.759744,,26.011439199999998,6.094613200000001,81925792.7016
1982-08-05,1890.726216,,27.800342400000005,7.489068800000002,81521346.9444
1982-08-06,1890.6926880000003,,30.772588400000004,9.283527600000003,81116888.8524
1982-08-07,1890.656112,,25.661436400000007,10.677983200000003,80712443.0952
1982-08-08,1890.619536,,25.35587840000001,13.211336800000005,80307985.0032
1982-08-09,1890.5860080000002,,28.978129600000003,8.711300800000004,79903539.24599999
1982-08-10,1890.5494320000003,,28.589237600000004,9.105748400000003,79499081.154
1982-08-11,1890.5159039999999,,24.700317599999998,7.489068800000002,79094635.39680001
1982-08-12,1890.479328,,25.79477080000001,3.8223728000000037,78690177.3048
1982-08-13,1890.442752,,27.58367400000001,6.4446160000000035,78285731.5476
1982-08-14,1890.4092240000002,,26.31699720000001,9.150193200000004,77881273.45560001
1982-08-15,1890.3726480000003,,26.972558000000006,6.794618800000002,77476827.6984
1982-08-16,1890.3360720000003,,28.500348000000002,7.927961200000006,77072369.6064
1982-08-17,1890.2994960000003,,28.589237600000004,9.761309200000003,76667923.8492
1982-08-18,1890.26292,,21.950295600000004,13.211336800000005,76263465.7572
1982-08-19,1890.226344,,26.444776000000005,8.366853600000006,75859020.0
1982-08-20,1890.189768,,31.122591200000002,9.633530400000005,75454574.2428
1982-08-21,1890.153192,,29.200353600000007,12.427997200000004,75050116.1508
1982-08-22,1890.116616,,30.20591720000001,13.128002800000004,74645670.3936
1982-08-23,1890.08004,,28.3281244,10.594649200000003,74241212.3016
1982-08-24,1890.043464,,26.928113200000006,8.539077200000001,73836766.5444
1982-08-25,1890.0068880000001,,28.283679600000006,7.839071600000004,73432308.4524
1982-08-26,1889.970312,,27.0614476,10.939096400000004,73027862.6952
1982-08-27,1889.9306880000001,,26.578110400000007,9.239082800000006,72623404.6032
1982-08-28,1889.894112,,21.8169612,13.166892000000004,72218958.846
1982-08-29,1889.8544880000002,,22.211408800000008,8.061295600000001,71814500.75400001
1982-08-30,1889.817912,,23.300306400000004,7.794626800000003,71410054.9968
1982-08-31,1889.781336,,24.744762400000006,4.172375600000002,71005596.9048
1982-09-01,1889.741712,,26.055884000000006,4.694602000000003,70601151.14760001
1982-09-02,1889.7020880000002,,28.06145560000001,8.539077200000001,70196693.0556
1982-09-03,1889.665512,,28.4559032,10.633538400000003,69792247.2984
1982-09-04,1889.6258880000003,,22.38363240000001,8.627966800000003,69387789.2064
1982-09-05,1889.5862640000003,,25.35587840000001,4.650157200000002,68983343.4492
1982-09-06,1889.5496880000003,,25.444768000000003,5.833500000000004,68578885.3572
1982-09-07,1889.5131119999999,,25.094765200000005,9.939088400000003,68174439.6
1982-09-08,1889.4856800000002,,27.405894800000006,8.366853600000006,67890739.2
1982-09-09,1889.4430080000002,,26.667,8.061295600000001,67446686.4
1982-09-10,1889.391192,,21.07251080000001,4.5223784000000045,66915673.26
1982-09-11,1889.372904,,13.866897600000005,-0.0665471999999987,66729084.7404
1982-09-12,1889.357664,,9.805754000000004,4.827936400000002,66574751.7228
1982-09-13,1889.3393760000001,,8.366853600000006,1.4612428000000044,66389174.6568
1982-09-14,1889.311944,,9.500196000000003,3.733483200000002,66111049.5864
1982-09-15,1889.3088960000002,,7.927961200000006,0.5445688000000004,66080977.344000004
1982-09-16,1889.3058480000002,,14.916906000000004,4.566823200000002,66049474.264800005
1982-09-17,1889.2967039999999,,17.928041200000003,2.3834724000000023,65972677.800000004
1982-09-18,1889.290608,,18.061375600000005,4.300154400000004,65896781.7756
1982-09-19,1889.2814640000001,,16.139138000000003,6.139058000000002,65805652.2732
1982-09-20,1889.290608,,18.411378400000004,4.083486000000004,65896781.7756
1982-09-21,1889.28756,,21.728071600000007,3.5612595999999996,65866869.8856
1982-09-22,1889.2814640000001,,24.222536000000005,4.566823200000002,65805652.2732
1982-09-23,1889.2814640000001,,24.744762400000006,3.4279252000000042,65805652.2732
1982-09-24,1889.278416,,18.2335992,8.800190400000005,65774223.2028
1982-09-25,1889.327184,,15.572466800000008,11.639102000000005,66265764.9828
1982-09-26,1889.31804,,13.472450000000006,6.400171200000006,66172550.8992
1982-09-27,1889.3210880000001,,6.489060800000004,2.8612540000000024,66204041.6436
1982-09-28,1889.324136,,5.7890552000000035,-0.11099199999999598,66234175.56
1982-09-29,1889.324136,,3.911262400000002,-1.3332239999999977,66234175.56
1982-09-30,1889.327184,,2.511251200000004,-0.14988119999999583,66265764.9828
1982-10-01,1889.327184,,8.977969600000002,0.5445688000000004,66265764.9828
1982-10-02,1889.336328,,14.128010800000006,-2.338787599999998,66357585.234000005
1982-10-03,1889.336328,,13.255781600000002,3.1668120000000037,66357585.234000005
1982-10-04,1889.336328,,8.889080000000003,2.6445856000000028,66357585.234000005
1982-10-05,1889.336328,,8.889080000000003,-1.8110055999999979,66357585.234000005
1982-10-06,1889.3332800000003,,13.039113200000003,-2.599900799999997,66327401.9784
1982-10-07,1889.327184,,11.727991600000003,-1.5498923999999974,66265764.9828
1982-10-08,1889.3302320000003,,4.1279308000000015,-0.7221079999999986,66295787.886
1982-10-09,1889.327184,,6.3112816000000045,-1.766560799999997,66265764.9828
1982-10-10,1889.327184,,12.733555200000005,-6.094373199999998,66265764.9828
1982-10-11,1889.336328,,12.600220800000002,-3.8221327999999968,66357585.234000005
1982-10-12,1889.3332800000003,,16.883588400000008,-1.3332239999999977,66327401.9784
1982-10-13,1889.3332800000003,,17.189146400000006,-0.19432599999999667,66327401.9784
1982-10-14,1889.3332800000003,,17.972486000000004,0.4612348000000033,66327401.9784
1982-10-15,1889.3332800000003,,17.144701600000005,1.2445744000000047,66327401.9784
1982-10-16,1889.336328,,16.355806400000006,-0.4165499999999973,66357585.234000005
1982-10-17,1889.3332800000003,,12.778000000000002,1.0723508000000024,66327401.9784
1982-10-18,1889.3302320000003,,3.122367200000003,-6.833267999999999,66295787.886
1982-10-19,1889.3302320000003,,8.100184800000001,-8.977729599999998,66295787.886
1982-10-20,1889.3302320000003,,12.250218000000004,-6.355486399999998,66295787.886
1982-10-21,1889.327184,,14.783571600000002,-1.288779199999997,66265764.9828
1982-10-22,1889.3302320000003,,16.9669224,7.361290000000004,66295787.886
1982-10-23,1889.327184,,14.305790000000002,2.7723644000000043,66265764.9828
1982-10-24,1889.3302320000003,,14.216900400000007,2.511251200000004,66295787.886
1982-10-25,1889.336328,,9.977977600000003,5.700165600000002,66357585.234000005
1982-10-26,1889.336328,,7.316845200000003,-0.3721052,66357585.234000005
1982-10-27,1889.3424240000002,,1.8556904000000038,-4.388803999999997,66419308.573199995
1982-10-28,1889.3393760000001,,6.050168400000004,-7.272160399999999,66389174.6568
1982-10-29,1889.360712,,5.2612732000000015,1.4612428000000044,66604971.9828
1982-10-30,1889.3668080000002,,5.350162800000003,1.289019200000002,66667003.692
1982-10-31,1889.375952,,5.439052400000001,-2.377676799999998,66760846.85040001
1982-11-01,1889.3850960000002,,3.777928000000003,-5.788815199999998,66853357.85040001
1982-11-02,1889.388144,,,,66915648.5904
1982-11-03,1889.3972880000001,,7.361290000000004,-7.055491999999997,66977926.9956
1982-11-04,1889.3972880000001,,12.822444800000003,-4.872141199999998,66977926.9956
1982-11-05,1889.400336,,11.116875600000004,-3.427685199999999,67008332.277600005
1982-11-06,1889.403384,,8.494632400000004,-2.249897999999998,67040291.7444
1982-11-07,1889.4064320000002,,2.994588400000005,-3.166571999999997,67070734.0308
1982-11-08,1889.403384,,4.039041200000003,-3.688798399999998,67040291.7444
1982-11-09,1889.403384,,2.2056932000000025,-3.033237599999998,67040291.7444
1982-11-10,1889.412528,,2.3834724000000023,-4.127690799999998,67133185.1232
1982-11-11,1889.4094800000003,,0.3279004000000043,-7.838831599999997,67102656.4932
1982-11-12,1889.4064320000002,,1.9001352000000047,-10.0666272,67070734.0308
1982-11-13,1889.403384,,-0.11099199999999598,-10.327740399999998,67040291.7444
1982-11-14,1889.415576,,2.7279196,-12.472202,67165144.59
1982-11-15,1889.4064320000002,,6.922397600000004,-9.938848399999998,67070734.0308
1982-11-16,1889.4186240000001,,8.672411600000004,-8.322168799999998,67195648.5504
1982-11-17,1889.4216720000002,,3.777928000000003,0.9834612000000043,67227694.3608
1982-11-18,1889.433864,,3.777928000000003,-1.244334399999996,67352892.5808
1982-11-19,1889.4460560000002,,-0.14988119999999583,-4.872141199999998,67478325.162
1982-11-20,1889.43996,,-1.855450399999997,-8.494392399999997,67415615.0388
1982-11-21,1889.4430080000002,,-0.8943315999999975,-12.905538799999999,67446230.0124
1982-11-22,1889.43996,,-3.644353599999997,-14.2611052,67415615.0388
1982-11-23,1889.43996,,-2.2943427999999972,-18.0611356,67415615.0388
1982-11-24,1889.43996,,-4.261025199999999,-19.2833676,67415615.0388
1982-11-25,1889.4430080000002,,-1.5943371999999982,-15.527781999999998,67446230.0124
1982-11-26,1889.4430080000002,,2.2056932000000025,-17.4055748,67446230.0124
1982-11-27,1889.452152,,1.1167956000000032,-9.061063599999999,67541232.642
1982-11-28,1889.4552,,3.0334776000000048,-3.2999063999999994,67571835.2808
1982-11-29,1889.4826320000002,,2.466806400000003,-4.605472399999998,67854684.57959999
1982-11-30,1889.494824,,1.155684800000003,-3.9110223999999967,67981042.2708
1982-12-01,1889.50092,,-3.033237599999998,-4.172135599999999,68044418.4732
1982-12-02,1889.503968,,-2.599900799999997,-5.133254399999997,68076809.65799999
1982-12-03,1889.503968,,2.2501379999999997,-3.8221327999999968,68076809.65799999
1982-12-04,1889.5100640000003,,4.172375600000002,-4.433248799999998,68140136.5212
1982-12-05,1889.5100640000003,,-1.4165579999999984,-10.5055196,68140136.5212
1982-12-06,1889.528352,,4.039041200000003,-5.566591199999998,68330672.17680001
1982-12-07,1889.525304,,-5.566591199999998,-7.2277156,68298095.97
1982-12-08,1889.5192080000002,,-3.472129999999998,-15.0055556,68234559.4152
1982-12-09,1889.525304,,1.5501324000000025,-16.7055692,68298095.97
1982-12-10,1889.534448,,-3.9110223999999967,-14.961110799999998,68392740.8904
1982-12-11,1889.5374960000001,,-6.3999311999999975,-16.9666824,68425354.1016
1982-12-12,1889.5374960000001,,-2.511011199999997,-14.305549999999998,68425354.1016
1982-12-13,1889.5588320000002,,-1.766560799999997,-10.199961599999998,68647787.55
1982-12-14,1889.5557840000001,,-0.9832211999999956,-12.383312399999998,68616555.8364
1982-12-15,1889.580168,,5.961278800000002,-2.599900799999997,68872502.9364
1982-12-16,1889.57712,,8.977969600000002,-0.14988119999999583,68839741.7076
1982-12-17,1889.5832160000002,,7.972406000000003,-3.605464399999997,68903783.9892
1982-12-18,1889.5740720000001,,-1.766560799999997,-11.333303999999998,68808435.9852
1982-12-19,1889.5862640000003,,3.6890384000000047,-12.2944228,68936643.8964
1982-12-20,1889.5832160000002,,3.3390356000000025,-13.777767999999998,68903783.9892
1982-12-21,1889.601504,,6.005723600000003,0.7223480000000002,69096453.5652
