date,max_temp(C),min_temp(C),avg_temp(C)
2023-05-15 00:00:00+00:00,27.8,18.4,22.4
2023-05-16 00:00:00+00:00,28.4,19.2,23.2
2023-05-17 00:00:00+00:00,28.8,19.2,23.5
2023-05-18 00:00:00+00:00,28.3,19.0,23.2
2023-05-19 00:00:00+00:00,28.1,18.8,22.8
2023-05-20 00:00:00+00:00,28.5,18.7,22.7
2023-05-21 00:00:00+00:00,22.0,16.3,19.3
2023-05-22 00:00:00+00:00,21.1,15.1,17.7
2023-05-23 00:00:00+00:00,20.1,14.4,16.8
2023-05-24 00:00:00+00:00,23.4,13.9,18.0
2023-05-25 00:00:00+00:00,25.5,15.1,20.0
2023-05-26 00:00:00+00:00,28.1,17.0,21.9
2023-05-27 00:00:00+00:00,27.5,18.1,21.6
2023-05-28 00:00:00+00:00,25.9,16.1,20.4
2023-05-29 00:00:00+00:00,27.5,16.1,21.0
2023-05-30 00:00:00+00:00,23.9,15.9,19.0
2023-05-31 00:00:00+00:00,20.3,14.8,17.2
2023-06-01 00:00:00+00:00,23.9,13.3,18.0
2023-06-02 00:00:00+00:00,26.5,14.6,20.1
2023-06-03 00:00:00+00:00,26.6,15.8,20.6
2023-06-04 00:00:00+00:00,25.0,15.8,19.9
2023-06-05 00:00:00+00:00,25.4,15.5,20.1
2023-06-06 00:00:00+00:00,28.0,16.5,21.9
2023-06-07 00:00:00+00:00,27.2,18.8,22.6
2023-06-08 00:00:00+00:00,23.7,18.2,21.0
2023-06-09 00:00:00+00:00,21.1,18.2,19.4
2023-06-10 00:00:00+00:00,25.2,16.7,20.6
2023-06-11 00:00:00+00:00,26.7,18.1,21.9
2023-06-12 00:00:00+00:00,30.4,18.9,24.1
2023-06-13 00:00:00+00:00,27.4,19.2,22.6
2023-06-14 00:00:00+00:00,24.0,17.4,19.9
2023-06-15 00:00:00+00:00,26.6,15.4,20.5
2023-06-16 00:00:00+00:00,27.1,16.5,21.7
2023-06-17 00:00:00+00:00,22.7,17.6,19.9
2023-06-18 00:00:00+00:00,19.6,16.1,17.7
2023-06-19 00:00:00+00:00,19.8,14.5,17.1
2023-06-20 00:00:00+00:00,18.4,15.2,16.8
2023-06-21 00:00:00+00:00,21.3,14.3,17.7
2023-06-22 00:00:00+00:00,24.5,17.0,20.6
2023-06-23 00:00:00+00:00,27.0,18.8,22.6
2023-06-24 00:00:00+00:00,28.7,17.9,22.9
2023-06-25 00:00:00+00:00,29.7,18.1,23.4
2023-06-26 00:00:00+00:00,29.2,18.5,23.3
2023-06-27 00:00:00+00:00,29.5,18.6,23.6
2023-06-28 00:00:00+00:00,30.9,19.2,24.7
2023-06-29 00:00:00+00:00,32.4,20.3,25.8
2023-06-30 00:00:00+00:00,31.7,20.9,25.6
2023-07-01 00:00:00+00:00,30.7,19.3,24.4
2023-07-02 00:00:00+00:00,29.9,19.6,24.3
2023-07-03 00:00:00+00:00,29.9,20.0,24.6
2023-07-04 00:00:00+00:00,30.4,20.3,25.1
2023-07-05 00:00:00+00:00,32.0,20.9,26.1
2023-07-06 00:00:00+00:00,32.2,20.8,26.1
2023-07-07 00:00:00+00:00,30.7,21.1,25.0
2023-07-08 00:00:00+00:00,28.3,20.9,23.6
2023-07-09 00:00:00+00:00,31.9,19.2,24.8
2023-07-10 00:00:00+00:00,25.7,20.5,22.4
2023-07-11 00:00:00+00:00,31.3,19.9,24.7
2023-07-12 00:00:00+00:00,32.2,21.0,26.0
2023-07-13 00:00:00+00:00,32.2,20.6,26.1
2023-07-14 00:00:00+00:00,33.0,21.2,26.7
2023-07-15 00:00:00+00:00,32.7,21.4,26.5
2023-07-16 00:00:00+00:00,33.3,20.7,26.3
2023-07-17 00:00:00+00:00,28.3,21.2,24.2
2023-07-18 00:00:00+00:00,29.9,18.7,23.9
2023-07-19 00:00:00+00:00,31.9,19.9,25.7
2023-07-20 00:00:00+00:00,32.1,21.0,26.2
2023-07-21 00:00:00+00:00,32.5,21.2,26.4
2023-07-22 00:00:00+00:00,33.0,20.9,26.6
2023-07-23 00:00:00+00:00,32.6,21.2,26.4
2023-07-24 00:00:00+00:00,25.0,20.2,22.8
2023-07-25 00:00:00+00:00,29.0,20.0,23.7
2023-07-26 00:00:00+00:00,30.0,18.6,23.9
2023-07-27 00:00:00+00:00,30.2,19.0,24.2
2023-07-28 00:00:00+00:00,30.2,19.1,24.3
2023-07-29 00:00:00+00:00,30.1,19.3,24.1
2023-07-30 00:00:00+00:00,29.6,19.1,23.8
2023-07-31 00:00:00+00:00,29.7,18.4,23.6
2023-08-01 00:00:00+00:00,30.0,18.4,23.9
2023-08-02 00:00:00+00:00,30.6,18.9,24.2
2023-08-03 00:00:00+00:00,30.4,18.7,24.3
2023-08-04 00:00:00+00:00,28.9,19.6,23.9
2023-08-05 00:00:00+00:00,27.3,21.2,23.8
2023-08-06 00:00:00+00:00,28.2,20.6,23.8
2023-08-07 00:00:00+00:00,30.1,20.4,24.6
2023-08-08 00:00:00+00:00,30.0,19.5,24.4
2023-08-09 00:00:00+00:00,28.3,19.9,24.0
2023-08-10 00:00:00+00:00,28.4,20.3,23.8
2023-08-11 00:00:00+00:00,29.0,18.3,23.3
2023-08-12 00:00:00+00:00,29.0,18.7,23.7
2023-08-13 00:00:00+00:00,30.4,19.6,24.8
2023-08-14 00:00:00+00:00,31.5,20.6,25.9
2023-08-15 00:00:00+00:00,31.7,22.0,26.7
2023-08-16 00:00:00+00:00,32.2,22.4,26.9
2023-08-17 00:00:00+00:00,29.0,22.6,25.6
2023-08-18 00:00:00+00:00,28.0,19.6,23.6
2023-08-19 00:00:00+00:00,26.6,16.7,21.5
2023-08-20 00:00:00+00:00,25.4,17.5,21.3
2023-08-21 00:00:00+00:00,26.1,17.2,21.3
2023-08-22 00:00:00+00:00,23.9,17.4,20.6
2023-08-23 00:00:00+00:00,24.6,16.0,20.1
2023-08-24 00:00:00+00:00,25.6,16.4,20.9
2023-08-25 00:00:00+00:00,27.8,19.6,23.5
2023-08-26 00:00:00+00:00,28.2,19.9,24.0
2023-08-27 00:00:00+00:00,27.1,20.3,23.6
2023-08-28 00:00:00+00:00,23.5,20.7,21.5
2023-08-29 00:00:00+00:00,22.5,18.9,20.5
2023-08-30 00:00:00+00:00,24.8,18.5,21.2
2023-08-31 00:00:00+00:00,21.5,18.8,19.8
2023-09-01 00:00:00+00:00,23.7,17.8,20.5
2023-09-02 00:00:00+00:00,26.3,18.9,22.2
2023-09-03 00:00:00+00:00,22.5,19.3,20.6
2023-09-04 00:00:00+00:00,20.4,18.5,19.5
2023-09-05 00:00:00+00:00,23.3,16.8,19.8
2023-09-06 00:00:00+00:00,24.3,16.8,20.4
2023-09-07 00:00:00+00:00,23.9,19.0,21.0
2023-09-08 00:00:00+00:00,24.4,17.0,20.6
2023-09-09 00:00:00+00:00,25.9,17.3,21.5
2023-09-10 00:00:00+00:00,26.0,19.0,22.3
2023-09-11 00:00:00+00:00,24.5,19.0,21.6
2023-09-12 00:00:00+00:00,24.7,18.2,21.4
2023-09-13 00:00:00+00:00,24.9,19.4,21.5
2023-09-14 00:00:00+00:00,25.6,17.3,21.2
2023-09-15 00:00:00+00:00,26.1,18.1,21.9
2023-09-16 00:00:00+00:00,25.8,18.2,21.8
2023-09-17 00:00:00+00:00,23.3,17.4,20.2
2023-09-18 00:00:00+00:00,22.7,17.8,19.7
2023-09-19 00:00:00+00:00,21.6,15.0,18.1
2023-09-20 00:00:00+00:00,20.1,16.4,18.0
2023-09-21 00:00:00+00:00,21.2,13.6,17.1
2023-09-22 00:00:00+00:00,22.0,14.0,17.8
2023-09-23 00:00:00+00:00,18.6,16.4,17.4
2023-09-24 00:00:00+00:00,16.7,15.6,16.1
2023-09-25 00:00:00+00:00,15.9,14.8,15.4
2023-09-26 00:00:00+00:00,18.7,14.3,16.2
2023-09-27 00:00:00+00:00,17.0,14.4,15.8
2023-09-28 00:00:00+00:00,17.8,14.9,16.2
2023-09-29 00:00:00+00:00,17.3,15.3,16.2
2023-09-30 00:00:00+00:00,18.5,13.7,16.0
2023-10-01 00:00:00+00:00,18.6,13.0,15.7
2023-10-02 00:00:00+00:00,15.4,14.4,14.9
2023-10-03 00:00:00+00:00,18.7,14.2,16.0
2023-10-04 00:00:00+00:00,19.4,15.0,16.6
2023-10-05 00:00:00+00:00,20.7,14.3,17.3
2023-10-06 00:00:00+00:00,21.9,15.9,18.5
2023-10-07 00:00:00+00:00,23.0,15.8,19.1
2023-10-08 00:00:00+00:00,21.9,16.1,18.7
2023-10-09 00:00:00+00:00,18.0,15.1,16.9
2023-10-10 00:00:00+00:00,17.6,14.2,15.5
2023-10-11 00:00:00+00:00,15.8,13.0,14.3
2023-10-12 00:00:00+00:00,18.1,13.8,15.4
2023-10-13 00:00:00+00:00,16.8,13.3,15.1
2023-10-14 00:00:00+00:00,16.0,13.9,15.0
2023-10-15 00:00:00+00:00,17.0,14.1,15.3
2023-10-16 00:00:00+00:00,16.3,14.5,15.1
2023-10-17 00:00:00+00:00,17.3,13.9,15.3
2023-10-18 00:00:00+00:00,18.3,13.8,15.7
2023-10-19 00:00:00+00:00,18.0,14.0,15.6
2023-10-20 00:00:00+00:00,16.9,14.8,15.5
2023-10-21 00:00:00+00:00,15.7,14.7,15.2
2023-10-22 00:00:00+00:00,16.2,14.5,15.3
2023-10-23 00:00:00+00:00,15.6,13.6,14.7
2023-10-24 00:00:00+00:00,13.6,11.1,12.5
2023-10-25 00:00:00+00:00,12.0,10.5,11.1
2023-10-26 00:00:00+00:00,11.2,9.9,10.4
2023-10-27 00:00:00+00:00,12.1,9.2,10.3
2023-10-28 00:00:00+00:00,10.3,7.1,8.6
2023-10-29 00:00:00+00:00,9.9,6.0,7.8
2023-10-30 00:00:00+00:00,10.0,5.6,7.7
2023-10-31 00:00:00+00:00,10.7,6.0,8.1
2023-11-01 00:00:00+00:00,9.7,8.4,9.0
2023-11-02 00:00:00+00:00,12.3,8.7,10.7
2023-11-03 00:00:00+00:00,12.5,10.4,11.6
2023-11-04 00:00:00+00:00,14.1,12.1,13.1
2023-11-05 00:00:00+00:00,13.8,11.9,12.7
2023-11-06 00:00:00+00:00,12.5,11.7,12.2
2023-11-07 00:00:00+00:00,12.9,11.3,11.9
2023-11-08 00:00:00+00:00,11.7,10.1,10.9
2023-11-09 00:00:00+00:00,10.3,9.4,9.8
2023-11-10 00:00:00+00:00,11.4,9.1,10.1
2023-11-11 00:00:00+00:00,11.4,9.6,10.3
2023-11-12 00:00:00+00:00,11.7,9.8,10.7
2023-11-13 00:00:00+00:00,12.1,9.9,11.0
2023-11-14 00:00:00+00:00,10.7,8.3,9.6
2023-11-15 00:00:00+00:00,10.7,9.2,10.0
2023-11-16 00:00:00+00:00,10.2,8.4,9.3
2023-11-17 00:00:00+00:00,10.2,7.7,8.9
2023-11-18 00:00:00+00:00,8.9,7.3,8.3
2023-11-19 00:00:00+00:00,9.9,7.2,8.4
2023-11-20 00:00:00+00:00,8.5,6.8,7.5
2023-11-21 00:00:00+00:00,8.6,6.3,7.6
2023-11-22 00:00:00+00:00,9.4,7.5,8.4
2023-11-23 00:00:00+00:00,8.3,6.5,7.2
2023-11-24 00:00:00+00:00,7.5,4.8,6.0
2023-11-25 00:00:00+00:00,5.8,3.5,4.6
2023-11-26 00:00:00+00:00,5.5,2.6,4.1
2023-11-27 00:00:00+00:00,5.0,2.4,3.5
2023-11-28 00:00:00+00:00,4.3,1.7,2.9
2023-11-29 00:00:00+00:00,3.9,2.2,3.0
2023-11-30 00:00:00+00:00,3.9,2.8,3.4
2023-12-01 00:00:00+00:00,6.3,3.6,5.2
2023-12-02 00:00:00+00:00,7.8,6.0,7.1
2023-12-03 00:00:00+00:00,9.5,7.6,8.6
2023-12-04 00:00:00+00:00,12.0,9.5,10.8
2023-12-05 00:00:00+00:00,12.5,12.0,12.2
2023-12-06 00:00:00+00:00,12.3,10.5,11.6
2023-12-07 00:00:00+00:00,10.5,9.1,9.8
2023-12-08 00:00:00+00:00,9.3,8.1,8.7
2023-12-09 00:00:00+00:00,8.1,7.2,7.5
2023-12-10 00:00:00+00:00,9.7,7.6,8.7
2023-12-11 00:00:00+00:00,10.9,9.6,10.2
2023-12-12 00:00:00+00:00,9.6,7.9,8.8
2023-12-13 00:00:00+00:00,8.5,7.2,7.9
2023-12-14 00:00:00+00:00,9.2,7.9,8.5
2023-12-15 00:00:00+00:00,8.6,7.0,7.8
2023-12-16 00:00:00+00:00,7.5,5.9,6.6
2023-12-17 00:00:00+00:00,6.4,5.0,5.8
2023-12-18 00:00:00+00:00,7.1,5.8,6.5
2023-12-19 00:00:00+00:00,8.5,6.9,7.6
2023-12-20 00:00:00+00:00,8.5,6.7,7.4
2023-12-21 00:00:00+00:00,7.0,6.2,6.7
2023-12-22 00:00:00+00:00,7.9,6.2,6.9
2023-12-23 00:00:00+00:00,6.4,4.8,5.8
2023-12-24 00:00:00+00:00,5.5,4.4,5.0
2023-12-25 00:00:00+00:00,6.1,5.4,5.8
2023-12-26 00:00:00+00:00,7.6,6.1,6.9
2023-12-27 00:00:00+00:00,7.7,7.0,7.4
2023-12-28 00:00:00+00:00,8.4,7.3,7.9
2023-12-29 00:00:00+00:00,8.6,7.8,8.2
2023-12-30 00:00:00+00:00,9.6,8.3,8.8
2023-12-31 00:00:00+00:00,8.7,8.0,8.3
2024-01-01 00:00:00+00:00,8.6,7.4,8.1
2024-01-02 00:00:00+00:00,7.4,6.7,7.0
2024-01-03 00:00:00+00:00,8.1,6.2,7.0
2024-01-04 00:00:00+00:00,8.3,7.2,7.7
2024-01-05 00:00:00+00:00,8.5,6.8,7.5
2024-01-06 00:00:00+00:00,7.5,6.6,7.1
2024-01-07 00:00:00+00:00,8.2,6.8,7.4
2024-01-08 00:00:00+00:00,8.2,7.1,7.5
2024-01-09 00:00:00+00:00,8.2,6.5,7.6
2024-01-10 00:00:00+00:00,7.6,5.5,6.6
2024-01-11 00:00:00+00:00,7.7,6.6,7.1
2024-01-12 00:00:00+00:00,7.5,5.5,7.0
2024-01-13 00:00:00+00:00,5.5,0.6,2.3
2024-01-14 00:00:00+00:00,2.5,0.6,1.6
2024-01-15 00:00:00+00:00,3.1,1.8,2.4
2024-01-16 00:00:00+00:00,2.7,1.3,2.0
2024-01-17 00:00:00+00:00,3.6,2.3,3.0
2024-01-18 00:00:00+00:00,3.6,1.8,3.0
2024-01-19 00:00:00+00:00,4.7,2.0,3.6
2024-01-20 00:00:00+00:00,5.5,4.5,5.1
2024-01-21 00:00:00+00:00,6.6,5.4,5.9
2024-01-22 00:00:00+00:00,8.7,6.3,7.5
2024-01-23 00:00:00+00:00,10.3,8.6,9.2
2024-01-24 00:00:00+00:00,10.0,8.3,8.9
2024-01-25 00:00:00+00:00,10.8,8.3,9.2
2024-01-26 00:00:00+00:00,9.2,8.7,9.0
2024-01-27 00:00:00+00:00,11.1,8.8,9.9
2024-01-28 00:00:00+00:00,12.5,10.7,11.5
2024-01-29 00:00:00+00:00,11.6,10.6,11.1
2024-01-30 00:00:00+00:00,11.0,10.5,10.8
2024-01-31 00:00:00+00:00,10.8,10.4,10.6
2024-02-01 00:00:00+00:00,11.5,9.9,10.6
2024-02-02 00:00:00+00:00,10.9,9.3,10.1
2024-02-03 00:00:00+00:00,9.9,7.6,8.6
2024-02-04 00:00:00+00:00,8.9,6.5,7.6
2024-02-05 00:00:00+00:00,8.8,7.5,8.1
2024-02-06 00:00:00+00:00,10.1,8.4,9.0
2024-02-07 00:00:00+00:00,9.9,8.1,8.9
2024-02-08 00:00:00+00:00,9.5,7.5,8.3
2024-02-09 00:00:00+00:00,8.7,7.4,8.0
2024-02-10 00:00:00+00:00,9.6,7.6,8.4
2024-02-11 00:00:00+00:00,10.5,7.6,8.6
2024-02-12 00:00:00+00:00,10.9,8.1,9.1
2024-02-13 00:00:00+00:00,10.4,7.4,8.4
2024-02-14 00:00:00+00:00,7.4,6.3,6.8
2024-02-15 00:00:00+00:00,7.8,6.3,7.0
2024-02-16 00:00:00+00:00,7.4,6.2,6.9
2024-02-17 00:00:00+00:00,7.2,6.0,6.6
2024-02-18 00:00:00+00:00,8.6,6.8,7.5
2024-02-19 00:00:00+00:00,10.1,7.6,8.5
2024-02-20 00:00:00+00:00,9.6,8.1,8.8
2024-02-21 00:00:00+00:00,10.9,8.8,9.7
2024-02-22 00:00:00+00:00,11.9,9.1,10.3
2024-02-23 00:00:00+00:00,11.0,7.9,9.4
2024-02-24 00:00:00+00:00,11.1,7.5,9.1
2024-02-25 00:00:00+00:00,9.6,8.4,9.1
2024-02-26 00:00:00+00:00,9.0,8.3,
