date,avg gain (m3/d),power discharge (m3/d),computed flow(m3/d),avg air temperature (C),max air temperature (C),min air temperature (C),wse(m),storage(m3)
2000-07-22,425556.6501888,,601709.7996288,20.494728400000007,31.61148400000001,7.500180000000004,1470.6142800000002,698793013.8288001
2000-07-23,111612.5927424,,285319.1706624,19.466942400000008,29.278132000000006,9.333528000000001,1470.5716080000002,694624628.5212
2000-07-24,1046153.9819520001,,1219860.559872,16.894699600000003,28.555904000000005,5.055716000000004,1470.5380800000003,691400003.4311999
2000-07-25,-202429.32756479998,,-28722.7496448,17.850262800000003,30.667032000000006,5.666832000000003,1470.49236,686916994.38
2000-07-26,127515.3076224,,298775.3140224,19.205829200000004,30.000360000000008,7.722404000000001,1470.4496880000002,682748609.0724
2000-07-27,703927.5577344,,872740.9926144001,19.028050000000007,30.611476000000003,7.055732000000006,1470.413112,679209446.5824
2000-07-28,637967.9895552,,806781.4244351999,20.1836148,33.83372400000001,6.944620000000004,1470.376536,675591563.3988001
2000-07-29,218894.7538944,,387708.1887744,21.75029400000001,34.833732000000005,8.944636000000003,1470.3338640000002,671552693.4912
2000-07-30,417898.8813312,,584265.7446912,22.839191600000007,34.66706400000001,13.000224000000003,1470.2942400000002,667718186.55
2000-07-31,831467.3310720001,,995387.622912,22.73919080000001,35.77818400000001,12.055772000000005,1470.2576640000002,664267069.8624
2000-08-01,829436.6767103999,,993356.9685504,23.08919360000001,33.00038400000001,15.278020000000005,1470.2210880000002,660815940.84
2000-08-02,-386068.98585600004,,-222148.694016,20.566951200000005,32.77816000000001,9.500196000000003,1470.17232,656137819.9224
2000-08-03,-594467.9479296,,-445227.0852096,20.055836,33.167052000000005,7.722404000000001,1470.120504,651229568.6412
2000-08-04,1395842.4493056,,1525510.7398656,22.778080000000003,30.722588000000002,15.222464000000002,1470.090024,648315311.7888001
2000-08-05,804970.9615103999,,978677.5394303999,19.239162800000003,30.000360000000008,8.944636000000003,1470.0534480000001,644864195.1012
2000-08-06,-297503.096832,,-111563.661312,18.67804720000001,31.278148,5.444608000000002,1470.0046800000002,640320979.8912001
2000-08-07,550698.7834368,,736638.2189568,19.528054000000004,31.667040000000007,7.333512000000006,1469.9650560000002,636614064.1212
2000-08-08,457900.3256832,,641393.1896832001,18.633602400000008,33.61150000000001,5.611276000000004,1469.9254320000002,632831474.3532001
2000-08-09,14385.8405376,,195432.1330176,19.472498,34.055948,6.833508000000002,1469.879712,628595013.2844
2000-08-10,1387621.9689983998,,1568668.2614783999,21.383624400000002,31.444816000000003,11.777992000000005,1469.849232,625720277.1312
2000-08-11,-552802.834944,,-374203.11398399994,18.778048000000005,26.667,11.166876000000006,1469.797416,620878596.7656
2000-08-12,282725.8048512,,461325.5258112,17.278036000000007,29.722580000000008,3.6112600000000015,1469.754744,616869096.0167999
2000-08-13,612278.9885952,,790878.7095552,17.183590800000005,27.111448000000003,5.055716000000004,1469.71512,613220375.8332001
2000-08-14,629894.3035392,,806047.4529791999,17.466926400000006,28.722572000000007,5.222384000000002,1469.6754960000003,609588517.3212
2000-08-15,56687.062118400005,,232840.2115584,17.08359,28.611460000000008,3.8890400000000014,1469.626728,605067196.3812
2000-08-16,650200.8471552,,823907.4250751999,17.533593600000003,29.222576000000004,4.444600000000001,1469.581008,600916499.1768
2000-08-17,171.2600064,,173877.83792639998,17.744706400000005,30.055916000000003,4.333488000000003,1469.529192,596098711.3188
2000-08-18,648879.6985344001,,820139.7049344,16.2891392,26.722556000000004,4.444600000000001,1469.4834720000001,591948014.1144
2000-08-19,60748.37084159999,,229561.8057216,14.778016000000008,23.611420000000003,3.8890400000000014,1469.4316560000002,587219937.2567999
2000-08-20,644182.281216,,812995.716096,13.355782400000002,22.778080000000003,5.444608000000002,1469.385936,583075826.8356
2000-08-21,136567.6222464,,302934.4856064,14.161344400000004,25.389212000000008,1.8334679999999999,1469.33412,578422794.9012
2000-08-22,356587.79904,,520508.09088,16.016914800000002,29.111464000000005,3.500148000000003,1469.285352,573987854.5655999
2000-08-23,151687.43424,,315607.72608,18.5447128,32.44482400000001,4.722380000000005,1469.233536,569334859.6356
2000-08-24,939948.3122688,,1103868.6041088,19.32805240000001,28.667016000000004,10.166868000000001,1469.1908640000001,565481542.1244
2000-08-25,142121.3395968,,303595.0599168,17.633594400000007,30.055916000000003,5.833500000000004,1469.1390480000002,560828547.1944001
2000-08-26,729934.6129920001,,891408.333312,16.711364800000005,27.50034000000001,5.166828000000002,1469.093328,556770743.3688
2000-08-27,1307252.0945664002,,1466279.2433664,16.083582000000007,25.500324000000006,4.777936000000004,1469.053704,553288049.5932001
2000-08-28,-617588.0487936,,-461007.47151360003,13.472450000000006,24.055868000000004,2.7779200000000017,1468.992744,547886332.3032
2000-08-29,815050.8361727999,,971631.4134527999,14.128010800000006,27.111448000000003,1.0001280000000001,1468.947024,543906126.7044001
2000-08-30,744516.1792511999,,901096.7565312,15.761357200000006,25.389212000000008,5.111272000000003,1468.901304,539854835.6532
2000-08-31,-1646909.618688,,-1490329.0414079998,13.339115600000003,22.500300000000003,2.8334760000000045,1468.828152,533394299.1312
2000-09-01,2995704.497664,,3152285.074944,11.461322800000005,16.444696000000008,6.4446160000000035,1468.806816,531593961.06240004
2000-09-02,1400637.7294848,,1559664.8782848,5.4279412000000065,8.055740000000004,1.555688,1468.767192,528200965.9524
2000-09-03,1103232.4955136,,1259813.0727936,5.222384000000002,13.444672000000004,-1.2776679999999985,1468.72452,524531005.24320006
2000-09-04,1576888.7417855999,,1733469.3190656,8.900191200000005,18.889160000000004,1.1112400000000022,1468.687944,521345740.5
2000-09-05,1467820.583424,,1624401.1607040002,7.650181200000006,11.500212000000005,5.166828000000002,1468.6452720000002,517675792.1256
2000-09-06,567996.0440831999,,724576.6213632,8.566855200000003,17.889152000000003,0.2779000000000025,1468.590408,512967179.5824
2000-09-07,849131.5774464,,1005712.1547263999,9.739086800000003,21.389180000000003,-0.1665479999999988,1468.538592,508535507.9688
2000-09-08,1350067.0961664,,1506647.6734464,11.444656000000005,19.666944000000008,1.944580000000002,1468.4928720000003,504665859.1824
2000-09-09,-165168.04331520002,,-8587.4660352,8.739078800000001,17.278036000000007,0.33345600000000175,1468.4288640000002,499340963.0268
2000-09-10,1869131.7098496,,2025712.2871296,5.639054000000002,11.833548,-0.7221079999999986,1468.3892400000002,496038122.97
2000-09-11,846831.8002176,,1003412.3774975999,11.294654800000004,20.611396,5.500164000000002,1468.337424,491656876.0188
2000-09-12,731280.2273279999,,887860.804608,13.489116800000005,26.222552000000007,2.4445840000000025,1468.28256,487140797.3688
2000-09-13,1117960.856064,,1274541.433344,16.033581600000005,29.389244000000005,5.055716000000004,1468.233792,483029152.1412
2000-09-14,993626.0914175999,,1150206.6686976,16.678031200000007,32.000376,6.4446160000000035,1468.181976,478806099.0
2000-09-15,940535.4894336,,1124028.3534336,16.4891408,28.944796000000004,4.833492000000003,1468.13016,474545313.70559996
2000-09-16,1048037.8420224,,1248656.7066624,17.250258000000002,27.278116000000004,9.333528000000001,1468.078344,470350050.8688
2000-09-17,1035804.9844224,,1236423.8490624,16.994700400000006,26.055884000000006,10.611316000000006,1468.0265279999999,466154837.3712
2000-09-18,782560.3663872001,,983179.2310272,15.033573600000004,24.833652000000008,5.666832000000003,1467.9716640000001,461697386.02559996
2000-09-19,1190379.373056,,1388551.666176,15.866913600000004,21.77807200000001,9.222416000000003,1467.9228960000003,457698789.24
2000-09-20,1113654.8901888,,1309380.6117888002,10.933540800000003,20.889176,-0.22210399999999808,1467.8710800000001,453617857.66440004
2000-09-21,595006.193664,,790731.915264,10.222424000000004,18.500268000000005,4.777936000000004,1467.8131680000001,449042571.97440004
2000-09-22,787380.1122815999,,980659.2623616,4.600156800000004,10.555760000000003,1.3334640000000029,1467.761352,444975677.4012
2000-09-23,116995.0500864,,302934.4856064,4.5112672000000025,14.722460000000005,-4.277691999999998,1467.7034400000002,440400428.71559995
2000-09-24,827308.159488,,1008354.4519679999,5.072382800000003,18.722492000000003,-5.999927999999999,1467.6546720000001,436524143.80679995
2000-09-25,1190746.358784,,1398704.9379840002,6.889064000000001,20.778064000000008,-4.111023999999997,1467.6180960000002,433664591.7924
2000-09-26,1025431.5211776,,1252962.6725376,8.427965200000003,22.778080000000003,-3.499907999999998,1467.587616,431295335.74320006
2000-09-27,1080870.8318208,,1308401.9831808,9.000192000000006,25.278100000000002,-2.7776799999999984,1467.5632320000002,429434446.1412
2000-09-28,892949.6733696001,,1120480.8247296,11.166876000000006,24.722540000000002,1.8890240000000027,1467.5418960000002,427759651.66679996
2000-09-29,847321.1145216,,1099317.9810815998,9.783531600000003,20.66695200000001,0.2779000000000025,1467.52056,426146876.5668
2000-09-30,,,,9.9668664,20.055836,1.8890240000000027,1467.496176,424285974.63
2000-10-01,,,,12.194662000000005,17.555816000000007,-0.6109959999999965,1467.493128,424037897.13240004
2000-10-02,1067512.5513215999,,1373333.9913216,7.466846400000001,16.500252000000003,-0.3887719999999959,1467.4778880000001,422859306.9924
2000-10-03,596645.3965824,,1049261.1277824,5.444608000000002,16.778032000000003,-3.7776879999999977,1467.4596000000001,421432627.02
2000-10-04,1227396.0001536,,1782767.7351936,4.844603200000002,16.833588000000006,-4.722139999999998,1467.4504560000003,420750315.2232
2000-10-05,207616.0591872,,787453.5094272001,4.8946036000000035,16.778032000000003,-4.277691999999998,1467.42912,419075483.7444
2000-10-06,947239.0953984,,1544202.5462783999,4.472378000000003,19.222496,-6.833267999999999,1467.4169279999999,418145057.4456
2000-10-07,1209633.8909184,,1796811.0557183998,6.211280800000004,20.833620000000003,-4.499915999999999,1467.407784,417462708.64440006
2000-10-08,968328.5419008001,,1548165.9921408,7.322400800000004,22.778080000000003,-3.9999119999999966,1467.395592,416532282.34559995
2000-10-09,980488.0023552,,1552985.7380352,9.255749600000001,23.111416,-3.166571999999997,1467.3834000000002,415601856.04679996
2000-10-10,1566074.8956672,,2128786.3452672,6.383504400000003,8.833524000000004,3.777928000000003,1467.380352,415353729.21
2000-10-11,1608889.8972672,,2200960.2051072,4.261265200000004,10.333536000000006,0.33345600000000175,1467.380352,415353729.21
2000-10-12,2074961.7718272,,2684158.0803071996,2.3890279999999997,3.222368000000003,1.444576000000005,1467.395592,416532282.34559995
2000-10-13,1130756.4251136,,1735059.5905535999,3.555704000000002,5.666832000000003,1.944580000000002,1467.410832,417710835.4812
2000-10-14,1112553.9330048,,1709517.3838848,5.489052800000003,11.389100000000003,2.889032000000004,1467.4260720000002,418889425.6212
2000-10-15,622530.1232639999,,1209707.288064,3.8223728000000037,13.833564000000003,-1.7221159999999998,1467.435216,419571725.08320004
2000-10-16,1122682.7390975999,,1702520.1893376,5.839055600000002,17.166924,-1.4443359999999998,1467.4504560000003,420750315.2232
2000-10-17,389420.7888384,,961918.5245184001,7.039065200000003,19.27805200000001,-1.999895999999998,1467.456552,421184500.18320006
2000-10-18,1141814.928384,,1702079.8064640001,8.033517600000003,19.000272000000002,-1.388779999999997,1467.471792,422363053.31880003
2000-10-19,714521.212416,,1267446.375936,8.972414000000004,17.722484,2.1668040000000026,1467.480936,423107421.4944
2000-10-20,1342605.0530303998,,1888190.5019904,6.1668360000000035,16.444696000000008,-1.4998919999999956,1467.4992240000001,424472082.0924
2000-10-21,1899322.4024064,,2444907.8513664003,2.1501371999999996,7.055732000000006,-2.111007999999998,1467.5236080000002,426394991.06880003
2000-10-22,909097.0454016,,1449789.3513216001,2.1779152000000046,11.555768,-3.611019999999998,1467.5358,427325466.7068
2000-10-23,666837.5334912,,1200190.1248512,1.7779120000000042,14.833572000000004,-5.444367999999999,1467.544944,428007766.1688
2000-10-24,312476.1145344,,921672.4230144001,2.9445879999999995,15.833580000000005,-4.666583999999997,1467.55104,428504019.8424
2000-10-25,672538.0451328,,1460334.0745728,3.122367200000003,13.444672000000004,-3.166571999999997,1467.5632320000002,429434446.1412
2000-10-26,683009.3712384,,1441446.5424384,3.6557048000000023,8.889080000000003,0.16678800000000038,1467.575424,430364909.4444
2000-10-27,977380.8565248,,1689333.1688448,4.8946036000000035,9.722420000000003,1.3890200000000021,1467.590664,431543462.58
2000-10-28,1459453.3088256,,2124920.7622656,3.4279252000000042,8.111296000000003,-0.499883999999998,1467.612,433156237.68
2000-10-29,1584203.9906304,,2234992.0149503998,1.9390244000000045,6.611284000000001,-0.9443319999999957,1467.6333359999999,434871971.3556
2000-10-30,342862.53281279997,,959398.5558527999,1.533465600000003,7.777960000000004,-1.8887839999999976,1467.6394320000002,435316788.9132
2000-10-31,-66840.3339264,,510550.5447936,2.3890279999999997,9.722420000000003,-1.9443399999999968,1467.6394320000002,435316788.9132
2000-11-01,730179.270144,,1273318.1475840001,0.23901080000000263,7.666848000000002,-4.555471999999998,1467.648576,436079313.91440004
2000-11-02,433777.130496,,945110.578176,-1.010999199999997,9.500196000000003,-7.222159999999999,1467.6546720000001,436524143.80679995
2000-11-03,278982.5504256,,758510.5683455999,-0.12210319999999797,10.722428,-6.833267999999999,1467.65772,436778314.6956
2000-11-04,1253916.8354304,,1706532.5666304,0.022342400000002982,9.389084000000004,-5.111031999999998,1467.67296,437985694.2588
2000-11-05,314017.454592,,747060.613632,-0.2609931999999979,4.833492000000003,-3.4443519999999967,1467.6760080000001,438239877.4824
2000-11-06,73739.6656128,,492103.39553279994,-1.5776703999999988,6.277948000000002,-6.999935999999998,1467.6760080000001,438239877.4824
2000-11-07,341174.39846399997,,749751.8423039999,-2.649901199999997,5.500164000000002,-8.277723999999997,1467.6790560000002,438494048.3712
2000-11-08,1056967.8280704,,1448419.2712704,-2.988792799999997,-0.888776,-5.611035999999999,1467.691248,439447220.0412
2000-11-09,1060344.096768,,1444455.825408,-3.1999055999999992,0.11123200000000466,-6.611043999999998,1467.7034400000002,440400428.71559995
2000-11-10,826941.17376,,1189033.75872,-6.083261999999998,-1.7776719999999955,-8.611059999999998,1467.712584,441099429.49679995
2000-11-11,143956.2682368,,486476.2810368,-6.683266799999998,-0.22210399999999808,-12.111087999999999,1467.712584,441099429.49679995
2000-11-12,162207.691776,,490048.275456,-8.649949199999998,-3.7221319999999967,-14.277771999999999,1467.712584,441099429.49679995
2000-11-13,871713.432576,,1184874.587136,-9.172175599999997,-0.888776,-15.27778,1467.721728,441798417.94320005
2000-11-14,451955.1568896,,740650.5962496,-4.966586399999999,-1.3332239999999977,-7.555496,1467.724776,442052601.16679996
2000-11-15,206710.82772479998,,488066.5525248,-5.3610339999999965,-0.3887719999999959,-9.388843999999999,1467.724776,442052601.16679996
2000-11-16,471356.46904319996,,740479.3362432,-8.516614799999997,0.33345600000000175,-14.333327999999998,1467.727824,442306772.0556
2000-11-17,475515.6406272,,734852.2217472,-8.599948799999998,-1.3332239999999977,-14.388884,1467.730872,442560942.9444
2000-11-18,223665.5683584,,470769.29187839996,-10.1166276,-1.6110039999999977,-17.111128,1467.730872,442560942.9444
2000-11-19,219237.2739072,,454108.13982720004,-7.9221656,0.11123200000000466,-12.499979999999999,1467.730872,442560942.9444
2000-11-20,495210.5413632,,715401.9781632001,-6.616599599999999,2.2779160000000047,-11.611083999999998,1467.73392,442815113.83320004
2000-11-21,515394.7564032,,725799.9071232,-6.672155599999998,-0.3887719999999959,-11.277747999999999,1467.736968,443069334.0612
2000-11-22,275557.3502976,,478622.78645759996,-5.733259199999997,2.1668040000000026,-11.111079999999998,1467.736968,443069334.0612
2000-11-23,478060.075008,,673785.796608,-7.233271199999997,-1.2776679999999985,-16.000007999999998,1467.7400160000002,443259943.72559994
2000-11-24,544924.8746496,,740650.5962496,-1.3665575999999966,5.666832000000003,-8.944395999999998,1467.7430640000002,443514114.6144
2000-11-25,299607.1483392,,487993.1553792,-3.372129199999998,33.83372400000001,-9.499955999999997,1467.7430640000002,443514114.6144
2000-11-26,556423.7607936,,742363.1963136,-0.43321679999999674,2.500140000000002,-5.5554799999999975,1467.746112,443768334.8424
2000-11-27,1508237.9449344,,1694177.3804544,-1.3776687999999986,3.222368000000003,-9.222175999999997,1467.761352,444975677.4012
2000-11-28,46289.1331584,,229781.9971584,-8.044388799999998,-3.166571999999997,-10.499963999999999,1467.758304,444721506.51240003
2000-11-29,810989.5274496,,992035.8199296,-4.077690399999998,1.8890240000000027,-9.555511999999998,1467.7644,445229848.29
2000-11-30,486182.6924544,,672122.1279744001,-2.4165659999999978,2.3890279999999997,-6.111039999999997,1467.767448,445420494.9588
2000-12-01,551848.6720512,,730448.3930112,-6.183262799999998,-2.055451999999997,-9.499955999999997,1467.770496,445674678.1824
2000-12-02,798291.8212608,,971998.3991808001,-7.216604399999998,-3.7776879999999977,-9.999959999999998,1467.7765920000002,446183056.96440005
2000-12-03,-213977.14513919997,,-45163.7102592,-4.561027599999999,0.7223480000000002,-8.277723999999997,1467.770496,445674678.1824
2000-12-04,526379.862528,,690300.154368,-5.649925199999998,-0.05543599999999671,-8.444391999999997,1467.773544,445928849.0712
2000-12-05,345039.9814656,,501620.5587456,-6.205485199999998,0.2779000000000025,-9.944403999999999,1467.773544,445928849.0712
2000-12-06,341908.36991999997,,491149.23264,-6.749933999999998,-0.3887719999999959,-11.777751999999998,1467.773544,445928849.0712
2000-12-07,-143613.748224,,733.971456,-7.4554952,-1.7221159999999998,-10.944411999999998,1467.767448,445420494.9588
2000-12-08,620279.2774655999,,759733.8541055999,-6.327708399999999,0.33345600000000175,-11.333303999999998,1467.770496,445674678.1824
2000-12-09,210405.15072,,344966.58432,-1.8387835999999975,1.3334640000000029,-9.666623999999999,1467.767448,445420494.9588
2000-12-10,492910.7641344,,622579.0546943999,-8.849950799999998,-3.611019999999998,-14.833331999999999,1467.767448,445420494.9588
2000-12-11,-14165.6491008,,115502.64145920001,-11.0055236,-6.611043999999998,-16.000007999999998,1467.761352,444975677.4012
2000-12-12,393751.2204288,,518526.3679488,-10.044404799999999,-6.111039999999997,-13.833324,1467.761352,444975677.4012
2000-12-13,651913.4472192,,776688.5947392,-5.399923199999998,-3.333239999999998,-7.833276,1467.7644,445229848.29
2000-12-14,1350238.3561727998,,1482353.2182528,-1.6554487999999985,-0.499883999999998,-3.3887959999999993,1467.7765920000002,446183056.96440005
2000-12-15,1072772.6800896,,1212227.2567296,-5.605480399999998,-2.333231999999997,-15.55556,1467.785736,446882057.7456
2000-12-16,370533.25670399994,,507541.261824,-7.938832399999997,0.5001240000000031,-16.94446,1467.785736,446882057.7456
2000-12-17,358618.4534016,,500519.60156160005,-3.511019199999998,0.777904000000003,-10.111071999999998,1467.785736,446882057.7456
2000-12-18,809130.1330944,,946138.1382144,-13.0333176,-5.055475999999999,-19.7722604,1467.791832,447326838.2988
2000-12-19,365517.785088,,497632.647168,-7.516606799999998,-2.7221239999999973,-14.388884,1467.791832,447326838.2988
2000-12-20,177082.84661759998,,306751.1371776,-11.5610836,-7.944387999999998,-16.611124,1467.788784,447136228.63440007
2000-12-21,565255.8839807999,,692477.6030208,-3.8999111999999982,3.222368000000003,-8.222167999999998,1467.791832,447326838.2988
2000-12-22,1130560.699392,,1270015.276032,-0.6165515999999975,0.5556800000000024,-1.4443359999999998,1467.800976,448089400.3044
2000-12-23,1065090.4455167998,,1211884.7367168,-0.37766079999999747,1.944580000000002,-1.4998919999999956,1467.8101199999999,448788401.08559996
2000-12-24,858991.260672,,1018018.4094720001,-1.8776727999999974,1.055684000000003,-7.388827999999998,1467.8162160000002,449296742.8632
2000-12-25,603471.3311232,,760051.9084032001,-13.7055452,-7.444383999999998,-17.000016,1467.8192640000002,449550963.0912
2000-12-26,99771.18658560001,,251458.6208256,-14.205549199999998,-7.444383999999998,-17.827800399999997,1467.8162160000002,449296742.8632
2000-12-27,109141.5555072,,255935.8467072,-11.194413999999998,-5.333255999999999,-16.055564,1467.8131680000001,449042571.97440004
2000-12-28,621942.9460992,,763844.0942591999,-12.927761199999999,-9.111063999999999,-15.111111999999999,1467.8162160000002,449296742.8632
2000-12-29,370043.9424,,509498.51904,-9.627734799999999,-5.444367999999999,-13.333319999999999,1467.8162160000002,449296742.8632
2000-12-30,373493.6082432,,508055.0418432,-9.672179599999998,-3.333239999999998,-13.999991999999999,1467.8162160000002,449296742.8632
2000-12-31,370190.7366912,,507198.7418112,-11.983309199999999,-5.8888159999999985,-15.722228,1467.8162160000002,449296742.8632
2001-01-01,629111.4006528,,761226.2627328,-13.261097199999998,-5.777703999999996,-18.883364399999998,1467.8192640000002,449550963.0912
2001-01-02,126316.4875776,,253538.2066176,-13.949991599999999,-6.222151999999998,-20.772268399999998,1467.8162160000002,449296742.8632
2001-01-03,827479.4194944,,952254.5670144,-13.0888736,-6.555487999999999,-18.883364399999998,1467.822312,449741572.7556
2001-01-04,-568142.8383744,,-445814.2623744,-6.605488399999999,2.889032000000004,-14.111104,1467.8101199999999,448788401.08559996
2001-01-05,386778.4915968,,506660.4960768,-5.199921599999998,5.389052000000003,-12.277755999999998,1467.8101199999999,448788401.08559996
2001-01-06,1151968.200192,,1266957.0616320001,-12.149977199999999,-6.166595999999998,-18.2722484,1467.8192640000002,449550963.0912
2001-01-07,134585.8993152,,247128.1892352,-17.572242799999998,-12.222199999999999,-23.5500684,1467.8162160000002,449296742.8632
2001-01-08,140873.58812159998,,250969.3065216,-11.899975199999998,-3.333239999999998,-19.2722564,1467.8131680000001,449042571.97440004
2001-01-09,140971.45098239998,,251067.1693824,-3.5832419999999967,-0.9443319999999957,-6.111039999999997,1467.8101199999999,448788401.08559996
2001-01-10,900313.8536448,,1015302.7150848,-1.5943371999999982,3.555704000000002,-9.277731999999999,1467.8162160000002,449296742.8632
2001-01-11,836702.9941248,,951691.8555648,-7.133270399999999,-3.222127999999998,-11.777751999999998,1467.822312,449741572.7556
2001-01-12,640439.0267903999,,762767.6027903999,-2.055451999999997,0.055676000000001835,-4.555471999999998,1467.82536,449995743.64440006
2001-01-13,381469.4313984,,508691.1504384,-3.838799599999998,0.7223480000000002,-6.666599999999999,1467.82536,449995743.64440006
2001-01-14,632389.8064896,,762058.0970496,-3.7221319999999967,0.7223480000000002,-10.111071999999998,1467.828408,450249963.8724
2001-01-15,627227.5405824,,756895.8311424,-8.133278399999998,-2.055451999999997,-13.055539999999999,1467.8314560000001,450504134.7612
2001-01-16,111979.57847040001,,236754.72599039998,-16.455567199999997,-7.666607999999998,-22.661172399999998,1467.828408,450249963.8724
2001-01-17,368624.93091839994,,490953.50691839994,-17.1889064,-9.277731999999999,-22.383392399999998,1467.828408,450249963.8724
2001-01-18,370998.10529279994,,490880.10977279994,-7.905498799999998,-3.166571999999997,-14.388884,1467.828408,450249963.8724
2001-01-19,627667.923456,,754889.642496,-4.594361199999998,-1.4998919999999956,-7.9999439999999975,1467.8314560000001,450504134.7612
2001-01-20,370386.46241279994,,502501.32449279993,-8.394391599999999,-3.4443519999999967,-12.277755999999998,1467.8314560000001,450504134.7612
2001-01-21,367866.4937472,,495088.2127872,-5.661036399999999,-0.9998879999999986,-10.499963999999999,1467.8314560000001,450504134.7612
2001-01-22,549548.8948224,,676770.6138624,-3.0665711999999967,3.3890360000000044,-9.166619999999998,1467.834504,450694744.4256
2001-01-23,361529.8735104,,486305.0210304,-9.955515199999997,-2.7221239999999973,-14.833331999999999,1467.834504,450694744.4256
2001-01-24,173461.920768,,295790.496768,-7.649941199999997,-2.8332359999999976,-12.944427999999998,1467.8314560000001,450504134.7612
2001-01-25,811038.4588799999,,933367.0348799999,-3.738798799999998,0.4445680000000003,-10.888855999999997,1467.837552,450948952.31880003
2001-01-26,369725.8881024,,489607.8925824,-14.0611036,-5.277699999999998,-20.1611524,1467.837552,450948952.31880003
2001-01-27,686581.3656576,,804016.7986176,-15.944451999999998,-7.777719999999999,-23.2722884,1467.8406,451203135.5424
2001-01-28,196190.5701888,,311179.4316288,-18.1722476,-9.111063999999999,-24.7723004,1467.837552,450948952.31880003
2001-01-29,449312.859648,,564301.721088,-14.6222192,-4.777695999999999,-24.7167444,1467.837552,450948952.31880003
2001-01-30,159125.01166080002,,274113.87310080003,-10.283295599999999,-4.3332479999999975,-17.22224,1467.834504,450694744.4256
2001-01-31,395414.88906240003,,512850.3220224,-5.4999239999999965,0.16678800000000038,-9.722179999999998,1467.834504,450694744.4256
2001-02-01,908876.8539648,,1023865.7154048,-8.2110568,-4.499915999999999,-12.722203999999998,1467.8406,451203135.5424
2001-02-02,656097.0845184,,773532.5174784,-4.105468399999998,-0.05543599999999671,-12.888872,1467.843648,451457306.4312
2001-02-03,398644.3634688,,518526.3679488,-2.1776751999999995,3.944596000000004,-4.499915999999999,1467.843648,451457306.4312
2001-02-04,402387.61789439997,,522269.6223744,1.555688,6.277948000000002,-4.166579999999998,1467.843648,451457306.4312
2001-02-05,845804.2401792,,965686.2446592,0.7167924000000028,5.389052000000003,-5.611035999999999,1467.849744,451902123.9888
2001-02-06,393775.686144,,511211.119104,-5.755481599999998,0.055676000000001835,-10.888855999999997,1467.849744,451902123.9888
2001-02-07,788309.8094591999,,903298.6708991999,-7.283271599999997,-1.2221119999999956,-14.777776,1467.8466960000003,451711477.32
2001-02-08,386484.9030144,,499027.1929344,-14.149993199999999,-6.888823999999998,-23.0500644,1467.834504,450694744.4256
2001-02-09,973344.0135167999,,1085886.3034368,-7.549940399999999,-3.7776879999999977,-12.944427999999998,1467.828408,450249963.8724
2001-02-10,728809.1900928,,843798.0515328,-5.3165891999999975,-1.388779999999997,-11.166635999999999,1467.82536,449995743.64440006
2001-02-11,390081.3631488,,505070.2245888,-6.861045999999998,1.944580000000002,-13.333319999999999,1467.82536,449995743.64440006
2001-02-12,907775.8967808001,,1020318.1867008001,-5.616591599999998,1.555688,-10.499963999999999,1467.8314560000001,450504134.7612
2001-02-13,409066.75814399996,,519162.476544,-6.9166019999999975,0.9445720000000044,-11.499971999999998,1467.8314560000001,450504134.7612
2001-02-14,150121.6284672,,257770.7753472,-11.594417199999999,-3.833243999999997,-22.0500564,1467.828408,450249963.8724
2001-02-15,410412.37248,,515614.94784,-1.822116799999998,2.7779200000000017,-6.388819999999997,1467.828408,450249963.8724
2001-02-16,412247.30112,,517449.87648,0.394567600000002,7.389068000000002,-3.166571999999997,1467.828408,450249963.8724
2001-02-17,670018.0764672001,,772774.0803072,-3.0721267999999977,4.0001520000000035,-7.888831999999997,1467.8314560000001,450504134.7612
2001-02-18,612572.5771776,,715328.5810176,1.055684000000003,6.666840000000004,-3.555463999999997,1467.834504,450694744.4256
2001-02-19,416382.0069888,,516691.4393088,-1.016554799999998,7.944628000000002,-5.944371999999998,1467.834504,450694744.4256
2001-02-20,1174550.0553216,,1274859.4876416002,-0.5998847999999981,2.3890279999999997,-2.944347999999998,1467.843648,451457306.4312
2001-02-21,669259.639296,,772015.643136,0.7334592000000022,6.666840000000004,-1.388779999999997,1467.8466960000003,451711477.32
2001-02-22,600926.8967424,,708576.0436224,0.4223455999999999,7.500180000000004,-5.5554799999999975,1467.849744,451902123.9888
2001-02-23,409409.2781568,,517058.4250368,-2.838791599999997,5.333496000000004,-9.499955999999997,1467.849744,451902123.9888
2001-02-24,415403.37838079996,,520605.9537408,-3.361017999999998,4.055708000000003,-7.666607999999998,1467.849744,451902123.9888
2001-02-25,434706.8276736,,537462.8315136,-4.7999183999999975,3.0557000000000016,-10.277739999999998,1467.849744,451902123.9888
2001-02-26,441973.145088,,542282.577408,-5.8277043999999965,4.222376000000004,-14.277771999999999,1467.849744,451902123.9888
2001-02-27,410118.78389759996,,507981.6446976,-4.8499187999999975,3.6112600000000015,-13.111095999999998,1467.849744,451902123.9888
2001-02-28,659473.353216,,754889.642496,-9.277731999999999,-0.1665479999999988,-19.7167044,1467.8527920000001,452156307.2124
2001-03-01,154892.4429312,,250308.7322112,-6.705489199999999,4.0001520000000035,-18.2166924,1467.849744,451902123.9888
