date,max_temp(C),min_temp(C),avg_temp(C)
2005-10-08 00:00:00+00:00,13.4,12.3,12.8
2005-10-09 00:00:00+00:00,13.1,12.0,12.7
2005-10-10 00:00:00+00:00,13.1,12.3,12.7
2005-10-11 00:00:00+00:00,13.4,12.3,12.8
2005-10-12 00:00:00+00:00,13.2,12.8,13.0
2005-10-13 00:00:00+00:00,14.0,12.9,13.4
2005-10-14 00:00:00+00:00,14.0,12.8,13.4
2005-10-15 00:00:00+00:00,14.0,13.4,13.8
2005-10-16 00:00:00+00:00,14.0,12.8,13.1
2005-10-17 00:00:00+00:00,13.2,12.4,12.9
2005-10-18 00:00:00+00:00,14.3,12.4,13.3
2005-10-19 00:00:00+00:00,14.5,13.4,14.0
2005-10-29 00:00:00+00:00,9.9,8.9,9.4
2005-10-30 00:00:00+00:00,9.5,7.9,8.7
2005-10-31 00:00:00+00:00,10.3,9.0,9.7
2005-11-01 00:00:00+00:00,10.3,9.0,9.8
2005-11-02 00:00:00+00:00,9.0,7.6,8.1
2005-11-03 00:00:00+00:00,7.6,6.8,7.2
2005-11-04 00:00:00+00:00,7.0,6.1,6.6
2005-11-05 00:00:00+00:00,6.5,5.8,6.0
2005-11-06 00:00:00+00:00,6.4,5.1,5.8
2005-11-07 00:00:00+00:00,6.2,5.6,5.9
2005-11-08 00:00:00+00:00,5.8,4.8,5.4
2005-11-09 00:00:00+00:00,5.4,4.4,5.0
2005-11-10 00:00:00+00:00,6.1,4.8,5.4
2005-11-11 00:00:00+00:00,6.2,5.4,5.9
2005-11-12 00:00:00+00:00,6.1,5.3,5.7
2005-11-13 00:00:00+00:00,7.2,5.9,6.5
2005-11-14 00:00:00+00:00,7.0,6.2,6.6
2005-11-15 00:00:00+00:00,6.2,5.0,5.5
2005-11-16 00:00:00+00:00,5.3,4.4,4.9
2005-11-17 00:00:00+00:00,5.1,4.2,4.8
2005-11-18 00:00:00+00:00,5.0,4.0,4.5
2005-11-19 00:00:00+00:00,5.1,4.7,4.9
2005-11-20 00:00:00+00:00,5.4,5.1,5.3
2005-11-21 00:00:00+00:00,5.4,2.3,4.5
2005-11-22 00:00:00+00:00,3.7,1.8,2.4
2005-11-23 00:00:00+00:00,5.1,1.2,3.7
2005-11-24 00:00:00+00:00,5.0,4.7,4.8
2005-11-25 00:00:00+00:00,4.7,4.0,4.3
2005-11-26 00:00:00+00:00,4.2,3.4,3.8
2005-11-27 00:00:00+00:00,3.4,2.5,2.9
2005-11-28 00:00:00+00:00,2.9,2.1,2.5
2005-11-29 00:00:00+00:00,3.3,2.3,2.8
2005-11-30 00:00:00+00:00,2.8,1.8,2.1
2005-12-01 00:00:00+00:00,2.0,1.5,1.7
2005-12-02 00:00:00+00:00,2.0,1.2,1.6
2005-12-03 00:00:00+00:00,2.0,1.2,1.7
2005-12-04 00:00:00+00:00,1.7,0.4,1.0
2005-12-05 00:00:00+00:00,1.2,0.2,0.7
2005-12-06 00:00:00+00:00,2.0,0.9,1.4
2005-12-07 00:00:00+00:00,1.8,1.0,1.5
2005-12-08 00:00:00+00:00,1.4,0.0,0.5
2005-12-09 00:00:00+00:00,0.2,0.0,0.1
2005-12-10 00:00:00+00:00,0.0,0.0,0.0
2005-12-11 00:00:00+00:00,0.0,0.0,0.0
2005-12-12 00:00:00+00:00,0.0,0.0,0.0
2005-12-13 00:00:00+00:00,0.0,0.0,0.0
2005-12-14 00:00:00+00:00,0.0,0.0,0.0
2005-12-15 00:00:00+00:00,0.0,0.0,0.0
2005-12-16 00:00:00+00:00,0.1,0.0,0.1
2005-12-17 00:00:00+00:00,0.2,0.0,0.1
2005-12-18 00:00:00+00:00,0.0,0.0,0.0
2005-12-19 00:00:00+00:00,0.0,0.0,0.0
2005-12-20 00:00:00+00:00,0.6,0.0,0.3
2005-12-21 00:00:00+00:00,1.0,0.4,0.6
2005-12-22 00:00:00+00:00,1.4,0.9,1.1
2005-12-23 00:00:00+00:00,1.4,0.6,1.0
2005-12-24 00:00:00+00:00,1.4,0.2,0.8
2005-12-25 00:00:00+00:00,2.8,0.7,1.6
2005-12-26 00:00:00+00:00,3.6,2.8,3.2
2005-12-27 00:00:00+00:00,3.7,3.3,3.5
2005-12-28 00:00:00+00:00,3.9,3.3,3.5
2005-12-29 00:00:00+00:00,3.4,2.5,2.8
2005-12-30 00:00:00+00:00,3.1,2.9,3.0
2005-12-31 00:00:00+00:00,3.3,2.9,3.2
2006-01-01 00:00:00+00:00,3.1,2.8,3.0
2006-01-02 00:00:00+00:00,3.6,2.9,3.2
2006-01-03 00:00:00+00:00,3.4,3.1,3.2
2006-01-04 00:00:00+00:00,3.4,2.9,3.1
2006-01-05 00:00:00+00:00,3.1,2.6,2.9
2006-01-06 00:00:00+00:00,3.7,2.9,3.2
2006-01-07 00:00:00+00:00,4.4,3.7,4.0
2006-01-08 00:00:00+00:00,4.0,3.1,3.5
2006-01-09 00:00:00+00:00,4.2,2.9,3.5
2006-01-10 00:00:00+00:00,5.1,4.2,4.7
2006-01-11 00:00:00+00:00,4.8,3.4,3.9
2006-01-12 00:00:00+00:00,3.4,3.1,3.1
2006-01-13 00:00:00+00:00,3.9,3.1,3.4
2006-01-14 00:00:00+00:00,4.4,3.9,4.1
2006-01-15 00:00:00+00:00,4.0,3.1,3.4
2006-01-16 00:00:00+00:00,3.3,2.8,3.0
2006-01-17 00:00:00+00:00,3.4,2.9,3.2
2006-01-18 00:00:00+00:00,3.3,2.9,3.1
2006-01-19 00:00:00+00:00,3.1,2.6,2.8
2006-01-20 00:00:00+00:00,3.7,2.6,3.1
2006-01-21 00:00:00+00:00,3.3,2.5,2.8
2006-01-22 00:00:00+00:00,2.8,2.1,2.5
2006-01-23 00:00:00+00:00,3.6,2.6,3.0
2006-01-24 00:00:00+00:00,4.2,3.3,3.7
2006-01-25 00:00:00+00:00,4.0,3.1,3.6
2006-01-26 00:00:00+00:00,4.0,3.4,3.8
2006-01-27 00:00:00+00:00,3.9,2.9,3.5
2006-01-28 00:00:00+00:00,4.5,3.7,4.0
2006-01-29 00:00:00+00:00,3.9,2.9,3.3
2006-01-30 00:00:00+00:00,4.4,3.1,3.6
2006-01-31 00:00:00+00:00,3.7,2.8,3.0
2006-02-01 00:00:00+00:00,3.7,2.3,3.0
2006-02-02 00:00:00+00:00,4.0,3.1,3.6
2006-02-03 00:00:00+00:00,4.0,3.4,3.7
2006-02-04 00:00:00+00:00,4.7,3.9,4.2
2006-02-05 00:00:00+00:00,4.4,3.7,4.1
2006-02-06 00:00:00+00:00,4.2,3.1,3.7
2006-02-07 00:00:00+00:00,4.0,2.8,3.5
2006-02-08 00:00:00+00:00,4.0,3.3,3.7
2006-02-09 00:00:00+00:00,3.9,2.8,3.3
2006-02-10 00:00:00+00:00,3.3,2.1,2.8
2006-02-11 00:00:00+00:00,3.1,1.5,2.4
2006-02-12 00:00:00+00:00,3.6,2.0,2.7
2006-02-13 00:00:00+00:00,4.0,2.5,3.2
2006-02-14 00:00:00+00:00,3.7,2.6,3.0
2006-02-15 00:00:00+00:00,3.1,1.7,2.5
2006-02-16 00:00:00+00:00,2.7,1.2,1.9
2006-02-17 00:00:00+00:00,2.0,0.0,0.3
2006-02-18 00:00:00+00:00,0.1,0.0,0.0
2006-02-19 00:00:00+00:00,0.4,0.0,0.1
2006-02-20 00:00:00+00:00,0.6,0.0,0.2
2006-02-21 00:00:00+00:00,1.8,0.0,0.8
2006-02-22 00:00:00+00:00,3.4,0.6,1.8
2006-02-23 00:00:00+00:00,5.0,2.8,3.8
2006-02-24 00:00:00+00:00,4.4,3.1,3.8
2006-02-25 00:00:00+00:00,3.5,2.0,2.7
2006-02-26 00:00:00+00:00,3.1,2.3,2.7
2006-02-27 00:00:00+00:00,4.4,2.9,3.5
2006-02-28 00:00:00+00:00,5.1,4.4,4.8
2006-03-01 00:00:00+00:00,5.6,3.9,4.8
2006-03-02 00:00:00+00:00,6.5,5.0,5.6
2006-03-03 00:00:00+00:00,6.2,4.7,5.5
2006-03-06 00:00:00+00:00,5.8,4.0,4.8
2006-03-07 00:00:00+00:00,6.8,4.8,5.7
2006-03-08 00:00:00+00:00,6.2,4.3,5.2
2006-03-09 00:00:00+00:00,4.7,3.1,4.0
2006-03-10 00:00:00+00:00,4.8,3.4,4.1
2006-03-11 00:00:00+00:00,4.8,3.3,4.0
2006-03-12 00:00:00+00:00,5.8,3.6,4.6
2006-03-13 00:00:00+00:00,6.1,4.0,5.0
2006-03-14 00:00:00+00:00,6.8,4.8,5.7
2006-03-15 00:00:00+00:00,6.1,4.8,5.5
2006-03-16 00:00:00+00:00,6.2,5.0,5.6
2006-03-17 00:00:00+00:00,6.5,5.0,5.7
2006-03-18 00:00:00+00:00,6.8,4.7,5.8
2006-03-19 00:00:00+00:00,7.3,5.0,6.1
2006-03-20 00:00:00+00:00,8.2,6.7,7.3
2006-03-21 00:00:00+00:00,7.6,5.9,6.9
2006-03-22 00:00:00+00:00,8.6,6.7,7.6
2006-03-23 00:00:00+00:00,9.2,7.3,8.2
2006-03-24 00:00:00+00:00,10.4,8.1,9.2
2006-03-25 00:00:00+00:00,9.8,7.7,8.6
2006-03-26 00:00:00+00:00,7.9,6.2,7.2
2006-03-27 00:00:00+00:00,8.4,6.1,7.2
2006-03-28 00:00:00+00:00,9.3,7.5,8.3
2006-09-16 00:00:00+00:00,16.1,13.3,14.8
2006-09-17 00:00:00+00:00,15.9,13.9,15.1
2006-09-18 00:00:00+00:00,16.9,14.8,15.9
2006-09-19 00:00:00+00:00,16.3,14.7,15.6
2006-09-20 00:00:00+00:00,15.6,13.9,14.5
2006-09-21 00:00:00+00:00,15.0,13.6,14.3
2006-09-22 00:00:00+00:00,15.2,12.8,14.1
2006-09-23 00:00:00+00:00,15.6,13.6,14.8
2006-09-24 00:00:00+00:00,16.1,14.1,15.3
2006-09-25 00:00:00+00:00,16.3,14.5,15.5
2006-09-26 00:00:00+00:00,16.6,14.7,15.9
2006-09-27 00:00:00+00:00,16.9,15.1,16.1
2006-09-28 00:00:00+00:00,17.2,15.4,16.5
2006-09-29 00:00:00+00:00,16.8,15.1,16.2
2006-09-30 00:00:00+00:00,16.7,14.8,15.9
2006-10-01 00:00:00+00:00,16.1,14.1,15.1
2006-10-02 00:00:00+00:00,15.5,13.8,14.7
2006-10-03 00:00:00+00:00,15.1,13.9,14.4
2006-10-04 00:00:00+00:00,14.5,13.9,14.3
2006-10-05 00:00:00+00:00,15.1,13.7,14.3
2006-10-06 00:00:00+00:00,15.2,13.7,14.6
2006-10-07 00:00:00+00:00,14.6,12.9,13.9
2006-10-08 00:00:00+00:00,14.3,13.0,13.7
2006-10-09 00:00:00+00:00,13.8,12.3,13.1
2006-10-10 00:00:00+00:00,13.0,11.0,12.0
2006-10-11 00:00:00+00:00,12.7,11.1,12.1
2006-10-12 00:00:00+00:00,13.0,11.5,12.4
2006-10-13 00:00:00+00:00,13.4,11.7,12.7
2006-10-14 00:00:00+00:00,13.4,11.9,12.8
2006-10-15 00:00:00+00:00,13.4,12.6,13.0
2006-10-16 00:00:00+00:00,12.6,11.6,12.2
2006-10-17 00:00:00+00:00,13.2,11.6,12.4
2006-10-18 00:00:00+00:00,13.2,11.6,12.1
2006-10-19 00:00:00+00:00,12.7,11.5,12.0
2006-10-20 00:00:00+00:00,12.6,11.3,12.1
2006-10-21 00:00:00+00:00,12.2,10.0,11.2
2006-10-22 00:00:00+00:00,11.4,9.3,10.3
2006-10-23 00:00:00+00:00,10.6,9.0,9.9
2006-10-24 00:00:00+00:00,10.4,9.0,9.7
2006-10-25 00:00:00+00:00,9.8,8.1,9.1
2006-10-26 00:00:00+00:00,9.4,8.2,8.9
2006-10-27 00:00:00+00:00,9.7,7.9,8.8
2006-10-28 00:00:00+00:00,9.9,8.4,9.3
2006-10-29 00:00:00+00:00,9.7,8.2,8.9
2006-10-30 00:00:00+00:00,8.7,6.4,7.4
2006-10-31 00:00:00+00:00,6.4,4.5,5.2
2006-11-01 00:00:00+00:00,4.6,3.0,3.7
2006-11-02 00:00:00+00:00,4.8,4.0,4.3
2006-11-03 00:00:00+00:00,6.0,4.8,5.3
2006-11-04 00:00:00+00:00,7.6,5.7,6.2
2006-11-05 00:00:00+00:00,8.4,7.6,8.0
2006-11-06 00:00:00+00:00,9.9,8.2,9.1
2006-11-07 00:00:00+00:00,9.6,8.7,9.1
2006-11-08 00:00:00+00:00,8.7,7.6,7.9
2006-11-09 00:00:00+00:00,7.7,7.2,7.5
2006-11-10 00:00:00+00:00,7.2,6.6,6.8
2006-11-11 00:00:00+00:00,6.6,5.7,6.2
2006-11-12 00:00:00+00:00,6.2,5.5,5.9
2006-11-13 00:00:00+00:00,6.2,5.7,6.0
2006-11-14 00:00:00+00:00,5.9,5.0,5.4
2006-11-15 00:00:00+00:00,6.3,5.1,5.5
2006-11-16 00:00:00+00:00,6.3,5.2,5.9
2006-11-17 00:00:00+00:00,5.2,4.4,4.7
2006-11-18 00:00:00+00:00,4.5,3.7,4.2
2006-11-19 00:00:00+00:00,5.2,4.2,4.6
2006-11-20 00:00:00+00:00,6.0,5.0,5.4
2006-11-21 00:00:00+00:00,5.6,4.8,5.2
2006-11-22 00:00:00+00:00,5.2,4.7,5.0
2006-11-23 00:00:00+00:00,5.1,4.0,4.7
