date,max_temp(C),min_temp(C),avg_temp(C)
2018-11-10 00:00:00+00:00,5.7,3.7,4.6
2018-11-11 00:00:00+00:00,5.2,3.0,4.0
2018-11-12 00:00:00+00:00,4.7,2.6,3.5
2018-11-13 00:00:00+00:00,4.9,2.7,3.7
2018-11-14 00:00:00+00:00,5.4,3.1,4.3
2018-11-15 00:00:00+00:00,6.5,4.3,5.2
2018-11-16 00:00:00+00:00,6.8,4.5,5.6
2018-11-17 00:00:00+00:00,7.4,5.2,6.2
2018-11-18 00:00:00+00:00,5.7,3.7,4.6
2018-11-19 00:00:00+00:00,4.9,2.9,3.8
2018-11-20 00:00:00+00:00,4.4,2.3,3.3
