date,storage(m3),wse(m),outflow(m3/d),inflow(m3/d),avg air temperature (C),min air temperature (C),max air temperature (C)
1991-04-16,179027287.2,765.651504,1923005.21472,917635.5800064,5.555720000000004,-5.5554799999999975,11.944660000000002
1991-04-17,178146508.47120002,765.563112,1918112.07168,1037321.8587648,4.444600000000001,-6.666599999999999,5.016826800000004
1991-04-18,177294247.8,765.477768,1918112.07168,1065848.8826879999,3.3334800000000016,-2.7776799999999984,13.655784800000003
1991-04-19,176659005.6,765.41376,1913218.92864,1277966.633472,6.666840000000004,-2.7776799999999984,19.339163600000006
1991-04-20,176301296.4,765.377184,1915665.50016,1557952.2782208,5.000160000000005,-3.333239999999998,19.028050000000007
1991-04-21,176301296.4,765.377184,1915665.50016,1915665.50016,4.444600000000001,-4.444359999999998,15.755801600000005
1991-04-22,176659005.6,765.41376,1918112.07168,2275825.2936192,6.861286000000003,5.483497200000002,9.144637600000003
1991-04-23,176813190.6,765.4290000000001,1920558.6432,2074741.5803904,5.7779440000000015,1.050128400000002,12.100216800000005
1991-04-24,176813190.6,765.4290000000001,1923005.21472,1923005.21472,3.2001456000000026,0.9723500000000023,5.4057188000000025
1991-04-25,176332133.4,765.3802320000001,1923005.21472,1441935.8567424,2.3001384000000016,0.18901040000000435,5.327940400000006
1991-04-26,175604762.5788,765.30708,1925451.78624,1198086.073344,3.639038000000003,1.1279068000000017,7.505735600000001
1991-04-27,174697772.4,765.2156400000001,1920558.6432,1013565.6493056,4.066819200000005,2.1390260000000048,6.183502800000003
1991-04-28,173856539.04,765.130296,1920558.6432,1079329.4917632001,3.744594400000004,1.672355600000003,5.327940400000006
1991-04-29,172810548.0,765.0236160000001,1915665.50016,869682.7782144,5.127938800000003,0.5001240000000031,9.144637600000003
1991-04-30,171786759.6,764.919984,1910772.35712,886980.0388608001,7.005731600000004,-1.988784799999996,16.461362800000003
1991-05-01,170929491.0,764.831592,1913218.92864,1055940.268032,7.172399600000002,-1.2110007999999972,18.01693080000001
1991-05-02,170296715.76,764.767584,1905879.21408,1273097.9561472,7.994628400000003,-1.7554495999999986,16.850254800000002
1991-05-03,169763852.4,764.7127200000001,1908325.7856,1375462.508544,8.455743200000004,1.5945771999999998,14.511347200000003
1991-05-04,169438213.68,764.6791920000001,1903432.64256,1577793.973248,8.811301600000004,1.205685200000005,15.833580000000005
1991-05-05,169230989.04,764.6578559999999,1903432.64256,1696208.034816,7.8446272000000015,4.550156400000002,12.255773600000005
1991-05-06,169142104.47120002,764.648712,1737065.7792,1648181.8358784,6.722396000000003,4.939048400000004,8.444632000000006
1991-05-07,169527184.5924,764.688336,1521767.48544,1906833.3769728,5.366829600000003,3.6168156000000025,7.505735600000001
1991-05-08,170119094.64000002,764.7492960000001,1524214.05696,2116137.5705088,3.7223720000000036,2.605696400000003,5.016826800000004
1991-05-09,170237508.72,764.761488,1526660.62848,1645074.6900479998,4.277932000000003,2.0612476000000015,6.183502800000003
1991-05-10,170030284.08,764.740152,1526660.62848,1319436.0207359998,7.2001776000000035,5.561275600000002,8.833524000000004
1991-05-11,169852662.96,764.721864,1529107.2,1351486.107648,9.066859200000003,5.872389200000004,12.878000800000002
1991-05-12,169971077.04,764.734056,1370080.0511999999,1488494.112768,7.244622400000004,6.105724400000003,9.144637600000003
1991-05-13,170296715.76,764.767584,1255091.18976,1580729.859072,7.272400400000006,5.716832400000001,9.611308000000001
1991-05-14,170562937.74839997,764.795016,1257537.76128,1523749.2083712,6.627950800000004,3.772372400000002,8.989080800000004
1991-05-15,170651958.0,764.80416,1162121.472,1251152.2096128,4.022374400000004,-0.5887735999999961,10.933540800000003
1991-05-16,171878111.1288,764.9291280000001,733971.456,1960119.7046784,8.983525200000006,6.727951600000004,12.411330400000004
1991-05-17,172896891.6,765.0327599999999,736418.02752,1755194.8741632,7.461290800000004,6.961286800000003,8.127962800000006
1991-05-18,174038094.9612,765.148584,736418.02752,1877621.313024,7.527958000000002,5.639054000000002,9.377972800000006
1991-05-19,175030503.63,765.2491679999999,743757.74208,1736160.5477376,8.450187600000003,7.816849200000004,9.766864800000004
1991-05-20,176239622.4,765.371088,611642.88,1820762.9908992,10.027978000000001,7.350178800000002,13.033557600000005
1991-05-21,177695128.8,765.517392,496654.01856,1952168.3472383998,10.605760400000005,8.050184400000003,13.4224496
1991-05-22,179273983.2,765.675888,499100.59008,2077946.5890816,8.611300000000004,6.339059600000002,11.322432800000005
1991-05-23,180710987.4,765.819144,391451.4432,1828445.225472,8.722412000000006,3.5390372000000028,13.578006400000003
1991-05-24,182147991.6,765.9624,342520.01279999997,1779513.795072,7.3279564000000015,4.550156400000002,10.155756800000002
1991-05-25,183535656.6,766.09956,340073.44127999997,1727744.3417088,6.300170400000006,3.694594000000002,8.205741200000006
1991-05-26,184645862.6088,766.209288,337626.86976,1447832.0941056,8.177963200000004,5.7946108000000045,11.244654400000005
1991-05-27,185540061.6,766.29768,337626.86976,1231824.2946048,8.616855600000001,7.427957200000002,10.389092000000005
1991-05-28,186446595.3912,766.386072,337626.86976,1244155.0150656,10.844651200000005,5.250162000000003,14.900239200000001
1991-05-29,187466757.36,766.4866559999999,335180.29824,1355351.6906496,9.127970800000003,6.494616400000002,11.166876000000006
1991-05-30,188401735.2,766.5780960000001,335180.29824,1270162.0703232,6.816841200000006,4.316821200000003,8.755745600000001
1991-05-31,189123321.0,766.6482000000001,442829.44512,1164421.2492288,10.722428,7.350178800000002,14.666904000000002
1991-06-01,189874510.32,766.721352,567604.59264,1318799.9121408,12.989112800000004,7.894627600000003,18.328044400000003
1991-06-02,190708342.8,766.8036480000001,565158.02112,1398998.5265664002,9.972422000000005,6.339059600000002,13.811341600000002
1991-06-03,191244906.6,766.855464,704612.59776,1241170.1978112,5.155716800000004,3.3834804000000034,7.350178800000002
1991-06-04,191399091.6,766.870704,822048.03072,976230.9679103999,5.561275600000002,-0.9776655999999981,11.944660000000002
1991-06-05,191429928.6,766.873752,819601.4592,850428.260352,10.089089600000001,1.672355600000003,16.305806000000004
1991-06-06,191524906.56,766.8828960000001,817154.88768,912130.7940864,11.989104800000003,8.283519600000002,18.328044400000003
1991-06-07,191904374.3472,766.919472,814708.31616,1194171.5589120002,10.150201200000005,8.833524000000004,12.100216800000005
1991-06-08,192244025.4,766.9530000000001,809815.1731199999,1149472.6972416,10.522426400000004,7.039065200000003,13.655784800000003
1991-06-09,192558945.1788,766.98348,812261.7446399999,1127184.4306944,13.794674800000003,4.783491600000001,22.683634800000007
1991-06-10,193101294.0,767.035296,809815.1731199999,1352171.1476736,15.061351600000002,8.205741200000006,22.216964400000002
1991-06-11,193848782.88,767.1084480000001,807368.6015999999,1554869.5981055999,8.572410800000004,6.261281200000006,12.644665600000003
1991-06-12,194328606.6,767.154168,802475.4585599999,1282297.0650624,6.1668360000000035,4.394599599999999,7.505735600000001
1991-06-13,194670280.56,767.1876960000001,817154.88768,1158818.600448,6.439060400000006,4.472378000000003,8.444632000000006
1991-06-14,194798562.48,767.199888,848960.31744,977234.0622336,7.377956800000003,4.861270000000005,9.844643200000004
1991-06-15,194798562.48,767.199888,851406.88896,851406.88896,9.289083200000004,3.3057020000000037,14.900239200000001
1991-06-16,194894773.92000002,767.2090320000001,870979.46112,967203.1190016,7.594625200000003,6.416838000000002,9.377972800000006
1991-06-17,194894773.92000002,767.2090320000001,868532.8896,868532.8896,9.994644400000006,5.639054000000002,14.355790400000004
1991-06-18,194926844.4,767.21208,873426.03264,905500.5852672,13.044668800000004,2.5279179999999997,22.4502996
1991-06-19,195049748.3472,767.224272,924804.03456,1047719.7877248001,14.389124000000002,7.427957200000002,21.283623600000006
1991-06-20,195299355.36,767.248656,1125422.8991999999,1375022.1256704,9.050192400000004,7.661292400000004,11.011319200000003
1991-06-21,195173392.3824,767.236464,1196373.47328,1070399.5057152,9.9668664,7.194622000000006,12.100216800000005
1991-06-22,194957755.4088,767.215128,1100957.184,885340.8359424,11.611324000000003,9.222416000000003,14.433568800000003
1991-06-23,194862703.44,767.2059840000001,1032453.18144,937403.877888,11.683546800000006,7.505735600000001,15.289131200000007
1991-06-24,194702351.04,767.1907440000001,985968.32256,825620.0251391999,11.916882000000005,7.350178800000002,14.744682400000002
1991-06-25,194513628.6,767.172456,959056.03584,770327.5087872,12.022438400000006,10.933540800000003,14.122455200000005
1991-06-26,194328606.6,767.154168,956609.46432,771575.2602624,11.666880000000003,10.000200000000003,13.344671200000004
1991-06-27,194169956.40240002,767.1389280000001,954162.8928,795502.7297279999,15.550244400000004,7.427957200000002,22.216964400000002
1991-06-28,194073510.6012,767.129784,944376.60672,847932.7574015999,16.6891424,11.244654400000005,21.672515600000004
1991-06-29,194073510.6012,767.129784,946823.17824,946823.17824,12.294662800000005,11.011319200000003,13.733563200000003
1991-06-30,193816712.4,767.1054,1012880.60928,756088.4625408,13.044668800000004,9.6890864,17.08359
1991-07-01,193594537.9824,767.084064,1054472.32512,832299.1653888,14.8113496,7.739070800000004,23.461418800000004
1991-07-02,193101294.0,767.035296,1313808.90624,820580.0878079999,20.705841200000002,11.244654400000005,32.417046
1991-07-03,192750985.68,767.001768,1401885.48096,1051585.3707264,20.522506400000005,15.678023200000005,25.955883200000002
1991-07-04,192182351.4,766.946904,1396992.33792,828360.1852415999,16.594697200000006,9.222416000000003,21.672515600000004
1991-07-05,191337417.6,766.8646080000001,1485068.91264,640145.4382079999,14.822460800000002,6.727951600000004,19.183606800000007
1991-07-06,190122439.8,766.7457360000001,1663668.6336,448701.216768,15.111352000000004,7.583514000000001,22.061407600000003
1991-07-07,188872690.1988,766.623816,1661222.06208,411464.3982336,16.072470800000005,5.561275600000002,24.40031520000001
1991-07-08,187562968.8,766.4958,1717493.20704,407770.07523839996,18.0669312,11.011319200000003,24.478093600000008
1991-07-09,186169136.4,766.3586400000002,1837375.21152,443538.9508608,14.800238400000005,7.894627600000003,20.816953200000007
1991-07-10,184491603.6,766.1940480000001,1957257.216,279716.52188159997,14.511347200000003,10.777984000000004,20.272504400000003
1991-07-11,182641075.23,766.011168,2135856.93696,285319.1706624,16.561363600000007,5.716832400000001,22.994748400000006
1991-07-12,180772661.4,765.8252400000001,2199467.79648,331045.5923712,19.894723600000006,10.155756800000002,26.655888800000007
1991-07-13,178811428.2,765.630168,2204360.93952,243115.8119424,16.228027600000004,12.878000800000002,17.783595600000005
1991-07-14,176813190.6,765.4290000000001,2211700.65408,213463.36512,14.666904000000002,7.661292400000004,20.116947600000003
1991-07-15,174786582.96,765.224784,2216593.79712,189976.27852800002,13.200225600000003,10.933540800000003,15.133574400000008
1991-07-16,172711869.6,765.014472,2221486.9401599998,146769.8254848,14.505791600000002,12.566887200000004,17.550260400000006
1991-07-17,170622280.47120002,764.8011120000001,2219040.36864,129448.0991232,12.889112000000004,11.944660000000002,14.200233600000004
1991-07-18,168520504.56,764.584704,2223933.51168,122157.3159936,14.261345200000008,10.077978400000003,17.783595600000005
1991-07-19,166460592.96,764.3713440000001,2223933.51168,164018.15470080002,14.111344000000003,7.272400400000006,18.561379600000002
1991-07-20,164413016.16,764.157984,2228826.65472,181242.0182016,15.622467200000003,8.205741200000006,21.594737200000004
1991-07-21,162380105.4372,763.9446240000001,2226380.0831999998,193474.8758016,16.739142800000003,13.344671200000004,21.82807240000001
1991-07-22,160328754.1884,763.7282160000001,2231273.2262399998,179920.8695808,19.850278800000005,8.677967200000001,30.85592240000001
1991-07-23,158346761.52,763.517904,2238612.9408,256620.8867328,21.450291600000007,9.533529600000001,33.66150040000001
1991-07-24,156376893.96,763.307592,2236166.3692799998,266309.309952,18.100264800000005,13.111336000000005,25.800326400000003
1991-07-25,154390991.16,763.094232,2241059.5123199997,255152.94382080002,14.644681600000006,13.189114400000005,15.755801600000005
1991-07-26,152364852.24240002,762.874776,2245952.6553599997,219799.9853568,15.966914400000007,11.711324800000003,20.5058396
1991-07-27,150321345.9264,762.652272,2243506.08384,200007.22176,15.883580400000007,8.989080800000004,21.128066800000006
1991-07-28,148276630.8,762.42672,2243506.08384,198783.936,16.628030800000005,9.066859200000003,23.69475400000001
1991-07-29,146176853.1264,762.195072,2321796.37248,222026.36544,15.272464400000004,8.444632000000006,19.572498800000005
1991-07-30,144021124.8,761.95428,2375620.94592,219897.8482176,17.672483600000007,9.844643200000004,24.166980000000002
1991-07-31,141823063.44,761.707392,2358494.94528,160421.6945664,17.816929199999997,7.039065200000003,27.9781216
1991-08-01,139671874.32,761.4635519999999,2341368.94464,190172.0042496,17.822484800000005,14.900239200000001,22.916970000000006
1991-08-02,137515751.28,761.216664,2334029.23008,177914.6809344,18.933604800000005,8.050184400000003,30.622587200000005
1991-08-03,135402355.9872,760.9728240000001,2319349.80096,205952.3905536,19.878056800000003,10.933540800000003,27.900343200000002
1991-08-04,133252844.4,760.722888,2312010.0864,162501.2803584,16.4891408,15.444688,19.494720400000006
1991-08-05,131117690.52,760.472952,2289990.94272,154843.5115008,16.600252800000007,14.589125600000003,20.6613964
1991-08-06,129157690.8,760.241304,2282651.22816,322653.8520576,16.400251200000007,13.733563200000003,21.050288400000007
1991-08-07,127217426.76,760.009656,2267971.79904,327718.255104,21.878072800000005,16.850254800000002,23.150305200000005
1991-08-08,125148880.8,759.7627679999999,2260632.08448,192080.33003520002,16.539141200000003,13.733563200000003,23.383640400000004
1991-08-09,123064299.60000001,759.509784,2238612.9408,154036.1428992,15.994692400000005,13.344671200000004,18.405822800000003
1991-08-10,120893374.8,759.2446080000001,2297330.65728,126414.3504384,12.239106800000005,8.600188800000002,15.055796000000008
1991-08-11,118697780.4,758.9733360000001,2341368.94464,145766.7311616,12.555776000000005,7.039065200000003,18.250266000000003
1991-08-12,116502000.97800002,758.699016,2326689.51552,130916.0420352,14.844683200000006,6.027946000000004,21.283623600000006
1991-08-13,114322626.84,758.424696,2312010.0864,132628.6420992,15.894691600000002,8.444632000000006,23.85031080000001
1991-08-14,112173090.5832,758.150376,2289990.94272,140457.67096319998,17.828040400000006,9.066859200000003,27.044780800000012
1991-08-15,110030116.44,757.876056,2275311.5136,132335.05351680002,19.361386000000003,10.466870400000005,28.133678400000008
1991-08-16,107954169.60000001,757.604784,2267971.79904,192031.3986048,14.933572800000007,13.266892800000004,16.9280332
1991-08-17,105869588.4,757.330464,2238612.9408,154036.1428992,22.1725196,17.705817200000006,29.84480320000001
1991-08-18,103785007.2,757.053096,2223933.51168,139356.7137792,22.1225192,14.278012000000004,30.467030400000006
1991-08-19,101633929.0932,756.763536,2282651.22816,131576.6163456,21.455847200000008,14.900239200000001,28.522570400000006
1991-08-20,99366743.514,756.455688,2409872.9472,142684.0510464,20.900287200000008,13.033557600000005,27.433672800000004
1991-08-21,96926858.4,756.11736,2571346.66752,131454.2877696,20.933620800000007,14.589125600000003,27.667008000000003
1991-08-22,94356286.08,755.757696,2674102.67136,103538.9067264,19.689166400000005,13.811341600000002,25.644769600000004
1991-08-23,91725273.24,755.382792,2759732.67456,128714.1276672,14.505791600000002,11.244654400000005,19.494720400000006
1991-08-24,88974612.84,754.986552,2845362.67776,94706.7835392,12.650221200000004,7.661292400000004,17.628038800000006
1991-08-25,86269591.2,754.590312,2801324.3904,96297.0550272,11.611324000000003,4.472378000000003,17.08359
1991-08-26,83411618.04,754.163592,3043534.97088,185572.44979199997,13.166892000000004,2.994588400000005,22.2947428
1991-08-27,79608799.2,753.58752,3978125.29152,175296.849408,13.811341600000002,11.400211200000005,16.772476400000002
1991-08-28,76041575.04,753.032784,3880262.43072,313038.825984,10.816873200000003,9.377972800000006,13.033557600000005
1991-08-29,72460782.6,752.462808,3772613.28384,191811.20716800002,14.211344800000003,9.144637600000003,22.2947428
1991-08-30,69037789.2564,751.905024,3664964.13696,241965.923328,14.678015200000004,8.205741200000006,21.672515600000004
1991-08-31,65725981.800000004,751.3533360000001,3557314.99008,245513.45203199997,13.239114800000003,9.6890864,17.783595600000005
1991-09-01,62485629.84,750.804696,3439879.55712,199517.907456,11.6168796,7.739070800000004,14.511347200000003
1991-09-02,59320520.160000004,750.2591040000001,3322444.12416,157339.0144512,12.683554800000003,3.927929200000005,20.816953200000007
1991-09-03,56226952.32,749.719608,3214794.9772799998,121227.61881599999,15.266908800000003,5.327940400000006,27.433672800000004
1991-09-04,54021490.08,749.3325120000001,2312010.0864,106548.18969599999,16.111360000000005,5.639054000000002,28.833684000000005
1991-09-05,53382547.44,749.2197360000001,748650.88512,109704.26695680001,16.839143600000007,7.505735600000001,26.967002400000005
1991-09-06,53330741.28,749.210592,220191.4368,168373.0520064,16.944700000000005,9.611308000000001,23.69475400000001
1991-09-07,53227128.96,749.192304,232424.29439999998,128811.990528,13.1446696,11.166876000000006,15.600244800000006
1991-09-08,53088979.2,749.1679200000001,242210.58048,104052.6867456,9.861310000000003,6.027946000000004,13.344671200000004
1991-09-09,52985539.5672,749.1496320000001,242210.58048,138769.53661439999,11.500212000000005,1.050128400000002,22.2947428
1991-09-10,51408979.44,748.869216,1671008.34816,94462.1263872,13.589117600000005,5.483497200000002,20.972510000000007
1991-09-11,51305626.1508,748.8509280000001,239764.00896,136396.36224,14.333568,6.572394800000001,22.216964400000002
1991-09-12,51305626.1508,748.8509280000001,237317.43744,237317.43744,8.139074,7.427957200000002,9.222416000000003
1991-09-13,51105543.36,748.814352,234870.86592,34790.2470144,11.6168796,6.183502800000003,12.411330400000004
1991-09-14,51006778.6164,748.796064,234870.86592,136102.77365760002,10.522426400000004,2.839031600000002,18.094709200000004
1991-09-15,50868715.2,748.7716800000001,234870.86592,96810.8350464,12.189106400000004,2.1390260000000048,24.011423200000003
1991-09-16,50765102.88,748.7533920000001,234870.86592,131258.562048,15.944692000000003,6.416838000000002,25.022542400000006
1991-09-17,50626953.12,748.729008,234870.86592,96712.9721856,16.000248,6.805730000000004,26.11144
1991-09-18,50523340.8,748.71072,232424.29439999998,128811.990528,14.955795200000004,5.7946108000000045,26.967002400000005
1991-09-19,50385277.383600004,748.6863360000001,232424.29439999998,94364.2635264,14.394679600000003,3.772372400000002,25.722548000000003
1991-09-20,50238406.92,748.658904,232424.29439999998,85556.60605439999,11.327988400000002,5.716832400000001,14.978017600000001
1991-09-21,50121053.6328,748.637568,232424.29439999998,115086.7243008,10.289091200000005,3.227923600000004,16.9280332
1991-09-22,49983076.56,748.613184,232424.29439999998,94437.660672,8.889080000000003,-0.12210319999999797,18.483601200000003
1991-09-23,49862195.52,748.5918480000001,232424.29439999998,111539.19559680001,14.205789200000005,6.650173200000001,24.32253680000001
1991-09-24,49741314.480000004,748.570512,232424.29439999998,111539.19559680001,15.633578400000005,4.161264400000004,27.900343200000002
1991-09-25,49624405.2456,748.549176,232424.29439999998,115527.1071744,16.066915200000004,5.639054000000002,28.678127200000006
1991-09-26,49511887.2,748.5278400000001,239764.00896,127246.1847552,16.2391388,6.805730000000004,29.611468000000002
1991-09-27,49391006.160000004,748.5065040000001,244657.152,123772.0531968,15.572466800000008,11.400211200000005,24.089201600000003
1991-09-28,49235328.6492,748.479072,244657.152,88981.80618239999,11.927993200000003,10.544648800000001,14.044676800000005
1991-09-29,49114706.64,748.4577360000001,242210.58048,121594.604544,13.728007600000005,4.939048400000004,24.478093600000008
1991-09-30,48981490.8,748.4303040000001,239764.00896,106548.18969599999,11.3390996,4.316821200000003,25.878104800000003
1991-10-01,48833473.2,748.40592,237317.43744,90523.14624,15.628022800000004,9.300194400000006,18.172487600000004
1991-10-02,48678104.059200004,748.3784880000001,237317.43744,81935.68020480001,11.366877600000006,5.950167600000004,18.250266000000003
1991-10-03,48516468.84,748.348008,234870.86592,73250.3513088,8.689078400000003,1.672355600000003,17.628038800000006
1991-10-04,48396562.2492,748.326672,234870.86592,114964.39572480001,7.539069200000004,-1.988784799999996,19.339163600000006
1991-10-05,48258671.52,748.302288,234870.86592,96982.0950528,8.905746800000003,-1.8332279999999983,20.5058396
1991-10-06,48155059.2,748.284,234870.86592,131258.562048,8.450187600000003,0.3445672000000002,16.772476400000002
1991-10-07,47999640.72,748.256568,232424.29439999998,76993.6057344,8.722412000000006,2.2168044000000044,15.211352800000007
1991-10-08,47870236.33319999,748.232184,232424.29439999998,103025.12670719999,7.222400000000004,-2.766568799999998,19.805834000000004
1991-10-09,47735676.0,748.2078,232424.29439999998,97862.8608,10.083534000000004,-0.19988159999999766,23.69475400000001
1991-10-10,47597402.892000005,748.1834160000001,232424.29439999998,94144.07208959998,10.633538400000003,0.3445672000000002,25.644769600000004
1991-10-11,47444574.72,748.155984,232424.29439999998,79586.9715456,11.6168796,1.3612420000000043,25.100320800000006
1991-10-12,47316292.8,748.1316,229977.72288,101703.9780864,12.427997200000004,5.327940400000006,16.461362800000003
1991-10-13,47195411.76,748.110264,229977.72288,109092.62407680001,9.183526800000003,-0.7443303999999991,22.2947428
1991-10-14,47057471.691599995,748.08588,229977.72288,92040.02058239999,12.216884400000005,3.227923600000004,27.433672800000004
1991-10-15,46919112.24,748.061496,229977.72288,91624.103424,12.711332800000005,4.783491600000001,22.683634800000007
1991-10-16,46850037.36,748.049304,229977.72288,160911.0088704,7.022398400000004,4.550156400000002,10.855762400000003
1991-10-17,46733929.887600005,748.027968,229977.72288,113863.4385408,2.9556992000000015,-1.3665575999999966,9.222416000000003
1991-10-18,46568803.92,747.997488,229977.72288,64858.610995200004,6.000168000000002,-2.0665631999999974,13.811341600000002
1991-10-19,46447922.88,747.976152,229977.72288,109092.62407680001,10.283535600000004,5.250162000000003,16.539141200000003
1991-10-20,46327041.84,747.954816,217744.86528,96859.76647680001,10.966874400000005,5.483497200000002,16.066915200000004
1991-10-21,46378848.0,747.9639599999999,176153.14944,227947.0685184,7.389068000000002,2.994588400000005,12.333552000000005
1991-10-22,46309773.12,747.951768,176153.14944,107086.4354304,3.772372400000002,0.8945716000000026,7.505735600000001
1991-10-23,46244670.045600004,747.939576,176153.14944,111049.8812928,2.939032400000002,1.1279068000000017,4.083486000000004
1991-10-24,46361579.28,747.960912,176153.14944,293050.3366656,1.5112432000000027,-0.27765999999999735,3.0723668000000046
1991-10-25,46309773.12,747.951768,176153.14944,124334.7646464,1.0834620000000044,-0.19988159999999766,3.1501452000000043
1991-10-26,46276432.155600004,747.945672,176153.14944,142806.37962239998,1.7890232000000026,-0.6665519999999958,6.805730000000004
1991-10-27,46228597.8012,747.9365280000001,176153.14944,128322.67622400001,-0.2887711999999958,-4.166579999999998,1.5945771999999998
1991-10-28,46196453.3124,747.9304320000001,176153.14944,144005.1996672,-4.338803599999997,-5.955483199999998,-1.522114399999996
1991-10-29,46097614.56,747.9121440000001,176153.14944,77311.660032,-5.149921199999998,-9.227731599999998,2.2168044000000044
1991-10-30,45994002.24,747.893856,176153.14944,72540.84556799999,-2.766568799999998,-11.172191599999998,3.3057020000000037
1991-10-31,46080345.84,747.909096,176153.14944,262492.6583808,-0.23321520000000007,-1.7554495999999986,1.9834692000000018
1991-11-01,45994002.24,747.893856,176153.14944,89813.6404992,-2.3498987999999983,-4.322136799999999,-1.522114399999996
1991-11-02,45911248.066800006,747.8786160000001,176153.14944,93385.6349184,-5.061031599999998,-9.694401999999998,-0.7443303999999991
1991-11-03,45863018.998799995,747.869472,176153.14944,127931.2247808,-1.5887815999999972,-4.866585599999999,1.5945771999999998
1991-11-04,45976733.52,747.890808,176153.14944,289869.7936896,1.805690000000002,-2.377676799999998,7.116843600000003
1991-11-05,46850037.36,748.049304,178599.72096,1051903.425024,5.983501200000006,2.5279179999999997,11.789103200000003
1991-11-06,47281755.36,748.1255040000001,181046.29248,612768.3028992,2.5390292000000017,-1.288779199999997,8.050184400000003
1991-11-07,47493963.2592,748.1651280000001,181046.29248,393237.4404096,2.111248,0.5001240000000031,3.3057020000000037
1991-11-08,47838091.844399996,748.226088,181046.29248,525181.0424832,5.205717200000002,2.5279179999999997,9.300194400000006
1991-11-09,48206865.36,748.2931440000001,181046.29248,549818.0176896,5.894611600000001,2.0612476000000015,8.050184400000003
1991-11-10,48500433.6,748.34496,181046.29248,474610.4091648,6.139058000000002,4.472378000000003,9.144637600000003
1991-11-11,49391006.160000004,748.5065040000001,183492.864,1074069.3629951999,5.216828400000004,3.4612587999999995,8.989080800000004
1991-11-12,51650741.52,748.911888,188386.00704,2448112.8600576,6.722396000000003,4.161264400000004,8.366853600000006
1991-11-13,53158054.08,749.180112,190832.57856,1698140.8263168,3.1723676000000047,1.9056908000000021,5.016826800000004
1991-11-14,53986952.64,749.3264160000001,193279.15008,1022177.581056,0.8279044000000049,-2.844347199999998,5.639054000000002
1991-11-15,54505014.24,749.417856,193279.15008,711340.66944,-0.016546799999996864,-3.6221311999999983,4.0057076000000045
1991-11-16,55057613.28,749.515392,195725.7216,748332.8308224,-0.494328399999997,-0.9776655999999981,0.2667888000000005
1991-11-17,55593153.2916,749.60988,195725.7216,731280.2273279999,1.7668008000000022,0.2667888000000005,4.316821200000003
1991-11-18,56175059.8164,749.710464,198172.29312,780064.8634368,1.705689200000002,0.4223455999999999,2.994588400000005
1991-11-19,57381489.6,749.920776,200618.86463999999,1407047.7468672001,1.022350400000004,0.7390148000000032,1.8279124000000024
1991-11-20,59574703.383600004,750.301776,205512.00768,2398716.5810688003,1.8779128000000043,-0.12210319999999797,5.639054000000002
1991-11-21,60669947.28,750.4907519999999,205512.00768,1300744.2143231998,0.6445696000000005,-0.5887735999999961,3.6168156000000025
1991-11-22,61338579.7836,750.606576,207958.5792,876582.1099008,-0.8109975999999968,-4.633250399999998,4.083486000000004
1991-11-23,61886158.56,750.701064,207958.5792,755525.7510912,-0.9721099999999971,-1.1332223999999975,-0.7443303999999991
1991-11-24,62555987.5392,750.8168880000001,207958.5792,877780.9299455999,-0.5776623999999977,-0.9776655999999981,-0.43321679999999674
1991-11-25,65019111.4164,751.234464,217744.86528,2680879.6744704,1.1223512000000042,-0.43321679999999674,2.372361200000004
1991-11-26,66601752.6,751.4996400000001,217744.86528,1800383.0501376,0.2667888000000005,-0.35543839999999705,1.5945771999999998
1991-11-27,67570034.4,751.661184,217744.86528,1186024.4757504,1.3834644000000047,0.8945716000000026,1.9056908000000021
1991-11-28,68630642.178,751.837968,217744.86528,1278358.0849152,1.7334671999999998,-0.19988159999999766,3.3057020000000037
1991-11-29,69426421.8,751.9690320000001,220191.4368,1015963.2893952,-2.6776791999999983,-6.499931999999998,2.372361200000004
1991-11-30,69999990.0,752.06352,220191.4368,793765.6639488,-0.9887767999999966,-5.333255999999999,0.5834580000000003
1991-12-01,71066950.2,752.237256,220191.4368,1287141.276672,3.789039200000005,0.5834580000000003,6.105724400000003
1991-12-02,72275809.9392,752.4323280000001,222638.00832,1431488.996352,2.4168060000000047,2.2168044000000044,2.6834748000000026
1991-12-03,73194703.2,752.58168,222638.00832,1141545.8055168,3.405702800000004,1.050128400000002,6.027946000000004
1991-12-04,74176602.6192,752.7371280000001,225084.57984,1206991.5936768,4.172375600000002,2.0612476000000015,6.727951600000004
1991-12-05,77852323.68,753.3162480000001,229977.72288,3905706.774528,3.016810800000002,1.672355600000003,7.194622000000006
1991-12-06,81567466.7616,753.8862240000001,237317.43744,3952460.7562752,1.8001344000000046,0.03345360000000497,4.939048400000004
1991-12-07,83531512.296,754.18188,239764.00896,2203798.2280703997,0.8612380000000002,0.03345360000000497,2.5279179999999997
1991-12-08,85677520.8,754.50192,244657.152,2390667.360768,4.016818800000003,2.294582800000004,5.561275600000002
1991-12-09,88156815.6,754.8676800000001,247103.72352,2726410.3704576003,2.6945860000000046,-0.19988159999999766,5.716832400000001
1991-12-10,89645675.2992,755.0840880000001,247103.72352,1735964.8220159998,-0.2443263999999985,-4.322136799999999,1.7501340000000027
1991-12-11,91230647.76,755.312688,249550.29504,1834512.7228416002,2.2668048000000027,-0.27765999999999735,5.016826800000004
