date,max_temp(C),min_temp(C),avg discharge (cfs),outflow(m3/d)
1987-12-17 00:00:00+00:00,,,31.0,75843.71712
1987-12-18 00:00:00+00:00,,,28.0,68504.00256
1987-12-19 00:00:00+00:00,,,26.0,63610.859520000005
1987-12-20 00:00:00+00:00,,,19.0,46484.85888
1987-12-21 00:00:00+00:00,,,24.0,58717.716479999995
1987-12-22 00:00:00+00:00,,,26.0,63610.859520000005
1987-12-23 00:00:00+00:00,,,22.0,53824.57344
1987-12-24 00:00:00+00:00,,,13.0,31805.429760000003
1987-12-25 00:00:00+00:00,,,16.0,39145.14432
1987-12-26 00:00:00+00:00,,,14.0,34252.00128
1987-12-27 00:00:00+00:00,,,15.0,36698.5728
1987-12-28 00:00:00+00:00,,,16.0,39145.14432
1987-12-29 00:00:00+00:00,,,17.0,41591.71584
1987-12-30 00:00:00+00:00,,,18.0,44038.28736
1987-12-31 00:00:00+00:00,,,18.0,44038.28736
1988-01-01 00:00:00+00:00,,,18.0,44038.28736
1988-01-02 00:00:00+00:00,,,17.0,41591.71584
1988-01-03 00:00:00+00:00,,,16.0,39145.14432
1988-01-04 00:00:00+00:00,,,17.0,41591.71584
1988-01-05 00:00:00+00:00,,,18.0,44038.28736
1988-01-06 00:00:00+00:00,,,19.0,46484.85888
1988-01-07 00:00:00+00:00,,,19.0,46484.85888
1988-01-08 00:00:00+00:00,,,18.0,44038.28736
1988-01-09 00:00:00+00:00,,,18.0,44038.28736
1988-01-10 00:00:00+00:00,,,19.0,46484.85888
1988-01-11 00:00:00+00:00,,,23.0,56271.144960000005
1988-01-12 00:00:00+00:00,,,24.0,58717.716479999995
1988-01-13 00:00:00+00:00,,,23.0,56271.144960000005
1988-01-14 00:00:00+00:00,,,21.0,51378.001919999995
1988-01-15 00:00:00+00:00,,,23.0,56271.144960000005
1988-01-16 00:00:00+00:00,,,30.0,73397.1456
1988-01-17 00:00:00+00:00,,,29.0,70950.57408
1988-01-18 00:00:00+00:00,,,25.0,61164.288
1988-01-19 00:00:00+00:00,,,21.0,51378.001919999995
1988-01-20 00:00:00+00:00,,,19.0,46484.85888
1988-01-21 00:00:00+00:00,,,22.0,53824.57344
1988-01-22 00:00:00+00:00,,,21.0,51378.001919999995
1988-01-23 00:00:00+00:00,,,21.0,51378.001919999995
1988-01-24 00:00:00+00:00,,,20.0,48931.4304
1988-01-25 00:00:00+00:00,,,18.0,44038.28736
1988-01-26 00:00:00+00:00,,,18.0,44038.28736
1988-01-27 00:00:00+00:00,,,18.0,44038.28736
1988-01-28 00:00:00+00:00,1.0,0.5,18.0,44038.28736
1988-01-29 00:00:00+00:00,1.5,0.5,18.0,44038.28736
1988-01-30 00:00:00+00:00,2.0,0.5,26.0,63610.859520000005
1988-01-31 00:00:00+00:00,1.5,1.0,23.0,56271.144960000005
1988-02-01 00:00:00+00:00,1.5,0.5,22.0,53824.57344
1988-02-02 00:00:00+00:00,1.0,0.0,22.0,53824.57344
1988-02-03 00:00:00+00:00,0.5,0.0,19.0,46484.85888
1988-02-04 00:00:00+00:00,0.0,0.0,16.0,39145.14432
1988-02-05 00:00:00+00:00,0.0,0.0,12.0,29358.858239999998
1988-02-06 00:00:00+00:00,3.0,0.0,13.0,31805.429760000003
1988-02-07 00:00:00+00:00,2.5,0.5,14.0,34252.00128
1988-02-08 00:00:00+00:00,2.5,1.0,15.0,36698.5728
1988-02-09 00:00:00+00:00,3.0,1.5,19.0,46484.85888
1988-02-10 00:00:00+00:00,3.0,1.5,20.0,48931.4304
1988-02-11 00:00:00+00:00,3.5,2.0,20.0,48931.4304
1988-02-12 00:00:00+00:00,3.5,2.0,24.0,58717.716479999995
1988-02-13 00:00:00+00:00,4.0,2.5,36.0,88076.57472
1988-02-14 00:00:00+00:00,4.0,1.5,34.0,83183.43168
1988-02-15 00:00:00+00:00,,,32.0,78290.28864
1988-02-16 00:00:00+00:00,,,31.0,75843.71712
1988-02-17 00:00:00+00:00,,,30.0,73397.1456
1988-02-18 00:00:00+00:00,,,29.0,70950.57408
1988-02-19 00:00:00+00:00,,,28.0,68504.00256
1988-02-20 00:00:00+00:00,,,29.0,70950.57408
1988-02-21 00:00:00+00:00,,,31.0,75843.71712
1988-02-22 00:00:00+00:00,,,32.0,78290.28864
1988-02-23 00:00:00+00:00,,,32.0,78290.28864
1988-02-24 00:00:00+00:00,,,32.0,78290.28864
1988-02-25 00:00:00+00:00,,,34.0,83183.43168
1988-02-26 00:00:00+00:00,,,37.0,90523.14624
1988-02-27 00:00:00+00:00,,,40.0,97862.8608
1988-02-28 00:00:00+00:00,,,44.0,107649.14688
1988-02-29 00:00:00+00:00,,,53.0,129668.29056000001
1988-03-01 00:00:00+00:00,,,61.0,149240.86271999998
1988-03-02 00:00:00+00:00,,,58.0,141901.14816
1988-03-03 00:00:00+00:00,,,60.0,146794.2912
1988-03-04 00:00:00+00:00,,,54.0,132114.86208
1988-03-05 00:00:00+00:00,,,52.0,127221.71904000001
1988-03-06 00:00:00+00:00,,,75.0,183492.864
1988-03-07 00:00:00+00:00,,,58.0,141901.14816
1988-03-08 00:00:00+00:00,,,51.0,124775.14752
1988-03-09 00:00:00+00:00,3.5,2.0,50.0,122328.576
1988-03-10 00:00:00+00:00,3.5,1.0,45.0,110095.7184
1988-03-11 00:00:00+00:00,3.5,0.5,42.0,102756.00383999999
1988-03-12 00:00:00+00:00,4.0,0.0,38.0,92969.71776
1988-03-13 00:00:00+00:00,4.5,0.0,37.0,90523.14624
1988-03-14 00:00:00+00:00,3.5,1.0,38.0,92969.71776
1988-03-15 00:00:00+00:00,4.5,1.0,36.0,88076.57472
1988-03-16 00:00:00+00:00,5.0,1.0,35.0,85630.00319999999
1988-03-17 00:00:00+00:00,5.0,0.5,34.0,83183.43168
1988-03-18 00:00:00+00:00,5.5,1.5,35.0,85630.00319999999
1988-03-19 00:00:00+00:00,6.5,2.0,39.0,95416.28928000001
1988-03-20 00:00:00+00:00,7.0,3.0,47.0,114988.86144
1988-03-21 00:00:00+00:00,5.0,3.5,57.0,139454.57663999998
1988-03-22 00:00:00+00:00,4.0,2.5,56.0,137008.00512
1988-03-23 00:00:00+00:00,5.0,3.5,52.0,127221.71904000001
1988-03-24 00:00:00+00:00,5.0,2.5,47.0,114988.86144
1988-03-25 00:00:00+00:00,6.0,3.0,47.0,114988.86144
1988-03-26 00:00:00+00:00,7.5,3.5,50.0,122328.576
1988-03-27 00:00:00+00:00,5.0,2.5,61.0,149240.86271999998
1988-03-28 00:00:00+00:00,5.0,1.0,53.0,129668.29056000001
1988-03-29 00:00:00+00:00,5.0,1.0,51.0,124775.14752
1988-03-30 00:00:00+00:00,5.5,1.0,47.0,114988.86144
1988-03-31 00:00:00+00:00,7.0,1.0,46.0,112542.28992000001
1988-04-01 00:00:00+00:00,8.0,2.5,47.0,114988.86144
1988-04-02 00:00:00+00:00,7.5,4.5,55.0,134561.4336
1988-04-03 00:00:00+00:00,6.0,2.5,214.0,523566.30528
1988-04-04 00:00:00+00:00,,,137.0,335180.29824
1988-04-05 00:00:00+00:00,,,100.0,244657.152
1988-04-06 00:00:00+00:00,,,101.0,247103.72351999997
1988-04-07 00:00:00+00:00,,,130.0,318054.2976
1988-04-08 00:00:00+00:00,,,109.0,266676.29568
1988-04-09 00:00:00+00:00,,,97.0,237317.43744
1988-04-10 00:00:00+00:00,,,96.0,234870.86591999998
1988-04-11 00:00:00+00:00,,,112.0,274016.01024
1988-04-12 00:00:00+00:00,,,148.0,362092.58496
1988-04-13 00:00:00+00:00,,,189.0,462402.01728000003
1988-04-14 00:00:00+00:00,,,216.0,528459.44832
1988-04-15 00:00:00+00:00,,,227.0,555371.73504
1988-04-16 00:00:00+00:00,,,236.0,577390.87872
1988-04-17 00:00:00+00:00,,,260.0,636108.5952
1988-04-18 00:00:00+00:00,,,251.0,614089.45152
1988-04-19 00:00:00+00:00,,,217.0,530906.01984
1988-04-20 00:00:00+00:00,6.5,5.0,230.0,562711.4495999999
1988-04-21 00:00:00+00:00,5.5,4.0,252.0,616536.02304
1988-04-22 00:00:00+00:00,7.0,3.5,208.0,508886.87616000004
1988-04-23 00:00:00+00:00,8.5,4.0,187.0,457508.87424
1988-04-24 00:00:00+00:00,6.5,4.0,173.0,423256.87296
1988-04-25 00:00:00+00:00,6.5,3.0,154.0,376772.01408
1988-04-26 00:00:00+00:00,6.5,2.5,141.0,344966.58432
1988-04-27 00:00:00+00:00,9.5,3.0,138.0,337626.86976
1988-04-28 00:00:00+00:00,10.0,6.0,152.0,371878.87104
1988-04-29 00:00:00+00:00,8.0,5.5,163.0,398791.15776
1988-04-30 00:00:00+00:00,7.5,4.5,159.0,389004.87168
1988-05-01 00:00:00+00:00,6.0,2.0,141.0,344966.58432
1988-05-02 00:00:00+00:00,6.0,2.0,131.0,320500.86912
1988-05-03 00:00:00+00:00,6.0,3.5,126.0,308268.01152
1988-05-04 00:00:00+00:00,8.0,3.5,121.0,296035.15392
1988-05-05 00:00:00+00:00,9.0,5.0,124.0,303374.86848
1988-05-06 00:00:00+00:00,7.5,5.0,133.0,325394.01216
1988-05-07 00:00:00+00:00,7.5,4.5,122.0,298481.72543999995
1988-05-08 00:00:00+00:00,8.5,4.5,121.0,296035.15392
1988-05-09 00:00:00+00:00,8.5,5.5,128.0,313161.15456
1988-05-10 00:00:00+00:00,11.5,4.5,129.0,315607.72608
1988-05-11 00:00:00+00:00,13.0,6.0,148.0,362092.58496
1988-05-12 00:00:00+00:00,13.5,6.5,178.0,435489.73056
1988-05-13 00:00:00+00:00,10.0,7.5,222.0,543138.8774400001
1988-05-14 00:00:00+00:00,10.0,6.0,201.0,491760.87552
1988-05-15 00:00:00+00:00,12.5,4.5,190.0,464848.5888
1988-05-16 00:00:00+00:00,10.5,6.5,209.0,511333.44768
1988-05-17 00:00:00+00:00,9.5,6.0,233.0,570051.16416
1988-05-18 00:00:00+00:00,10.0,4.5,191.0,467295.16031999997
1988-05-19 00:00:00+00:00,11.0,4.0,175.0,428150.016
1988-05-20 00:00:00+00:00,12.0,5.0,172.0,420810.30144
1988-05-21 00:00:00+00:00,13.5,6.5,178.0,435489.73056
1988-05-22 00:00:00+00:00,13.5,6.5,189.0,462402.01728000003
1988-05-23 00:00:00+00:00,13.5,7.5,202.0,494207.44703999994
1988-05-24 00:00:00+00:00,13.5,7.5,205.0,501547.1616
1988-05-25 00:00:00+00:00,12.0,6.5,191.0,467295.16031999997
1988-05-26 00:00:00+00:00,12.0,7.0,182.0,445276.01664
1988-05-27 00:00:00+00:00,12.0,7.5,175.0,428150.016
1988-05-28 00:00:00+00:00,10.0,7.0,166.0,406130.87232
1988-05-29 00:00:00+00:00,8.0,5.0,187.0,457508.87424
1988-05-30 00:00:00+00:00,6.5,4.5,153.0,374325.44256
1988-05-31 00:00:00+00:00,9.5,5.0,141.0,344966.58432
1988-06-01 00:00:00+00:00,8.5,7.0,236.0,577390.87872
1988-06-02 00:00:00+00:00,11.5,6.5,207.0,506440.30463999993
1988-06-03 00:00:00+00:00,14.0,8.0,187.0,457508.87424
1988-06-04 00:00:00+00:00,13.0,8.5,183.0,447722.58816
1988-06-05 00:00:00+00:00,11.0,8.0,172.0,420810.30144
1988-06-06 00:00:00+00:00,12.5,6.5,161.0,393898.01472000004
1988-06-07 00:00:00+00:00,10.5,8.0,150.0,366985.728
1988-06-08 00:00:00+00:00,9.0,6.5,142.0,347413.15584
1988-06-09 00:00:00+00:00,13.5,5.5,131.0,320500.86912
1988-06-10 00:00:00+00:00,12.0,8.5,126.0,308268.01152
1988-06-11 00:00:00+00:00,12.5,7.0,120.0,293588.5824
1988-06-12 00:00:00+00:00,14.5,8.5,116.0,283802.29632
1988-06-13 00:00:00+00:00,14.5,8.0,112.0,274016.01024
1988-06-14 00:00:00+00:00,15.5,8.5,108.0,264229.72416
1988-06-15 00:00:00+00:00,15.0,9.5,103.0,251996.86656
1988-06-16 00:00:00+00:00,16.5,11.5,101.0,247103.72351999997
1988-06-17 00:00:00+00:00,18.0,11.5,97.0,237317.43744
1988-06-18 00:00:00+00:00,18.5,12.5,93.0,227531.15136
1988-06-19 00:00:00+00:00,19.0,12.0,88.0,215298.29376
1988-06-20 00:00:00+00:00,18.5,13.5,83.0,203065.43616
1988-06-21 00:00:00+00:00,20.0,13.5,79.0,193279.15008
1988-06-22 00:00:00+00:00,20.0,14.5,74.0,181046.29248
1988-06-23 00:00:00+00:00,21.0,14.5,70.0,171260.00639999998
1988-06-24 00:00:00+00:00,21.5,15.0,67.0,163920.29184000002
1988-06-25 00:00:00+00:00,20.5,15.5,65.0,159027.1488
1988-06-26 00:00:00+00:00,19.0,15.0,102.0,249550.29504
1988-06-27 00:00:00+00:00,19.0,14.5,85.0,207958.5792
1988-06-28 00:00:00+00:00,18.5,13.5,69.0,168813.43488
1988-06-29 00:00:00+00:00,16.0,11.5,64.0,156580.57728
1988-06-30 00:00:00+00:00,16.0,9.0,60.0,146794.2912
1988-07-01 00:00:00+00:00,18.0,10.5,57.0,139454.57663999998
1988-07-02 00:00:00+00:00,19.5,12.5,54.0,132114.86208
1988-07-03 00:00:00+00:00,19.5,14.0,52.0,127221.71904000001
1988-07-04 00:00:00+00:00,19.0,14.0,50.0,122328.576
1988-07-05 00:00:00+00:00,16.5,13.0,56.0,137008.00512
1988-07-06 00:00:00+00:00,17.0,10.5,52.0,127221.71904000001
1988-07-07 00:00:00+00:00,18.0,10.5,47.0,114988.86144
1988-07-08 00:00:00+00:00,19.0,11.5,45.0,110095.7184
1988-07-09 00:00:00+00:00,20.5,13.0,43.0,105202.57536
1988-07-10 00:00:00+00:00,21.0,14.0,41.0,100309.43231999999
1988-07-11 00:00:00+00:00,19.0,15.0,39.0,95416.28928000001
1988-07-12 00:00:00+00:00,18.5,13.5,38.0,92969.71776
1988-07-13 00:00:00+00:00,20.5,13.0,37.0,90523.14624
1988-07-14 00:00:00+00:00,18.0,14.5,37.0,90523.14624
1988-07-15 00:00:00+00:00,20.5,13.5,36.0,88076.57472
1988-07-16 00:00:00+00:00,21.0,14.0,34.0,83183.43168
1988-07-17 00:00:00+00:00,20.5,13.5,33.0,80736.86016
1988-07-18 00:00:00+00:00,20.5,13.5,32.0,78290.28864
1988-07-19 00:00:00+00:00,21.0,13.0,30.0,73397.1456
1988-07-20 00:00:00+00:00,21.5,14.0,30.0,73397.1456
1988-07-21 00:00:00+00:00,22.5,14.5,28.0,68504.00256
1988-07-22 00:00:00+00:00,22.5,15.5,27.0,66057.43104
1988-07-23 00:00:00+00:00,22.0,14.5,27.0,66057.43104
1988-07-24 00:00:00+00:00,22.5,15.0,26.0,63610.859520000005
1988-07-25 00:00:00+00:00,23.0,15.5,25.0,61164.288
1988-07-26 00:00:00+00:00,23.0,15.0,25.0,61164.288
1988-07-27 00:00:00+00:00,22.5,16.0,24.0,58717.716479999995
1988-07-28 00:00:00+00:00,23.0,16.0,24.0,58717.716479999995
1988-07-29 00:00:00+00:00,23.0,15.5,23.0,56271.144960000005
1988-07-30 00:00:00+00:00,23.5,15.5,23.0,56271.144960000005
1988-07-31 00:00:00+00:00,20.0,16.0,22.0,53824.57344
1988-08-01 00:00:00+00:00,20.5,14.0,22.0,53824.57344
1988-08-02 00:00:00+00:00,19.5,11.5,22.0,53824.57344
1988-08-03 00:00:00+00:00,20.0,12.0,22.0,53824.57344
1988-08-04 00:00:00+00:00,20.5,12.5,21.0,51378.001919999995
1988-08-05 00:00:00+00:00,20.0,12.5,21.0,51378.001919999995
1988-08-06 00:00:00+00:00,20.5,16.0,22.0,53824.57344
1988-08-07 00:00:00+00:00,19.5,13.0,22.0,53824.57344
1988-08-08 00:00:00+00:00,20.0,12.5,20.0,48931.4304
1988-08-09 00:00:00+00:00,20.5,13.0,20.0,48931.4304
1988-08-10 00:00:00+00:00,21.5,13.5,19.0,46484.85888
1988-08-11 00:00:00+00:00,22.0,14.5,18.0,44038.28736
1988-08-12 00:00:00+00:00,21.5,14.5,18.0,44038.28736
1988-08-13 00:00:00+00:00,21.5,15.0,18.0,44038.28736
1988-08-14 00:00:00+00:00,21.0,14.0,18.0,44038.28736
1988-08-15 00:00:00+00:00,18.5,14.5,18.0,44038.28736
1988-08-16 00:00:00+00:00,20.0,13.5,18.0,44038.28736
1988-08-17 00:00:00+00:00,20.0,13.0,17.0,41591.71584
1988-08-18 00:00:00+00:00,20.5,13.5,17.0,41591.71584
1988-08-19 00:00:00+00:00,19.5,12.5,17.0,41591.71584
1988-08-20 00:00:00+00:00,18.5,12.0,16.0,39145.14432
1988-08-21 00:00:00+00:00,18.0,10.5,16.0,39145.14432
1988-08-22 00:00:00+00:00,18.5,10.5,16.0,39145.14432
1988-08-23 00:00:00+00:00,19.0,11.0,16.0,39145.14432
1988-08-24 00:00:00+00:00,20.0,12.5,15.0,36698.5728
1988-08-25 00:00:00+00:00,21.0,14.0,15.0,36698.5728
1988-08-26 00:00:00+00:00,19.5,13.0,15.0,36698.5728
1988-08-27 00:00:00+00:00,19.0,12.5,15.0,36698.5728
1988-08-28 00:00:00+00:00,19.5,13.0,15.0,36698.5728
1988-08-29 00:00:00+00:00,19.5,13.0,14.0,34252.00128
1988-08-30 00:00:00+00:00,19.5,13.5,14.0,34252.00128
1988-08-31 00:00:00+00:00,18.5,11.5,14.0,34252.00128
1988-09-01 00:00:00+00:00,18.0,11.5,14.0,34252.00128
1988-09-02 00:00:00+00:00,18.5,12.5,14.0,34252.00128
1988-09-03 00:00:00+00:00,18.5,13.0,14.0,34252.00128
1988-09-04 00:00:00+00:00,18.0,13.0,14.0,34252.00128
1988-09-05 00:00:00+00:00,17.5,12.5,14.0,34252.00128
1988-09-06 00:00:00+00:00,18.5,12.5,13.0,31805.429760000003
1988-09-07 00:00:00+00:00,16.5,11.5,13.0,31805.429760000003
1988-09-08 00:00:00+00:00,15.5,9.0,14.0,34252.00128
1988-09-09 00:00:00+00:00,16.0,9.5,14.0,34252.00128
1988-09-10 00:00:00+00:00,13.5,9.5,14.0,34252.00128
1988-09-11 00:00:00+00:00,11.5,7.5,15.0,36698.5728
1988-09-12 00:00:00+00:00,12.5,6.5,15.0,36698.5728
1988-09-13 00:00:00+00:00,13.5,7.5,15.0,36698.5728
1988-09-14 00:00:00+00:00,14.0,8.0,15.0,36698.5728
1988-09-15 00:00:00+00:00,14.0,9.0,14.0,34252.00128
1988-09-16 00:00:00+00:00,14.5,10.0,14.0,34252.00128
1988-09-17 00:00:00+00:00,11.5,7.0,13.0,31805.429760000003
1988-09-18 00:00:00+00:00,10.0,5.5,14.0,34252.00128
1988-09-19 00:00:00+00:00,7.5,7.0,16.0,39145.14432
1988-09-20 00:00:00+00:00,10.0,5.5,18.0,44038.28736
1988-09-21 00:00:00+00:00,10.5,5.5,16.0,39145.14432
1988-09-22 00:00:00+00:00,10.5,6.0,15.0,36698.5728
1988-09-23 00:00:00+00:00,10.5,6.0,15.0,36698.5728
1988-09-24 00:00:00+00:00,11.0,6.5,14.0,34252.00128
1988-09-25 00:00:00+00:00,12.0,7.5,14.0,34252.00128
1988-09-26 00:00:00+00:00,12.5,8.0,14.0,34252.00128
1988-09-27 00:00:00+00:00,12.5,9.0,21.0,51378.001919999995
1988-09-28 00:00:00+00:00,9.5,6.0,19.0,46484.85888
1988-09-29 00:00:00+00:00,11.0,6.5,16.0,39145.14432
1988-09-30 00:00:00+00:00,12.5,8.0,15.0,36698.5728
1988-10-01 00:00:00+00:00,,,14.0,34252.00128
1988-10-02 00:00:00+00:00,13.0,9.5,14.0,34252.00128
1988-10-03 00:00:00+00:00,13.0,9.0,14.0,34252.00128
1988-10-04 00:00:00+00:00,12.5,9.0,14.0,34252.00128
1988-10-05 00:00:00+00:00,12.0,8.0,14.0,34252.00128
1988-10-06 00:00:00+00:00,12.0,8.0,14.0,34252.00128
1988-10-07 00:00:00+00:00,12.0,8.5,14.0,34252.00128
1988-10-08 00:00:00+00:00,11.5,8.0,14.0,34252.00128
1988-10-09 00:00:00+00:00,12.0,8.0,13.0,31805.429760000003
1988-10-10 00:00:00+00:00,11.5,8.0,14.0,34252.00128
1988-10-11 00:00:00+00:00,10.5,7.0,14.0,34252.00128
1988-10-12 00:00:00+00:00,10.0,7.0,14.0,34252.00128
1988-10-13 00:00:00+00:00,10.0,7.5,14.0,34252.00128
1988-10-14 00:00:00+00:00,11.0,9.0,14.0,34252.00128
1988-10-15 00:00:00+00:00,11.5,8.5,15.0,36698.5728
1988-10-16 00:00:00+00:00,11.5,10.0,15.0,36698.5728
1988-10-17 00:00:00+00:00,12.5,10.0,15.0,36698.5728
1988-10-18 00:00:00+00:00,10.0,7.0,15.0,36698.5728
1988-10-19 00:00:00+00:00,10.5,8.0,16.0,39145.14432
1988-10-20 00:00:00+00:00,9.0,7.0,15.0,36698.5728
1988-10-21 00:00:00+00:00,8.5,6.0,15.0,36698.5728
1988-10-22 00:00:00+00:00,8.5,6.0,15.0,36698.5728
1988-10-23 00:00:00+00:00,7.5,5.0,15.0,36698.5728
1988-10-24 00:00:00+00:00,7.5,5.0,15.0,36698.5728
1988-10-25 00:00:00+00:00,8.0,5.5,15.0,36698.5728
1988-10-26 00:00:00+00:00,8.5,5.5,14.0,34252.00128
1988-10-27 00:00:00+00:00,6.0,3.0,14.0,34252.00128
1988-10-28 00:00:00+00:00,5.5,3.0,15.0,36698.5728
1988-10-29 00:00:00+00:00,6.0,3.5,15.0,36698.5728
1988-10-30 00:00:00+00:00,6.0,4.0,15.0,36698.5728
1988-10-31 00:00:00+00:00,5.5,3.5,14.0,34252.00128
1988-11-01 00:00:00+00:00,6.0,3.5,15.0,36698.5728
1988-11-02 00:00:00+00:00,7.5,6.0,22.0,53824.57344
1988-11-03 00:00:00+00:00,7.5,6.5,47.0,114988.86144
1988-11-04 00:00:00+00:00,7.0,6.0,28.0,68504.00256
1988-11-05 00:00:00+00:00,7.0,5.5,22.0,53824.57344
1988-11-06 00:00:00+00:00,6.5,4.5,40.0,97862.8608
1988-11-07 00:00:00+00:00,4.5,2.5,24.0,58717.716479999995
1988-11-08 00:00:00+00:00,2.5,2.0,22.0,53824.57344
1988-11-09 00:00:00+00:00,3.0,2.0,20.0,48931.4304
1988-11-10 00:00:00+00:00,2.5,1.5,21.0,51378.001919999995
1988-11-11 00:00:00+00:00,3.5,1.5,22.0,53824.57344
1988-11-12 00:00:00+00:00,2.5,1.5,24.0,58717.716479999995
1988-11-13 00:00:00+00:00,2.0,1.5,24.0,58717.716479999995
1988-11-14 00:00:00+00:00,2.5,0.5,24.0,58717.716479999995
1988-11-15 00:00:00+00:00,0.5,0.0,13.0,31805.429760000003
1988-11-16 00:00:00+00:00,2.5,0.5,26.0,63610.859520000005
