date,avg water temperature (C),min_temp(C),max_temp(C),inflow(m3/d),outflow(m3/d)
1990-02-14,,,,,1727279.49312
1990-02-15,,,,,1438584.05376
1990-02-16,,,,,1274663.76192
1990-02-17,,,,,1127869.47072
1990-02-18,,,,,998201.18016
1990-02-19,,,,,873426.03264
1990-02-20,,,,,809815.1731199999
1990-02-21,,,,,848960.31744
1990-02-22,,,,,1335828.04992
1990-02-23,,,,,1793336.92416
1990-02-24,,,,,2414766.09024
1990-02-25,,,,,2838022.9632
1990-02-26,,,,,2886954.3936
1990-02-27,,,,,2593365.8112
1990-02-28,,,,,2201914.368
1990-03-01,,,,,1930344.92928
1990-03-02,,,,,1773764.352
1990-03-03,,,,,1756638.35136
1990-03-04,,,,,1803123.21024
1990-03-05,,,,,1893646.35648
1990-03-06,,,,,2062459.79136
1990-03-07,,,,,2025761.21856
1990-03-08,,,,,2209254.08256
1990-03-09,,,,,2446571.52
1990-03-10,,,,,2984817.2544
1990-03-11,,,,,3767720.1408
1990-03-12,,,,,3107145.8304
1990-03-13,,,,,2544434.3808
1990-03-14,,,,,2184788.36736
1990-03-15,,,,,1927898.35776
1990-03-16,,,,,1746852.06528
1990-03-17,,,,,1702813.77792
1990-03-18,,,,,1925451.78624
1990-03-19,,,,,2691228.672
1990-03-20,,,,,3767720.1408
1990-03-21,,,,,3792185.856
1990-03-22,,,,,3498597.2736
1990-03-23,,,,,3400734.4128
1990-03-24,,,,,3009282.9696
1990-03-25,,,,,2544434.3808
1990-03-26,,,,,2194574.65344
1990-03-27,,,,,1964596.93056
1990-03-28,,,,,1878966.92736
1990-03-29,,,,,1817802.63936
1990-03-30,,,,,1793336.92416
1990-03-31,,,,,1837375.21152
1990-04-01,,,,,2008635.21792
1990-04-02,,,,,2404979.80416
1990-04-03,,,,,2666762.9568
1990-04-04,,,,,2568900.096
1990-04-05,,,,,2387853.80352
1990-04-06,,,,,2206807.51104
1990-04-07,,,,,2126070.65088
1990-04-08,,,,,2118730.93632
1990-04-09,,,,,1952364.07296
1990-04-10,,,,,1729726.06464
1990-04-11,,,,,1602504.3456
1990-04-12,,,,,1580485.20192
1990-04-13,,,,,1558466.05824
1990-04-14,,,,,1504641.4848
1990-04-15,,,,,1534000.34304
1990-04-16,,,,,1538893.48608
1990-04-17,,,,,1529107.2
1990-04-18,,,,,1436137.48224
1990-04-19,,,,,1333381.4784
1990-04-20,,,,,1218392.61696
1990-04-21,,,,,1132762.61376
1990-04-22,,,,,1054472.32512
1990-04-23,,,,,1064258.6112
1990-04-24,,,,,1088724.3264
1990-04-25,,,,,976182.03648
1990-04-26,,,,,1093617.46944
1990-04-27,,,,,1176800.90112
1990-04-28,,,,,3816651.5712
1990-04-29,,,,,4232568.7296
1990-04-30,,,,,4697417.3184
1990-05-01,,,,,4452760.1663999995
1990-05-02,,,,,4795280.1792
1990-05-03,,,,,5113334.4768
1990-05-04,,,,,4526157.312
1990-05-05,,,,,3816651.5712
1990-05-06,,,,,3156077.2608
1990-05-07,,,,,2544434.3808
1990-05-08,,,,,2162769.22368
1990-05-09,,,,,1834928.64
1990-05-10,,,,,1626970.0607999999
1990-05-11,,,,,1431244.3392
1990-05-12,,,,,1299129.47712
1990-05-13,,,,,1184140.61568
1990-05-14,,,,,1096064.04096
1990-05-15,,,,,1012880.60928
1990-05-16,,,,,927250.6060799999
1990-05-17,,,,,844067.1744
1990-05-18,,,,,795135.744
1990-05-19,,,,,775563.17184
1990-05-20,,,,,770670.0288
1990-05-21,,,,,846513.74592
1990-05-22,,,,,782902.8864
1990-05-23,,,,,822048.03072
1990-05-24,,,,,998201.18016
1990-05-25,,,,,1335828.04992
1990-05-26,,,,,1306469.19168
1990-05-27,,,,,1206159.75936
1990-05-28,,,,,1255091.18976
1990-05-29,,,,,3107145.8304
1990-05-30,,,,,3767720.1408
1990-05-31,,,,,3523062.9888
1990-06-01,,,,,3914514.432
1990-06-02,,,,,3645391.5648
1990-06-03,,,,,3033748.6848
1990-06-04,,,,,2642297.2416
1990-06-05,,,,,2260632.08448
1990-06-06,,,,,2047780.36224
1990-06-07,,,,,2157876.08064
1990-06-08,,,,,2001295.50336
1990-06-09,,,,,1844714.92608
1990-06-10,,,,,1715046.63552
1990-06-11,,,,,1653882.34752
1990-06-12,,,,,1465496.34048
1990-06-13,,,,,1460603.19744
1990-06-14,,,,,1396992.33792
1990-06-15,,,,,1299129.47712
1990-06-16,,,,,1181694.04416
1990-06-17,,,,,1069151.75424
1990-06-18,,,,,1037346.32448
1990-06-19,,,,,900338.31936
1990-06-20,,,,,812261.7446399999
1990-06-21,,,,,907678.03392
1990-06-22,,,,,897891.74784
1990-06-23,,,,,910124.60544
1990-06-24,,,,,846513.74592
1990-06-25,,,,,812261.7446399999
1990-06-26,,,,,824494.60224
1990-06-27,,,,,841620.60288
1990-06-28,,,,,866086.31808
1990-06-29,,,,,848960.31744
1990-06-30,,,,,870979.46112
1990-07-01,,,,,844067.1744
1990-07-02,,,,,831834.3168
1990-07-03,,,,,844067.1744
1990-07-04,,,,,814708.31616
1990-07-05,,,,168250.7234304,790242.60096
1990-07-06,,,,161547.1174656,780456.31488
1990-07-07,,,,,773116.60032
1990-07-08,,,,,736418.02752
1990-07-09,,,,,731524.88448
1990-07-10,,,,,760883.74272
1990-07-11,,,,,836727.45984
1990-07-12,,,,,844067.1744
1990-07-13,,,,,834280.88832
1990-07-14,,,,,817154.88768
1990-07-15,,,,,812261.7446399999
1990-07-16,,,,,792689.17248
1990-07-17,,,,,778009.74336
1990-07-18,,,,,780456.31488
1990-07-19,,,,,797582.31552
1990-07-20,,,,,834280.88832
1990-07-21,,,,,795135.744
1990-07-22,,,,,768223.45728
1990-07-23,,,,,758437.1712
1990-07-24,,,,,741311.17056
1990-07-25,,,,,753544.02816
1990-07-26,,,,,778009.74336
1990-07-27,,,,,763330.31424
1990-07-28,,,,,758437.1712
1990-07-29,,,,,748650.88512
1990-07-30,,,,,746204.3136
1990-07-31,,,,,736418.02752
1990-08-01,,,,,726631.74144
1990-08-02,,,,,726631.74144
1990-08-03,,,,,724185.16992
1990-08-04,,,,,699719.45472
1990-08-05,,,,,675253.73952
1990-08-06,,,,,665467.45344
1990-08-07,,,,,663020.88192
1990-08-08,,,,,699719.45472
1990-08-09,,,,,704612.59776
1990-08-10,,,,,704612.59776
1990-08-11,,,,,719292.02688
1990-08-12,,,,,714398.88384
1990-08-13,,,,,704612.59776
1990-08-14,,,,,731524.88448
1990-08-15,,,,,726631.74144
1990-08-16,,,,,736418.02752
1990-08-17,,,,,685040.0255999999
1990-08-18,,,,,689933.16864
1990-08-19,,,,,729078.31296
1990-08-20,,,,,709505.7408
1990-08-21,,,,,628768.88064
1990-08-22,,,,,362092.58496
1990-08-23,,,,,337626.86976
1990-08-24,,,,,315607.72608
1990-08-25,,,,,303374.86848
1990-08-26,,,,,300928.29696
1990-08-27,,,,,545585.44896
1990-08-28,,,,,596963.45088
1990-08-29,,,,,570051.16416
1990-08-30,,,,,579837.45024
1990-08-31,,,,,606749.73696
1990-09-01,,,,,638555.16672
1990-09-02,,,,,611642.88
1990-09-03,,,,,604303.16544
1990-09-04,,,,,596963.45088
1990-09-05,,,,,596963.45088
1990-09-06,,,,,599410.0224
1990-09-07,,,,,592070.30784
1990-09-08,,,,,589623.73632
1990-09-09,,,,,616536.02304
1990-09-10,,,,,606749.73696
1990-09-11,,,,,589623.73632
1990-09-12,,,,,579837.45024
1990-09-13,,,,,579837.45024
1990-09-14,,,,,589623.73632
1990-09-15,,,,,484421.16096
1990-09-16,,,,,259336.58112
1990-09-17,,,,,259336.58112
1990-09-18,,,,,256890.0096
1990-09-19,,,,,232424.29439999998
1990-09-20,,,,,232424.29439999998
1990-09-21,,,,,225084.57984
1990-09-22,,,,,220191.4368
1990-09-23,,,,,220191.4368
1990-09-24,,,,,176153.14944
1990-09-25,,,,,92969.71776
1990-09-26,,,,,95416.28928
1990-09-27,,,,,95416.28928
1990-09-28,,,,,97862.8608
1990-09-29,,,,,97862.8608
1990-09-30,,,,,95416.28928
1990-10-01,,,,,95416.28928
1990-10-02,,,,,100309.43231999999
1990-10-03,,,,,110095.7184
1990-10-04,,,,,124775.14752
1990-10-05,,,,,129668.29056
1990-10-06,,,,,119882.00448
1990-10-07,,,,,117435.43296
1990-10-08,,,,,119882.00448
1990-10-09,,,,,127221.71904
1990-10-10,,,,,119882.00448
1990-10-11,,,,,112542.28992
1990-10-12,,,,,119882.00448
1990-10-13,,,,,129668.29056
1990-10-14,,,,,139454.57663999998
1990-10-15,,,,,154134.00576
1990-10-16,,,,,159027.1488
1990-10-17,,,,,156580.57728
1990-10-18,,,,,156580.57728
1990-10-19,,,,,161473.72032
1990-10-20,,,,,159027.1488
1990-10-21,,,,,156580.57728
1990-10-22,,,,,200618.86463999999
1990-10-23,,,,,254443.43808
1990-10-24,,,,,212851.72224
1990-10-25,,,,,195725.7216
1990-10-26,,,,,188386.00704
1990-10-27,,,,,193279.15008
1990-10-28,,,,,193279.15008
1990-10-29,,,,,188386.00704
1990-10-30,,,,,190832.57856
1990-10-31,,,,,205512.00768
1990-11-01,,,,,210405.15072
1990-11-02,,,,,229977.72288
1990-11-03,,,,,217744.86528
1990-11-04,,,,,227531.15136
1990-11-05,,,,,349859.72736
1990-11-06,,,,,472188.30336
1990-11-07,,,,,423256.87296
1990-11-08,,,,,406130.87231999997
1990-11-09,,,,,428150.016
1990-11-10,,,,,447722.58816
1990-11-11,,,,,455062.30272
1990-11-12,,,,,423256.87296
1990-11-13,,,,,389004.87168
1990-11-14,,,,,386558.30016
1990-11-15,,,,,374325.44256
1990-11-16,,,,,352306.29888
1990-11-17,,,,,335180.29824
1990-11-18,,,,,330287.1552
1990-11-19,,,,,322947.44064
1990-11-20,,,,,320500.86912
1990-11-21,,,,,322947.44064
1990-11-22,,,,,327840.58368
1990-11-23,,,,,330287.1552
1990-11-24,,,,,357199.44192
1990-11-25,,,,,442829.44512
1990-11-26,,,,,1083831.18336
1990-11-27,,,,,1149888.6144
1990-11-28,,,,,978628.608
1990-11-29,,,,,839174.03136
1990-11-30,,,,,822048.03072
1990-12-01,,,,,807368.6015999999
1990-12-02,,,,,760883.74272
1990-12-03,,,,,689933.16864
1990-12-04,,,,,626322.30912
1990-12-05,,,,,599410.0224
1990-12-06,,,,,570051.16416
1990-12-07,,,,,540692.30592
1990-12-08,,,,,521119.73376
1990-12-09,,,,,501547.1616
1990-12-10,,,,,508886.87616
1990-12-11,,,,,782902.8864
1990-12-12,,,,,1308915.7632
1990-12-13,,,,,1206159.75936
1990-12-14,,,,,1032453.18144
1990-12-15,,,,,885658.89024
1990-12-16,,,,,763330.31424
1990-12-17,,,,,680146.8825599999
1990-12-18,,,,,611642.88
1990-12-19,,,,,562711.4495999999
1990-12-20,,,,,489314.304
1990-12-21,,,,,415917.1584
1990-12-22,,,,,366985.728
1990-12-23,,,,,342520.01279999997
1990-12-24,,,,,366985.728
1990-12-25,,,,,403684.30079999997
1990-12-26,,,,,440382.8736
1990-12-27,,,,,415917.1584
1990-12-28,,,,,366985.728
1990-12-29,,,,,318054.2976
1990-12-30,,,,,318054.2976
1990-12-31,,,,,342520.01279999997
1991-01-01,,,,,318054.2976
1991-01-02,,,,,293588.5824
1991-01-03,,,,,281355.72479999997
1991-01-04,,,,,281355.72479999997
1991-01-05,,,,,281355.72479999997
1991-01-06,,,,,293588.5824
1991-01-07,,,,,293588.5824
1991-01-08,,,,,293588.5824
1991-01-09,,,,,293588.5824
1991-01-10,,,,,293588.5824
1991-01-11,,,,,489314.304
1991-01-12,,,,,1751745.20832
1991-01-13,,,,,2568900.096
1991-01-14,,,,,2189681.5104
1991-01-15,,,,,6581277.3888
1991-01-16,,,,,5651580.2112
1991-01-17,,,,,3718788.7103999997
1991-01-18,,,,,3620925.8496
1991-01-19,,,,,3229474.4063999997
1991-01-20,,,,,2593365.8112
1991-01-21,,,,,2086925.50656
1991-01-22,,,,,1763978.06592
1991-01-23,,,,,1536446.91456
1991-01-24,,,,,1345614.336
1991-01-25,,,,,1179247.47264
1991-01-26,,,,,1056918.89664
1991-01-27,,,,,949269.74976
1991-01-28,,,,,900338.31936
1991-01-29,,,,,846513.74592
1991-01-30,,,,,812261.7446399999
1991-01-31,,,,,751097.45664
1991-02-01,,,,,697272.8832
1991-02-02,,,,,665467.45344
1991-02-03,,,,,667914.02496
1991-02-04,,,,,658127.73888
1991-02-05,,,,,709505.7408
1991-02-06,,,,,1061812.03968
1991-02-07,,,,,1357847.1935999999
1991-02-08,,,,,1443477.1968
1991-02-09,,,,,1499748.34176
1991-02-10,,,,,1519320.91392
1991-02-11,,,,,1538893.48608
1991-02-12,,,,,1538893.48608
1991-02-13,,,,,1629416.63232
1991-02-14,,,,,3523062.9888
1991-02-15,,,,,5162265.9072
1991-02-16,,,,,4575088.7424
1991-02-17,,,,,4232568.7296
1991-02-18,,,,,3474131.5584
1991-02-19,,,,,3082680.1152
1991-02-20,,,,,3131611.5456
1991-02-21,,,,,3743254.4255999997
1991-02-22,,,,,4085774.4384
1991-02-23,,,,,3547528.704
1991-02-24,,,,,2935885.824
1991-02-25,,,,,2495502.9504
1991-02-26,,,,,2165215.7952
1991-02-27,,,,,1974383.21664
1991-02-28,,,,,1820249.21088
1991-03-01,,,,,1832482.06848
1991-03-02,,,,,1903432.64256
1991-03-03,,,,,1913218.92864
1991-03-04,,,,,2062459.79136
1991-03-05,,,,,2789091.5328
1991-03-06,,,,,2935885.824
1991-03-07,,,,,2715694.3871999998
1991-03-08,,,,,2424552.37632
1991-03-09,,,,,2260632.08448
1991-03-10,,,,,2155429.50912
1991-03-11,,,,,1991509.21728
1991-03-12,,,,,1871627.2127999999
1991-03-13,,,,,1947470.92992
1991-03-14,,,,,2015974.93248
1991-03-15,,,,,2047780.36224
1991-03-16,,,,,1891199.78496
1991-03-17,,,,,1737065.7792
1991-03-18,,,,,1631863.20384
1991-03-19,,,,,1595164.63104
1991-03-20,,,,,1675901.4912
1991-03-21,,,,,1663668.6336
1991-03-22,,,,,1671008.34816
1991-03-23,,,,,1646542.63296
1991-03-24,,,,,1671008.34816
1991-03-25,,,,,2006188.6464
1991-03-26,,,,,2302223.80032
1991-03-27,,,,,2370727.80288
1991-03-28,,,,,2568900.096
1991-03-29,,,,,2439231.80544
1991-03-30,,,,,2231273.2262399998
1991-03-31,,,,,2138303.50848
1991-04-01,,,,,2294884.08576
1991-04-02,,,,,2666762.9568
1991-04-03,,,,,2862488.6784
1991-04-04,,,,,2691228.672
1991-04-05,,,,,2740160.1023999997
1991-04-06,,,,,2984817.2544
1991-04-07,,,,,2813557.248
1991-04-08,,,,,2544434.3808
1991-04-09,,,,,2813557.248
1991-04-10,,,,,3963445.8624
1991-04-11,,,,,3914514.432
1991-04-12,,,,,3987911.5776
1991-04-13,,,,,4036843.008
1991-04-14,,,,,3792185.856
1991-04-15,,,,,3547528.704
1991-04-16,,,,,3351802.9824
1991-04-17,,,,,3180542.976
1991-04-18,,,,,3058214.4
1991-04-19,,,,,2935885.824
1991-04-20,,,,,2862488.6784
1991-04-21,,,,,2862488.6784
1991-04-22,,,,,2935885.824
1991-04-23,,,,,2911420.1088
1991-04-24,,,,,3082680.1152
1991-04-25,,,,,3058214.4
1991-04-26,,,,,2740160.1023999997
1991-04-27,,,,,2544434.3808
1991-04-28,,,,,2446571.52
1991-04-29,,,,,2691228.672
1991-04-30,,,,,2984817.2544
1991-05-01,,,,,3058214.4
1991-05-02,,,,,2911420.1088
1991-05-03,,,,,2691228.672
1991-05-04,,,,,2439231.80544
1991-05-05,,,,,2272864.94208
1991-05-06,,,,,2165215.7952
1991-05-07,,,,,2162769.22368
1991-05-08,,,,,2715694.3871999998
1991-05-09,,,,,3253940.1215999997
1991-05-10,,,,,2911420.1088
1991-05-11,,,,,2642297.2416
1991-05-12,,,,,2471037.2352
1991-05-13,,,,,2360941.5168
1991-05-14,,,,,2265525.22752
1991-05-15,,,,,2160322.65216
1991-05-16,,,,,2089372.07808
1991-05-17,,,,,2789091.5328
1991-05-18,,,,,7143988.8384
1991-05-19,,,,,17615314.944
1991-05-20,,,,,26422972.416
1991-05-21,,,,,16171837.7472
1991-05-22,,,,,10618120.3968
1991-05-23,,,,,7559905.9968
1991-05-24,,,,,5871771.648
1991-05-25,,,,,4942074.4704
1991-05-26,,,,,3645391.5648
1991-05-27,,,,,2764625.8176
1991-05-28,,,,,2314456.65792
1991-05-29,,,,,2130963.79392
1991-05-30,,,,,2353601.80224
1991-05-31,,,,,2471037.2352
1991-06-01,,,,,2265525.22752
1991-06-02,,,,,2074692.64896
1991-06-03,,,,,1913218.92864
1991-06-04,,,,,1609844.0601599999
1991-06-05,,,,,1470389.48352
1991-06-06,,,,,1697920.63488
1991-06-07,,,,,3131611.5456
1991-06-08,,,,,2568900.096
1991-06-09,,,,,2343815.51616
1991-06-10,,,,,2096711.7926399999
1991-06-11,,,,,1878966.92736
1991-06-12,,,,,1712600.064
1991-06-13,,,,,1538893.48608
1991-06-14,,,,,1436137.48224
1991-06-15,,,,,1519320.91392
1991-06-16,,,,,1421458.05312
1991-06-17,,,,,1323595.19232
1991-06-18,,,,,1220839.18848
1991-06-19,,,,,1144995.47136
1991-06-20,,,,,1176800.90112
1991-06-21,,,,,1186587.1872
1991-06-22,,,,,1071598.32576
1991-06-23,,,,,1052025.7536
1991-06-24,,,,,1081384.61184
1991-06-25,,,,,1076491.4688
1991-06-26,,,,,1052025.7536
1991-06-27,,,,,1005540.89472
1991-06-28,,,,,985968.32256
1991-06-29,,,,,1154781.75744
1991-06-30,,,,,1257537.76128
1991-07-01,,,,,1100957.184
1991-07-02,,,,,998201.18016
1991-07-03,,,,,949269.74976
1991-07-04,,,,,1005540.89472
1991-07-05,,,,,1034899.75296
1991-07-06,,,,,1022666.89536
1991-07-07,,,,,1025113.46688
1991-07-08,,,,,1012880.60928
1991-07-09,,,,,985968.32256
1991-07-10,,,,,973735.46496
1991-07-11,,,,,954162.8928
1991-07-12,,,,,951716.32128
1991-07-13,,,,,973735.46496
1991-07-14,,,,,976182.03648
1991-07-15,,,,,973735.46496
1991-07-16,,,,,963949.17888
1991-07-17,,,,,968842.32192
1991-07-18,,,,,976182.03648
1991-07-19,,,,,973735.46496
1991-07-20,,,,,939483.46368
1991-07-21,,,,,890552.03328
1991-07-22,,,,,885658.89024
1991-07-23,,,,,892998.6048
1991-07-24,,,,,895445.17632
1991-07-25,,,,,922357.46304
1991-07-26,,,,,939483.46368
1991-07-27,,,,,939483.46368
1991-07-28,,,,,939483.46368
1991-07-29,,,,,927250.6060799999
1991-07-30,,,,,912571.17696
1991-07-31,,,,,895445.17632
1991-08-01,,,,,959056.03584
1991-08-02,,,,,961502.60736
1991-08-03,,,,,951716.32128
1991-08-04,,,,,951716.32128
1991-08-05,,,,,1127869.47072
1991-08-06,,,,,990861.4656
1991-08-07,,,,,976182.03648
1991-08-08,,,,,951716.32128
1991-08-09,,,,,890552.03328
1991-08-10,,,,,868532.8896
1991-08-11,,,,,868532.8896
1991-08-12,,,,,868532.8896
1991-08-13,,,,,861193.17504
1991-08-14,,,,,848960.31744
1991-08-15,,,,,826941.17376
1991-08-16,,,,,814708.31616
1991-08-17,,,,,795135.744
1991-08-18,,,,,782902.8864
1991-08-19,,,,,780456.31488
1991-08-20,,,,,780456.31488
1991-08-21,,,,,773116.60032
1991-08-22,,,,,768223.45728
1991-08-23,,,,,763330.31424
1991-08-24,,,,,773116.60032
1991-08-25,,,,,804922.0300799999
1991-08-26,,,,,812261.7446399999
1991-08-27,,,,,812261.7446399999
1991-08-28,,,,,824494.60224
1991-08-29,,,,,861193.17504
1991-08-30,,,,,863639.74656
1991-08-31,,,,,824494.60224
1991-09-01,,,,,812261.7446399999
1991-09-02,,,,,804922.0300799999
1991-09-03,,,,,802475.4585599999
1991-09-04,,,,,795135.744
1991-09-05,,,,,790242.60096
1991-09-06,,,,,778009.74336
1991-09-07,,,,,765776.88576
1991-09-08,,,,,751097.45664
1991-09-09,,,,,787796.02944
1991-09-10,,,,,934590.3206399999
1991-09-11,,,,,890552.03328
1991-09-12,,,,,885658.89024
1991-09-13,,,,,890552.03328
1991-09-14,,,,,868532.8896
1991-09-15,,,,,868532.8896
1991-09-16,,,,,866086.31808
1991-09-17,,,,,817154.88768
1991-09-18,,,,,812261.7446399999
1991-09-19,,,,,782902.8864
1991-09-20,,,,,780456.31488
1991-09-21,,,,,768223.45728
1991-09-22,,,,,760883.74272
1991-09-23,,,,,758437.1712
1991-09-24,,,,,746204.3136
1991-09-25,,,,,731524.88448
1991-09-26,,,,,731524.88448
1991-09-27,,,,,736418.02752
1991-09-28,,,,,736418.02752
1991-09-29,,,,,736418.02752
1991-09-30,,,,,736418.02752
1991-10-01,,,,,738864.59904
1991-10-02,,,,,765776.88576
1991-10-03,,,,,768223.45728
1991-10-04,,,,,582284.02176
1991-10-05,,,,,183492.864
1991-10-06,,,,,161473.72032
1991-10-07,,,,,156580.57728
1991-10-08,,,,,146794.2912
1991-10-09,,,,,144347.71968
1991-10-10,,,,,144347.71968
1991-10-11,,,,,141901.14816
1991-10-12,,,,,139454.57663999998
1991-10-13,,,,,132114.86208
1991-10-14,,,,,127221.71904
1991-10-15,,,,,127221.71904
1991-10-16,,,,,124775.14752
1991-10-17,,,,,141901.14816
1991-10-18,,,,,300928.29696
1991-10-19,,,,,318054.2976
1991-10-20,,,,,320500.86912
1991-10-21,,,,,332733.72672
1991-10-22,,,,,332733.72672
1991-10-23,,,,,349859.72736
1991-10-24,,,,,352306.29888
1991-10-25,,,,,359646.01344
1991-10-26,,,,,393898.01472
1991-10-27,,,,,393898.01472
1991-10-28,,,,,393898.01472
1991-10-29,,,,,391451.4432
1991-10-30,,,,,386558.30016
1991-10-31,,,,,381665.15712
1991-11-01,,,,,344966.58432
1991-11-02,,,,,190832.57856
1991-11-03,,,,,166366.86336
1991-11-04,,,,,159027.1488
1991-11-05,,,,,222638.00832
1991-11-06,,,,,430596.58752
1991-11-07,,,,,381665.15712
1991-11-08,,,,,310714.58304
1991-11-09,,,,,283802.29632
1991-11-10,,,,,271569.43872
1991-11-11,,,,,251996.86656
1991-11-12,,,,,244657.152
1991-11-13,,,,,264229.72416
1991-11-14,,,,,313161.15456
1991-11-15,,,,,364539.15648
1991-11-16,,,,,381665.15712
1991-11-17,,,,,447722.58816
1991-11-18,,,,,675253.73952
1991-11-19,,,,,1030006.60992
1991-11-20,,,,,1531553.77152
1991-11-21,,,,,2813557.248
1991-11-22,,,,,2047780.36224
1991-11-23,,,,,1497301.77024
1991-11-24,,,,,1193926.90176
1991-11-25,,,,,1631863.20384
1991-11-26,,,,,5578183.0656
1991-11-27,,,,,6801468.8256
1991-11-28,,,,,4893143.04
1991-11-29,,,,,3571994.4192
1991-11-30,,,,,2764625.8176
1991-12-01,,,,,2221486.9401599998
1991-12-02,,,,,2099158.36416
1991-12-03,,,,,2138303.50848
1991-12-04,,,,,2064906.36288
1991-12-05,,,,,2011081.78944
1991-12-06,,,,,2960351.5392
1991-12-07,,,,,7951357.4399999995
1991-12-08,,,,,5504785.92
1991-12-09,,,,,3816651.5712
1991-12-10,,,,,3107145.8304
1991-12-11,,,,,2715694.3871999998
1991-12-12,,,,,2370727.80288
1991-12-13,,,,,2106498.07872
1991-12-14,,,,,1852054.6406399999
1991-12-15,,,,,1646542.63296
1991-12-16,,,,,1465496.34048
1991-12-17,,,,,1313808.90624
1991-12-18,,,,,1196373.47328
1991-12-19,,,,,1189033.75872
1991-12-20,,,,,1081384.61184
1991-12-21,,,,,998201.18016
1991-12-22,,,,,988414.89408
1991-12-23,,,,,973735.46496
1991-12-24,,,,,944376.60672
1991-12-25,,,,,915017.74848
1991-12-26,,,,,883212.31872
1991-12-27,,,,,848960.31744
1991-12-28,,,,,836727.45984
1991-12-29,,,,,826941.17376
1991-12-30,,,,,804922.0300799999
1991-12-31,,,,,770670.0288
1992-01-01,,,,,726631.74144
1992-01-02,,,,,689933.16864
1992-01-03,,,,,685040.0255999999
1992-01-04,,,,,667914.02496
1992-01-05,,,,,660574.3104
1992-01-06,,,,,655681.16736
1992-01-07,,,,,638555.16672
1992-01-08,,,,,609196.30848
1992-01-09,,,,,570051.16416
1992-01-10,,,,,555371.7350399999
1992-01-11,,,,,550478.592
1992-01-12,,,,,552925.16352
1992-01-13,,,,,538245.7344
1992-01-14,,,,,518673.16224
1992-01-15,,,,,503993.73312
1992-01-16,,,,,526012.8768
1992-01-17,,,,,589623.73632
1992-01-18,,,,,601856.59392
1992-01-19,,,,,609196.30848
1992-01-20,,,,,609196.30848
1992-01-21,,,,,594516.87936
1992-01-22,,,,,589623.73632
1992-01-23,,,,,582284.02176
1992-01-24,,,,,589623.73632
1992-01-25,,,,,599410.0224
1992-01-26,,,,,645894.88128
1992-01-27,,,,,694826.31168
1992-01-28,,,,,1355400.62208
1992-01-29,,,,,2568900.096
1992-01-30,,,,,2813557.248
1992-01-31,,,,,2691228.672
1992-02-01,,,,,2495502.9504
1992-02-02,,,,,2314456.65792
1992-02-03,,,,,2074692.64896
1992-02-04,,,,,1847161.4976
1992-02-05,,,,,1671008.34816
1992-02-06,,,,,1516874.3424
1992-02-07,,,,,1404332.05248
1992-02-08,,,,,1313808.90624
1992-02-09,,,,,1211052.9024
1992-02-10,,,,,1137655.7568
1992-02-11,,,,,1115636.6131199999
1992-02-12,,,,,1120529.7561599999
1992-02-13,,,,,1144995.47136
1992-02-14,,,,,1159674.90048
1992-02-15,,,,,1174354.3296
1992-02-16,,,,,1215946.04544
1992-02-17,,,,,1149888.6144
1992-02-18,,,,,1088724.3264
1992-02-19,,,,,1056918.89664
1992-02-20,,,,,1629416.63232
1992-02-21,,,,,4012377.2928
1992-02-22,,,,,5088868.7616
1992-02-23,,,,,4648485.888
1992-02-24,,,,,4134705.8688
1992-02-25,,,,,4159171.584
1992-02-26,,,,,3816651.5712
1992-02-27,,,,,3425200.128
1992-02-28,,,,,3131611.5456
1992-02-29,,,,,2886954.3936
1992-03-01,,,,,2764625.8176
1992-03-02,,,,,2666762.9568
1992-03-03,,,,,2471037.2352
1992-03-04,,,,,2321796.37248
1992-03-05,,,,,2113837.79328
1992-03-06,,,,,1945024.3584
1992-03-07,,,,,1937684.64384
1992-03-08,,,,,1837375.21152
1992-03-09,,,,,1722386.35008
1992-03-10,,,,,1604950.9171199999
1992-03-11,,,,,1492408.6272
1992-03-12,,,,,1409225.19552
1992-03-13,,,,,1350507.47904
1992-03-14,,,,,1330934.90688
1992-03-15,,,,,1326041.76384
1992-03-16,,,,,1340721.19296
1992-03-17,,,,,1296682.9056
1992-03-18,,,,,1235518.6176
1992-03-19,,,,,1125422.8991999999
1992-03-20,,,,,1047132.61056
1992-03-21,,,,,985968.32256
1992-03-22,,,,,932143.7491199999
1992-03-23,,,,,885658.89024
1992-03-24,,,,,841620.60288
1992-03-25,,,,,802475.4585599999
1992-03-26,,,,,782902.8864
1992-03-27,,,,,773116.60032
1992-03-28,,,,,753544.02816
1992-03-29,,,,,721738.5984
1992-03-30,,,,,689933.16864
1992-03-31,,,,,663020.88192
1992-04-01,,,,,641001.73824
1992-04-02,,,,,633662.02368
1992-04-03,,,,,626322.30912
1992-04-04,,,,,623875.7376
1992-04-05,,,,,611642.88
1992-04-06,,,,,599410.0224
1992-04-07,,,,,572497.73568
1992-04-08,,,,,548032.02048
1992-04-09,,,,,577390.87872
1992-04-10,,,,,919910.89152
1992-04-11,,,,,1741958.92224
1992-04-12,,,,,1908325.7856
1992-04-13,,,,,2047780.36224
1992-04-14,,,,,2101604.93568
1992-04-15,,,,,1935238.07232
1992-04-16,,,,,1812909.49632
1992-04-17,,,,,1722386.35008
