date,max_temp(C),min_temp(C),avg discharge (cfs),outflow(m3/d)
2002-10-05 00:00:00+00:00,,,50.9,124530.490368
2002-10-06 00:00:00+00:00,,,46.1,112786.947072
2002-10-07 00:00:00+00:00,,,41.3,101043.40377599999
2002-10-08 00:00:00+00:00,,,37.7,92235.74630400001
2002-10-09 00:00:00+00:00,,,35.9,87831.91756799999
2002-10-10 00:00:00+00:00,,,34.5,84406.71744
2002-10-11 00:00:00+00:00,,,34.1,83428.08883200001
2002-10-12 00:00:00+00:00,,,34.5,84406.71744
2002-10-13 00:00:00+00:00,,,32.8,80247.545856
2002-10-14 00:00:00+00:00,,,34.2,83672.74598400001
2002-10-15 00:00:00+00:00,,,33.2,81226.174464
2002-10-16 00:00:00+00:00,,,33.9,82938.774528
2002-10-17 00:00:00+00:00,,,33.3,81470.831616
2002-10-18 00:00:00+00:00,,,32.5,79513.5744
2002-10-19 00:00:00+00:00,,,31.9,78045.631488
2002-10-20 00:00:00+00:00,,,33.6,82204.80307200001
2002-10-21 00:00:00+00:00,,,32.7,80002.88870400001
2002-10-22 00:00:00+00:00,,,32.8,80247.545856
2002-10-23 00:00:00+00:00,,,31.8,77800.974336
2002-10-24 00:00:00+00:00,,,27.5,67280.7168
2002-10-25 00:00:00+00:00,,,26.0,63610.859520000005
2002-10-26 00:00:00+00:00,,,24.0,58717.716479999995
2002-10-27 00:00:00+00:00,,,24.0,58717.716479999995
2002-10-28 00:00:00+00:00,,,26.0,63610.859520000005
2002-10-29 00:00:00+00:00,,,38.0,92969.71776
2002-10-30 00:00:00+00:00,,,26.0,63610.859520000005
2002-10-31 00:00:00+00:00,,,20.0,48931.4304
2002-11-01 00:00:00+00:00,,,16.0,39145.14432
2002-11-02 00:00:00+00:00,,,16.0,39145.14432
2002-11-03 00:00:00+00:00,,,20.0,48931.4304
2002-11-04 00:00:00+00:00,,,24.0,58717.716479999995
2002-11-05 00:00:00+00:00,,,30.0,73397.1456
2002-11-06 00:00:00+00:00,,,36.0,88076.57472
2002-11-07 00:00:00+00:00,,,38.0,92969.71776
2002-11-08 00:00:00+00:00,,,44.0,107649.14688
2002-11-09 00:00:00+00:00,,,50.0,122328.576
2002-11-10 00:00:00+00:00,,,46.0,112542.28992000001
2002-11-11 00:00:00+00:00,,,42.0,102756.00383999999
2002-11-12 00:00:00+00:00,,,40.0,97862.8608
2002-11-13 00:00:00+00:00,,,42.0,102756.00383999999
2002-11-14 00:00:00+00:00,,,42.0,102756.00383999999
2002-11-15 00:00:00+00:00,,,40.0,97862.8608
2002-11-16 00:00:00+00:00,,,38.0,92969.71776
2002-11-17 00:00:00+00:00,,,38.0,92969.71776
2002-11-18 00:00:00+00:00,,,42.0,102756.00383999999
2002-11-19 00:00:00+00:00,,,38.0,92969.71776
2002-11-20 00:00:00+00:00,,,42.0,102756.00383999999
2002-11-21 00:00:00+00:00,,,50.0,122328.576
2002-11-22 00:00:00+00:00,,,55.0,134561.4336
2002-11-23 00:00:00+00:00,,,65.0,159027.1488
2002-11-24 00:00:00+00:00,,,80.0,195725.7216
2002-11-25 00:00:00+00:00,,,46.0,112542.28992000001
2002-11-26 00:00:00+00:00,,,38.0,92969.71776
2002-11-27 00:00:00+00:00,,,34.0,83183.43168
2002-11-28 00:00:00+00:00,,,32.0,78290.28864
2002-11-29 00:00:00+00:00,,,34.0,83183.43168
2002-11-30 00:00:00+00:00,,,34.0,83183.43168
2002-12-01 00:00:00+00:00,,,36.0,88076.57472
2002-12-02 00:00:00+00:00,,,32.0,78290.28864
2002-12-03 00:00:00+00:00,,,30.0,73397.1456
2002-12-04 00:00:00+00:00,,,28.0,68504.00256
2002-12-05 00:00:00+00:00,,,30.0,73397.1456
2002-12-06 00:00:00+00:00,,,32.0,78290.28864
2002-12-07 00:00:00+00:00,,,26.0,63610.859520000005
2002-12-08 00:00:00+00:00,,,24.0,58717.716479999995
2002-12-09 00:00:00+00:00,,,20.0,48931.4304
2002-12-10 00:00:00+00:00,,,24.0,58717.716479999995
2002-12-11 00:00:00+00:00,,,34.0,83183.43168
2002-12-12 00:00:00+00:00,,,40.0,97862.8608
2002-12-13 00:00:00+00:00,,,38.0,92969.71776
2002-12-14 00:00:00+00:00,,,44.0,107649.14688
2002-12-15 00:00:00+00:00,,,48.0,117435.43295999999
2002-12-16 00:00:00+00:00,,,50.0,122328.576
2002-12-17 00:00:00+00:00,,,48.0,117435.43295999999
2002-12-18 00:00:00+00:00,,,42.0,102756.00383999999
2002-12-19 00:00:00+00:00,,,34.0,83183.43168
2002-12-20 00:00:00+00:00,,,30.0,73397.1456
2002-12-21 00:00:00+00:00,,,32.0,78290.28864
2002-12-22 00:00:00+00:00,,,36.0,88076.57472
2002-12-23 00:00:00+00:00,,,36.0,88076.57472
2002-12-24 00:00:00+00:00,,,24.0,58717.716479999995
2002-12-25 00:00:00+00:00,,,24.0,58717.716479999995
2002-12-26 00:00:00+00:00,,,32.0,78290.28864
2002-12-27 00:00:00+00:00,,,46.0,112542.28992000001
2002-12-28 00:00:00+00:00,,,60.0,146794.2912
2002-12-29 00:00:00+00:00,,,60.0,146794.2912
2002-12-30 00:00:00+00:00,,,55.0,134561.4336
2002-12-31 00:00:00+00:00,,,50.0,122328.576
2003-01-01 00:00:00+00:00,,,55.0,134561.4336
2003-01-02 00:00:00+00:00,,,50.0,122328.576
2003-01-03 00:00:00+00:00,,,55.0,134561.4336
2003-01-04 00:00:00+00:00,,,65.0,159027.1488
2003-01-05 00:00:00+00:00,,,70.0,171260.00639999998
2003-01-06 00:00:00+00:00,,,70.0,171260.00639999998
2003-01-07 00:00:00+00:00,,,55.0,134561.4336
2003-01-08 00:00:00+00:00,,,44.0,107649.14688
2003-01-09 00:00:00+00:00,,,42.0,102756.00383999999
2003-01-10 00:00:00+00:00,,,40.0,97862.8608
2003-01-11 00:00:00+00:00,,,38.0,92969.71776
2003-01-12 00:00:00+00:00,,,42.0,102756.00383999999
2003-01-13 00:00:00+00:00,,,50.0,122328.576
2003-01-14 00:00:00+00:00,,,55.0,134561.4336
2003-01-15 00:00:00+00:00,,,70.0,171260.00639999998
2003-01-16 00:00:00+00:00,,,60.0,146794.2912
2003-01-17 00:00:00+00:00,,,50.0,122328.576
2003-01-18 00:00:00+00:00,,,44.0,107649.14688
2003-01-19 00:00:00+00:00,,,42.0,102756.00383999999
2003-01-20 00:00:00+00:00,,,44.0,107649.14688
2003-01-21 00:00:00+00:00,,,50.0,122328.576
2003-01-22 00:00:00+00:00,,,55.0,134561.4336
2003-01-23 00:00:00+00:00,,,75.0,183492.864
2003-01-24 00:00:00+00:00,,,90.0,220191.4368
2003-01-25 00:00:00+00:00,,,80.0,195725.7216
2003-01-26 00:00:00+00:00,,,80.0,195725.7216
2003-01-27 00:00:00+00:00,,,180.0,440382.8736
2003-01-28 00:00:00+00:00,,,200.0,489314.304
2003-01-29 00:00:00+00:00,,,140.0,342520.01279999997
2003-01-30 00:00:00+00:00,,,150.0,366985.728
2003-01-31 00:00:00+00:00,,,240.0,587177.1648
2003-02-01 00:00:00+00:00,,,300.0,733971.456
2003-02-02 00:00:00+00:00,,,220.0,538245.7344
2003-02-03 00:00:00+00:00,,,150.0,366985.728
2003-02-04 00:00:00+00:00,,,120.0,293588.5824
2003-02-05 00:00:00+00:00,,,100.0,244657.152
2003-02-06 00:00:00+00:00,,,75.0,183492.864
2003-02-07 00:00:00+00:00,,,60.0,146794.2912
2003-02-08 00:00:00+00:00,,,60.0,146794.2912
2003-02-09 00:00:00+00:00,,,55.0,134561.4336
2003-02-10 00:00:00+00:00,,,55.0,134561.4336
2003-02-11 00:00:00+00:00,,,50.0,122328.576
2003-02-12 00:00:00+00:00,,,50.0,122328.576
2003-02-13 00:00:00+00:00,,,50.0,122328.576
2003-02-14 00:00:00+00:00,,,55.0,134561.4336
2003-02-15 00:00:00+00:00,,,60.0,146794.2912
2003-02-16 00:00:00+00:00,,,60.0,146794.2912
2003-02-17 00:00:00+00:00,,,65.0,159027.1488
2003-02-18 00:00:00+00:00,,,65.0,159027.1488
2003-02-19 00:00:00+00:00,,,60.0,146794.2912
2003-02-20 00:00:00+00:00,,,55.0,134561.4336
2003-02-21 00:00:00+00:00,,,55.0,134561.4336
2003-02-22 00:00:00+00:00,,,55.0,134561.4336
2003-02-23 00:00:00+00:00,,,48.0,117435.43295999999
2003-02-24 00:00:00+00:00,,,30.0,73397.1456
2003-02-25 00:00:00+00:00,,,26.0,63610.859520000005
2003-02-26 00:00:00+00:00,,,28.0,68504.00256
2003-02-27 00:00:00+00:00,,,30.0,73397.1456
2003-02-28 00:00:00+00:00,,,30.0,73397.1456
2003-03-01 00:00:00+00:00,,,32.0,78290.28864
2003-03-02 00:00:00+00:00,,,30.0,73397.1456
2003-03-03 00:00:00+00:00,,,34.0,83183.43168
2003-03-04 00:00:00+00:00,,,34.0,83183.43168
2003-03-05 00:00:00+00:00,,,34.0,83183.43168
2003-03-06 00:00:00+00:00,,,55.0,134561.4336
2003-03-07 00:00:00+00:00,,,55.0,134561.4336
2003-03-08 00:00:00+00:00,,,75.0,183492.864
2003-03-09 00:00:00+00:00,,,90.0,220191.4368
2003-03-10 00:00:00+00:00,,,110.0,269122.8672
2003-03-11 00:00:00+00:00,,,170.0,415917.1584
2003-03-12 00:00:00+00:00,,,300.0,733971.456
2003-03-13 00:00:00+00:00,,,400.0,978628.608
2003-03-14 00:00:00+00:00,,,454.0,1110743.47008
2003-03-15 00:00:00+00:00,,,551.0,1348060.9075200001
2003-03-16 00:00:00+00:00,,,616.0,1507088.05632
2003-03-17 00:00:00+00:00,,,591.0,1445923.7683199998
2003-03-18 00:00:00+00:00,,,512.0,1252644.61824
2003-03-19 00:00:00+00:00,,,452.0,1105850.3270400001
2003-03-20 00:00:00+00:00,,,420.0,1027560.0384
2003-03-21 00:00:00+00:00,,,385.0,941930.0352
2003-03-22 00:00:00+00:00,,,409.0,1000647.7516799999
2003-03-23 00:00:00+00:00,,,545.0,1333381.4784
2003-03-24 00:00:00+00:00,,,468.0,1144995.4713599999
2003-03-25 00:00:00+00:00,,,415.0,1015327.1808
2003-03-26 00:00:00+00:00,,,413.0,1010434.03776
2003-03-27 00:00:00+00:00,,,363.0,888105.4617599999
2003-03-28 00:00:00+00:00,,,327.0,800028.8870400001
2003-03-29 00:00:00+00:00,,,326.0,797582.31552
2003-03-30 00:00:00+00:00,,,379.0,927250.6060799999
2003-03-31 00:00:00+00:00,,,529.0,1294236.33408
2003-04-01 00:00:00+00:00,,,888.0,2172555.5097600003
2003-04-02 00:00:00+00:00,,,772.0,1888753.2134399998
2003-04-03 00:00:00+00:00,,,635.0,1553572.9152
2003-04-04 00:00:00+00:00,,,537.0,1313808.90624
2003-04-05 00:00:00+00:00,,,489.0,1196373.47328
2003-04-06 00:00:00+00:00,,,433.0,1059365.46816
2003-04-07 00:00:00+00:00,,,396.0,968842.32192
2003-04-08 00:00:00+00:00,,,432.0,1056918.89664
2003-04-09 00:00:00+00:00,,,582.0,1423904.62464
2003-04-10 00:00:00+00:00,,,782.0,1913218.92864
2003-04-11 00:00:00+00:00,,,1060.0,2593365.8112
2003-04-12 00:00:00+00:00,,,1370.0,3351802.9824
2003-04-13 00:00:00+00:00,,,1690.0,4134705.8688000003
2003-04-14 00:00:00+00:00,,,1420.0,3474131.5584
2003-04-15 00:00:00+00:00,,,1240.0,3033748.6848
2003-04-16 00:00:00+00:00,,,1070.0,2617831.5264
2003-04-17 00:00:00+00:00,,,996.0,2436785.23392
2003-04-18 00:00:00+00:00,,,982.0,2402533.23264
2003-04-19 00:00:00+00:00,,,849.0,2077139.22048
2003-04-20 00:00:00+00:00,,,861.0,2106498.0787199996
2003-04-21 00:00:00+00:00,,,956.0,2338922.3731199997
2003-04-22 00:00:00+00:00,,,1080.0,2642297.2416
2003-04-23 00:00:00+00:00,,,1120.0,2740160.1023999997
2003-04-24 00:00:00+00:00,,,1120.0,2740160.1023999997
2003-04-25 00:00:00+00:00,,,1230.0,3009282.9696
2003-04-26 00:00:00+00:00,,,1140.0,2789091.5327999997
2003-04-27 00:00:00+00:00,,,999.0,2444124.94848
2003-04-28 00:00:00+00:00,,,912.0,2231273.2262399998
2003-04-29 00:00:00+00:00,,,896.0,2192128.08192
2003-04-30 00:00:00+00:00,,,900.0,2201914.368
2003-05-01 00:00:00+00:00,,,908.0,2221486.94016
2003-05-02 00:00:00+00:00,,,928.0,2270418.37056
2003-05-03 00:00:00+00:00,,,937.0,2292437.51424
2003-05-04 00:00:00+00:00,,,1040.0,2544434.3808
2003-05-05 00:00:00+00:00,,,996.0,2436785.23392
2003-05-06 00:00:00+00:00,,,909.0,2223933.51168
2003-05-07 00:00:00+00:00,,,855.0,2091818.6496000001
2003-05-08 00:00:00+00:00,,,799.0,1954810.64448
2003-05-09 00:00:00+00:00,,,791.0,1935238.0723199998
2003-05-10 00:00:00+00:00,,,751.0,1837375.21152
2003-05-11 00:00:00+00:00,,,743.0,1817802.6393600001
2003-05-12 00:00:00+00:00,,,813.0,1989062.64576
2003-05-13 00:00:00+00:00,,,928.0,2270418.37056
2003-05-14 00:00:00+00:00,,,973.0,2380514.0889600003
2003-05-15 00:00:00+00:00,,,1200.0,2935885.824
2003-05-16 00:00:00+00:00,,,1270.0,3107145.8304
2003-05-17 00:00:00+00:00,,,1110.0,2715694.3871999998
2003-05-18 00:00:00+00:00,,,1040.0,2544434.3808
2003-05-19 00:00:00+00:00,,,954.0,2334029.23008
2003-05-20 00:00:00+00:00,,,893.0,2184788.36736
2003-05-21 00:00:00+00:00,,,860.0,2104051.5072
2003-05-22 00:00:00+00:00,,,889.0,2175002.08128
2003-05-23 00:00:00+00:00,,,1000.0,2446571.52
2003-05-24 00:00:00+00:00,,,1170.0,2862488.6784
2003-05-25 00:00:00+00:00,,,1410.0,3449665.8432
2003-05-26 00:00:00+00:00,,,1610.0,3938980.1471999995
2003-05-27 00:00:00+00:00,,,1450.0,3547528.704
2003-05-28 00:00:00+00:00,,,1380.0,3376268.6976
2003-05-29 00:00:00+00:00,,,1340.0,3278405.8367999997
2003-05-30 00:00:00+00:00,,,1360.0,3327337.2672
2003-05-31 00:00:00+00:00,,,1360.0,3327337.2672
2003-06-01 00:00:00+00:00,,,1160.0,2838022.9631999996
2003-06-02 00:00:00+00:00,,,967.0,2365834.65984
2003-06-03 00:00:00+00:00,,,836.0,2045333.79072
2003-06-04 00:00:00+00:00,,,732.0,1790890.35264
2003-06-05 00:00:00+00:00,,,653.0,1597611.20256
2003-06-06 00:00:00+00:00,,,592.0,1448370.33984
2003-06-07 00:00:00+00:00,,,538.0,1316255.47776
2003-06-08 00:00:00+00:00,,,494.0,1208606.33088
2003-06-09 00:00:00+00:00,,,489.0,1196373.47328
2003-06-10 00:00:00+00:00,,,432.0,1056918.89664
2003-06-11 00:00:00+00:00,,,406.0,993308.03712
2003-06-12 00:00:00+00:00,,,360.0,880765.7472
2003-06-13 00:00:00+00:00,,,337.0,824494.60224
2003-06-14 00:00:00+00:00,,,325.0,795135.744
2003-06-15 00:00:00+00:00,,,287.0,702166.0262399999
2003-06-16 00:00:00+00:00,,,263.0,643448.30976
2003-06-17 00:00:00+00:00,,,244.0,596963.4508799999
2003-06-18 00:00:00+00:00,,,226.0,552925.1635200001
2003-06-19 00:00:00+00:00,,,226.0,552925.1635200001
2003-06-20 00:00:00+00:00,,,300.0,733971.456
2003-06-21 00:00:00+00:00,,,268.0,655681.1673600001
2003-06-22 00:00:00+00:00,,,282.0,689933.16864
2003-06-23 00:00:00+00:00,,,243.0,594516.87936
2003-06-24 00:00:00+00:00,,,234.0,572497.7356799999
2003-06-25 00:00:00+00:00,,,209.0,511333.44768
2003-06-26 00:00:00+00:00,,,185.0,452615.73120000004
2003-06-27 00:00:00+00:00,,,170.0,415917.1584
2003-06-28 00:00:00+00:00,,,158.0,386558.30016
2003-06-29 00:00:00+00:00,,,149.0,364539.15648
2003-06-30 00:00:00+00:00,,,138.0,337626.86976
2003-07-01 00:00:00+00:00,,,130.0,318054.2976
2003-07-02 00:00:00+00:00,,,124.0,303374.86848
2003-07-03 00:00:00+00:00,,,117.0,286248.86783999996
2003-07-04 00:00:00+00:00,,,113.0,276462.58176000003
2003-07-05 00:00:00+00:00,,,107.0,261783.15264
2003-07-06 00:00:00+00:00,,,102.0,249550.29504
2003-07-07 00:00:00+00:00,,,99.1,242455.23763199997
2003-07-08 00:00:00+00:00,,,134.0,327840.58368000004
2003-07-09 00:00:00+00:00,,,119.0,291142.01088
2003-07-10 00:00:00+00:00,,,98.7,241476.609024
2003-07-11 00:00:00+00:00,,,90.4,221170.06540800002
2003-07-12 00:00:00+00:00,,,86.4,211383.779328
2003-07-13 00:00:00+00:00,,,82.3,201352.83609599998
2003-07-14 00:00:00+00:00,,,79.4,194257.778688
2003-07-15 00:00:00+00:00,,,77.8,190343.264256
2003-07-16 00:00:00+00:00,,,74.9,183248.206848
2003-07-17 00:00:00+00:00,,,71.3,174440.54937599998
2003-07-18 00:00:00+00:00,,,68.4,167345.49196800002
2003-07-19 00:00:00+00:00,,,66.5,162697.00608
2003-07-20 00:00:00+00:00,,,63.5,155357.29152
2003-07-21 00:00:00+00:00,,,60.7,148506.891264
2003-07-22 00:00:00+00:00,,,59.0,144347.71968
2003-07-23 00:00:00+00:00,,,56.9,139209.91948799998
2003-07-24 00:00:00+00:00,,,57.4,140433.205248
2003-07-25 00:00:00+00:00,,,62.0,151687.43424
2003-07-26 00:00:00+00:00,,,67.7,165632.891904
2003-07-27 00:00:00+00:00,,,85.4,208937.207808
2003-07-28 00:00:00+00:00,,,65.5,160250.43456
2003-07-29 00:00:00+00:00,,,58.1,142145.805312
2003-07-30 00:00:00+00:00,,,53.8,131625.547776
2003-07-31 00:00:00+00:00,,,50.6,123796.518912
2003-08-01 00:00:00+00:00,,,47.7,116701.461504
2003-08-02 00:00:00+00:00,,,47.1,115233.51859200001
2003-08-03 00:00:00+00:00,,,52.8,129178.976256
2003-08-04 00:00:00+00:00,,,60.4,147772.91980799998
2003-08-05 00:00:00+00:00,,,55.6,136029.376512
2003-08-06 00:00:00+00:00,,,67.2,164409.60614400002
2003-08-07 00:00:00+00:00,,,64.0,156580.57728
2003-08-08 00:00:00+00:00,,,53.5,130891.57632
2003-08-09 00:00:00+00:00,,,48.2,117924.74726400002
2003-08-10 00:00:00+00:00,,,44.0,107649.14688
2003-08-11 00:00:00+00:00,,,40.8,99820.118016
2003-08-12 00:00:00+00:00,,,40.2,98352.17510400001
2003-08-13 00:00:00+00:00,,,40.0,97862.8608
2003-08-14 00:00:00+00:00,,,38.8,94926.97497599998
2003-08-15 00:00:00+00:00,,,37.6,91991.089152
2003-08-16 00:00:00+00:00,,,36.6,89544.517632
2003-08-17 00:00:00+00:00,,,34.1,83428.08883200001
2003-08-18 00:00:00+00:00,,,33.3,81470.831616
2003-08-19 00:00:00+00:00,,,33.0,80736.86016
2003-08-20 00:00:00+00:00,,,35.2,86119.317504
2003-08-21 00:00:00+00:00,,,33.0,80736.86016
2003-08-22 00:00:00+00:00,,,36.4,89055.203328
2003-08-23 00:00:00+00:00,,,97.6,238785.38035199998
2003-08-24 00:00:00+00:00,,,63.7,155846.605824
2003-08-25 00:00:00+00:00,,,46.2,113031.60422400001
2003-08-26 00:00:00+00:00,,,40.4,98841.489408
2003-08-27 00:00:00+00:00,,,39.2,95905.60358400001
2003-08-28 00:00:00+00:00,,,39.4,96394.917888
2003-08-29 00:00:00+00:00,,,35.7,87342.603264
2003-08-30 00:00:00+00:00,,,33.8,82694.117376
2003-08-31 00:00:00+00:00,,,32.6,79758.231552
2003-09-01 00:00:00+00:00,,,31.3,76577.688576
2003-09-02 00:00:00+00:00,,,30.3,74131.117056
2003-09-03 00:00:00+00:00,,,29.6,72418.516992
2003-09-04 00:00:00+00:00,,,28.9,70705.916928
2003-09-05 00:00:00+00:00,,,28.6,69971.945472
2003-09-06 00:00:00+00:00,,,28.2,68993.316864
2003-09-07 00:00:00+00:00,,,29.0,70950.57408
2003-09-08 00:00:00+00:00,,,39.1,95660.946432
2003-09-09 00:00:00+00:00,,,72.1,176397.80659199998
2003-09-10 00:00:00+00:00,,,51.9,126977.061888
2003-09-11 00:00:00+00:00,,,47.1,115233.51859200001
2003-09-12 00:00:00+00:00,,,44.5,108872.43264
2003-09-13 00:00:00+00:00,,,43.7,106915.17542400002
2003-09-14 00:00:00+00:00,,,38.1,93214.374912
2003-09-15 00:00:00+00:00,,,36.2,88565.889024
2003-09-16 00:00:00+00:00,,,35.7,87342.603264
2003-09-17 00:00:00+00:00,,,46.6,114010.23283200001
2003-09-18 00:00:00+00:00,,,66.7,163186.320384
2003-09-19 00:00:00+00:00,,,51.6,126243.090432
2003-09-20 00:00:00+00:00,,,43.5,106425.86111999999
2003-09-21 00:00:00+00:00,,,38.6,94437.66067200001
2003-09-22 00:00:00+00:00,,,36.6,89544.517632
2003-09-23 00:00:00+00:00,,,35.4,86608.631808
2003-09-24 00:00:00+00:00,,,34.4,84162.060288
2003-09-25 00:00:00+00:00,,,33.6,82204.80307200001
2003-09-26 00:00:00+00:00,,,32.6,79758.231552
2003-09-27 00:00:00+00:00,,,32.4,79268.917248
2003-09-28 00:00:00+00:00,,,31.3,76577.688576
2003-09-29 00:00:00+00:00,,,30.9,75599.059968
2003-09-30 00:00:00+00:00,,,30.3,74131.117056
2003-10-01 00:00:00+00:00,,,29.9,73152.48844799999
2003-10-02 00:00:00+00:00,,,29.6,72418.516992
2003-10-03 00:00:00+00:00,,,29.3,71684.545536
2003-10-04 00:00:00+00:00,,,28.9,70705.916928
2003-10-05 00:00:00+00:00,,,28.4,69482.63116799999
2003-10-06 00:00:00+00:00,,,28.8,70461.259776
2003-10-07 00:00:00+00:00,,,28.1,68748.659712
2003-10-08 00:00:00+00:00,,,27.8,68014.688256
2003-10-09 00:00:00+00:00,,,27.5,67280.7168
2003-10-10 00:00:00+00:00,,,27.9,68259.345408
2003-10-11 00:00:00+00:00,,,31.0,75843.71712
2003-10-12 00:00:00+00:00,,,40.6,99330.803712
2003-10-13 00:00:00+00:00,,,51.4,125753.776128
2003-10-14 00:00:00+00:00,,,47.2,115478.17574400001
2003-10-15 00:00:00+00:00,,,49.2,120371.318784
2003-10-16 00:00:00+00:00,,,54.9,134316.776448
2003-10-17 00:00:00+00:00,,,49.6,121349.947392
2003-10-18 00:00:00+00:00,,,41.3,101043.40377599999
2003-10-19 00:00:00+00:00,,,36.6,89544.517632
2003-10-20 00:00:00+00:00,,,34.1,83428.08883200001
2003-10-21 00:00:00+00:00,,,32.9,80492.203008
2003-10-22 00:00:00+00:00,,,32.1,78534.945792
2003-10-23 00:00:00+00:00,,,31.8,77800.974336
2003-10-24 00:00:00+00:00,,,30.8,75354.402816
2003-10-25 00:00:00+00:00,,,29.6,72418.516992
2003-10-26 00:00:00+00:00,,,30.8,75354.402816
2003-10-27 00:00:00+00:00,,,33.6,82204.80307200001
2003-10-28 00:00:00+00:00,,,36.2,88565.889024
2003-10-29 00:00:00+00:00,,,86.6,211873.09363199997
2003-10-30 00:00:00+00:00,,,59.4,145326.34828799998
2003-10-31 00:00:00+00:00,,,28.0,68504.00256
2003-11-01 00:00:00+00:00,,,22.0,53824.57344
2003-11-02 00:00:00+00:00,,,22.0,53824.57344
2003-11-03 00:00:00+00:00,,,40.0,97862.8608
2003-11-04 00:00:00+00:00,,,40.0,97862.8608
2003-11-05 00:00:00+00:00,,,24.0,58717.716479999995
2003-11-06 00:00:00+00:00,,,15.0,36698.5728
2003-11-07 00:00:00+00:00,,,15.0,36698.5728
2003-11-08 00:00:00+00:00,,,30.0,73397.1456
2003-11-09 00:00:00+00:00,,,60.0,146794.2912
2003-11-10 00:00:00+00:00,,,70.0,171260.00639999998
2003-11-11 00:00:00+00:00,,,110.0,269122.8672
