date,max_temp(C),min_temp(C),avg_temp(C)
2024-01-09 00:00:00+00:00,3.0,1.0,2.3
2024-01-10 00:00:00+00:00,2.9,1.2,2.2
2024-01-11 00:00:00+00:00,2.8,1.6,2.3
2024-01-12 00:00:00+00:00,2.8,1.9,2.3
2024-01-13 00:00:00+00:00,2.8,0.0,1.0
2024-01-14 00:00:00+00:00,2.5,0.6,1.6
2024-01-15 00:00:00+00:00,2.5,1.6,2.1
2024-01-16 00:00:00+00:00,2.8,1.1,1.9
2024-01-17 00:00:00+00:00,2.9,1.5,2.3
2024-01-18 00:00:00+00:00,3.2,2.2,2.9
2024-01-19 00:00:00+00:00,3.7,3.1,3.4
2024-01-20 00:00:00+00:00,3.9,3.5,3.7
2024-01-21 00:00:00+00:00,3.8,3.6,3.7
2024-01-22 00:00:00+00:00,3.9,3.5,3.7
2024-01-23 00:00:00+00:00,4.0,3.5,3.7
2024-01-24 00:00:00+00:00,3.9,3.4,3.7
2024-01-25 00:00:00+00:00,4.0,3.4,3.7
2024-01-26 00:00:00+00:00,3.9,3.3,3.7
2024-01-27 00:00:00+00:00,3.7,3.1,3.4
2024-01-28 00:00:00+00:00,3.9,3.6,3.7
