date,max_temp(C),min_temp(C)
1983-10-01 00:00:00+00:00,11.7,10.6
1983-10-02 00:00:00+00:00,11.4,10.7
1983-10-03 00:00:00+00:00,12.1,10.7
1983-10-04 00:00:00+00:00,12.5,11.6
1983-10-05 00:00:00+00:00,12.5,11.7
1983-10-06 00:00:00+00:00,11.9,11.1
1983-10-07 00:00:00+00:00,11.3,10.7
1983-10-08 00:00:00+00:00,11.2,10.7
1983-10-09 00:00:00+00:00,11.5,10.7
1983-10-10 00:00:00+00:00,12.0,11.1
1983-10-11 00:00:00+00:00,12.2,11.3
1983-10-12 00:00:00+00:00,12.0,11.3
1983-10-13 00:00:00+00:00,11.6,10.9
1983-10-14 00:00:00+00:00,11.4,10.7
1983-10-15 00:00:00+00:00,11.1,10.3
1983-10-16 00:00:00+00:00,11.0,10.0
1983-10-17 00:00:00+00:00,11.3,10.4
1983-10-18 00:00:00+00:00,11.6,10.7
1983-10-19 00:00:00+00:00,11.8,10.8
1983-10-20 00:00:00+00:00,12.3,10.8
1983-10-21 00:00:00+00:00,11.7,11.0
1983-10-22 00:00:00+00:00,11.8,11.3
1983-10-23 00:00:00+00:00,11.8,11.1
1983-10-24 00:00:00+00:00,11.2,10.3
1983-10-25 00:00:00+00:00,11.0,10.3
1983-10-26 00:00:00+00:00,11.1,10.4
1983-10-27 00:00:00+00:00,11.5,10.4
1983-10-28 00:00:00+00:00,11.3,10.9
1983-10-29 00:00:00+00:00,11.3,11.0
1983-10-30 00:00:00+00:00,11.6,11.0
1983-10-31 00:00:00+00:00,12.0,11.5
1983-11-01 00:00:00+00:00,12.0,11.3
1983-11-02 00:00:00+00:00,11.3,11.1
1983-11-03 00:00:00+00:00,11.7,11.3
1983-11-04 00:00:00+00:00,11.6,11.0
1983-11-05 00:00:00+00:00,11.0,10.1
1983-11-06 00:00:00+00:00,10.8,10.1
1983-11-07 00:00:00+00:00,10.1,9.6
1984-04-21 00:00:00+00:00,8.3,7.1
1984-04-22 00:00:00+00:00,9.6,7.5
1984-04-23 00:00:00+00:00,9.6,8.1
1984-04-24 00:00:00+00:00,8.9,7.1
1984-04-25 00:00:00+00:00,7.2,6.5
1984-04-26 00:00:00+00:00,7.5,6.7
1984-04-27 00:00:00+00:00,8.7,7.2
1984-04-28 00:00:00+00:00,8.8,6.9
1984-04-29 00:00:00+00:00,7.9,7.1
1984-04-30 00:00:00+00:00,8.1,7.7
1984-05-01 00:00:00+00:00,8.0,7.7
1984-05-02 00:00:00+00:00,8.5,7.8
1984-05-03 00:00:00+00:00,8.8,7.7
1984-05-04 00:00:00+00:00,8.4,7.3
1984-05-05 00:00:00+00:00,8.0,7.1
1984-05-06 00:00:00+00:00,9.2,6.9
1984-05-07 00:00:00+00:00,10.0,7.9
1984-05-08 00:00:00+00:00,10.1,8.3
1984-05-09 00:00:00+00:00,8.7,7.9
1984-05-10 00:00:00+00:00,8.8,8.3
1984-05-11 00:00:00+00:00,9.3,8.4
1984-05-12 00:00:00+00:00,10.2,8.7
1984-05-13 00:00:00+00:00,10.3,9.1
1984-05-14 00:00:00+00:00,9.7,8.5
1984-05-15 00:00:00+00:00,8.7,7.7
1984-05-16 00:00:00+00:00,10.0,7.6
1984-05-17 00:00:00+00:00,10.5,8.5
1984-05-18 00:00:00+00:00,10.5,8.8
1984-05-19 00:00:00+00:00,10.3,9.0
1984-05-20 00:00:00+00:00,10.2,8.9
1984-05-21 00:00:00+00:00,10.0,9.0
1984-05-22 00:00:00+00:00,9.2,8.2
1984-05-23 00:00:00+00:00,9.7,8.4
1984-05-24 00:00:00+00:00,9.8,8.3
1984-05-25 00:00:00+00:00,9.7,8.5
1984-05-26 00:00:00+00:00,9.7,8.8
1984-05-27 00:00:00+00:00,10.9,8.4
1984-05-28 00:00:00+00:00,11.7,9.4
1984-05-29 00:00:00+00:00,12.1,10.3
1984-05-30 00:00:00+00:00,12.1,9.3
1984-05-31 00:00:00+00:00,10.3,8.2
1984-06-01 00:00:00+00:00,10.5,9.0
1984-06-02 00:00:00+00:00,10.7,9.6
1984-06-03 00:00:00+00:00,10.4,9.4
1984-06-04 00:00:00+00:00,10.7,9.2
1984-06-05 00:00:00+00:00,9.2,8.8
1984-06-06 00:00:00+00:00,9.0,8.4
1984-06-07 00:00:00+00:00,9.3,8.9
1984-06-08 00:00:00+00:00,9.2,8.5
1984-06-09 00:00:00+00:00,9.4,8.6
1984-06-10 00:00:00+00:00,9.7,8.4
1984-06-11 00:00:00+00:00,10.8,9.0
1984-06-12 00:00:00+00:00,11.1,9.3
1984-06-13 00:00:00+00:00,11.8,9.4
1984-06-14 00:00:00+00:00,12.1,9.9
1984-06-15 00:00:00+00:00,12.4,10.6
1984-06-16 00:00:00+00:00,12.5,10.5
1984-06-17 00:00:00+00:00,11.8,10.2
1984-06-18 00:00:00+00:00,11.9,10.7
1984-06-19 00:00:00+00:00,12.2,11.1
1984-06-20 00:00:00+00:00,12.2,10.3
1984-06-21 00:00:00+00:00,10.4,9.4
1984-06-22 00:00:00+00:00,11.9,9.1
1984-06-23 00:00:00+00:00,12.9,11.1
1984-06-24 00:00:00+00:00,13.1,12.1
1984-06-25 00:00:00+00:00,13.3,12.1
1984-06-26 00:00:00+00:00,13.4,11.3
1984-06-27 00:00:00+00:00,13.2,10.9
1984-06-28 00:00:00+00:00,13.6,12.4
1984-06-29 00:00:00+00:00,13.6,12.0
1984-06-30 00:00:00+00:00,12.6,11.3
1984-07-01 00:00:00+00:00,13.2,12.3
1984-07-02 00:00:00+00:00,13.6,13.1
1984-07-03 00:00:00+00:00,13.7,13.1
1984-07-04 00:00:00+00:00,14.1,13.5
1984-07-05 00:00:00+00:00,14.1,13.7
1984-07-06 00:00:00+00:00,13.9,13.3
1984-07-07 00:00:00+00:00,13.5,13.1
1984-07-08 00:00:00+00:00,13.6,13.1
1984-07-09 00:00:00+00:00,13.8,13.2
1984-07-10 00:00:00+00:00,14.2,13.4
1984-07-11 00:00:00+00:00,13.7,13.1
1984-07-12 00:00:00+00:00,13.9,13.1
1984-07-13 00:00:00+00:00,14.0,13.5
1984-07-14 00:00:00+00:00,14.3,13.5
1984-07-15 00:00:00+00:00,14.9,13.8
1984-07-16 00:00:00+00:00,15.6,14.5
1984-07-17 00:00:00+00:00,15.8,14.9
1984-07-18 00:00:00+00:00,15.0,13.9
1984-07-19 00:00:00+00:00,14.4,13.7
1984-07-20 00:00:00+00:00,14.3,13.5
1984-07-21 00:00:00+00:00,14.1,13.5
1984-07-22 00:00:00+00:00,14.7,13.5
1984-07-23 00:00:00+00:00,14.2,12.9
1984-07-24 00:00:00+00:00,15.2,12.9
1984-07-25 00:00:00+00:00,14.7,12.8
1984-07-26 00:00:00+00:00,14.4,12.9
1984-07-27 00:00:00+00:00,14.2,13.6
1984-07-28 00:00:00+00:00,13.9,13.5
1984-07-29 00:00:00+00:00,13.9,13.1
1984-07-30 00:00:00+00:00,14.4,13.7
1984-07-31 00:00:00+00:00,14.5,13.6
1984-08-01 00:00:00+00:00,13.9,12.4
1984-08-02 00:00:00+00:00,13.6,12.4
1984-08-03 00:00:00+00:00,14.0,13.1
1984-08-04 00:00:00+00:00,13.5,12.9
1984-08-05 00:00:00+00:00,13.2,12.1
1984-08-06 00:00:00+00:00,13.2,12.2
1984-08-07 00:00:00+00:00,13.7,12.9
1984-08-08 00:00:00+00:00,14.4,13.3
1984-08-09 00:00:00+00:00,14.5,13.7
1984-08-10 00:00:00+00:00,14.6,13.9
1984-08-11 00:00:00+00:00,14.2,13.2
1984-08-12 00:00:00+00:00,13.8,12.1
1984-08-13 00:00:00+00:00,12.6,11.7
1984-08-14 00:00:00+00:00,12.8,12.1
1984-08-15 00:00:00+00:00,13.1,12.4
1984-08-16 00:00:00+00:00,13.3,12.6
1984-08-17 00:00:00+00:00,13.7,13.0
1984-08-18 00:00:00+00:00,13.7,12.7
1984-08-19 00:00:00+00:00,13.0,12.3
1984-08-20 00:00:00+00:00,12.9,12.1
1984-08-21 00:00:00+00:00,13.3,12.5
1984-08-22 00:00:00+00:00,13.2,12.6
1984-08-23 00:00:00+00:00,13.4,12.7
1984-08-24 00:00:00+00:00,12.9,12.4
1984-08-25 00:00:00+00:00,12.8,11.8
1984-08-26 00:00:00+00:00,13.2,12.4
1984-08-27 00:00:00+00:00,13.1,12.6
1984-08-28 00:00:00+00:00,13.1,12.5
1984-08-29 00:00:00+00:00,12.9,12.3
1984-08-30 00:00:00+00:00,12.8,11.8
1984-08-31 00:00:00+00:00,11.9,11.3
1984-09-01 00:00:00+00:00,12.7,11.3
1984-09-02 00:00:00+00:00,12.8,12.0
1984-09-03 00:00:00+00:00,12.9,12.3
1984-09-04 00:00:00+00:00,12.7,12.0
1984-09-05 00:00:00+00:00,12.5,11.5
1984-09-06 00:00:00+00:00,11.8,11.5
1984-09-07 00:00:00+00:00,12.5,11.5
1984-09-08 00:00:00+00:00,12.8,11.9
1984-09-09 00:00:00+00:00,13.0,12.2
1984-09-10 00:00:00+00:00,12.5,12.0
1984-09-11 00:00:00+00:00,12.2,11.7
1984-09-12 00:00:00+00:00,12.2,11.3
1984-09-13 00:00:00+00:00,12.3,11.4
1984-09-14 00:00:00+00:00,12.1,11.6
1984-09-15 00:00:00+00:00,12.4,11.4
1984-09-16 00:00:00+00:00,12.7,11.8
1984-09-17 00:00:00+00:00,13.1,12.2
1984-09-18 00:00:00+00:00,13.2,12.5
1984-09-19 00:00:00+00:00,13.0,12.4
1984-09-20 00:00:00+00:00,12.7,12.3
1984-09-21 00:00:00+00:00,12.3,11.3
1984-09-22 00:00:00+00:00,11.4,10.7
1984-09-23 00:00:00+00:00,11.4,10.7
1984-09-24 00:00:00+00:00,11.1,10.4
1984-09-25 00:00:00+00:00,10.7,10.2
1984-09-26 00:00:00+00:00,11.2,10.2
1984-09-29 00:00:00+00:00,12.1,11.3
1984-09-30 00:00:00+00:00,11.7,10.8
