date,max_temp(C),min_temp(C),avg_temp(C),avg discharge (cfs),outflow(m3/d)
2012-04-15 00:00:00+00:00,,,,296.0,724185.16992
2012-04-16 00:00:00+00:00,,,,348.0,851406.8889599999
2012-04-17 00:00:00+00:00,,,,521.0,1274663.76192
2012-04-18 00:00:00+00:00,,,,611.0,1494855.1987200002
2012-04-19 00:00:00+00:00,,,,595.0,1455710.0544
2012-04-20 00:00:00+00:00,,,,733.0,1793336.9241600002
2012-04-21 00:00:00+00:00,,,,801.0,1959703.7875199998
2012-04-22 00:00:00+00:00,,,,831.0,2033100.93312
2012-04-23 00:00:00+00:00,,,,905.0,2214147.2256
2012-04-24 00:00:00+00:00,,,,920.0,2250845.7983999997
2012-04-25 00:00:00+00:00,,,,868.0,2123624.07936
2012-04-26 00:00:00+00:00,,,,962.0,2353601.80224
2012-04-27 00:00:00+00:00,,,,935.0,2287544.3712
2012-04-28 00:00:00+00:00,,,,778.0,1903432.6425599998
2012-04-29 00:00:00+00:00,,,,670.0,1639202.9183999998
2012-04-30 00:00:00+00:00,,,,699.0,1710153.4924799998
2012-05-01 00:00:00+00:00,,,,726.0,1776210.9235199997
2012-05-02 00:00:00+00:00,,,,612.0,1497301.77024
2012-05-03 00:00:00+00:00,,,,608.0,1487515.48416
2012-05-04 00:00:00+00:00,,,,619.0,1514427.77088
2012-05-05 00:00:00+00:00,,,,537.0,1313808.90624
2012-05-06 00:00:00+00:00,,,,471.0,1152335.18592
2012-05-07 00:00:00+00:00,,,,431.0,1054472.32512
2012-05-08 00:00:00+00:00,,,,429.0,1049579.18208
2012-05-09 00:00:00+00:00,,,,455.0,1113190.0415999999
2012-05-10 00:00:00+00:00,,,,448.0,1096064.04096
2012-05-11 00:00:00+00:00,,,,407.0,995754.60864
2012-05-12 00:00:00+00:00,,,,404.0,988414.8940799999
2012-05-13 00:00:00+00:00,,,,422.0,1032453.18144
2012-05-14 00:00:00+00:00,,,,460.0,1125422.8991999999
2012-05-15 00:00:00+00:00,,,,523.0,1279556.90496
2012-05-16 00:00:00+00:00,,,,549.0,1343167.76448
2012-05-17 00:00:00+00:00,,,,481.0,1176800.90112
2012-05-18 00:00:00+00:00,,,,400.0,978628.608
2012-05-19 00:00:00+00:00,,,,352.0,861193.17504
2012-05-20 00:00:00+00:00,,,,329.0,804922.03008
2012-05-21 00:00:00+00:00,,,,360.0,880765.7472
2012-05-22 00:00:00+00:00,,,,421.0,1030006.6099200001
2012-05-23 00:00:00+00:00,,,,364.0,890552.03328
2012-05-24 00:00:00+00:00,,,,307.0,751097.4566399999
2012-05-25 00:00:00+00:00,,,,268.0,655681.1673600001
2012-05-26 00:00:00+00:00,,,,235.0,574944.3071999999
2012-05-27 00:00:00+00:00,,,,214.0,523566.30528
2012-05-28 00:00:00+00:00,,,,199.0,486867.73248
2012-05-29 00:00:00+00:00,,,,189.0,462402.01728000003
2012-05-30 00:00:00+00:00,,,,181.0,442829.44512
2012-05-31 00:00:00+00:00,,,,183.0,447722.58816
2012-06-01 00:00:00+00:00,,,,198.0,484421.16096
2012-06-02 00:00:00+00:00,,,,233.0,570051.16416
2012-06-03 00:00:00+00:00,,,,218.0,533352.59136
2012-06-04 00:00:00+00:00,,,,221.0,540692.30592
2012-06-05 00:00:00+00:00,,,,296.0,724185.16992
2012-06-06 00:00:00+00:00,,,,232.0,567604.59264
2012-06-07 00:00:00+00:00,,,,201.0,491760.87552
2012-06-08 00:00:00+00:00,,,,232.0,567604.59264
2012-06-09 00:00:00+00:00,,,,215.0,526012.8768
2012-06-10 00:00:00+00:00,,,,190.0,464848.5888
2012-06-11 00:00:00+00:00,,,,165.0,403684.30079999997
2012-06-12 00:00:00+00:00,,,,165.0,403684.30079999997
2012-06-13 00:00:00+00:00,,,,190.0,464848.5888
2012-06-14 00:00:00+00:00,,,,164.0,401237.72927999997
2012-06-15 00:00:00+00:00,,,,148.0,362092.58496
2012-06-16 00:00:00+00:00,,,,138.0,337626.86976
2012-06-17 00:00:00+00:00,,,,134.0,327840.58368000004
2012-06-18 00:00:00+00:00,,,,133.0,325394.01216
2012-06-19 00:00:00+00:00,,,,123.0,300928.29696
2012-06-20 00:00:00+00:00,,,,109.0,266676.29568
2012-06-21 00:00:00+00:00,,,,101.0,247103.72351999997
2012-06-22 00:00:00+00:00,,,,103.0,251996.86656
2012-06-23 00:00:00+00:00,,,,96.4,235849.49452800004
2012-06-24 00:00:00+00:00,,,,87.5,214075.008
2012-06-25 00:00:00+00:00,,,,81.3,198906.264576
2012-06-26 00:00:00+00:00,,,,93.1,227775.808512
2012-06-27 00:00:00+00:00,,,,81.3,198906.264576
2012-06-28 00:00:00+00:00,,,,72.6,177621.09235199998
2012-06-29 00:00:00+00:00,,,,68.2,166856.17766400002
2012-06-30 00:00:00+00:00,,,,65.8,160984.406016
2012-07-01 00:00:00+00:00,,,,62.3,152421.40569599997
2012-07-02 00:00:00+00:00,,,,58.3,142635.11961599998
2012-07-03 00:00:00+00:00,,,,55.6,136029.376512
2012-07-04 00:00:00+00:00,,,,53.0,129668.29056000001
2012-07-05 00:00:00+00:00,,,,57.0,139454.57663999998
2012-07-06 00:00:00+00:00,,,,49.6,121349.947392
2012-07-07 00:00:00+00:00,,,,47.7,116701.461504
2012-07-08 00:00:00+00:00,,,,47.2,115478.17574400001
2012-07-09 00:00:00+00:00,,,,47.5,116212.1472
2012-07-10 00:00:00+00:00,,,,46.0,112542.28992000001
2012-07-11 00:00:00+00:00,,,,43.9,107404.48972799999
2012-07-12 00:00:00+00:00,,,,41.8,102266.68953599999
2012-07-13 00:00:00+00:00,,,,40.3,98596.83225599998
2012-07-14 00:00:00+00:00,,,,46.1,112786.947072
2012-07-15 00:00:00+00:00,,,,41.5,101532.71808
2012-07-16 00:00:00+00:00,,,,39.2,95905.60358400001
2012-07-17 00:00:00+00:00,,,,39.8,97373.546496
2012-07-18 00:00:00+00:00,,,,38.0,92969.71776
2012-07-19 00:00:00+00:00,,,,36.5,89299.86047999999
2012-07-20 00:00:00+00:00,,,,36.3,88810.54617599999
2012-07-21 00:00:00+00:00,,,,37.0,90523.14624
2012-07-22 00:00:00+00:00,,,,35.7,87342.603264
2012-07-23 00:00:00+00:00,,,,33.5,81960.14592000001
2012-07-24 00:00:00+00:00,,,,33.2,81226.174464
2012-07-25 00:00:00+00:00,,,,31.9,78045.631488
2012-07-26 00:00:00+00:00,,,,30.6,74865.088512
2012-07-27 00:00:00+00:00,,,,30.2,73886.45990399999
2012-07-28 00:00:00+00:00,,,,29.7,72663.17414399999
2012-07-29 00:00:00+00:00,,,,29.2,71439.888384
2012-07-30 00:00:00+00:00,,,,28.4,69482.63116799999
2012-07-31 00:00:00+00:00,,,,27.2,66546.745344
2012-08-01 00:00:00+00:00,,,,26.7,65323.459584
2012-08-02 00:00:00+00:00,,,,28.0,68504.00256
2012-08-03 00:00:00+00:00,,,,27.0,66057.43104
2012-08-04 00:00:00+00:00,,,,27.0,66057.43104
2012-08-05 00:00:00+00:00,,,,26.0,63610.859520000005
2012-08-06 00:00:00+00:00,,,,26.0,63610.859520000005
2012-08-07 00:00:00+00:00,,,,25.0,61164.288
2012-08-08 00:00:00+00:00,,,,24.7,60430.316544
2012-08-09 00:00:00+00:00,,,,24.3,59451.687935999995
2012-08-10 00:00:00+00:00,,,,23.7,57983.745023999996
2012-08-11 00:00:00+00:00,,,,23.7,57983.745023999996
2012-08-12 00:00:00+00:00,,,,22.5,55047.8592
2012-08-13 00:00:00+00:00,,,,22.5,55047.8592
2012-08-14 00:00:00+00:00,,,,22.3,54558.544896
2012-08-15 00:00:00+00:00,,,,21.4,52356.630528
2012-08-16 00:00:00+00:00,,,,21.5,52601.28768
2012-08-17 00:00:00+00:00,,,,21.6,52845.944832
2012-08-18 00:00:00+00:00,,,,21.5,52601.28768
2012-08-19 00:00:00+00:00,,,,22.3,54558.544896
2012-08-20 00:00:00+00:00,,,,21.8,53335.259136
2012-08-21 00:00:00+00:00,,,,19.2,46974.17318399999
2012-08-22 00:00:00+00:00,,,,19.8,48442.116096000005
2012-08-23 00:00:00+00:00,,,,19.9,48686.773248
2012-08-24 00:00:00+00:00,,,,20.1,49176.087552000005
2012-08-25 00:00:00+00:00,,,,19.7,48197.458944
2012-08-26 00:00:00+00:00,,,,19.3,47218.830336000006
2012-08-27 00:00:00+00:00,,,,19.3,47218.830336000006
2012-08-28 00:00:00+00:00,,,,18.8,45995.544576
2012-08-29 00:00:00+00:00,,,,19.5,47708.144640000006
2012-08-30 00:00:00+00:00,,,,20.4,49910.059008
2012-08-31 00:00:00+00:00,,,,20.3,49665.401856
2012-09-01 00:00:00+00:00,,,,19.3,47218.830336000006
2012-09-02 00:00:00+00:00,,,,18.9,46240.20172799999
2012-09-03 00:00:00+00:00,,,,19.4,47463.48748799999
2012-09-04 00:00:00+00:00,,,,19.4,47463.48748799999
2012-09-05 00:00:00+00:00,,,,19.6,47952.801792000006
2012-09-06 00:00:00+00:00,,,,20.3,49665.401856
2012-09-07 00:00:00+00:00,,,,19.6,47952.801792000006
2012-09-08 00:00:00+00:00,,,,19.2,46974.17318399999
2012-09-09 00:00:00+00:00,,,,18.8,45995.544576
2012-09-10 00:00:00+00:00,,,,19.2,46974.17318399999
2012-09-11 00:00:00+00:00,,,,19.4,47463.48748799999
2012-09-12 00:00:00+00:00,,,,19.4,47463.48748799999
2012-09-13 00:00:00+00:00,,,,19.5,47708.144640000006
2012-09-14 00:00:00+00:00,,,,18.8,45995.544576
2012-09-15 00:00:00+00:00,,,,19.0,46484.85888
2012-09-16 00:00:00+00:00,,,,19.1,46729.516032
2012-09-17 00:00:00+00:00,,,,18.9,46240.20172799999
2012-09-18 00:00:00+00:00,,,,18.7,45750.887424
2012-09-19 00:00:00+00:00,,,,17.5,42815.001599999996
2012-09-20 00:00:00+00:00,,,,18.2,44527.601664
2012-09-21 00:00:00+00:00,,,,18.5,45261.57312
2012-09-22 00:00:00+00:00,,,,18.4,45016.915967999994
2012-09-23 00:00:00+00:00,,,,19.2,46974.17318399999
2012-09-24 00:00:00+00:00,,,,20.9,51133.344767999995
2012-09-25 00:00:00+00:00,,,,20.8,50888.687615999996
2012-09-26 00:00:00+00:00,,,,20.2,49420.744704
2012-09-27 00:00:00+00:00,,,,20.2,49420.744704
2012-09-28 00:00:00+00:00,,,,20.4,49910.059008
2012-09-29 00:00:00+00:00,,,,20.5,50154.716159999996
2012-09-30 00:00:00+00:00,,,,21.3,52111.973376
2012-10-01 00:00:00+00:00,,,,21.7,53090.601984
2012-10-02 00:00:00+00:00,,,,21.1,51622.659072
2012-10-03 00:00:00+00:00,,,,21.3,52111.973376
2012-10-04 00:00:00+00:00,,,,22.0,53824.57344
2012-10-05 00:00:00+00:00,,,,22.4,54803.20204799999
2012-10-06 00:00:00+00:00,,,,22.8,55781.830656000006
2012-10-07 00:00:00+00:00,,,,22.8,55781.830656000006
2012-10-08 00:00:00+00:00,,,,22.5,55047.8592
2012-10-09 00:00:00+00:00,,,,22.5,55047.8592
2012-10-10 00:00:00+00:00,,,,22.5,55047.8592
2012-10-11 00:00:00+00:00,,,,22.5,55047.8592
2012-10-12 00:00:00+00:00,,,,22.5,55047.8592
2012-10-13 00:00:00+00:00,,,,24.7,60430.316544
2012-10-14 00:00:00+00:00,,,,24.3,59451.687935999995
2012-10-15 00:00:00+00:00,,,,27.5,67280.7168
2012-10-16 00:00:00+00:00,,,,36.7,89789.17478400002
2012-10-17 00:00:00+00:00,,,,28.6,69971.945472
2012-10-18 00:00:00+00:00,,,,24.8,60674.973696
2012-10-19 00:00:00+00:00,,,,24.7,60430.316544
2012-10-20 00:00:00+00:00,,,,30.5,74620.43135999999
2012-10-21 00:00:00+00:00,,,,28.1,68748.659712
2012-10-22 00:00:00+00:00,,,,26.3,64344.830976000005
2012-10-23 00:00:00+00:00,,,,27.9,68259.345408
2012-10-24 00:00:00+00:00,,,,26.9,65812.773888
2012-10-25 00:00:00+00:00,,,,28.0,68504.00256
2012-10-26 00:00:00+00:00,,,,27.0,66057.43104
2012-10-27 00:00:00+00:00,,,,27.7,67770.031104
2012-10-28 00:00:00+00:00,,,,45.0,110095.7184
2012-10-29 00:00:00+00:00,,,,48.5,118658.71872
2012-10-30 00:00:00+00:00,,,,37.2,91012.460544
2012-10-31 00:00:00+00:00,,,,32.4,79268.917248
2012-11-01 00:00:00+00:00,,,,29.9,73152.48844799999
2012-11-02 00:00:00+00:00,,,,29.6,72418.516992
2012-11-03 00:00:00+00:00,,,,28.8,70461.259776
2012-11-04 00:00:00+00:00,,,,28.1,68748.659712
2012-11-05 00:00:00+00:00,,,,27.7,67770.031104
2012-11-06 00:00:00+00:00,,,,27.6,67525.37395200001
2012-11-07 00:00:00+00:00,,,,27.9,68259.345408
2012-11-08 00:00:00+00:00,,,,28.1,68748.659712
2012-11-09 00:00:00+00:00,,,,28.1,68748.659712
2012-11-10 00:00:00+00:00,,,,26.6,65078.802432000004
2012-11-11 00:00:00+00:00,,,,26.8,65568.11673600001
2012-11-12 00:00:00+00:00,,,,29.3,71684.545536
2012-11-13 00:00:00+00:00,,,,30.3,74131.117056
2012-11-14 00:00:00+00:00,,,,31.2,76333.031424
2012-11-15 00:00:00+00:00,,,,31.0,75843.71712
2012-11-16 00:00:00+00:00,,,,31.0,75843.71712
2012-11-17 00:00:00+00:00,,,,33.3,81470.831616
2012-11-18 00:00:00+00:00,,,,38.9,95171.632128
2012-11-19 00:00:00+00:00,,,,35.7,87342.603264
2012-11-20 00:00:00+00:00,,,,41.5,101532.71808
2012-11-21 00:00:00+00:00,,,,51.7,126487.74758400001
2012-11-22 00:00:00+00:00,,,,40.3,98596.83225599998
2012-11-23 00:00:00+00:00,,,,35.6,87097.946112
2012-11-24 00:00:00+00:00,,,,36.3,88810.54617599999
2012-11-25 00:00:00+00:00,,,,42.8,104713.261056
2012-11-26 00:00:00+00:00,,,,35.5,86853.28896
2012-11-27 00:00:00+00:00,,,,38.7,94682.317824
2012-11-28 00:00:00+00:00,,,,33.7,82449.46022400001
2012-11-29 00:00:00+00:00,,,,34.6,84651.37459200001
2012-11-30 00:00:00+00:00,,,,64.7,158293.177344
2012-12-01 00:00:00+00:00,,,,53.6,131136.23347200002
2012-12-02 00:00:00+00:00,,,,103.0,251996.86656
2012-12-03 00:00:00+00:00,,,,75.6,184960.80691199997
2012-12-04 00:00:00+00:00,,,,57.8,141411.833856
2012-12-05 00:00:00+00:00,,,,59.8,146304.97689599998
2012-12-06 00:00:00+00:00,,,,53.2,130157.60486400001
2012-12-07 00:00:00+00:00,,,,47.8,116946.11865599999
2012-12-08 00:00:00+00:00,,,,44.6,109117.089792
2012-12-09 00:00:00+00:00,,,,43.5,106425.86111999999
2012-12-10 00:00:00+00:00,,,,51.2,125264.461824
2012-12-11 00:00:00+00:00,,,,47.9,117190.775808
2012-12-12 00:00:00+00:00,,,,46.3,113276.261376
2012-12-13 00:00:00+00:00,,,,33.2,81226.174464
2012-12-14 00:00:00+00:00,,,,38.8,94926.97497599998
2012-12-15 00:00:00+00:00,,,,49.5,121105.29024
2012-12-16 00:00:00+00:00,,,,50.9,124530.490368
2012-12-17 00:00:00+00:00,,,,50.1,122573.23315200002
2012-12-18 00:00:00+00:00,,,,38.2,93459.032064
2012-12-19 00:00:00+00:00,,,,30.0,73397.1456
2012-12-20 00:00:00+00:00,,,,35.0,85630.00319999999
2012-12-21 00:00:00+00:00,,,,45.0,110095.7184
2012-12-22 00:00:00+00:00,,,,40.0,97862.8608
2012-12-23 00:00:00+00:00,,,,35.0,85630.00319999999
2012-12-24 00:00:00+00:00,,,,33.0,80736.86016
2012-12-25 00:00:00+00:00,,,,30.0,73397.1456
2012-12-26 00:00:00+00:00,,,,28.0,68504.00256
