date,outflow(m3/d),inflow(m3/d),spill(m3/d),avg_temp(C),wse(m)
1982-06-03,380295077.0688,369750353.8176,0.0,11.7,290.7792
1982-06-04,374325442.56,362581899.264,0.0,11.7,290.529264
1982-06-05,345333570.04800004,350593698.816,0.0,11.8,290.434776
1982-06-06,328109706.5472,336648241.15199995,0.0,11.9,290.68776
1982-06-07,367939890.8928,369676956.67199993,0.0,11.6,291.090096
1982-06-08,368111150.8992,331510440.96,0.0,11.8,290.58108000000004
1982-06-09,331706166.68160003,360624642.04800004,0.0,12.0,290.34943200000004
1982-06-10,343009327.104,357933413.376,0.0,12.4,290.706048
1982-06-11,349957590.22080004,345211241.47199994,0.0,12.4,290.74262400000003
1982-06-12,353749776.0768,343009327.104,0.0,12.8,290.58108000000004
1982-06-13,350789424.5376,347657812.992,0.0,12.9,290.538408
1982-06-14,362361707.8272,354263556.096,0.0,12.8,290.63899200000003
1982-06-15,365566716.5184,370900242.432,0.0,12.8,290.53536
1982-06-16,359009904.8448,366007099.392,8342808.883200001,13.0,290.770056
1982-06-17,367132522.2912,390228157.44000006,1443477.1967999998,13.2,290.968176
1982-06-18,398106117.7344,369921613.82399994,0.0,13.4,291.18458400000003
1982-06-19,333223041.024,344232612.86399996,10177737.5232,13.5,291.11143200000004
1982-06-20,349737398.784,348147127.296,0.0,13.8,291.016944
1982-06-21,352966873.1904,372857499.648,0.0,13.6,290.888928
1982-06-22,411464398.2336,427905358.84800005,51035481.907199994,13.8,291.31260000000003
1982-06-23,454842111.2832,462402017.28000003,55488242.07360001,14.0,291.29736
1982-06-24,472848877.6704,477081446.40000004,43597904.4864,14.0,291.355272
1982-06-25,474390217.72800004,452126416.896,40955607.2448,14.1,291.276024
1982-06-26,415011926.93759996,416895787.008,32294744.064,14.5,291.05352
1982-06-27,420932630.01600003,421054958.592,77580782.89919999,14.7,291.254688
1982-06-28,432553844.736,445520673.792,50252579.020799994,14.7,291.22420800000003
1982-06-29,472384029.0816,478060075.008,71048436.94080001,14.5,291.24859200000003
1982-06-30,476420872.0896,472432960.51199996,117337570.0992,14.3,291.276024
1982-07-01,470231046.14399993,477326103.552,118071541.5552,14.8,291.309552
1982-07-02,483931846.6560001,458732160.00000006,152739459.9936,14.8,291.24859200000003
1982-07-03,425165198.7456,431819873.28,99966912.30720001,15.5,291.291264
1982-07-04,441018982.1951999,450658473.9839999,105006849.6384,15.6,291.288216
1982-07-05,466536723.1488,463135988.73599994,126659007.5904,15.4,291.18458400000003
1982-07-06,460983005.7984,463380645.88799995,47023104.61439999,15.5,291.279072
1982-07-07,452322142.61759996,455062302.71999997,55243584.92159999,15.7,291.245544
1982-07-08,458683228.5696,459955445.76,63439599.5136,15.9,291.227256
1982-07-09,467319626.0352,452860388.352,53849039.155200005,16.0,291.29736
1982-07-10,433410144.768,410045386.752,57469965.00479999,16.0,291.019992
1982-07-11,399598526.36160004,414204558.336,11743543.295999998,16.1,290.821872
1982-07-12,418363729.92,418363729.92,34765781.2992,16.1,291.19068000000004
1982-07-13,450364885.4016,412736615.424,18006766.3872,16.9,290.331144
1982-07-14,441899747.9424,397812529.15199995,11058503.270399997,16.7,288.956496
1982-07-15,364637019.3407999,374325442.56,0.0,16.7,288.612072
1982-07-16,394436260.4544,377261328.384,0.0,16.7,288.532824
1982-07-17,340685084.15999997,361603270.656,0.0,16.7,289.01745600000004
1982-07-18,343033792.81920004,367719699.45600003,0.0,16.5,289.538664
1982-07-19,370043942.4,366496413.696,0.0,16.7,289.77031200000005
1982-07-20,356171881.8816001,362337242.112,0.0,17.0,289.886136
1982-07-21,336966295.4496,325638669.312,0.0,16.9,289.944048
1982-07-22,345211241.47199994,347413155.84000003,0.0,16.8,289.873944
1982-07-23,369236573.7984,385335014.4,0.0,16.6,289.785552
1982-07-24,339315004.1088,362092584.96,0.0,16.9,290.13912
1982-07-25,349248084.47999996,354508213.248,0.0,16.9,290.96208
1982-07-26,398864554.90559995,373591471.1039999,0.0,16.9,290.53231200000005
1982-07-27,380539734.2208,376282699.776,0.0,17.22,290.331144
1982-07-28,373273416.8064,383133100.032,0.0,17.22,290.39820000000003
1982-07-29,381224774.2464,385579671.552,0.0,17.5,290.617656
1982-07-30,353284927.48800004,311203897.344,0.0,17.5,290.431728
1982-07-31,294371485.28639996,296279811.072,0.0,17.5,290.10864
1982-08-01,288475247.9232,289674067.968,0.0,17.5,290.248848
1982-08-02,306849000.0384,301662268.41599995,0.0,17.3,290.07816
1982-08-03,313283483.13600004,354752870.4,0.0,17.3,290.27018400000003
1982-08-04,381420499.96800005,431575216.128,0.0,17.2,291.169344
1982-08-05,442364596.53120005,405152243.71199995,0.0,17.5,291.23030400000005
1982-08-06,413837572.60800004,406620186.624,0.0,17.7,290.913312
1982-08-07,366716605.1327999,352550956.032,0.0,17.8,290.544504
1982-08-08,342691272.80639994,326617297.91999996,0.0,18.0,290.434776
1982-08-09,330849866.64959997,331755098.112,0.0,17.9,290.42258400000003
1982-08-10,286493524.992,293343925.248,0.0,17.6,290.9316
1982-08-11,294542745.2928,281845039.10400003,0.0,17.5,290.98951200000005
1982-08-12,339412866.96959996,337382212.608,0.0,17.6,290.239704
1982-08-13,331657235.25119996,320500869.12,0.0,17.5,289.764216
1982-08-14,324366452.12160003,339339469.82399994,0.0,17.3,290.056824
1982-08-15,289502807.96159995,303130211.328,0.0,17.0,290.23665600000004
1982-08-16,310763514.4704,302640897.024,0.0,17.5,290.666424
1982-08-17,298922108.3136,308512668.672,0.0,17.6,290.928552
1982-08-18,284120350.6176,279643124.736,0.0,17.7,291.154104
1982-08-19,279887781.888,293833239.5519999,0.0,17.9,291.02913600000005
1982-08-20,316537423.2576,286738182.144,0.0,17.7,290.82492
1982-08-21,217035359.5392,214564322.304,0.0,17.8,290.91636000000005
1982-08-22,212925119.38559997,217744865.28,0.0,17.8,291.09619200000003
1982-08-23,254345575.2192,257868638.208,0.0,17.9,290.93464800000004
1982-08-24,230589365.76,217500208.128,0.0,17.9,290.94379200000003
1982-08-25,232766814.4128,241231951.87199998,0.0,17.6,290.995608
1982-08-26,241231951.87199998,234136894.46400002,0.0,17.7,291.004752
1982-08-27,225891948.4416,225329236.99199995,0.0,17.6,290.797488
1982-08-28,203016504.7296,189119978.496,0.0,17.6,290.648136
1982-08-29,183174809.7024,188630664.192,0.0,17.8,290.97732
1982-08-30,205732199.1168,205756664.832,0.0,17.5,291.019992
1982-08-31,197976567.3984,197927635.96800002,0.0,17.6,290.983416
1982-09-01,194135450.11199996,199884893.18400002,0.0,17.6,290.971224
1982-09-02,192227124.32639998,190098607.104,0.0,17.6,290.974272
1982-09-03,189609292.79999998,176642463.74400002,0.0,17.3,291.05352
1982-09-04,166489191.936,168079463.424,0.0,17.4,291.050472
1982-09-05,194159915.8272,210405150.72,0.0,17.4,291.08704800000004
1982-09-06,257403789.6192,256645352.44799998,0.0,17.4,290.90112
1982-09-07,267899581.43999997,266431638.52800003,0.0,17.4,290.53536
1982-09-08,249305637.88800004,257623981.056,0.0,17.5,290.587176
1982-09-09,277710333.23520005,298237068.288,0.0,17.9,290.87978400000003
1982-09-10,293955568.128,261783152.64,0.0,17.7,290.904168
1982-09-11,237904614.6048,253464809.47199997,0.0,17.6,291.04742400000003
1982-09-12,221512585.42080003,223861294.07999998,0.0,17.6,291.19982400000004
1982-09-13,260877921.1776,250773580.79999998,0.0,17.5,291.108384
1982-09-14,218821356.7488,210894465.02400002,0.0,17.2,291.050472
1982-09-15,209964767.84639996,216032265.21599996,0.0,17.3,291.05352
1982-09-16,231543528.6528,224105951.23199996,0.0,17.3,291.001704
1982-09-17,208154304.92159998,207958579.20000002,0.0,17.4,291.080952
1982-09-18,183492864.0,169547406.336,0.0,17.5,291.004752
1982-09-19,146451771.1872,142635119.616,0.0,17.8,291.06876000000005
1982-09-20,158660163.07199997,158782491.648,0.0,17.8,291.03218400000003
1982-09-21,157730465.8944,156335920.128,0.0,17.6,291.044376
1982-09-22,161987500.3392,163675634.68800002,0.0,17.7,291.03828000000004
1982-09-23,143491419.648,148751548.41599998,0.0,17.5,291.105336
1982-09-24,143907336.80639997,134072119.29599999,0.0,17.6,291.14191200000005
1982-09-25,120273455.9232,118903375.872,0.0,17.6,291.12972
1982-09-26,119417155.8912,118414061.56799999,0.0,17.6,291.132768
1982-09-27,136836745.1136,148996205.56800002,0.0,17.4,291.102288
1982-09-28,145032759.70560002,146794291.20000002,0.0,17.4,291.120576
1982-09-29,154500991.488,151198119.936,0.0,17.1,291.07180800000003
1982-09-30,164385140.4288,170526034.944,0.0,17.1,291.04742400000003
1982-10-01,150782202.7776,139699233.79200003,0.0,17.0,291.06876000000005
1982-10-02,137815373.7216,140922519.55200002,0.0,17.0,291.19068000000004
1982-10-03,135295405.056,136274033.664,0.0,16.8,291.178488
1982-10-04,166220069.0688,167590149.11999997,0.0,,291.18153600000005
1982-10-05,168299654.86080003,174440549.376,0.0,17.7,291.065712
1982-10-06,163112923.2384,174929863.68,0.0,16.5,291.166296
1982-10-07,184838478.33599997,179089035.264,0.0,16.4,291.157152
1982-10-08,179798541.0048,179578349.56800005,0.0,16.3,291.15105600000004
1982-10-09,147185742.64319998,133827462.144,0.0,16.2,291.07790400000005
1982-10-10,135931513.6512,137252662.272,0.0,16.1,291.084
1982-10-11,159736654.54080003,165632891.90399998,0.0,16.1,291.03828000000004
1982-10-12,166195603.35360003,170526034.944,0.0,16.0,291.14496
1982-10-13,190636852.83840004,201842150.39999998,0.0,16.1,291.062664
1982-10-14,191003838.56639996,178110406.65600002,0.0,16.1,291.07790400000005
1982-10-15,189486964.224,186184092.672,0.0,16.1,291.154104
1982-10-16,147772919.80799997,142635119.616,0.0,16.1,291.120576
1982-10-17,162232157.49120003,172727949.31199998,0.0,16.1,291.132768
1982-10-18,212435805.0816,221904036.86400002,0.0,16.0,291.050472
1982-10-19,211163587.89119998,212851722.23999998,0.0,16.0,290.928552
1982-10-20,238296066.048,234626208.76799998,0.0,15.4,290.986464
1982-10-21,238247134.61759996,235604837.37600002,0.0,15.4,290.90112
1982-10-22,197022404.5056,204044064.768,0.0,15.4,290.74872
1982-10-23,159614325.9648,138231290.88000003,0.0,15.5,291.12972
1982-10-24,135662390.784,125509118.976,0.0,15.5,291.09924
1982-10-25,180263389.5936,211873093.63199997,0.0,15.5,291.102288
1982-10-26,209255262.1056,211383779.328,0.0,15.5,291.126672
1982-10-27,203040970.4448,192055864.32,0.0,15.2,291.126672
1982-10-28,188386007.04,200618864.64,0.0,15.4,291.14496
1982-10-29,231323337.21600002,228020465.664,0.0,15.2,291.09619200000003
1982-10-30,209940302.13120002,202331464.70400003,0.0,14.9,291.09924
1982-10-31,184544889.75360003,201108178.944,0.0,15.0,291.15105600000004
1982-11-01,227971534.23360002,245146466.30400002,0.0,14.9,291.09924
1982-11-02,288989027.9424,286738182.144,0.0,14.7,290.971224
1982-11-03,259507841.12639996,246125094.91199997,0.0,14.7,291.02913600000005
1982-11-04,221390256.8448,226063208.448,0.0,14.6,291.120576
1982-11-05,235384645.93919998,220191436.79999998,0.0,14.5,291.06876000000005
1982-11-06,210894465.02400002,213341036.544,0.0,14.4,291.11448
1982-11-07,223861294.07999998,231201008.64000002,0.0,14.0,291.11143200000004
1982-11-08,236656863.12960002,233892237.31199998,0.0,13.7,291.09619200000003
1982-11-09,235996288.8192,243433866.24,0.0,13.7,291.044376
1982-11-10,241794663.3216,240253323.264,0.0,13.5,290.99256
1982-11-11,256131572.4288,257623981.056,0.0,13.6,291.019992
1982-11-12,261587426.9184,262517124.096,0.0,13.0,291.02304
1982-11-13,211652902.1952,193279150.07999998,0.0,13.0,291.065712
1982-11-14,198416950.27199998,194502435.84,0.0,13.0,291.132768
1982-11-15,220093573.93919998,239519351.808,0.0,12.9,291.05352
1982-11-16,226161071.30879998,206490636.28800002,0.0,12.7,291.016944
1982-11-17,203799407.616,204288721.92000002,0.0,12.4,291.074856
1982-11-18,198490347.41759998,213096379.39199996,0.0,12.8,291.135816
1982-11-19,207664990.6176,180067663.87199998,0.0,12.1,291.126672
1982-11-20,174024632.2176,176153149.44,0.0,12.4,291.169344
1982-11-21,179407089.5616,178844378.112,0.0,12.0,291.157152
1982-11-22,206857622.01599997,231934980.096,0.0,11.6,291.093144
1982-11-23,241843594.752,252730838.016,0.0,11.3,291.062664
1982-11-24,288157193.62560004,290897353.72800004,0.0,11.1,290.73348000000004
1982-11-25,277734798.9504,240987294.71999997,0.0,10.8,290.80663200000004
1982-11-26,203970667.62240002,226063208.448,0.0,10.8,291.059616
1982-11-27,224644196.9664,220436093.952,0.0,10.9,291.06876000000005
1982-11-28,210698739.3024,206735293.43999997,0.0,10.9,291.06876000000005
1982-11-29,230100051.456,262027809.792,0.0,10.8,291.102288
1982-11-30,270639741.5424,245880437.76,0.0,10.7,290.843208
1982-12-01,212900653.67039996,186184092.672,0.0,10.7,290.87978400000003
1982-12-02,187603104.15360004,189853949.95199996,0.0,10.6,290.93464800000004
1982-12-03,155797674.3936,156091262.976,0.0,10.6,290.974272
1982-12-04,157681534.46400002,155357291.52,0.0,10.4,291.123624
1982-12-05,164752126.1568,179823006.72,0.0,10.5,291.19068000000004
1982-12-06,203677079.04,216276922.368,0.0,10.0,291.06876000000005
1982-12-07,219726588.2112,231445665.79199997,0.0,9.8,291.065712
1982-12-08,242186114.7648,242699894.784,0.0,9.2,291.062664
1982-12-09,247715366.4,245391123.456,0.0,9.3,291.00780000000003
1982-12-10,246956929.2288,245146466.30400002,0.0,8.6,291.041328
1982-12-11,202306998.9888,169547406.336,0.0,8.7,291.06876000000005
1982-12-12,164409606.14400002,182024921.088,0.0,8.7,291.16020000000003
1982-12-13,210698739.3024,221904036.86400002,0.0,8.5,291.09619200000003
1982-12-14,238736448.9216,231690322.94399998,0.0,8.4,291.035232
1982-12-15,216179059.5072,211139122.176,0.0,8.2,291.044376
1982-12-16,201426233.2416,195725721.6,0.0,8.2,291.050472
1982-12-17,193132355.7888,203799407.616,0.0,8.0,291.06876000000005
1982-12-18,183223741.13279998,169547406.336,0.0,8.0,291.062664
1982-12-19,189927347.09759998,206490636.28800002,0.0,8.0,291.050472
1982-12-20,243996577.6896,250773580.79999998,0.0,8.0,291.004752
1982-12-21,241476609.02400002,244901809.152,0.0,8.0,291.013896
1982-12-22,211652902.1952,177865749.504,0.0,7.8,291.11448
1982-12-23,146402839.7568,143124433.92,0.0,7.6,291.123624
1982-12-24,171308937.8304,162941663.232,0.0,7.5,291.093144
1982-12-25,135393267.91680002,133338147.83999999,0.0,7.0,291.117528
1982-12-26,149069602.7136,184226835.456,0.0,7.0,291.11143200000004
1982-12-27,230785091.4816,240008666.112,0.0,7.0,291.04742400000003
1982-12-28,238296066.048,234381551.616,0.0,6.5,291.019992
1982-12-29,245195397.7344,261783152.64,0.0,6.5,291.07790400000005
1982-12-30,274382995.96800005,263740409.85599998,0.0,6.2,291.001704
1982-12-31,247715366.4,236094151.67999998,0.0,5.9,291.06876000000005
1983-01-01,226112139.87840003,217255550.976,0.0,6.05,291.050472
1983-01-02,211677367.91039997,225818551.296,0.0,6.0,291.059616
1983-01-03,245635780.608,275973267.456,0.0,5.9,291.016944
1983-01-04,278811290.41919994,263006438.39999998,0.0,6.0,290.955984
1983-01-05,283704433.45919997,284780924.92800003,0.0,5.8,290.91940800000003
1983-01-06,259728032.5632,216766236.672,0.0,5.85,290.965128
1983-01-07,155234962.944,134072119.29599999,0.0,5.7,291.03218400000003
1983-01-08,137497319.424,163920291.84000003,0.0,5.7,290.94379200000003
1983-01-09,140775725.26079997,131380890.624,0.0,5.4,290.980368
1983-01-10,197413855.9488,225084579.84000003,0.0,5.4,290.97732
1983-01-11,210331753.5744,217500208.128,0.0,5.3,291.06876000000005
1983-01-12,253611603.76319996,270101495.808,0.0,5.4,291.084
1983-01-13,292218502.34879994,297503096.83199996,0.0,5.1,291.084
1983-01-14,313699400.2944,317809640.448,0.0,5.0,290.980368
1983-01-15,297013782.528,292609953.79199994,0.0,5.0,291.065712
1983-01-16,289013493.65760005,282579010.56,0.0,4.8,291.05352
1983-01-17,268511224.32000005,267654924.288,0.0,4.8,291.09924
1983-01-18,276511513.1904,263985067.00800005,0.0,4.6,291.05352
1983-01-19,251996866.56,261538495.488,0.0,4.8,291.120576
1983-01-20,272083218.7392,271080124.41599995,0.0,4.7,291.05352
1983-01-21,279692056.16639996,263006438.39999998,0.0,4.5,290.980368
1983-01-22,264719038.464,289674067.968,0.0,4.3,290.910264
