date,max_temp(C),min_temp(C)
1986-08-05 00:00:00+00:00,17.0,9.5
1986-08-06 00:00:00+00:00,17.0,9.5
1986-08-07 00:00:00+00:00,16.5,9.5
1986-08-08 00:00:00+00:00,18.0,10.5
1986-08-09 00:00:00+00:00,18.0,10.0
1986-08-10 00:00:00+00:00,18.0,10.5
1986-08-11 00:00:00+00:00,18.5,12.0
1986-08-12 00:00:00+00:00,15.0,11.5
1986-08-13 00:00:00+00:00,16.0,9.5
1986-08-14 00:00:00+00:00,17.5,10.0
1986-08-15 00:00:00+00:00,17.5,10.5
1986-08-16 00:00:00+00:00,16.5,9.5
1986-08-17 00:00:00+00:00,16.5,10.5
1986-08-18 00:00:00+00:00,18.0,10.5
1986-08-19 00:00:00+00:00,17.0,11.0
1986-08-20 00:00:00+00:00,17.0,9.5
1986-08-21 00:00:00+00:00,15.0,12.0
1986-08-22 00:00:00+00:00,15.5,9.5
1986-08-23 00:00:00+00:00,16.5,11.5
1986-08-24 00:00:00+00:00,17.0,10.0
1986-08-25 00:00:00+00:00,16.5,10.0
1986-08-26 00:00:00+00:00,17.0,9.5
1986-08-27 00:00:00+00:00,17.5,10.0
1986-08-28 00:00:00+00:00,16.5,10.0
1986-08-29 00:00:00+00:00,15.5,12.5
1986-08-30 00:00:00+00:00,14.5,12.0
1986-08-31 00:00:00+00:00,13.0,11.0
1986-09-01 00:00:00+00:00,13.5,11.0
1986-09-02 00:00:00+00:00,14.5,10.5
1986-09-03 00:00:00+00:00,15.5,9.5
1986-09-04 00:00:00+00:00,15.5,9.0
1986-09-05 00:00:00+00:00,15.5,11.0
1986-09-06 00:00:00+00:00,15.0,10.0
1986-09-07 00:00:00+00:00,12.5,8.5
1986-09-08 00:00:00+00:00,11.5,10.0
1986-09-09 00:00:00+00:00,11.0,8.5
1986-09-10 00:00:00+00:00,11.0,8.5
1986-09-21 00:00:00+00:00,7.5,4.0
1986-09-22 00:00:00+00:00,9.0,3.5
1986-09-23 00:00:00+00:00,9.0,3.0
1986-09-24 00:00:00+00:00,7.5,5.5
1986-09-25 00:00:00+00:00,8.0,5.0
1986-09-26 00:00:00+00:00,7.5,4.5
1986-09-27 00:00:00+00:00,6.0,4.0
1986-09-28 00:00:00+00:00,6.0,3.5
1986-09-29 00:00:00+00:00,6.0,4.0
1987-06-18 00:00:00+00:00,8.5,
1987-06-19 00:00:00+00:00,10.0,7.0
1987-06-20 00:00:00+00:00,12.5,6.5
1987-06-21 00:00:00+00:00,9.5,7.5
1987-06-22 00:00:00+00:00,9.0,6.5
1987-06-23 00:00:00+00:00,9.0,5.0
1987-06-24 00:00:00+00:00,12.5,5.0
1987-06-25 00:00:00+00:00,14.0,6.0
1987-06-26 00:00:00+00:00,15.5,8.0
1987-06-27 00:00:00+00:00,16.0,9.0
1987-06-28 00:00:00+00:00,16.5,10.0
1987-06-29 00:00:00+00:00,16.0,10.0
1987-06-30 00:00:00+00:00,17.5,10.5
1987-07-01 00:00:00+00:00,14.0,10.5
1987-07-02 00:00:00+00:00,15.0,11.0
1987-07-03 00:00:00+00:00,15.5,9.5
1987-07-04 00:00:00+00:00,15.0,9.5
1987-07-05 00:00:00+00:00,11.5,9.0
1987-07-06 00:00:00+00:00,13.5,7.5
1987-07-07 00:00:00+00:00,13.0,9.5
1987-07-08 00:00:00+00:00,14.5,9.5
1987-07-09 00:00:00+00:00,12.5,9.0
1987-07-10 00:00:00+00:00,10.0,8.5
1987-07-11 00:00:00+00:00,13.0,7.5
1987-07-12 00:00:00+00:00,15.5,7.5
1987-07-13 00:00:00+00:00,16.5,8.0
1987-07-14 00:00:00+00:00,17.5,9.0
1987-07-15 00:00:00+00:00,18.0,10.5
1987-07-16 00:00:00+00:00,15.0,9.0
1987-07-17 00:00:00+00:00,11.5,9.0
1987-07-18 00:00:00+00:00,9.0,7.5
1987-07-19 00:00:00+00:00,11.5,6.5
1987-07-20 00:00:00+00:00,13.5,7.0
1987-07-21 00:00:00+00:00,13.5,8.0
1987-07-22 00:00:00+00:00,14.5,10.0
1987-07-23 00:00:00+00:00,16.0,8.5
1987-07-24 00:00:00+00:00,17.5,9.0
1987-07-25 00:00:00+00:00,16.5,11.0
1987-07-26 00:00:00+00:00,18.5,10.0
1987-07-27 00:00:00+00:00,19.0,11.0
1987-07-28 00:00:00+00:00,16.0,12.0
1987-07-29 00:00:00+00:00,18.0,11.0
1987-07-30 00:00:00+00:00,18.0,12.0
1987-07-31 00:00:00+00:00,18.0,11.5
1987-08-01 00:00:00+00:00,16.5,8.5
1987-08-02 00:00:00+00:00,16.5,8.0
1987-08-03 00:00:00+00:00,17.0,8.0
1987-08-04 00:00:00+00:00,17.5,8.5
1987-08-05 00:00:00+00:00,17.5,9.5
1987-08-06 00:00:00+00:00,16.5,9.5
1987-08-07 00:00:00+00:00,17.0,9.0
1987-08-08 00:00:00+00:00,18.0,9.5
1987-08-09 00:00:00+00:00,16.5,10.0
1987-08-10 00:00:00+00:00,17.5,10.5
1987-08-11 00:00:00+00:00,15.5,9.5
1987-08-12 00:00:00+00:00,13.5,8.5
1987-08-13 00:00:00+00:00,11.5,9.0
1987-08-14 00:00:00+00:00,13.5,9.5
1987-08-15 00:00:00+00:00,13.0,9.0
1987-08-16 00:00:00+00:00,14.0,7.5
1987-08-17 00:00:00+00:00,14.5,6.5
1987-08-18 00:00:00+00:00,15.0,6.5
1987-08-19 00:00:00+00:00,15.5,7.0
1987-08-20 00:00:00+00:00,16.0,8.5
1987-08-21 00:00:00+00:00,15.5,8.0
1987-08-22 00:00:00+00:00,15.0,8.0
1987-08-23 00:00:00+00:00,12.5,10.0
1987-08-24 00:00:00+00:00,15.0,9.5
1987-08-25 00:00:00+00:00,14.5,8.0
1987-08-26 00:00:00+00:00,15.5,7.5
1987-08-27 00:00:00+00:00,14.5,8.0
1987-08-28 00:00:00+00:00,16.0,8.0
1987-08-29 00:00:00+00:00,16.5,8.5
1987-08-30 00:00:00+00:00,17.0,8.5
1987-08-31 00:00:00+00:00,17.0,9.0
1987-09-01 00:00:00+00:00,15.0,9.5
1987-09-02 00:00:00+00:00,16.0,11.0
1987-09-03 00:00:00+00:00,14.0,9.0
1987-09-04 00:00:00+00:00,14.5,7.5
1987-09-05 00:00:00+00:00,15.0,7.5
1987-09-06 00:00:00+00:00,14.5,7.5
1987-09-07 00:00:00+00:00,15.5,7.5
1987-09-08 00:00:00+00:00,15.0,7.5
1987-09-09 00:00:00+00:00,15.5,8.0
1987-09-10 00:00:00+00:00,15.0,8.0
1987-09-11 00:00:00+00:00,15.0,7.5
1987-09-12 00:00:00+00:00,15.0,7.5
1987-09-13 00:00:00+00:00,14.5,7.5
1987-09-14 00:00:00+00:00,14.5,7.5
1987-09-15 00:00:00+00:00,9.0,7.5
1987-09-16 00:00:00+00:00,10.5,5.5
1987-09-17 00:00:00+00:00,11.0,3.5
1987-09-18 00:00:00+00:00,11.0,3.5
1987-09-19 00:00:00+00:00,11.5,4.5
1987-09-20 00:00:00+00:00,12.0,4.5
1987-09-21 00:00:00+00:00,12.5,4.5
1987-09-22 00:00:00+00:00,12.5,5.0
1987-09-23 00:00:00+00:00,13.0,6.0
1987-09-24 00:00:00+00:00,13.5,6.5
1987-09-25 00:00:00+00:00,11.0,7.0
1987-09-26 00:00:00+00:00,9.0,6.5
1987-09-27 00:00:00+00:00,11.0,5.0
1987-09-28 00:00:00+00:00,10.5,4.0
1987-09-29 00:00:00+00:00,11.0,4.0
1987-09-30 00:00:00+00:00,11.5,4.5
1988-06-23 00:00:00+00:00,14.0,10.0
1988-06-24 00:00:00+00:00,15.0,10.0
1988-06-25 00:00:00+00:00,15.0,10.0
1988-06-26 00:00:00+00:00,13.0,11.0
1988-06-27 00:00:00+00:00,11.5,10.0
1988-06-28 00:00:00+00:00,10.0,8.5
1988-06-29 00:00:00+00:00,8.5,6.5
1988-06-30 00:00:00+00:00,11.0,5.0
1988-07-01 00:00:00+00:00,13.0,6.5
1988-07-02 00:00:00+00:00,14.0,8.0
1988-07-03 00:00:00+00:00,12.5,9.5
1988-07-04 00:00:00+00:00,13.5,9.5
1988-07-05 00:00:00+00:00,11.0,9.0
1988-07-06 00:00:00+00:00,12.0,7.5
1988-07-07 00:00:00+00:00,12.5,5.5
1988-07-08 00:00:00+00:00,13.5,7.0
1988-07-09 00:00:00+00:00,14.5,7.5
1988-07-10 00:00:00+00:00,15.0,8.0
1988-07-11 00:00:00+00:00,13.5,9.5
1988-07-12 00:00:00+00:00,12.0,9.0
1988-07-13 00:00:00+00:00,13.5,8.5
1988-07-14 00:00:00+00:00,10.5,9.0
1988-07-15 00:00:00+00:00,12.5,7.5
1988-07-16 00:00:00+00:00,14.5,7.5
1988-07-17 00:00:00+00:00,14.5,8.0
1988-07-18 00:00:00+00:00,14.5,7.5
1988-07-19 00:00:00+00:00,15.0,7.5
1988-07-20 00:00:00+00:00,16.0,8.0
1988-07-21 00:00:00+00:00,17.0,9.5
1988-07-22 00:00:00+00:00,17.5,10.0
1988-07-23 00:00:00+00:00,17.0,10.0
1988-07-24 00:00:00+00:00,17.0,10.0
1988-07-25 00:00:00+00:00,17.0,10.0
1988-07-26 00:00:00+00:00,17.0,9.5
1988-07-27 00:00:00+00:00,16.5,11.0
1988-07-28 00:00:00+00:00,17.0,10.0
1988-07-29 00:00:00+00:00,17.0,10.0
1988-07-30 00:00:00+00:00,17.5,10.0
1988-07-31 00:00:00+00:00,17.0,10.5
1988-08-01 00:00:00+00:00,16.5,10.0
1988-08-02 00:00:00+00:00,15.0,8.0
1988-08-03 00:00:00+00:00,15.5,8.0
1988-08-04 00:00:00+00:00,16.0,8.0
1988-08-05 00:00:00+00:00,16.0,8.5
1988-08-06 00:00:00+00:00,14.5,10.5
1988-08-07 00:00:00+00:00,15.5,8.0
1988-08-08 00:00:00+00:00,15.5,7.5
1988-08-09 00:00:00+00:00,16.5,8.5
1988-08-10 00:00:00+00:00,16.5,9.5
1988-08-11 00:00:00+00:00,17.5,10.5
1988-08-12 00:00:00+00:00,15.5,10.5
1988-08-13 00:00:00+00:00,16.0,11.5
1988-08-14 00:00:00+00:00,17.0,10.5
1988-08-15 00:00:00+00:00,15.5,10.5
1988-08-16 00:00:00+00:00,17.5,10.5
1988-08-17 00:00:00+00:00,17.5,10.5
1988-08-18 00:00:00+00:00,17.5,11.0
1988-08-19 00:00:00+00:00,17.5,9.0
1988-08-20 00:00:00+00:00,16.0,9.5
1988-08-21 00:00:00+00:00,16.0,8.5
1988-08-22 00:00:00+00:00,16.0,8.0
1988-08-23 00:00:00+00:00,16.5,8.0
1988-08-24 00:00:00+00:00,16.0,9.5
1988-08-25 00:00:00+00:00,16.5,9.5
1988-08-26 00:00:00+00:00,15.5,9.0
1988-08-27 00:00:00+00:00,15.5,8.5
1988-08-28 00:00:00+00:00,16.0,9.0
1988-08-29 00:00:00+00:00,16.5,9.0
1988-08-30 00:00:00+00:00,16.0,9.5
1988-08-31 00:00:00+00:00,15.0,8.0
1988-09-01 00:00:00+00:00,14.5,7.5
1988-09-02 00:00:00+00:00,15.0,8.0
1988-09-03 00:00:00+00:00,15.5,9.0
1988-09-04 00:00:00+00:00,16.0,10.0
1988-09-05 00:00:00+00:00,16.0,9.5
1988-09-06 00:00:00+00:00,16.0,9.5
1988-09-07 00:00:00+00:00,15.0,9.0
1988-09-08 00:00:00+00:00,14.0,7.0
1988-09-09 00:00:00+00:00,14.0,6.5
1988-09-10 00:00:00+00:00,10.0,7.0
1988-09-11 00:00:00+00:00,8.0,5.5
1988-09-12 00:00:00+00:00,11.0,4.0
1988-09-13 00:00:00+00:00,11.5,4.0
1988-09-14 00:00:00+00:00,12.0,5.0
1988-09-15 00:00:00+00:00,12.0,5.5
1988-09-16 00:00:00+00:00,12.0,7.0
1988-09-17 00:00:00+00:00,7.5,5.0
1988-09-18 00:00:00+00:00,10.0,4.0
1988-09-19 00:00:00+00:00,7.0,5.5
1988-09-20 00:00:00+00:00,8.0,5.5
1988-09-21 00:00:00+00:00,10.5,5.0
1988-09-22 00:00:00+00:00,10.5,4.5
1988-09-23 00:00:00+00:00,8.5,3.5
1988-09-24 00:00:00+00:00,10.5,4.0
1988-09-25 00:00:00+00:00,9.0,5.0
1988-09-26 00:00:00+00:00,10.5,6.0
1988-09-27 00:00:00+00:00,9.5,5.5
1988-09-28 00:00:00+00:00,9.0,4.0
1988-09-29 00:00:00+00:00,10.0,3.5
