date,inflow(m3/d),total avg discharge (m3/d),wse(m),avg air temperature (C),max air temperature (C),min air temperature (C),outflow(m3/d),storage(m3)
1994-12-16,1262186.2471679999,18838.600704,793.208472,1.9723579999999998,9.366861600000004,-3.3832403999999983,18838.600704,92861061.624
1994-12-17,599556.8166912,19327.915008,793.229808,2.2501379999999997,6.966842400000004,-0.9832211999999956,19327.915008,93441290.616
1994-12-18,1014006.0321792,19327.915008,793.266384,4.3723772000000025,9.633530400000005,-0.8498867999999966,19327.915008,94435968.88800001
1994-12-19,185107.6012032,19327.915008,793.27248,2.5279179999999997,5.6557208000000045,-3.472129999999998,19327.915008,94601748.6
1994-12-20,1179785.7183744,19327.915008,793.315152,-2.049896399999998,2.1612484000000016,-4.911030399999998,19327.915008,95762206.584
1994-12-21,931116.1890815999,19327.915008,793.3486800000001,-2.799902399999997,4.1279308000000015,-6.483265199999998,19327.915008,96673995.0
1994-12-22,931116.1890815999,19327.915008,793.3822080000001,-4.311025599999999,2.1168036000000043,-7.3166052,19327.915008,97585783.416
1994-12-23,937697.4664704,19083.257856,793.415736,-6.6443775999999986,-3.5165747999999972,-9.455511199999998,19083.257856,98504392.97639999
1994-12-24,773361.2574720001,18593.943552,793.443168,-2.238786799999998,1.9890248000000028,-6.222151999999998,18593.943552,99259171.7232
1994-12-25,941098.2008832,18593.943552,793.4766960000001,3.5112592000000014,8.672411600000004,0.022342400000002982,18593.943552,100181679.08039999
1994-12-26,773605.914624,18838.600704,793.504128,1.7001336000000045,4.1279308000000015,-0.8943315999999975,18838.600704,100936457.8272
1994-12-27,1109569.1157504,19327.915008,793.5437519999999,1.9168020000000041,3.9945964000000025,0.1945660000000018,19327.915008,102026693.7948
1994-12-28,857963.7006336,19327.915008,793.574232,4.233487200000003,9.150193200000004,-1.155444799999998,19327.915008,102865336.8468
1994-12-29,438645.8078208,19327.915008,793.589472,-1.7832275999999982,4.566823200000002,-6.444375999999998,19327.915008,103284658.37280001
1994-12-30,941832.1723391999,19327.915008,793.623,-3.2054611999999967,1.8556904000000038,-8.188834399999998,19327.915008,104207165.73
1994-12-31,941832.1723391999,19327.915008,793.6565280000001,-5.844371199999998,-0.9387763999999983,-9.672179599999998,19327.915008,105129673.0872
1995-01-01,1108835.1442944,18593.943552,793.696152,-8.333279999999998,-1.7276715999999972,-12.427757199999999,18593.943552,106219909.05479999
1995-01-02,441655.0907904,18104.629248,793.711392,-9.583289999999998,-3.8221327999999968,-13.561099599999999,18104.629248,106643461.4172
1995-01-03,1534587.5202048,18104.629248,793.766256,-10.538853199999998,-4.605472399999998,-15.044444799999999,18104.629248,108159951.06840001
1995-01-04,188434.9384704,18593.943552,793.772352,-7.911054399999998,-3.561019599999998,-11.027745999999999,18593.943552,108329788.9296
1995-01-05,1547211.829248,18593.943552,793.827216,-4.383248399999998,-0.2387707999999975,-10.416629999999998,18593.943552,109858416.024
1995-01-06,188434.9384704,18593.943552,793.8333120000001,-2.2221199999999968,3.0334776000000048,-4.299914399999997,18593.943552,110028253.88520001
1995-01-07,1631398.3552511998,17859.972095999998,793.8912240000001,-0.14988119999999583,4.389044000000002,-2.422121599999997,17859.972095999998,111641793.7428
1995-01-08,952768.3470336,18593.943552,793.924752,2.222360000000002,6.3112816000000045,-2.1610083999999983,18593.943552,112575957.486
1995-01-09,782902.8864,18593.943552,793.952184,4.033485600000002,7.055732000000006,1.9001352000000047,18593.943552,113340258.6984
1995-01-10,2579126.7649536002,19083.257856,794.043624,8.389076000000003,13.472450000000006,3.605704400000004,19083.257856,115900309.434
1995-01-11,706325.1978239999,19327.915008,794.0680080000001,7.255733600000003,11.816881200000005,2.9056987999999997,19327.915008,116587308.4548
1995-01-12,1737555.093504,20061.886464,794.128968,5.077938400000004,9.939088400000003,1.289019200000002,20061.886464,118304793.67199999
1995-01-13,1983141.9426816,20306.543616000003,794.199072,4.455711200000003,9.633530400000005,2.600140800000002,20306.543616000003,120267630.396
1995-01-14,4500345.982464,20061.886464,794.357568,5.361274000000002,11.639102000000005,1.0723508000000024,20061.886464,124747913.45639999
1995-01-15,6777614.75328,19572.57216,794.595312,6.500172000000006,9.761309200000003,3.077922400000002,19572.57216,131505953.0196
1995-01-16,5880212.319743999,19817.229312,794.7995280000001,3.411258400000005,7.011287200000002,-0.5443287999999988,19817.229312,137366339.84759998
1995-01-17,9541898.0508672,19572.57216,795.1287120000001,2.1779152000000046,6.177947200000002,-2.422121599999997,19572.57216,146888669.76479998
1995-01-18,4821507.4258944,18838.600704,795.293304,2.6890304000000036,4.433488800000003,1.0723508000000024,18838.600704,151691335.15800002
1995-01-19,3248092.8156672,18593.943552,795.403032,3.366813600000004,5.222384000000002,0.9390163999999999,18593.943552,154920832.49400002
1995-01-20,2607335.7345792,18593.943552,795.491424,3.3834804000000034,5.7890552000000035,-0.2387707999999975,18593.943552,157509561.6396
1995-01-21,2635495.7727744,18593.943552,795.579816,0.07234280000000481,4.9112704000000065,-3.5165747999999972,18593.943552,160126451.1336
1995-01-22,1817876.0365056,18593.943552,795.640776,-2.2165643999999975,2.950143600000004,-6.311041599999998,18593.943552,161925728.4096
1995-01-23,2283874.51392,18593.943552,795.716976,1.4556871999999998,5.7890552000000035,-3.7776879999999977,18593.943552,164191014.4296
1995-01-24,1908497.0456064001,18593.943552,795.780984,5.611276000000004,9.544640800000003,1.027906000000005,18593.943552,166080915.4812
1995-01-25,1468872.6091776,19083.257856,795.829752,4.572378800000003,9.194638000000001,0.5445688000000004,19083.257856,167530698.53399998
1995-01-26,1838329.3744128,19083.257856,795.890712,7.100176800000003,11.072430800000003,3.3001464000000027,19083.257856,169349945.8512
1995-01-27,1485558.226944,18838.600704,795.93948,6.105724400000003,10.633538400000003,0.6779032000000029,18838.600704,170816664.5844
1995-01-28,2205828.8824320002,18838.600704,796.012632,2.4112504000000037,4.605712400000002,-0.6776631999999978,18838.600704,173003661.6288
1995-01-29,2218918.040064,18838.600704,796.085784,4.622379200000005,7.100176800000003,3.2112568000000046,18838.600704,175203745.89600003
1995-01-30,2489753.507328,18593.943552,796.16808,5.111272000000003,8.233519200000003,2.950143600000004,18593.943552,177674912.0628
1995-01-31,3524408.6031359998,19327.915008,796.283904,7.416846000000003,11.861326000000005,4.827936400000002,19327.915008,181179993.5004
1995-02-01,15533478.3062016,19817.229312,796.7929200000001,11.711324800000003,16.883588400000008,7.139066000000003,19817.229312,196693656.4824
1995-02-02,26794239.64416,22508.457983999997,797.652456,9.494640400000005,13.561339600000004,4.477933600000004,22508.457983999997,223465365.4332
1995-02-03,36854076.885811195,22508.457983999997,798.7985040000001,4.477933600000004,11.244654400000005,-0.499883999999998,22508.457983999997,260296930.2156
1995-02-04,18721654.585343998,22263.800831999997,799.365432,4.827936400000002,11.161320400000005,-0.14988119999999583,22263.800831999997,278996314.3284
1995-02-05,12536893.042790402,22997.772288,799.7403360000001,3.4612587999999995,8.844635200000006,-0.8498867999999966,22997.772288,291510203.2896
1995-02-06,9262572.9804288,22753.115136,800.014656,4.839047600000004,10.9002072,2.294582800000004,22753.115136,300750029.2824
1995-02-07,8422444.786176,21285.172223999998,800.2615440000001,5.366829600000003,8.711300800000004,1.4223536000000045,21285.172223999998,309151175.2188
1995-02-08,5943505.124966401,21285.172223999998,800.43528,6.183502800000003,12.861334000000003,0.9390163999999999,21285.172223999998,315073384.0644
1995-02-09,7987126.3156224,21529.829376,800.6669280000001,5.694610000000004,14.433568800000003,0.022342400000002982,21529.829376,323038988.21279997
1995-02-10,7723630.5629184,22263.800831999997,800.889432,6.772396400000002,12.861334000000003,0.3279004000000043,22263.800831999997,330740356.27559996
1995-02-11,6380829.7841664,22263.800831999997,801.072312,0.8112376000000019,5.177939200000004,-1.5943371999999982,22263.800831999997,337098908.67120004
1995-02-12,5248287.3618431995,22019.14368,801.221664,-0.2387707999999975,2.0723588,-1.4610027999999957,22019.14368,342325163.4312
1995-02-13,5031056.276582399,22019.14368,801.3649200000001,0.022342400000002982,3.122367200000003,-1.9443399999999968,22019.14368,347334202.3632
1995-02-14,3679374.4432128,21529.829376,801.4685519999999,-0.6554407999999974,2.6890304000000036,-3.8221327999999968,21529.829376,350992050.2988
1995-02-15,3244692.0812544,20795.85792,801.5599920000001,1.3445752000000049,8.144629600000002,-2.249897999999998,20795.85792,354215947.6356
1995-02-16,3142229.6659967997,19327.915008,801.648384,1.1112400000000022,6.094613200000001,-3.166571999999997,19327.915008,357338847.63
1995-02-17,2176641.2841984,19327.915008,801.7093440000001,5.877944800000002,13.255781600000002,-0.633218399999997,19327.915008,359496167.14559996
1995-02-18,3270527.8765056,18838.600704,801.800784,11.150209200000003,16.139138000000003,4.783491600000001,18838.600704,362747854.78679997
1995-02-19,2613647.8891008,18593.943552,801.8739360000001,11.8946596,20.855842400000007,4.433488800000003,18593.943552,365342899.35
1995-02-20,3378152.5576704,19083.257856,801.968424,8.211296800000003,16.622475200000004,1.7668008000000022,19083.257856,368701973.76
1995-02-21,6254684.556595201,19327.915008,802.14216,9.161304400000006,17.578038400000004,3.1668120000000037,19327.915008,374937326.1732
1995-02-22,6822191.286374399,19817.229312,802.3311360000001,9.361306000000003,17.928041200000003,3.3390356000000025,19817.229312,381739709.3424
1995-02-23,6739546.1004288,20061.886464,802.517064,9.616863600000006,17.494704400000003,3.777928000000003,20061.886464,388459202.65559995
1995-02-24,6366395.0121984,20061.886464,802.6908000000001,8.327964400000006,18.105820400000006,1.1167956000000032,20061.886464,394805531.26440006
1995-02-25,7029366.962688,20306.543616000003,802.882824,10.366869600000001,19.939168400000007,3.3834804000000034,20306.543616000003,401814596.3424
1995-02-26,7980031.258214399,20061.886464,803.099232,11.189098400000002,16.311361600000005,3.911262400000002,20061.886464,409774551.1524
1995-02-27,6801199.7027328,19572.57216,803.2821120000001,6.677951200000006,12.689110400000004,-0.19432599999999667,19572.57216,416556174.8532
1995-02-28,6593926.1635584,19817.229312,803.458896,2.283471600000002,11.333544000000003,-4.566583199999997,19817.229312,423130277.8788
1995-03-01,6075986.972774399,19572.57216,803.6204400000001,1.694578,9.805754000000004,-5.655480799999998,19572.57216,429186701.68320006
1995-03-02,5968166.565888,19817.229312,803.778936,3.4723700000000015,7.622403200000004,-0.7665527999999959,19817.229312,435135047.97
1995-03-03,5568788.230963199,21040.515072,803.9252400000001,5.589053600000003,10.155756800000002,2.511251200000004,21040.515072,440682784.6224
1995-03-04,3830181.1117056,20306.543616000003,804.0258240000001,7.511291200000006,11.333544000000003,5.133494400000004,20306.543616000003,444492646.63320005
1995-03-05,5953487.136768,19817.229312,804.181272,4.033485600000002,7.011287200000002,-1.5498923999999974,19817.229312,450426302.1732
1995-03-06,5613976.4069376,19327.915008,804.327576,3.3890360000000044,8.755745600000001,-1.6387819999999955,19327.915008,456020948.07
1995-03-07,4375619.7663744,19572.57216,804.440352,2.5945852000000045,11.555768,-5.483257199999999,19572.57216,460376982.69
1995-03-08,3555357.732864,20306.543616000003,804.531792,5.483497200000002,10.461314800000004,1.2445744000000047,20306.543616000003,463912025.35679996
1995-03-09,4852750.1442048,19817.229312,804.65676,13.089113600000005,19.722500000000004,4.827936400000002,19817.229312,468744948.01440006
1995-03-10,1790254.2440448,19327.915008,804.70248,14.055788000000003,18.583602000000006,7.055732000000006,19327.915008,470515879.92
1995-03-11,4073272.4579328,19327.915008,804.8061120000001,12.483553200000003,16.005803600000007,8.061295600000001,19327.915008,474569822.95320004
1995-03-12,12456718.89408,20306.543616000003,805.123104,9.489084800000004,14.000232000000004,6.005723600000003,20306.543616000003,487006237.03559995
1995-03-13,10163327.2169472,21040.515072,805.3791360000001,9.872421200000005,14.655792800000008,6.050168400000004,21040.515072,497148526.33559996
1995-03-14,9014490.628300799,21285.172223999998,805.604688,12.139106000000005,17.494704400000003,7.361290000000004,21285.172223999998,506141718.00240004
1995-03-15,7025794.9682688,21774.486528,805.7784240000001,9.989088800000001,17.539149200000004,2.8168092000000016,21774.486528,513145725.81240004
1995-03-16,7284740.097945601,22019.14368,805.958256,6.005723600000003,12.994668400000005,1.5945771999999998,22019.14368,520408456.0524
1995-03-17,10580932.509696001,22508.457983999997,806.217336,8.316853200000004,16.7946988,-0.28321559999999835,22508.457983999997,530966884.5
1995-03-18,6032560.328294399,24465.7152,806.3636400000001,10.100200800000003,13.822452800000004,6.572394800000001,24465.7152,536974968.2232001
1995-03-19,5541019.6442112,24465.7152,806.497752,10.161312400000003,14.433568800000003,6.527950000000004,24465.7152,542491522.5012
1995-03-20,6357220.3689984,24465.7152,806.6501519999999,11.716880400000004,17.494704400000003,6.833508000000002,24465.7152,548824282.83
1995-03-21,7727960.9945088,21529.829376,806.83608,7.650181200000006,12.472442000000004,3.4723700000000015,21529.829376,556530720.4956
1995-03-22,5777138.2616064,22019.14368,806.9732400000001,7.089065600000001,13.739118800000004,0.5001240000000031,22019.14368,562285829.8055999
1995-03-23,6416794.3855104,23242.42944,807.1256400000001,5.766832800000003,8.366853600000006,2.950143600000004,23242.42944,568679376.0288
1995-03-24,4416575.3736192,22753.115136,807.229272,4.627934800000002,8.366853600000006,0.9834612000000043,22753.115136,573073192.1412001
1995-03-25,4546977.6356352,21774.486528,807.335952,3.8279284000000047,9.544640800000003,-1.3776687999999986,21774.486528,577598398.5432
1995-03-26,4292216.1432576,21774.486528,807.436536,4.433488800000003,11.422433600000005,-2.2943427999999972,21774.486528,581868829.6512
1995-03-27,3791378.4873984,22019.14368,807.524928,6.794618800000002,13.389116000000005,-0.6776631999999978,22019.14368,585638184.1788
1995-03-28,2503356.4449792,22019.14368,807.5828400000001,5.711276800000004,12.205773200000003,-1.0721107999999973,22019.14368,588119526.5555999
1995-03-29,4190120.713728,22997.772288,807.680376,6.055724000000001,13.344671200000004,-3.338795599999999,22997.772288,592286641.3788
1995-03-30,3279947.1768576,23976.400896000003,807.756576,9.344639200000003,17.889152000000003,-1.3332239999999977,23976.400896000003,595542609.1956
1995-03-31,3452063.4832896,24465.7152,807.8358240000001,10.433536800000006,20.683618800000005,-0.8943315999999975,24465.7152,598970215.7544
1995-04-01,2669405.2540415996,26912.28672,807.896784,11.116875600000004,16.0502484,5.483497200000002,26912.28672,601612712.2932
1995-04-02,4083963.9754752,24465.7152,807.991272,9.4501956,17.36137,3.255701600000002,24465.7152,605672218.3212
1995-04-03,3878867.8849536,26912.28672,808.079664,12.539109200000002,22.033629600000005,3.6501492000000013,26912.28672,609524179.0044
1995-04-04,3011509.3496832,92969.71776,808.1467200000001,14.133566400000003,23.69475400000001,2.994588400000005,92969.71776,612442716.0324
1995-04-05,3384146.6578944,330287.1552,808.2168240000001,14.700237600000001,20.550284400000002,7.316845200000003,330287.1552,615496578.1512
1995-04-06,3937781.3271552,362092.58496,808.29912,11.066875200000005,14.044676800000005,9.061303600000006,362092.58496,619072276.3188
1995-04-07,3552862.2299136003,344966.58432,808.372272,12.466886400000003,19.372497200000005,8.016850800000004,344966.58432,622280175.42
1995-04-08,2126608.8966144,369432.29952,808.4118960000001,7.461290800000004,10.327980400000005,5.350162800000003,369432.29952,624037341.6888
1995-04-09,3044195.5451904,369432.29952,808.472856,7.5668472000000015,11.072430800000003,4.739046800000004,369432.29952,626712106.0644001
1995-04-10,3706531.3870848,758437.1712,808.5399120000001,4.877936800000004,13.300226400000003,-0.6776631999999978,369432.29952,629660197.2732
1995-04-11,5186119.97952,1027560.0384,808.6344,9.905754800000004,14.305790000000002,5.833500000000004,369432.29952,633818764.08
1995-04-12,3452601.729024,1025113.46688,808.689264,10.666872000000005,18.366933600000003,3.8223728000000037,366985.728,636246252.72
1995-04-13,3675239.737344,951716.32128,808.7502240000001,9.666864000000004,14.128010800000006,5.744610400000006,364539.15648,638969776.5600001
1995-04-14,2708183.4126336,951716.32128,808.7898480000001,6.122391200000006,10.939096400000004,0.1945660000000018,364539.15648,640726252.08
1995-04-15,3260790.5218559997,951716.32128,808.841664,5.439052400000001,12.0335496,-2.511011199999997,364539.15648,643035326.64
1995-04-16,3379204.583424,951716.32128,808.8965280000001,6.905730800000004,15.266908800000003,-1.110999999999997,364539.15648,645462815.28
1995-04-17,3274050.9394944,961502.60736,808.9483440000001,9.072414800000004,15.4835772,1.5501324000000025,364539.15648,647775355.9188001
1995-04-18,2860091.0383103997,1088724.3264,808.987968,9.650197200000001,13.472450000000006,5.744610400000006,364539.15648,649546719.5424
1995-04-19,2491539.5045376,1257537.76128,809.0154,7.766848800000002,13.255781600000002,1.8556904000000038,364539.15648,650780729.9388001
1995-04-20,3275763.5395584,1365186.9081599999,809.058072,7.0612876000000036,9.366861600000004,4.9112704000000065,364539.15648,652691316.45
1995-04-21,2347436.4420096,1392099.19488,809.0794080000001,9.850198800000001,15.394687600000005,4.5223784000000045,362092.58496,653646646.71
1995-04-22,2208128.6596608,1392099.19488,809.097696,11.383544400000005,17.889152000000003,4.1279308000000015,362092.58496,654462667.7388
1995-04-23,2904740.9685504,1392099.19488,809.1312240000001,12.2113288,20.289171200000006,3.3001464000000027,362092.58496,655975308.9324
1995-04-24,2958467.6791296,1744405.49376,809.158656,15.883580400000007,25.050320400000004,5.133494400000004,364539.15648,657189361.6224
1995-04-25,3120381.7823232003,2025761.21856,809.1830400000001,14.050232400000002,19.678055200000003,7.711292800000006,364539.15648,658283988.7788001
1995-04-26,2817936.6110207997,2260632.08448,809.195232,13.4224496,20.728063600000006,3.5612595999999996,364539.15648,658841299.7124
1995-04-27,1102596.3869184,2475930.37824,809.164752,14.228011600000002,23.650309200000002,5.9168340000000015,364539.15648,657467967.75
1995-04-28,2678849.0201088,2539541.23776,809.1678,12.1724396,16.311361600000005,7.711292800000006,364539.15648,657607276.9812
1995-04-29,3026041.984512,2608045.24032,809.176944,9.922421600000003,14.611348,7.055732000000006,364539.15648,658025266.3488001
1995-04-30,3050116.2482688,2652083.52768,809.186088,12.633554400000005,17.972486000000004,7.055732000000006,364539.15648,658423298.01
1995-05-01,5380230.9639168,2652083.52768,809.2470480000001,11.977993600000005,16.444696000000008,9.633530400000005,364539.15648,661151447.4
1995-05-02,6885166.0372992,2170108.93824,809.35068,12.922445600000003,17.450259600000003,9.4113064,364539.15648,665866498.7088001
1995-05-03,7144673.8784256,2167662.36672,809.460408,12.155772800000005,17.539149200000004,5.833500000000004,364539.15648,670843516.5
1995-05-04,8102531.094220799,2162769.22368,809.591472,12.039105200000005,18.844715200000003,8.405742800000006,362092.58496,676783265.4311999
1995-05-05,7695005.676134399,2108944.65024,809.713392,10.8224288,13.472450000000006,8.711300800000004,364539.15648,682369313.9724001
1995-05-06,10133674.770124799,2033100.93312,809.890176,11.494656400000004,14.655792800000008,9.105748400000003,366985.728,690469885.5024
1995-05-07,33959758.311936,1954810.64448,810.5790240000001,13.539117200000003,19.32805240000001,9.939088400000003,371878.87104,722474830.71
1995-05-08,34096154.674176,1984169.50272,811.25568,13.778008000000003,18.583602000000006,9.455751200000005,472188.30336,754586792.6424
1995-05-09,28836931.1376384,2189681.5104,811.807368,14.000232000000004,21.689182400000007,6.266836800000004,567604.59264,781234043.4612
1995-05-10,21681663.6045312,2275311.5136,812.203608,16.666920000000005,21.161400400000005,12.077994400000005,579837.45024,800640384.3011999
1995-05-11,16636001.2959744,2287544.3712,812.493168,13.078002400000003,16.7946988,8.016850800000004,592070.30784,814988840.4011999
1995-05-12,15821831.225548798,2287544.3712,812.7644400000001,10.439092400000003,16.4891408,3.5612595999999996,592070.30784,828523125.6924
1995-05-13,16988894.7720192,2292437.51424,813.0570480000001,12.189106400000004,17.272480400000006,6.355726400000002,592070.30784,843219571.17
1995-05-14,15432459.3681408,2294884.08576,813.316128,13.905786800000005,20.63917400000001,5.700165600000002,594516.87936,856357132.2888001
1995-05-15,14051859.0594048,2400086.66112,813.5447280000001,14.583570000000002,24.305870000000006,5.394607600000004,606749.73696,868008892.7388
1995-05-16,9997009.2850176,2493056.3788799997,813.6910320000001,16.405806800000008,22.822524800000004,11.639102000000005,599410.0224,875512854.6624
1995-05-17,10807069.115289599,2644743.81312,813.8495280000001,17.366925600000002,24.350314800000007,9.716864400000006,579837.45024,883675174.2011999
1995-05-18,9002649.222144,3004389.82656,813.9653519999999,15.833580000000005,23.650309200000002,6.050168400000004,719292.02688,889673427.0888001
1995-05-19,8155107.916185601,3569547.84768,814.053744,15.783579600000003,23.828088400000006,5.350162800000003,1140102.32832,894258975.3324
1995-05-20,8587661.7609216,5901130.50624,814.10556,16.400251200000007,27.62811880000001,5.700165600000002,3400734.4128,896945494.7724
1995-05-21,7803511.1230464,9216234.91584,814.0781280000001,18.1169316,27.189226400000003,9.977977600000003,6507880.243199999,895532765.4588001
1995-05-22,6792930.2909952,8854142.33088,814.0385040000001,17.494704400000003,24.655872800000004,10.200201600000003,5773908.7872,893471546.37
1995-05-23,6912029.3925888,7699360.5734399995,814.023264,16.666920000000005,24.222536000000005,10.855762400000003,4477225.8816,892684203.7512
1995-05-24,6341635.708416,6040585.08288,814.02936,16.583586000000004,24.744762400000006,7.711292800000006,2764625.8176,892985246.88
1995-05-25,6209104.9291776,4773261.03552,814.0567920000001,16.983589200000004,25.750326,7.972406000000003,1406778.624,894421091.6088
1995-05-26,5751889.643519999,5751889.643519999,814.0567920000001,16.939144400000004,22.644745600000007,10.327980400000005,2341368.94464,894421091.6088
1995-05-27,5365257.946214399,6013672.79616,814.0446000000001,16.0502484,24.261425200000005,6.4446160000000035,2715694.3871999998,893772675.8424001
1995-05-28,5451988.9065984,6077283.65568,814.032408,18.95582720000001,27.889232000000007,9.061303600000006,2617831.5264,893147375.4912
1995-05-29,5407950.6192384,6033245.36832,814.0202160000001,22.666968000000004,31.033701600000008,14.655792800000008,2495502.9504,892522075.14
1995-05-30,4237559.7355007995,5974527.6518399995,813.9866880000001,22.394743600000005,31.817041200000006,12.555776000000005,2263078.656,890785100.9388001
1995-05-31,3794069.7160704,5693171.9270399995,813.9501120000001,22.250298,30.422585600000005,15.355798400000005,1903432.64256,888886010.4612
1995-06-01,3667508.5713408,5404476.48768,813.9165840000001,20.5336176,28.283679600000006,12.905778800000004,1607397.4886399999,887149036.26
1995-06-02,3744208.5884928,5017918.18752,813.8922,20.483617200000005,28.150345200000004,12.822444800000003,1220839.18848,885875320.1424
1995-06-03,3498205.8221568,4748795.32032,813.8678160000001,21.722516,28.3281244,16.183582800000003,944376.60672,884624719.44
1995-06-04,4376255.8749696,4538390.1696,813.864768,21.594737200000004,30.028138000000006,11.244654400000005,724185.16992,884462590.8288001
1995-06-05,2664414.2481408,4401382.16448,813.8312400000001,13.289115200000005,20.422505600000008,7.622403200000004,589623.73632,882725628.9624
1995-06-06,3511197.116928,4298626.16064,813.816,9.911310400000005,14.566903200000006,6.094613200000001,579837.45024,881938200.0
1995-06-07,3603188.20608,4222782.44352,813.803808,12.989112800000004,20.550284400000002,5.700165600000002,560264.8780799999,881318610.6611999
1995-06-08,3891736.8511488,4212996.15744,813.797712,16.694698000000002,22.472522000000005,9.633530400000005,550478.592,880997363.13
1995-06-09,4059669.5202816,4220335.8719999995,813.794664,16.772476400000002,21.7725164,11.333544000000003,530906.01984,880836702.36
1995-06-10,3160432.1581055997,4261927.58784,813.7733280000001,18.611380000000004,28.367013600000007,5.872389200000004,570051.16416,879735204.72
1995-06-11,4249694.7302399995,4249694.7302399995,813.7733280000001,22.155852800000005,29.32813240000001,12.122439200000002,499100.59008,879735204.72
1995-06-12,3515918.9999615997,4296179.58912,813.758088,22.800302400000007,32.389268,11.989104800000003,533352.59136,878954954.6112
1995-06-13,2414496.9673727998,4296179.58912,813.7215120000001,22.566967200000008,28.589237600000004,14.216900400000007,496654.01856,877073280.8712
1995-06-14,2755328.845824,4315752.16128,813.6910320000001,19.394719600000002,26.444776000000005,13.739118800000004,516226.59072,875512854.6624
1995-06-15,2295348.9343488,4337771.30496,813.6514080000001,17.255813600000003,20.4613948,13.039113200000003,538245.7344,873470433.8088001
1995-06-16,2577536.4934656,4298626.16064,813.61788,18.061375600000005,24.611428000000004,12.427997200000004,533352.59136,871749346.83
1995-06-17,2436516.1110528,4318198.7328,813.581304,17.500260000000004,22.516966800000006,13.433560800000002,545585.44896,869867673.09
1995-06-18,3383804.1378816,4164064.72704,813.566064,15.322464800000006,20.333616,10.855762400000003,548032.02048,869087422.9812
1995-06-19,2972853.5196672,3753040.7116799997,813.550824,13.600228800000004,18.32248880000001,10.022422400000004,548032.02048,868307246.8812
1995-06-20,2381737.37472,3620925.8496,813.5264400000001,13.522450400000007,21.2947348,4.783491600000001,550478.592,867068055.8688
1995-06-21,2792418.8700671997,3434986.41408,813.5142480000001,16.161360400000007,22.472522000000005,8.100184800000001,550478.592,866425499.1324
1995-06-22,2501937.4334976,3434986.41408,813.49596,19.466942400000008,26.711444800000002,9.633530400000005,550478.592,865492445.5212
1995-06-23,2366935.6170240003,3434986.41408,813.4746240000001,21.111400000000003,29.855914400000003,10.200201600000003,550478.592,864424399.8588
1995-06-24,2050520.5223424,3459452.12928,813.4471920000001,24.155868800000007,33.43372080000001,12.905778800000004,550478.592,863015457.3288001
1995-06-25,1840727.0145024,3704109.2812799998,813.4106160000001,25.222544000000006,34.52817400000001,13.739118800000004,552925.16352,861152063.7624
1995-06-26,1349333.1247104,4144492.15488,813.3557519999999,25.822548800000007,35.92818520000001,15.394687600000005,555371.7350399999,858356911.7388
1995-06-27,1723780.8958464002,4359790.44864,813.3039360000001,23.833644000000007,30.772588400000004,16.094693200000002,555371.7350399999,855720890.97
1995-06-28,1178684.7611904,4428294.4512,813.2399280000001,22.511411200000005,29.32813240000001,13.739118800000004,555371.7350399999,852471287.91
1995-06-29,1336880.0756736,4438080.73728,813.1789679999999,21.155844800000004,28.761461200000006,10.722428,562711.4495999999,849370084.8288001
1995-06-30,1775721.609216,4389149.30688,813.127152,20.416950000000007,31.644817600000003,9.455751200000005,538245.7344,846756649.0788001
1995-07-01,1509754.8192768001,4416061.5936,813.0692400000001,24.916986,33.917058000000004,14.700237600000001,560264.8780799999,843850348.1724
1995-07-02,1506818.9334528,4435634.16576,813.011328,21.0891776,31.294814800000005,14.305790000000002,572497.73568,840921523.9211999
1995-07-03,657638.424576,4352450.73408,812.938176,20.600284800000004,26.31699720000001,13.128002800000004,499100.59008,837226708.59
1995-07-04,1222869.8428415998,4298626.16064,812.8772160000001,21.666960000000003,29.811469600000002,11.727991600000003,440382.8736,834150952.2011999
1995-07-05,1568863.9872,4315752.16128,812.822352,23.039193200000007,32.255933600000006,11.3779888,452615.7312,831404066.25
1995-07-06,199150.92172800002,4308412.44672,812.740056,25.572546800000005,32.9559392,16.444696000000008,464848.58879999997,827294801.6388
1995-07-07,2794743.1130112,4313305.58976,812.709576,23.6836428,35.311513600000005,13.739118800000004,472188.30336,825776239.7412
1995-07-08,-260021.6211456,4318198.7328,812.618136,25.922549600000004,34.350394800000004,17.272480400000006,477081.4464,821198018.3688
1995-07-09,1875810.8500992001,4320645.30432,812.5693679999999,24.550316400000007,32.08371,18.105820400000006,479528.01792,818753187.0
1995-07-10,524496.0024576,4288839.87456,812.493168,24.772540400000004,31.033701600000008,16.005803600000007,503993.73312,814988840.4011999
1995-07-11,632928.052224,4264374.15936,812.420016,23.489196800000002,30.639254000000008,14.522458400000005,538245.7344,811357401.2724
1995-07-12,1540752.8804352,4264374.15936,812.365152,18.1891544,23.478085600000007,13.166892000000004,550478.592,808633791.0888001
1995-07-13,1632915.2295936,4068648.43776,812.316384,18.728047600000004,25.79477080000001,11.861326000000005,548032.02048,806198062.8024
1995-07-14,736882.8761088,4036843.008,812.2493280000001,21.633626400000004,29.900359200000004,11.900215200000005,545585.44896,802898109.0888001
1995-07-15,923776.4745216,3926747.2896,812.188368,23.500308000000004,32.34482320000001,12.905778800000004,545585.44896,799895128.02
