date,inflow(m3/d),wse(m),avg air temperature (C),max air temperature (C),min air temperature (C),storage(m3),canal discharge (m3/d),outflow(m3/d)
2002-08-07,-148360.0969728,760.835664,20.305838,26.667,14.500236000000008,16851310.368,0.0,136396.36224
2002-08-08,-153302.1714432,760.725936,20.500284000000008,27.444784000000006,9.111304000000004,16561602.9204,0.0,136396.36224
2002-08-09,-137595.18228480002,760.619256,21.639182000000005,29.667024000000012,12.000216000000005,16284550.9776,0.0,139454.57663999998
2002-08-10,-135001.8164736,760.512576,23.794754800000007,33.27816400000001,13.555784000000003,16006413.5724,0.0,143124.43392
2002-08-11,-178330.5980928,760.3906559999999,26.878112800000004,32.77816000000001,17.722484,15695354.586000001,0.0,132726.50496
2002-08-12,-168446.449152,760.2748320000001,26.11699560000001,33.389276,18.00026400000001,15402748.4604,0.0,124163.50464
2002-08-13,-197364.9245184,760.1559599999999,27.77812000000001,36.27818800000001,16.889144,15102630.4416,0.0,102756.00384
2002-08-14,-179211.36384,760.043184,27.605896400000006,38.111536,16.000248,14824332.683999998,0.0,99086.14656
2002-08-15,-187456.3098624,759.92736,27.567007200000006,35.72262800000001,16.333584000000002,14537795.28,0.0,99086.14656
2002-08-16,-197829.7731072,759.808488,25.63921400000001,32.000376,17.722484,14248223.5152,0.0,91746.432
2002-08-17,-187578.6384384,759.686568,24.000312000000008,31.389260000000007,13.778008000000003,13956049.107600002,0.0,104590.93248
2002-08-18,-194110.9843968,759.5646480000001,23.539197200000004,30.833700000000007,14.611348,13662863.2464,0.0,99086.14656
2002-08-19,-127662.1019136,759.445776,22.41141040000001,31.167036000000003,12.722444000000003,13384725.841200002,0.0,150464.14848
2002-08-20,-146476.23690239998,759.311664,22.0502964,27.278116000000004,17.889152000000003,13070669.4984,0.0,167590.14912
2002-08-21,-137081.4022656,759.1806,17.9891528,22.61141200000001,10.277980000000003,12769675.7088,0.0,163920.29184
2002-08-22,-110266.9784064,759.0556320000001,18.728047600000004,27.278116000000004,8.944636000000003,12485691.6084,0.0,173706.57792
2002-08-23,-133582.804992,758.924568,20.450283600000006,27.000336000000004,13.833564000000003,12190643.1924,0.0,161473.72032
2002-08-24,-119833.07304959999,758.796552,19.916946000000003,28.500348000000002,11.389100000000003,11909348.0784,0.0,161473.72032
2002-08-25,-132653.1078144,758.665488,22.73919080000001,32.555936,13.389116000000005,11622563.9784,0.0,154134.00576
2002-08-26,-130133.1391488,758.531376,23.000304000000007,28.333680000000008,16.889144,11338308.5124,0.0,154134.00576
2002-08-27,-103098.5238528,758.409456,22.261409200000003,30.389252000000006,16.611364000000002,11081078.5932,0.0,154134.00576
2002-08-28,-106548.18969599999,758.284488,21.344735200000002,31.000368,13.222448000000004,10822849.5552,0.0,151687.43424
2002-08-29,-98572.3665408,758.1656160000001,22.972526000000002,30.667032000000006,15.055796000000008,10582370.294400001,0.0,141901.14816
2002-08-30,-89789.174784,758.0436960000001,22.3558544,27.722564000000006,16.611364000000002,10335994.999200001,0.0,156580.57728
2002-08-31,-69996.41118719999,757.927872,22.61141200000001,32.278156,13.333560000000006,10111871.6832,0.0,154134.00576
2002-09-01,-130964.97346560001,757.8090000000001,23.228083600000005,32.055932000000006,13.778008000000003,9881827.6632,0.0,99086.14656
2002-09-02,-133069.0249728,757.68708,22.966970400000008,30.555920000000008,14.222456000000008,9649662.0576,0.0,99086.14656
2002-09-03,-115649.4357504,757.571256,23.872533200000007,32.44482400000001,16.278028,9434937.8592,0.0,99086.14656
2002-09-04,-108358.6526208,757.452384,22.6503012,33.33372000000001,12.166884000000003,9214033.925999999,0.0,112542.28992
2002-09-05,-137399.4565632,757.318272,21.105844400000002,27.722564000000006,11.555768,8973875.370000001,0.0,102756.00384
2002-09-06,-86926.6861056,757.2085440000001,16.622475200000004,19.333608000000005,13.722452000000004,8779293.9,0.0,107649.14688
2002-09-07,-94926.974976,757.095768,16.105804400000004,22.444744000000007,7.000176000000003,8581604.0604,0.0,102756.00384
2002-09-08,-105642.9582336,756.9829920000001,15.9224696,24.444760000000002,7.555736000000003,8390340.6516,0.0,85630.00319999999
2002-09-09,-38582.4328704,756.9098400000001,17.116923600000007,26.667,8.166852000000006,8266116.8808,0.0,85630.00319999999
2002-09-10,31927.758336000003,756.8763120000001,18.27804400000001,29.722580000000008,9.055748000000001,8219750.3675999995,0.0,78290.28864
2002-09-11,27010.149580799996,756.8458320000001,21.055844000000008,33.444832000000005,10.555760000000003,8173371.5196,0.0,73397.1456
2002-09-12,30704.472576,756.812304,23.4058628,34.722620000000006,13.222448000000004,8127005.0064,0.0,77067.00288
2002-09-13,28233.4353408,756.781824,21.689182400000007,33.389276,-17.7778,8080626.1584,0.0,74620.43136
2002-09-14,28257.901056000002,756.748296,19.322496800000003,32.667048,-17.7778,8034259.6452,0.0,74620.43136
2002-09-15,31903.2926208,756.7178160000001,19.000272000000002,31.444816000000003,-17.7778,7987880.797200001,0.0,78290.28864
2002-09-16,24588.043776000002,756.684288,21.528070000000007,28.278124000000005,-0.4443279999999987,7941514.284,0.0,70950.57408
2002-09-17,19670.435020799996,756.653808,15.533577600000008,19.500276,12.833556000000005,7895135.436,0.0,66057.43104
2002-09-18,19694.900736000003,756.62028,16.189138400000004,24.333648000000004,8.666856000000003,7848768.9228,0.0,66057.43104
2002-09-19,19670.435020799996,756.5898000000001,17.9891528,26.000328000000003,8.889080000000003,7802390.0748000005,0.0,66057.43104
2002-09-20,122.328576,756.556272,18.611380000000004,25.166988000000003,12.889112000000004,7756023.561600001,0.0,46484.85888
2002-09-21,9884.1489408,756.525792,16.711364800000005,23.389196,9.777976000000006,7709644.713599999,0.0,56271.14496
2002-09-22,7462.043135999999,756.492264,15.466910400000003,25.444768000000003,5.722388000000002,7663278.2003999995,0.0,53824.57344
2002-09-23,7437.5774208,756.461784,17.316925200000007,27.055892000000007,8.500188000000001,7616899.3524,0.0,53824.57344
2002-09-24,7462.043135999999,756.428256,19.1502732,28.389236000000004,9.555752000000005,7570532.8392,0.0,53824.57344
2002-09-25,19670.435020799996,756.397776,17.539149200000004,27.611452000000007,-17.7778,7524153.9912,0.0,66057.43104
2002-09-26,20918.186496000002,756.3642480000001,12.305774000000003,22.166964000000007,-17.7778,7477787.478,0.0,67280.7168
2002-09-27,20918.186496000002,756.333768,16.922477600000008,22.555856,0.5001240000000031,7431420.9648,0.0,67280.7168
2002-09-28,17223.8635008,756.3002400000001,15.572466800000008,22.389188000000004,7.055732000000006,7385042.1168,0.0,63610.85952
2002-09-29,17248.329216,756.26976,12.011327200000004,20.222504000000008,6.4446160000000035,7338675.6036,0.0,63610.85952
2002-09-30,17223.8635008,756.2362320000001,9.511307200000001,15.389132000000004,5.833500000000004,7292296.755600001,0.0,63610.85952
2002-10-01,-9663.957504,756.205752,9.511307200000001,16.166916000000008,1.5001320000000042,7245930.2424,0.0,36698.5728
2002-10-02,-11523.3518592,756.172224,12.722444000000003,18.722492000000003,7.944628000000002,7199551.3944,0.0,34863.644159999996
2002-10-03,-12722.171904,756.1417440000001,13.389116000000005,18.55582400000001,9.444640000000003,7153184.8812,0.0,33640.3584
2002-10-04,-18863.0664192,756.1082160000001,14.205789200000005,21.22251200000001,7.055732000000006,7106806.0332,0.0,27523.9296
2002-10-05,-18838.600704,756.0777360000001,14.883572400000006,20.166948000000005,9.111304000000004,7060439.5200000005,0.0,27523.9296
2002-10-06,-13358.2804992,756.044208,15.0891296,24.833652000000008,7.389068000000002,7014060.671999999,0.0,33028.71552
2002-10-07,-13333.814784,756.0137280000001,15.966914400000007,24.944764000000006,7.055732000000006,6967694.1588,0.0,33028.71552
2002-10-08,-13358.2804992,755.9802000000001,15.166908,23.111416,0.7223480000000002,6921315.3108,0.0,33028.71552
2002-10-09,-3547.528704,755.9497200000001,13.466894400000005,21.77807200000001,5.833500000000004,6874948.7976,0.0,42815.001599999996
2002-10-10,-9688.4232192,755.916192,11.111320000000003,21.50029200000001,3.8890400000000014,6828569.949600001,0.0,36698.5728
2002-10-11,-19450.243584,755.885712,9.177971200000005,16.389140000000005,3.8890400000000014,6782203.4364,0.0,26912.28672
2002-10-12,-24367.852339200002,755.852184,6.583506000000003,14.500236000000008,-0.9443319999999957,6735824.5884,0.0,22019.14368
2002-10-13,-24343.386624,755.8217040000001,6.783507600000004,17.000256000000007,-1.4443359999999998,6689458.0752,0.0,22019.14368
2002-10-14,-29260.9953792,755.788176,9.894643600000006,22.722524000000007,0.6112360000000017,6643079.227200001,0.0,17126.00064
2002-10-15,-34129.672704,755.757696,11.527990000000003,23.222528000000004,2.333472000000004,6596712.714000001,0.0,12232.8576
2002-10-16,-36576.244223999995,755.724168,12.955779200000006,22.166964000000007,5.611276000000004,6550346.2008,0.0,9786.28608
2002-10-17,-43940.4244992,755.6906400000001,11.7946588,22.166964000000007,3.4445920000000037,6503967.3527999995,0.0,2446.57152
2002-10-18,-46362.530304,755.66016,11.844659200000002,22.944748000000004,3.0001440000000024,6457600.8396000005,0.0,0.0
2002-10-19,-46386.9960192,755.6266320000001,12.044660800000003,21.055844000000008,5.000160000000005,6411221.9916,0.0,0.0
2002-10-20,-46362.530304,755.596152,13.616895600000003,21.555848000000005,5.222384000000002,6364855.4784,0.0,0.0
2002-10-21,-46386.9960192,755.562624,15.328020400000007,19.55583200000001,9.666864000000004,6318476.630399999,0.0,0.0
2002-10-22,-46362.530304,755.5321440000001,12.261329200000002,20.833620000000003,4.444600000000001,6272110.1172,0.0,0.0
2002-10-23,-46386.9960192,755.4986160000001,11.083542000000005,16.278028,5.222384000000002,6225731.2692,0.0,0.0
2002-10-24,-46362.530304,755.4681360000001,6.039057200000002,12.389108000000004,-0.1665479999999988,6179364.756,0.0,0.0
2002-10-25,-46386.9960192,755.434608,6.566839200000004,16.055804000000002,0.16678800000000038,6132985.908000001,0.0,0.0
2002-10-26,-46362.530304,755.4041280000001,6.4335048000000015,15.555800000000005,-0.7221079999999986,6086619.394800001,0.0,0.0
2002-10-27,-46386.9960192,755.3706000000001,7.377956800000003,15.444688,-1.110999999999997,6040240.5468,0.0,0.0
2002-10-28,-46362.530304,755.3401200000001,9.716864400000006,13.666896000000005,4.611268000000003,5993874.0336,0.0,0.0
2002-10-29,-46386.9960192,755.306592,5.222384000000002,8.611300000000004,1.555688,5947495.1856,0.0,0.0
2002-10-30,-46362.530304,755.276112,0.10567640000000011,4.222376000000004,-4.722139999999998,5901128.6724000005,0.0,0.0
2002-10-31,-46386.9960192,755.242584,-2.611011999999997,6.500172000000006,-12.166643999999998,5854749.824399999,0.0,0.0
2002-11-01,-95293.96070400001,755.2121040000001,-3.311017599999998,4.0001520000000035,-10.444408,5808383.311199999,48931.4304,0.0
2002-11-02,-107526.818304,755.178576,-2.4498995999999984,6.777952000000006,-9.333288,5762016.798,61164.288,0.0
2002-11-03,-107551.2840192,755.148096,-2.183230799999997,5.722388000000002,-10.999967999999999,5715637.95,61164.288,0.0
2002-11-04,-107526.818304,755.114568,-0.6609963999999984,8.333520000000004,-8.555503999999997,5669271.4368,61164.288,0.0
2002-11-05,-107551.2840192,755.0840880000001,0.6223472000000001,7.611292000000006,-6.166595999999998,5622892.588800001,61164.288,0.0
2002-11-06,-107526.818304,755.05056,1.4945763999999997,10.944652000000005,-5.222143999999997,5576526.0756,61164.288,0.0
2002-11-07,-107551.2840192,755.02008,8.3779648,16.444696000000008,-1.110999999999997,5530147.2276,61164.288,0.0
2002-11-08,-107526.818304,754.986552,9.677975200000006,16.444696000000008,3.500148000000003,5483780.7144,61164.288,0.0
2002-11-09,-119784.1416192,754.956072,7.539069200000004,12.277996000000005,3.0557000000000016,5437401.866400001,73397.1456,0.0
2002-11-10,-119759.675904,754.9225440000001,7.011287200000002,10.555760000000003,3.4445920000000037,5391035.353200001,73397.1456,0.0
2002-11-11,-119784.1416192,754.892064,5.133494400000004,12.500220000000002,-17.7778,5344656.5052,73397.1456,0.0
2002-11-12,-144225.391104,754.8585360000001,5.950167600000004,9.722420000000003,2.1668040000000026,5298289.992,97862.8608,0.0
2002-11-13,-119784.1416192,754.828056,6.550172400000001,14.222456000000008,0.6667920000000045,5251911.144,73397.1456,0.0
2002-11-14,-131992.533504,754.7945280000001,7.155732800000006,16.111360000000005,1.444576000000005,5205544.6308,85630.00319999999,0.0
2002-11-15,-132016.9992192,754.7640480000001,2.227915600000003,6.889064000000001,-2.666567999999998,5159165.782799999,85630.00319999999,0.0
2002-11-16,-131992.533504,754.7305200000001,1.289019200000002,8.000184,-3.1110159999999993,5112799.2696,85630.00319999999,0.0
2002-11-17,-132016.9992192,754.7000400000001,6.000168000000002,11.611324000000003,-0.888776,5066420.4216,85630.00319999999,0.0
2002-11-18,-131992.533504,754.666512,2.100136800000005,7.000176000000003,-3.555463999999997,5020053.9084,85630.00319999999,0.0
2002-11-19,-132016.9992192,754.6360320000001,5.9223896000000025,11.889104000000003,2.2779160000000047,4973675.0604,85630.00319999999,0.0
2002-11-20,-131992.533504,754.6025040000001,5.233495200000004,12.389108000000004,-0.05543599999999671,4927308.5472,85630.00319999999,0.0
